accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
1292.4564418792725,0.0,9.436538696289062,1,0,9.436538696289062,0.6042921102384868,95000000.0,1301.8930871486664,0.603871631828494,0.6067367541575864,83274637.0
2514.51624751091,0.0504634380340576,367.4553608894348,189,0,367.4553608894348,0.1336225251747533,95000000.0,2882.0242426395416,0.1302167324923306,0.131380782344282,83274637.0
3676.473415374756,0.083202838897705,742.4071772098541,375,0,742.4071772098541,0.1419172136101973,95000000.0,4418.967997789383,0.1374294669162364,0.1396632282968928,83274637.0
4810.745582580566,0.113887071609497,1100.0680918693542,566,0,1100.0680918693542,0.1319263956106085,95000000.0,5910.933838605881,0.1284804969744862,0.129459860780872,83274637.0
5871.708076477051,0.1441965103149414,1459.358330488205,750,0,1459.358330488205,0.1312991892680921,95000000.0,7331.21883225441,0.1268045602120318,0.1284516316481643,83274637.0
6911.547936677933,0.1747663021087646,1816.3023369312289,926,0,1816.3023369312289,0.1302145765830592,95000000.0,8728.035241127014,0.1277757780099252,0.1276642405308345,83274637.0
7951.445248603821,0.2048864364624023,2179.429775238037,1125,0,2179.429775238037,0.1295131749280427,95000000.0,10131.092227458954,0.127537102807524,0.1270298010873403,83274637.0
8825.26531791687,0.2334775924682617,2536.310526371002,1385,0,2536.310526371002,0.1290861212171052,95000000.0,11361.82426738739,0.1256252313794205,0.126620086365599,83274637.0
9429.944210290909,0.262505292892456,2929.222747564316,1575,0,2929.222747564316,0.1289517253803453,95000000.0,12359.446454524994,0.1236025726293805,0.126454301689871,83274637.0
9654.876379966736,0.2912461757659912,3286.286345243454,1752,0,3286.286345243454,0.1288059218852796,95000000.0,12941.472666740416,0.12623504147449,0.1263588006027949,83274637.0
9915.92147231102,0.3209199905395508,3657.684541225433,1875,0,3657.684541225433,0.1283936576788651,95000000.0,13573.9469704628,0.1256266586341947,0.1260730011204803,83274637.0
10184.912361621857,0.3507015705108642,4015.171386241913,2021,0,4015.171386241913,0.1281793701891447,95000000.0,14200.455986738203,0.1266029823055994,0.1258948319599474,83274637.0
10447.156562566755,0.3811869621276855,4372.718934297562,2201,0,4372.718934297562,0.1278578015727796,95000000.0,14820.279977083206,0.123843626160198,0.1255137631807727,83274637.0
10748.588131904602,0.4151287078857422,4773.01294708252,2325,0,4773.01294708252,0.1278460078227796,95000000.0,15522.04090476036,0.1257155143521117,0.1253458760866937,83274637.0
10991.719709396362,0.4448401927947998,5130.106069087982,2522,0,5130.106069087982,0.127915449270148,95000000.0,16122.297241210938,0.1260388479245908,0.1254220588949494,83274637.0
11220.415567159653,0.4773130416870117,5559.980936288834,2700,0,5559.980936288834,0.1278942491570723,95000000.0,16780.902267456055,0.1262436242153247,0.1255346807892157,83274637.0
11519.897651672363,0.5081045627593994,5959.6182980537415,2850,0,5959.6182980537415,0.1278008263980263,95000000.0,17480.054104566574,0.1235560987191567,0.1254669430933882,83274637.0
11833.388131141664,0.5382993221282959,6317.66600728035,3042,0,6317.66600728035,0.1279380385793585,95000000.0,18151.624389886856,0.1234299166233472,0.1254614510883427,83274637.0
12142.651004076004,0.5692958831787109,6675.405077457428,3187,0,6675.405077457428,0.1276139893811677,95000000.0,18818.65891265869,0.1234129704183565,0.1252119894938062,83274637.0
12388.887264490128,0.5982687473297119,7033.093501567841,3354,0,7033.093501567841,0.1274458535053454,95000000.0,19422.614226341248,0.1248407522626455,0.1251194372982526,83274637.0
12704.114433050156,0.6288924217224121,7389.881456613541,3535,0,7389.881456613541,0.1274932784333881,95000000.0,20094.66190481186,0.1254333428124774,0.1251080782935633,83274637.0
12916.410178422928,0.671403169631958,7746.725835800171,3709,0,7746.725835800171,0.1275845935032894,95000000.0,20663.8461997509,0.1260849155321623,0.1251526845560018,83274637.0
13192.1535115242,0.7032256126403809,8105.235724925995,3873,0,8105.235724925995,0.1275405650699013,95000000.0,21298.132850646973,0.1247602500396329,0.1251285551833803,83274637.0
13436.057663440704,0.7344379425048828,8462.000496387482,4069,0,8462.000496387482,0.1272355318256579,95000000.0,21898.8348338604,0.1244793720309089,0.1249458234419788,83274637.0
13671.408977031708,0.7659139633178711,8819.057528495789,4264,0,8819.057528495789,0.1271905140727796,95000000.0,22491.276514053345,0.1218079489497643,0.1248911971062164,83274637.0
13866.110870599749,0.7968220710754395,9229.172092437744,4425,0,9229.172092437744,0.127117818071546,95000000.0,23096.125526189804,0.1212749721002091,0.1247367280862854,83274637.0
14090.500428199768,0.8267228603363037,9587.34268975258,4617,0,9587.34268975258,0.1270664840563322,95000000.0,23678.717341423035,0.1243756250507614,0.1247141527359832,83274637.0
14338.938248872755,0.8578407764434814,9944.650510787964,4826,0,9944.650510787964,0.127271516457648,95000000.0,24284.49604845047,0.1239714575872856,0.1248871629209638,83274637.0
14583.480550765991,0.8894057273864746,10302.246494293213,5013,0,10302.246494293213,0.1271215247532894,95000000.0,24886.66784930229,0.1228034303014008,0.1247612076039712,83274637.0
14816.988569498062,0.9303529262542723,10672.958345413208,5175,0,10672.958345413208,0.1272830162520559,95000000.0,25490.93032336235,0.1230324093931875,0.1249078409290022,83274637.0
15073.546321868896,0.9613192081451416,11030.12778377533,5349,0,11030.12778377533,0.1271449816817434,95000000.0,26104.690184354786,0.1241205370861966,0.1247995972435535,83274637.0
15270.907278776169,1.0030343532562256,11427.361534118652,5550,0,11427.361534118652,0.1271470385074013,95000000.0,26699.3284842968,0.1243888553958269,0.1247748095400452,83274637.0
15560.120960950851,1.0628039836883545,11785.746840715408,5758,0,11785.746840715408,0.1271931810444078,95000000.0,27346.98922085762,0.1236646626753814,0.1246611527957823,83274637.0
15861.745486021042,1.1237082481384275,12143.230377197266,5958,0,12143.230377197266,0.1267595175575658,95000000.0,28006.1600522995,0.1213911273780296,0.1243662101918146,83274637.0
16110.077586889269,1.1556768417358398,12500.520933389664,6140,0,12500.520933389664,0.1268324883737664,95000000.0,28611.8164293766,0.121600509357621,0.1244568718819512,83274637.0
16380.43653345108,1.185903549194336,12870.158922195436,6300,0,12870.158922195436,0.1267687683388157,95000000.0,29251.84520626068,0.1229099232656588,0.1244431901142567,83274637.0
16631.49410557747,1.217052698135376,13232.396125793455,6525,0,13232.396125793455,0.1269955546155427,95000000.0,29865.17340683937,0.1251144418317192,0.1245505995108972,83274637.0
,,,6720,0,13590.674756526947,,,,,,
