global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
3900,0.16723344,3.7501817,,,,,,,,,,,,,,
4000,0.1617549,3.7569027,,,,,,,,,,,,,,
4100,0.17117113,3.7635884,,,,,,,,,,,,,,
4200,0.16110341,3.827588,,,,,,,,,,,,,,
4300,0.17238905,3.7479787,,,,,,,,,,,,,,
4400,0.16416007,3.6993318,,,,,,,,,,,,,,
4500,0.17488016,3.8405023,,,,,,,,,,,,,,
4600,0.17060179,3.677422,,,,,,,,,,,,,,
4700,0.16038412,3.49999,,,,,,,,,,,,,,
4800,0.16584888,3.7167761,,,,,,,,,,,,,,
4900,0.15805894,3.6834602,,,,,,,,,,,,,,
5000,0.16402529,3.622704,,,,,,,,,,,,,,
5100,0.16455002,3.6126637,,,,,,,,,,,,,,
5200,0.15564358,3.5911014,,,,,,,,,,,,,,
5300,0.1575569,3.5468087,,,,,,,,,,,,,,
5400,0.15514717,3.5699673,,,,,,,,,,,,,,
5500,0.17070594,3.6880534,,,,,,,,,,,,,,
5600,0.15338773,3.6335852,,,,,,,,,,,,,,
5700,0.15867989,3.656259,,,,,,,,,,,,,,
5800,0.15681836,3.6630204,,,,,,,,,,,,,,
5900,0.15931544,3.624436,,,,,,,,,,,,,,
6000,0.15932935,3.646257,,,,,,,,,,,,,,
6100,0.15938847,3.550622,,,,,,,,,,,,,,
6200,0.18101645,3.8555894,,,,,,,,,,,,,,
6300,0.15469328,3.5106325,,,,,,,,,,,,,,
6400,0.15248184,3.520437,,,,,,,,,,,,,,
6500,0.15393922,3.584396,,,,,,,,,,,,,,
6600,0.17387486,3.5672114,,,,,,,,,,,,,,
6700,0.15556745,3.4890432,,,,,,,,,,,,,,
6800,0.16154207,3.6413045,,,,,,,,,,,,,,
6900,0.18690266,3.5742884,,,,,,,,,,,,,,
7000,0.15931448,3.5915565,,,,,,,,,,,,,,
7100,0.17743139,3.5968232,,,,,,,,,,,,,,
7200,0.18550593,3.505374,,,,,,,,,,,,,,
7300,0.17589325,3.5556915,,,,,,,,,,,,,,
7400,0.153162,3.5253696,,,,,,,,,,,,,,
7500,0.1582073,3.533575,,,,,,,,,,,,,,
7600,0.16001111,3.7053232,,,,,,,,,,,,,,
7700,0.19456054,3.6273289,,,,,,,,,,,,,,
7800,0.16319397,3.6106253,,,,,,,,,,,,,,
7900,0.1585344,3.5345905,,,,,,,,,,,,,,
8000,0.18515417,3.4106615,,,,,,,,,,,,,,
8100,0.17021872,3.4231527,,,,,,,,,,,,,,
8200,0.15423976,3.4060838,,,,,,,,,,,,,,
8300,0.16701317,3.5057259,,,,,,,,,,,,,,
8400,0.16358401,3.5659919,,,,,,,,,,,,,,
8500,0.18837667,3.6509118,,,,,,,,,,,,,,
8600,0.162606,3.5407395,,,,,,,,,,,,,,
8700,0.17613505,3.541471,,,,,,,,,,,,,,
8800,0.16258983,3.3324354,,,,,,,,,,,,,,
8900,0.17072937,3.3208072,,,,,,,,,,,,,,
9000,0.17735688,3.4603639,,,,,,,,,,,,,,
9100,0.16133447,3.488786,,,,,,,,,,,,,,
9200,0.16707136,3.4706516,,,,,,,,,,,,,,
9300,0.17119317,3.3825603,,,,,,,,,,,,,,
9400,0.16672972,3.467613,,,,,,,,,,,,,,
9500,0.16339554,3.4669597,,,,,,,,,,,,,,
9600,0.17216967,3.4149206,,,,,,,,,,,,,,
9700,0.17354147,3.5829086,,,,,,,,,,,,,,
9800,0.16793169,3.4549556,,,,,,,,,,,,,,
9900,0.16742069,3.5162501,,,,,,,,,,,,,,
10000,0.17969468,3.5097103,,,,,,,,,,,,,,
10100,0.1861174,3.4201708,,,,,,,,,,,,,,
10200,0.17550069,3.5010266,,,,,,,,,,,,,,
10300,0.17159863,3.4560213,,,,,,,,,,,,,,
10400,0.1686449,3.464139,,,,,,,,,,,,,,
10500,0.17266037,3.347185,,,,,,,,,,,,,,
10600,0.17377013,3.392509,,,,,,,,,,,,,,
10700,0.19092795,3.489788,,,,,,,,,,,,,,
10800,0.19618064,3.3853865,,,,,,,,,,,,,,
10900,0.18720636,3.42819,,,,,,,,,,,,,,
11000,0.17984806,3.3007088,,,,,,,,,,,,,,
11100,0.18790825,3.3877113,,,,,,,,,,,,,,
11200,0.17162393,3.3817883,,,,,,,,,,,,,,
11300,0.17731792,3.4407887,,,,,,,,,,,,,,
11400,0.18227969,3.4337587,,,,,,,,,,,,,,
11428,,,3.383850812911988,29.48409050378142,3.386150598526001,29.551975621652595,100000.0,0.0,1.0,0.0,2591.0787456035614,3251.3903436660767,2591.0787456035614,660.2042541503906,0.0397620201110839,0.0
11500,0.18514211,3.4092784,,,,,,,,,,,,,,
11600,0.18465745,3.3164983,,,,,,,,,,,,,,
11700,0.18669572,3.434836,,,,,,,,,,,,,,
11800,0.18738618,3.3850563,,,,,,,,,,,,,,
11900,0.18338177,3.4820666,,,,,,,,,,,,,,
12000,0.1906798,3.4375868,,,,,,,,,,,,,,
12100,0.18527927,3.3634295,,,,,,,,,,,,,,
12200,0.21293661,3.5773463,,,,,,,,,,,,,,
12300,0.21173535,3.5125308,,,,,,,,,,,,,,
12400,0.19529463,3.3997185,,,,,,,,,,,,,,
12500,0.22993134,3.479879,,,,,,,,,,,,,,
12600,0.19247633,3.5151887,,,,,,,,,,,,,,
12700,0.18682337,3.348322,,,,,,,,,,,,,,
12800,0.20351708,3.4580925,,,,,,,,,,,,,,
12900,0.18714713,3.4415808,,,,,,,,,,,,,,
13000,0.21156706,3.3613534,,,,,,,,,,,,,,
13100,0.18616071,3.4000025,,,,,,,,,,,,,,
13200,0.18801983,3.4074316,,,,,,,,,,,,,,
13300,0.19707544,3.2982135,,,,,,,,,,,,,,
13400,0.2162295,3.4386082,,,,,,,,,,,,,,
13500,0.21797273,3.2949245,,,,,,,,,,,,,,
13600,0.18874761,3.3654916,,,,,,,,,,,,,,
13700,0.19833103,3.3854594,,,,,,,,,,,,,,
13800,0.2020262,3.379898,,,,,,,,,,,,,,
13900,0.19589238,3.3516998,,,,,,,,,,,,,,
14000,0.20108238,3.4664366,,,,,,,,,,,,,,
14100,0.23347007,3.3478556,,,,,,,,,,,,,,
14200,0.20985171,3.3585935,,,,,,,,,,,,,,
14300,0.20931247,3.3523865,,,,,,,,,,,,,,
14400,0.21164328,3.306434,,,,,,,,,,,,,,
14500,0.20001891,3.3479216,,,,,,,,,,,,,,
14600,0.22805771,3.3698769,,,,,,,,,,,,,,
14700,0.22587968,3.3887873,,,,,,,,,,,,,,
14800,0.2192349,3.2917368,,,,,,,,,,,,,,
14900,0.21015775,3.3139482,,,,,,,,,,,,,,
15000,0.20347677,3.2566335,,,,,,,,,,,,,,
15100,0.2090399,3.4035819,,,,,,,,,,,,,,
15200,0.23099168,3.4058247,,,,,,,,,,,,,,
15300,0.21879946,3.38297,,,,,,,,,,,,,,
15400,0.20656583,3.3108902,,,,,,,,,,,,,,
15500,0.22364505,3.384982,,,,,,,,,,,,,,
15600,0.21662796,3.2284274,,,,,,,,,,,,,,
15700,0.23617253,3.4058883,,,,,,,,,,,,,,
15800,0.21433067,3.3364012,,,,,,,,,,,,,,
15900,0.23844226,3.3441892,,,,,,,,,,,,,,
16000,0.2169919,3.292667,,,,,,,,,,,,,,
16100,0.21549377,3.463496,,,,,,,,,,,,,,
16200,0.21361105,3.4704418,,,,,,,,,,,,,,
16300,0.22042164,3.4375944,,,,,,,,,,,,,,
16400,0.24118474,3.398125,,,,,,,,,,,,,,
16500,0.22517622,3.2957683,,,,,,,,,,,,,,
16600,0.23283377,3.446764,,,,,,,,,,,,,,
16700,0.2331332,3.3452077,,,,,,,,,,,,,,
16800,0.25047553,3.3351562,,,,,,,,,,,,,,
16900,0.23752728,3.3447921,,,,,,,,,,,,,,
17000,0.24254078,3.4515703,,,,,,,,,,,,,,
17100,0.23809405,3.3679667,,,,,,,,,,,,,,
17200,0.24035239,3.3158836,,,,,,,,,,,,,,
17300,0.2727691,3.4747577,,,,,,,,,,,,,,
17400,0.23045127,3.3492765,,,,,,,,,,,,,,
17500,0.22259289,3.319902,,,,,,,,,,,,,,
17600,0.2381165,3.4208345,,,,,,,,,,,,,,
17700,0.23355828,3.3791332,,,,,,,,,,,,,,
17800,0.24205905,3.3344965,,,,,,,,,,,,,,
17900,0.25729308,3.4405656,,,,,,,,,,,,,,
18000,0.23869643,3.4360747,,,,,,,,,,,,,,
18100,0.26322877,3.4099927,,,,,,,,,,,,,,
18200,0.26578152,3.2576911,,,,,,,,,,,,,,
18300,0.2585569,3.2312899,,,,,,,,,,,,,,
18400,0.25193903,3.2620661,,,,,,,,,,,,,,
18500,0.2688164,3.3892674,,,,,,,,,,,,,,
18600,0.25523993,3.3532214,,,,,,,,,,,,,,
18700,0.25173974,3.2877316,,,,,,,,,,,,,,
18800,0.2560405,3.2747264,,,,,,,,,,,,,,
18900,0.24475949,3.387737,,,,,,,,,,,,,,
19000,0.25727126,3.3240175,,,,,,,,,,,,,,
19100,0.25832194,3.4058485,,,,,,,,,,,,,,
19200,0.2701199,3.2729201,,,,,,,,,,,,,,
19300,0.26011315,3.4251637,,,,,,,,,,,,,,
19400,0.2750544,3.3188634,,,,,,,,,,,,,,
19500,0.2596232,3.4079735,,,,,,,,,,,,,,
19600,0.2610551,3.293507,,,,,,,,,,,,,,
19700,0.31962067,3.2961073,,,,,,,,,,,,,,
19800,0.2663213,3.2337408,,,,,,,,,,,,,,
19900,0.24121337,3.3280432,,,,,,,,,,,,,,
20000,0.24120258,3.3945081,,,,,,,,,,,,,,
20100,0.24832028,3.252324,,,,,,,,,,,,,,
20200,0.2577383,3.2877421,,,,,,,,,,,,,,
20300,0.25125757,3.2479825,,,,,,,,,,,,,,
20400,0.30640754,3.371669,,,,,,,,,,,,,,
20500,0.2884747,3.3729694,,,,,,,,,,,,,,
20600,0.2530206,3.3333733,,,,,,,,,,,,,,
20700,0.25776288,3.3272955,,,,,,,,,,,,,,
20800,0.27726147,3.2936382,,,,,,,,,,,,,,
20900,0.2554302,3.228422,,,,,,,,,,,,,,
21000,0.26135564,3.2299604,,,,,,,,,,,,,,
21100,0.284961,3.347806,,,,,,,,,,,,,,
21200,0.26771176,3.3651893,,,,,,,,,,,,,,
21300,0.29165605,3.255218,,,,,,,,,,,,,,
21400,0.24764766,3.3495362,,,,,,,,,,,,,,
21500,0.2743641,3.3692899,,,,,,,,,,,,,,
21600,0.26209825,3.3415694,,,,,,,,,,,,,,
21700,0.28283626,3.3162973,,,,,,,,,,,,,,
21800,0.3026855,3.2236593,,,,,,,,,,,,,,
21900,0.25768414,3.4047406,,,,,,,,,,,,,,
22000,0.3002535,3.3338726,,,,,,,,,,,,,,
22100,0.28083658,3.3723593,,,,,,,,,,,,,,
22200,0.27987564,3.323023,,,,,,,,,,,,,,
22300,0.28624102,3.350162,,,,,,,,,,,,,,
22400,0.27661243,3.326367,,,,,,,,,,,,,,
22500,0.28145182,3.3647628,,,,,,,,,,,,,,
22600,0.2617801,3.4011679,,,,,,,,,,,,,,
22700,0.275252,3.1735437,,,,,,,,,,,,,,
22800,0.2728752,3.3200865,,,,,,,,,,,,,,
22885,,,3.24549412727356,25.67439334437545,3.245559930801392,25.67608286562007,100000.0,0.0,1.0,0.0,5162.140597343445,6151.249363183975,5162.140597343445,988.886197566986,0.0868630409240722,0.0
22900,0.2628054,3.3510213,,,,,,,,,,,,,,
23000,0.26059896,3.4278703,,,,,,,,,,,,,,
23100,0.25962025,3.2767348,,,,,,,,,,,,,,
23200,0.2636584,3.2271202,,,,,,,,,,,,,,
23300,0.27707043,3.275011,,,,,,,,,,,,,,
23400,0.2576188,3.3074062,,,,,,,,,,,,,,
23500,0.25864705,3.2467752,,,,,,,,,,,,,,
23600,0.27829105,3.239807,,,,,,,,,,,,,,
23700,0.27046126,3.3202803,,,,,,,,,,,,,,
23800,0.30262405,3.2839265,,,,,,,,,,,,,,
23900,0.27536434,3.1853483,,,,,,,,,,,,,,
24000,0.26397803,3.3070023,,,,,,,,,,,,,,
24100,0.26488763,3.314036,,,,,,,,,,,,,,
24200,0.27250975,3.2941926,,,,,,,,,,,,,,
24300,0.28633574,3.3273752,,,,,,,,,,,,,,
24400,0.27335188,3.3292434,,,,,,,,,,,,,,
24500,0.25469884,3.4057503,,,,,,,,,,,,,,
24600,0.27428216,3.26879,,,,,,,,,,,,,,
24700,0.27549225,3.145641,,,,,,,,,,,,,,
24800,0.2702445,3.3276958,,,,,,,,,,,,,,
24900,0.28549075,3.2079444,,,,,,,,,,,,,,
25000,0.27941278,3.3066854,,,,,,,,,,,,,,
25100,0.27097887,3.2930603,,,,,,,,,,,,,,
25200,0.25818977,3.330515,,,,,,,,,,,,,,
25300,0.2564412,3.313061,,,,,,,,,,,,,,
25400,0.26127657,3.2119522,,,,,,,,,,,,,,
25500,0.26844513,3.2508168,,,,,,,,,,,,,,
25600,0.29771695,3.2373872,,,,,,,,,,,,,,
25700,0.2792886,3.3328204,,,,,,,,,,,,,,
25800,0.28651738,3.2445812,,,,,,,,,,,,,,
25900,0.2802614,3.2547948,,,,,,,,,,,,,,
26000,0.27108458,3.3176622,,,,,,,,,,,,,,
26100,0.25747055,3.2144341,,,,,,,,,,,,,,
26200,0.2779488,3.3410687,,,,,,,,,,,,,,
26300,0.26356053,3.2619338,,,,,,,,,,,,,,
26400,0.27958024,3.2445168,,,,,,,,,,,,,,
26500,0.32038736,3.3598213,,,,,,,,,,,,,,
26600,0.2710364,3.3535838,,,,,,,,,,,,,,
26700,0.2840514,3.3476045,,,,,,,,,,,,,,
26800,0.27759373,3.3008826,,,,,,,,,,,,,,
26900,0.2857744,3.2976177,,,,,,,,,,,,,,
27000,0.28102115,3.3579378,,,,,,,,,,,,,,
27100,0.26332593,3.3677158,,,,,,,,,,,,,,
27200,0.2773148,3.4217558,,,,,,,,,,,,,,
27300,0.292401,3.3168905,,,,,,,,,,,,,,
27400,0.2675528,3.305071,,,,,,,,,,,,,,
27500,0.264957,3.3481412,,,,,,,,,,,,,,
27600,0.26619002,3.281951,,,,,,,,,,,,,,
27700,0.2805719,3.2699134,,,,,,,,,,,,,,
27800,0.28478223,3.2461255,,,,,,,,,,,,,,
27900,0.26833966,3.422475,,,,,,,,,,,,,,
28000,0.3133668,3.1814528,,,,,,,,,,,,,,
28100,0.2687047,3.2877204,,,,,,,,,,,,,,
28200,0.26794124,3.274386,,,,,,,,,,,,,,
28300,0.27329266,3.2747126,,,,,,,,,,,,,,
28400,0.30302632,3.2790813,,,,,,,,,,,,,,
28500,0.28398392,3.3100615,,,,,,,,,,,,,,
28600,0.2713169,3.1007528,,,,,,,,,,,,,,
28700,0.2761294,3.3758094,,,,,,,,,,,,,,
28800,0.29390448,3.4391847,,,,,,,,,,,,,,
28900,0.28609842,3.254129,,,,,,,,,,,,,,
29000,0.27937752,3.191104,,,,,,,,,,,,,,
29100,0.28787893,3.2224019,,,,,,,,,,,,,,
29200,0.30722204,3.2596474,,,,,,,,,,,,,,
29300,0.28280982,3.3398423,,,,,,,,,,,,,,
29400,0.27167466,3.296278,,,,,,,,,,,,,,
29500,0.29331344,3.3190136,,,,,,,,,,,,,,
29600,0.28893232,3.219876,,,,,,,,,,,,,,
29700,0.28707775,3.3266675,,,,,,,,,,,,,,
29800,0.2812976,3.298556,,,,,,,,,,,,,,
29900,0.2773321,3.1680782,,,,,,,,,,,,,,
30000,0.28566608,3.2478757,,,,,,,,,,,,,,
30100,0.28597435,3.270997,,,,,,,,,,,,,,
30200,0.27819878,3.2324197,,,,,,,,,,,,,,
30300,8.557622,7.4878907,,,,,,,,,,,,,,
30400,0.26308903,3.2523198,,,,,,,,,,,,,,
30500,0.26191136,3.2559464,,,,,,,,,,,,,,
30600,0.26531625,3.2258806,,,,,,,,,,,,,,
30700,0.25759748,3.211956,,,,,,,,,,,,,,
30800,0.2840275,3.4029245,,,,,,,,,,,,,,
30900,0.28951073,3.201704,,,,,,,,,,,,,,
31000,0.2663064,3.1958306,,,,,,,,,,,,,,
31100,0.28700718,3.2902462,,,,,,,,,,,,,,
31200,0.27268416,3.2169995,,,,,,,,,,,,,,
31300,0.29253146,3.2557087,,,,,,,,,,,,,,
31400,0.29233462,3.2551951,,,,,,,,,,,,,,
31500,0.30986497,3.2724724,,,,,,,,,,,,,,
31600,0.28762475,3.344309,,,,,,,,,,,,,,
31700,0.3037347,3.1794493,,,,,,,,,,,,,,
31800,0.2719264,3.3335826,,,,,,,,,,,,,,
31900,0.2963867,3.3166738,,,,,,,,,,,,,,
32000,0.29474753,3.2939796,,,,,,,,,,,,,,
32100,0.28798717,3.3169885,,,,,,,,,,,,,,
32200,0.31267786,3.2067914,,,,,,,,,,,,,,
32300,0.30140823,3.227034,,,,,,,,,,,,,,
32400,0.2905292,3.2462707,,,,,,,,,,,,,,
32500,0.31799218,3.257383,,,,,,,,,,,,,,
32600,0.3140097,3.0992494,,,,,,,,,,,,,,
32700,0.28623518,3.191152,,,,,,,,,,,,,,
32800,0.28065228,3.260727,,,,,,,,,,,,,,
32900,0.28208923,3.1689403,,,,,,,,,,,,,,
33000,0.31400046,3.3343394,,,,,,,,,,,,,,
33100,0.2964541,3.3401203,,,,,,,,,,,,,,
33200,0.3105559,3.213028,,,,,,,,,,,,,,
33300,0.311605,3.3157675,,,,,,,,,,,,,,
33400,0.3138407,3.2264378,,,,,,,,,,,,,,
33500,0.29903787,3.3739972,,,,,,,,,,,,,,
33600,0.26935267,3.0595984,,,,,,,,,,,,,,
33700,0.32585078,3.313521,,,,,,,,,,,,,,
33800,0.29914784,3.2795458,,,,,,,,,,,,,,
33900,0.2764713,3.323567,,,,,,,,,,,,,,
34000,0.30521956,3.2770166,,,,,,,,,,,,,,
34100,0.2999061,3.1523533,,,,,,,,,,,,,,
34200,0.27337536,3.2196393,,,,,,,,,,,,,,
34300,0.2916576,3.200663,,,,,,,,,,,,,,
34339,,,3.164884567260742,23.68600973403464,3.164163589477539,23.66893880186456,100000.0,0.0,1.0,0.0,7733.05108499527,9051.01193356514,7733.05108499527,1317.6250150203705,0.1336979866027832,0.0
34400,0.30323339,3.3291311,,,,,,,,,,,,,,
34500,0.30225024,3.2114587,,,,,,,,,,,,,,
34600,0.2647967,3.2292852,,,,,,,,,,,,,,
34700,0.2929695,3.3387537,,,,,,,,,,,,,,
34800,0.3567069,3.1490996,,,,,,,,,,,,,,
34900,0.29843625,3.3811784,,,,,,,,,,,,,,
35000,0.25807363,3.1099586,,,,,,,,,,,,,,
35100,0.27456743,3.1782598,,,,,,,,,,,,,,
35200,0.278209,3.181132,,,,,,,,,,,,,,
35300,0.27905494,3.2918077,,,,,,,,,,,,,,
35400,0.28669178,3.163885,,,,,,,,,,,,,,
35500,0.30004895,3.1899018,,,,,,,,,,,,,,
35600,0.2879568,3.241471,,,,,,,,,,,,,,
35700,0.29331547,3.2652454,,,,,,,,,,,,,,
35800,0.33814296,3.2104187,,,,,,,,,,,,,,
35900,0.2793708,3.2476418,,,,,,,,,,,,,,
36000,0.28690663,3.2125092,,,,,,,,,,,,,,
36100,0.2879663,3.1497247,,,,,,,,,,,,,,
36200,0.2940583,3.284227,,,,,,,,,,,,,,
36300,0.27990454,3.258761,,,,,,,,,,,,,,
36400,0.29684034,3.2274222,,,,,,,,,,,,,,
36500,0.30273184,3.2524939,,,,,,,,,,,,,,
36600,0.28134242,3.163134,,,,,,,,,,,,,,
36700,0.28532022,3.261867,,,,,,,,,,,,,,
36800,0.3147422,3.1867805,,,,,,,,,,,,,,
36900,0.28007627,3.2669163,,,,,,,,,,,,,,
37000,0.30500698,3.2433188,,,,,,,,,,,,,,
37100,0.29523942,3.280167,,,,,,,,,,,,,,
37200,0.28682256,3.2297668,,,,,,,,,,,,,,
37300,0.34989047,3.1957338,,,,,,,,,,,,,,
37400,0.29427633,3.1825447,,,,,,,,,,,,,,
37500,0.2892748,3.228448,,,,,,,,,,,,,,
37600,0.28954786,3.2077193,,,,,,,,,,,,,,
37700,0.29725733,3.1797314,,,,,,,,,,,,,,
37800,0.29630765,3.188087,,,,,,,,,,,,,,
37900,0.3427378,3.3649068,,,,,,,,,,,,,,
38000,0.28324974,3.120109,,,,,,,,,,,,,,
38100,0.28890443,3.2727485,,,,,,,,,,,,,,
38200,0.32022607,3.2981477,,,,,,,,,,,,,,
38300,0.30885294,3.4058375,,,,,,,,,,,,,,
38400,0.29942563,3.0853133,,,,,,,,,,,,,,
38500,0.29851687,3.2109518,,,,,,,,,,,,,,
38600,0.31060648,3.2154489,,,,,,,,,,,,,,
38700,0.28069964,3.2659774,,,,,,,,,,,,,,
38800,0.3181069,3.2752628,,,,,,,,,,,,,,
38900,0.2968845,3.2120523,,,,,,,,,,,,,,
39000,0.28885442,3.2270184,,,,,,,,,,,,,,
39100,0.30905056,3.142953,,,,,,,,,,,,,,
39200,0.30946535,3.3359618,,,,,,,,,,,,,,
39300,0.34163544,3.3642397,,,,,,,,,,,,,,
39400,0.29347977,3.1373878,,,,,,,,,,,,,,
39500,0.28563774,3.232132,,,,,,,,,,,,,,
39600,0.3067857,3.2713177,,,,,,,,,,,,,,
39700,0.3271225,3.165697,,,,,,,,,,,,,,
39800,0.29707518,3.1460218,,,,,,,,,,,,,,
39900,0.3186921,3.2813387,,,,,,,,,,,,,,
40000,0.28839067,3.1680722,,,,,,,,,,,,,,
40100,0.28296944,3.0768886,,,,,,,,,,,,,,
40200,0.27689436,3.131958,,,,,,,,,,,,,,
40300,0.29042965,3.298123,,,,,,,,,,,,,,
40400,0.30999726,3.2370934,,,,,,,,,,,,,,
40500,0.2881598,3.1881719,,,,,,,,,,,,,,
40600,0.2984851,3.2332954,,,,,,,,,,,,,,
40700,0.2856823,3.1082506,,,,,,,,,,,,,,
40800,0.306771,3.1568582,,,,,,,,,,,,,,
40900,0.28046983,3.2244306,,,,,,,,,,,,,,
41000,0.27896145,3.090012,,,,,,,,,,,,,,
41100,0.28759718,3.193975,,,,,,,,,,,,,,
41200,0.28780806,3.251223,,,,,,,,,,,,,,
41300,0.2959008,3.1512437,,,,,,,,,,,,,,
41400,0.2831721,3.3181553,,,,,,,,,,,,,,
41500,0.28748053,3.270086,,,,,,,,,,,,,,
41600,0.2857505,3.2665625,,,,,,,,,,,,,,
41700,0.31856558,3.230006,,,,,,,,,,,,,,
41800,0.30298778,3.1972575,,,,,,,,,,,,,,
41900,0.29475933,3.2408936,,,,,,,,,,,,,,
42000,0.2946074,3.2284663,,,,,,,,,,,,,,
42100,0.34456208,3.106029,,,,,,,,,,,,,,
42200,0.3307791,3.187358,,,,,,,,,,,,,,
42300,0.28856528,3.2250752,,,,,,,,,,,,,,
42400,0.2894774,3.2350304,,,,,,,,,,,,,,
42500,0.30593243,3.1939282,,,,,,,,,,,,,,
42600,0.2873688,3.2089703,,,,,,,,,,,,,,
42700,0.32692018,3.243195,,,,,,,,,,,,,,
42800,0.28530172,3.2248576,,,,,,,,,,,,,,
42900,0.2820194,3.1716347,,,,,,,,,,,,,,
43000,0.29647386,3.1524377,,,,,,,,,,,,,,
43100,0.30025786,3.115376,,,,,,,,,,,,,,
43200,0.36937922,3.256906,,,,,,,,,,,,,,
43300,0.28557777,3.1491861,,,,,,,,,,,,,,
43400,0.27934253,3.2172337,,,,,,,,,,,,,,
43500,0.2990541,3.0513654,,,,,,,,,,,,,,
43600,0.2887166,3.2221298,,,,,,,,,,,,,,
43700,0.30963418,3.2309034,,,,,,,,,,,,,,
43800,0.2833736,3.18296,,,,,,,,,,,,,,
43900,0.29569256,3.0972693,,,,,,,,,,,,,,
44000,0.29225087,3.1465151,,,,,,,,,,,,,,
44100,0.2974349,3.2924712,,,,,,,,,,,,,,
44200,0.28914475,3.166292,,,,,,,,,,,,,,
44300,0.28746134,3.1515372,,,,,,,,,,,,,,
44400,0.2811434,3.1458356,,,,,,,,,,,,,,
44500,0.32230827,3.2688599,,,,,,,,,,,,,,
44600,0.3175543,3.181857,,,,,,,,,,,,,,
44700,0.49798504,3.581232,,,,,,,,,,,,,,
44800,0.31545964,3.231625,,,,,,,,,,,,,,
44900,0.29569185,3.3032892,,,,,,,,,,,,,,
45000,0.28362042,3.1410995,,,,,,,,,,,,,,
45100,0.29025427,3.253867,,,,,,,,,,,,,,
45200,0.28999907,3.3297296,,,,,,,,,,,,,,
45300,0.30535898,3.1891115,,,,,,,,,,,,,,
45400,0.27706385,3.194546,,,,,,,,,,,,,,
45500,0.3074472,3.1213155,,,,,,,,,,,,,,
45600,0.2951392,3.2549195,,,,,,,,,,,,,,
45700,0.35418493,3.255104,,,,,,,,,,,,,,
45790,,,3.1363112926483154,23.01880044419749,3.134558916091919,22.978498160644577,100000.0,0.0,1.0,0.0,10304.113168478012,11950.894019842148,10304.113168478012,1646.331607580185,0.179697036743164,0.0
45800,0.31815988,3.1291823,,,,,,,,,,,,,,
45900,0.3395098,3.236373,,,,,,,,,,,,,,
46000,0.32991204,3.3247888,,,,,,,,,,,,,,
46100,0.32736596,3.218303,,,,,,,,,,,,,,
46200,0.29753575,3.2479577,,,,,,,,,,,,,,
