global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
5100,0.17524289,2.1532087,,,,,,,,,,,,,,,,,
5200,0.164257,2.2064102,,,,,,,,,,,,,,,,,
5300,0.15782955,2.1749756,,,,,,,,,,,,,,,,,
5400,0.1683621,2.0946333,,,,,,,,,,,,,,,,,
5500,0.1479204,2.0566547,,,,,,,,,,,,,,,,,
5600,0.15966363,2.1336343,,,,,,,,,,,,,,,,,
5700,0.15286408,2.0922785,,,,,,,,,,,,,,,,,
5800,0.15287936,1.9966705,,,,,,,,,,,,,,,,,
5900,0.16458213,2.1103814,,,,,,,,,,,,,,,,,
6000,0.14908244,2.0090292,,,,,,,,,,,,,,,,,
6100,0.15303758,2.1141822,,,,,,,,,,,,,,,,,
6200,0.14706665,2.0827394,,,,,,,,,,,,,,,,,
6300,0.18396288,2.1000893,,,,,,,,,,,,,,,,,
6400,0.18680318,2.1383717,,,,,,,,,,,,,,,,,
6500,0.15858468,2.024674,,,,,,,,,,,,,,,,,
6600,0.14563079,2.0578573,,,,,,,,,,,,,,,,,
6700,0.18786076,1.9914132,,,,,,,,,,,,,,,,,
6800,0.1869393,2.0797837,,,,,,,,,,,,,,,,,
6900,0.1445271,1.9669145,,,,,,,,,,,,,,,,,
7000,0.14749867,2.036568,,,,,,,,,,,,,,,,,
7100,0.15877812,1.9954714,,,,,,,,,,,,,,,,,
7200,0.14951134,1.9554944,,,,,,,,,,,,,,,,,
7300,0.15407768,1.9219582,,,,,,,,,,,,,,,,,
7400,0.18312888,2.0156355,,,,,,,,,,,,,,,,,
7500,0.16315281,2.0001068,,,,,,,,,,,,,,,,,
7600,0.16335012,2.0498042,,,,,,,,,,,,,,,,,
7700,0.14237186,1.9854255,,,,,,,,,,,,,,,,,
7800,0.13849759,1.9287245,,,,,,,,,,,,,,,,,
7900,0.14763147,1.9856321,,,,,,,,,,,,,,,,,
8000,0.15081729,2.0334888,,,,,,,,,,,,,,,,,
8100,0.16444698,1.9477624,,,,,,,,,,,,,,,,,
8200,0.16754554,2.015712,,,,,,,,,,,,,,,,,
8300,0.17757201,1.9963263,,,,,,,,,,,,,,,,,
8400,0.16125837,2.021145,,,,,,,,,,,,,,,,,
8500,0.16801155,1.9551842,,,,,,,,,,,,,,,,,
8600,0.14545347,1.9372326,,,,,,,,,,,,,,,,,
8700,0.21293901,1.9546541,,,,,,,,,,,,,,,,,
8800,0.1476191,2.0034597,,,,,,,,,,,,,,,,,
8900,0.17924018,1.8933824,,,,,,,,,,,,,,,,,
9000,0.14531142,1.9529217,,,,,,,,,,,,,,,,,
9100,0.15640302,1.9493651,,,,,,,,,,,,,,,,,
9200,0.15007043,1.9730221,,,,,,,,,,,,,,,,,
9300,0.1802362,1.9232104,,,,,,,,,,,,,,,,,
9353,,,0.6328251361846924,1.836271047592163,30.98324559864805,0.6441953778266907,1.7449620962142944,27.012854226498,3000.0,0.6513974070549011,1.679409146308899,26.390202015466205,3003.0,1344.344732284546,3300.724753141403,1344.344732284546,1956.245683431625,0.0642564296722412,0.0
9400,0.1519688,1.9796575,,,,,,,,,,,,,,,,,
9500,0.14461224,1.954788,,,,,,,,,,,,,,,,,
9600,0.13931614,1.8287089,,,,,,,,,,,,,,,,,
9700,0.14340684,1.8907152,,,,,,,,,,,,,,,,,
9800,0.17452766,1.984156,,,,,,,,,,,,,,,,,
9900,0.17434886,1.876438,,,,,,,,,,,,,,,,,
10000,0.16230008,1.9174047,,,,,,,,,,,,,,,,,
10100,0.15519133,1.8958626,,,,,,,,,,,,,,,,,
10200,0.15080187,1.9594039,,,,,,,,,,,,,,,,,
10300,0.14744163,1.9159408,,,,,,,,,,,,,,,,,
10400,0.15176272,1.8372644,,,,,,,,,,,,,,,,,
10500,0.1682714,1.834977,,,,,,,,,,,,,,,,,
10600,0.15385315,1.9166958,,,,,,,,,,,,,,,,,
10700,0.16035819,1.8975979,,,,,,,,,,,,,,,,,
10800,0.19313602,1.8085269,,,,,,,,,,,,,,,,,
10900,0.14878324,1.9379132,,,,,,,,,,,,,,,,,
11000,0.14814973,1.8749201,,,,,,,,,,,,,,,,,
11100,0.15397151,1.8583264,,,,,,,,,,,,,,,,,
11200,0.17153518,1.8496976,,,,,,,,,,,,,,,,,
11300,0.16762352,1.8575287,,,,,,,,,,,,,,,,,
11400,0.15499069,1.7862494,,,,,,,,,,,,,,,,,
11500,0.1555875,1.9265537,,,,,,,,,,,,,,,,,
11600,0.17167623,1.8859879,,,,,,,,,,,,,,,,,
11700,0.15112652,1.8109031,,,,,,,,,,,,,,,,,
11800,0.15505198,1.7995569,,,,,,,,,,,,,,,,,
11900,0.20663454,1.8515446,,,,,,,,,,,,,,,,,
12000,0.17669344,1.8533432,,,,,,,,,,,,,,,,,
12100,0.17716703,1.8534259,,,,,,,,,,,,,,,,,
12200,0.15830767,1.8484879,,,,,,,,,,,,,,,,,
12300,0.2718395,1.8694134,,,,,,,,,,,,,,,,,
12400,0.1594922,1.7098417,,,,,,,,,,,,,,,,,
12500,0.18403983,1.8334649,,,,,,,,,,,,,,,,,
12600,0.18362017,1.8840696,,,,,,,,,,,,,,,,,
12700,0.202765,1.7573534,,,,,,,,,,,,,,,,,
12800,0.15175213,1.8487446,,,,,,,,,,,,,,,,,
12900,0.14666319,1.6959864,,,,,,,,,,,,,,,,,
13000,0.16269358,1.7442585,,,,,,,,,,,,,,,,,
13100,0.17673695,1.7547057,,,,,,,,,,,,,,,,,
13200,0.18660337,1.9240175,,,,,,,,,,,,,,,,,
13300,0.15218848,1.7607799,,,,,,,,,,,,,,,,,
13400,0.15511745,1.9507862,,,,,,,,,,,,,,,,,
13500,0.1754805,1.863101,,,,,,,,,,,,,,,,,
13600,0.19430754,1.7411518,,,,,,,,,,,,,,,,,
13700,0.23118433,1.8406322,,,,,,,,,,,,,,,,,
13800,0.16033499,1.8064141,,,,,,,,,,,,,,,,,
13900,0.19902591,1.79489,,,,,,,,,,,,,,,,,
14000,0.16706362,1.8701515,,,,,,,,,,,,,,,,,
14100,0.16435614,1.8146869,,,,,,,,,,,,,,,,,
14200,0.17530634,1.8133972,,,,,,,,,,,,,,,,,
14240,,,0.6455624103546143,1.723522663116455,32.31858825859796,0.6598430275917053,1.6182876825332642,28.266028850765345,3000.0,0.6699320077896118,1.539825201034546,27.442549925845544,3003.0,1988.3092544078827,4498.021607637405,1988.3092544078827,2509.506610393524,0.099280834197998,0.0
14300,0.16357338,1.756104,,,,,,,,,,,,,,,,,
14400,0.26450473,1.763006,,,,,,,,,,,,,,,,,
14500,0.17354646,1.832219,,,,,,,,,,,,,,,,,
14600,0.18202366,1.854243,,,,,,,,,,,,,,,,,
14700,0.16192849,1.7769352,,,,,,,,,,,,,,,,,
14800,0.20671968,1.8190817,,,,,,,,,,,,,,,,,
14900,0.20784009,1.8183191,,,,,,,,,,,,,,,,,
15000,0.19448748,1.8176963,,,,,,,,,,,,,,,,,
15100,0.1588196,1.7424934,,,,,,,,,,,,,,,,,
15200,0.25477177,1.8037769,,,,,,,,,,,,,,,,,
15300,0.1808694,1.8926126,,,,,,,,,,,,,,,,,
15400,0.21108899,1.7941049,,,,,,,,,,,,,,,,,
15500,0.15516108,1.7880603,,,,,,,,,,,,,,,,,
15600,0.19987808,1.8204813,,,,,,,,,,,,,,,,,
15700,0.15522428,1.8020113,,,,,,,,,,,,,,,,,
15800,0.18516958,1.7681336,,,,,,,,,,,,,,,,,
15900,0.20980571,1.7630085,,,,,,,,,,,,,,,,,
16000,0.21210954,1.7149467,,,,,,,,,,,,,,,,,
16100,0.16988882,1.7591268,,,,,,,,,,,,,,,,,
16200,0.17576279,1.7317547,,,,,,,,,,,,,,,,,
16300,0.21607797,1.7468079,,,,,,,,,,,,,,,,,
16400,0.19460236,1.7725811,,,,,,,,,,,,,,,,,
16500,0.22293913,1.7828611,,,,,,,,,,,,,,,,,
16600,0.22169961,1.7278588,,,,,,,,,,,,,,,,,
16700,0.19541349,1.8085296,,,,,,,,,,,,,,,,,
16800,0.15891202,1.7286011,,,,,,,,,,,,,,,,,
16900,0.22257933,1.760013,,,,,,,,,,,,,,,,,
17000,0.1790019,1.8127584,,,,,,,,,,,,,,,,,
17100,0.23362263,1.8130343,,,,,,,,,,,,,,,,,
17200,0.21951194,1.7825615,,,,,,,,,,,,,,,,,
17300,0.1751193,1.6887437,,,,,,,,,,,,,,,,,
17400,0.19349086,1.7256135,,,,,,,,,,,,,,,,,
17500,0.16989058,1.734931,,,,,,,,,,,,,,,,,
17600,0.1603812,1.7814701,,,,,,,,,,,,,,,,,
17700,0.22528994,1.7619543,,,,,,,,,,,,,,,,,
17800,0.16177346,1.6703866,,,,,,,,,,,,,,,,,
17900,0.16057962,1.7694166,,,,,,,,,,,,,,,,,
18000,0.1944728,1.7421416,,,,,,,,,,,,,,,,,
18100,0.23341848,1.7636899,,,,,,,,,,,,,,,,,
18200,0.17205837,1.7786344,,,,,,,,,,,,,,,,,
18300,0.1805431,1.829425,,,,,,,,,,,,,,,,,
18400,0.20869902,1.7887224,,,,,,,,,,,,,,,,,
18500,0.22171566,1.7230413,,,,,,,,,,,,,,,,,
18600,0.22844629,1.7165328,,,,,,,,,,,,,,,,,
18700,0.17676102,1.7045962,,,,,,,,,,,,,,,,,
18800,0.23613045,1.687693,,,,,,,,,,,,,,,,,
18900,0.16381775,1.7000613,,,,,,,,,,,,,,,,,
19000,0.16455546,1.7237043,,,,,,,,,,,,,,,,,
19100,0.2386772,1.6706182,,,,,,,,,,,,,,,,,
19134,,,0.6584337949752808,1.6311818361282349,32.17958247108629,0.6682372093200684,1.551606297492981,29.06872626623696,3000.0,0.679844319820404,1.468130588531494,28.13014554165673,3003.0,2632.3289115428925,5728.693852901459,2632.3289115428925,3096.0890538692474,0.1323590278625488,0.0
19200,0.18142252,1.7515879,,,,,,,,,,,,,,,,,
19300,0.29815674,1.6751436,,,,,,,,,,,,,,,,,
19400,0.17303918,1.7241527,,,,,,,,,,,,,,,,,
19500,0.19778022,1.7314074,,,,,,,,,,,,,,,,,
19600,0.19011687,1.7736863,,,,,,,,,,,,,,,,,
19700,0.19503798,1.7148678,,,,,,,,,,,,,,,,,
19800,0.3248064,1.7924109,,,,,,,,,,,,,,,,,
19900,0.19820796,1.7269262,,,,,,,,,,,,,,,,,
20000,0.17648453,1.8053275,,,,,,,,,,,,,,,,,
20100,0.17927511,1.6691378,,,,,,,,,,,,,,,,,
20200,0.23462214,1.7205383,,,,,,,,,,,,,,,,,
20300,0.2584521,1.7783693,,,,,,,,,,,,,,,,,
20400,0.17382136,1.731764,,,,,,,,,,,,,,,,,
20500,0.21001942,1.7169006,,,,,,,,,,,,,,,,,
20600,0.17945229,1.7376882,,,,,,,,,,,,,,,,,
20700,0.17018478,1.6352355,,,,,,,,,,,,,,,,,
20800,0.1893175,1.7173258,,,,,,,,,,,,,,,,,
20900,0.178123,1.6499264,,,,,,,,,,,,,,,,,
21000,0.176278,1.7780515,,,,,,,,,,,,,,,,,
21100,0.20437334,1.6984941,,,,,,,,,,,,,,,,,
21200,0.19418636,1.7425203,,,,,,,,,,,,,,,,,
21300,0.20114519,1.7675682,,,,,,,,,,,,,,,,,
21400,0.3123719,1.6725442,,,,,,,,,,,,,,,,,
21500,0.22659032,1.7367661,,,,,,,,,,,,,,,,,
21600,0.194267,1.6975974,,,,,,,,,,,,,,,,,
21700,0.18883291,1.6269537,,,,,,,,,,,,,,,,,
21800,0.18065584,1.6806198,,,,,,,,,,,,,,,,,
21900,0.18234752,1.657132,,,,,,,,,,,,,,,,,
22000,0.188111,1.6590143,,,,,,,,,,,,,,,,,
22100,0.2066638,1.7289803,,,,,,,,,,,,,,,,,
22200,0.19095588,1.7143437,,,,,,,,,,,,,,,,,
22300,0.18954289,1.6878347,,,,,,,,,,,,,,,,,
22400,0.1940614,1.7941153,,,,,,,,,,,,,,,,,
22500,0.19212069,1.6997617,,,,,,,,,,,,,,,,,
22600,0.18074962,1.7674682,,,,,,,,,,,,,,,,,
22700,0.20717399,1.7855814,,,,,,,,,,,,,,,,,
22800,0.20136145,1.7065665,,,,,,,,,,,,,,,,,
22900,0.18330757,1.7064719,,,,,,,,,,,,,,,,,
23000,0.18961833,1.7648358,,,,,,,,,,,,,,,,,
23100,0.18651482,1.6960602,,,,,,,,,,,,,,,,,
23200,0.24448717,1.6957837,,,,,,,,,,,,,,,,,
23300,0.20300801,1.6740704,,,,,,,,,,,,,,,,,
23400,0.18343762,1.6759492,,,,,,,,,,,,,,,,,
23500,0.18673894,1.7510017,,,,,,,,,,,,,,,,,
23600,0.19935775,1.7143915,,,,,,,,,,,,,,,,,
23700,0.2014706,1.7320777,,,,,,,,,,,,,,,,,
23800,0.1802363,1.653163,,,,,,,,,,,,,,,,,
23900,0.2057695,1.6877735,,,,,,,,,,,,,,,,,
24000,0.23094195,1.6892728,,,,,,,,,,,,,,,,,
24029,,,0.6591825485229492,1.6166372299194336,32.86615636890798,0.6739035844802856,1.513314962387085,29.43738331329702,3000.0,0.6870605945587158,1.4260276556015017,28.644593130114327,3003.0,3276.2820019721985,7029.322552442551,3276.2820019721985,3752.6919045448303,0.1670610904693603,0.0
24100,0.19233817,1.7569803,,,,,,,,,,,,,,,,,
24200,0.22503895,1.7425528,,,,,,,,,,,,,,,,,
24300,0.21857418,1.7398567,,,,,,,,,,,,,,,,,
24400,0.21746233,1.6617628,,,,,,,,,,,,,,,,,
24500,0.19102584,1.6303729,,,,,,,,,,,,,,,,,
24600,0.21610144,1.6586508,,,,,,,,,,,,,,,,,
24700,0.22286959,1.694559,,,,,,,,,,,,,,,,,
24800,0.23318283,1.7270373,,,,,,,,,,,,,,,,,
24900,0.20592155,1.7073623,,,,,,,,,,,,,,,,,
25000,0.20692879,1.6335932,,,,,,,,,,,,,,,,,
25100,0.21459143,1.7269045,,,,,,,,,,,,,,,,,
25200,0.20419708,1.6273298,,,,,,,,,,,,,,,,,
25300,0.19920261,1.7270259,,,,,,,,,,,,,,,,,
25400,0.19449027,1.6993333,,,,,,,,,,,,,,,,,
25500,0.1955662,1.7248572,,,,,,,,,,,,,,,,,
25600,0.19126196,1.6373647,,,,,,,,,,,,,,,,,
25700,0.22466329,1.7971007,,,,,,,,,,,,,,,,,
25800,0.22694588,1.6414181,,,,,,,,,,,,,,,,,
25900,0.18349485,1.7223984,,,,,,,,,,,,,,,,,
26000,0.19279897,1.624867,,,,,,,,,,,,,,,,,
26100,0.20127712,1.6483383,,,,,,,,,,,,,,,,,
26200,0.2269225,1.7233275,,,,,,,,,,,,,,,,,
26300,0.18494871,1.6710172,,,,,,,,,,,,,,,,,
26400,0.23261797,1.6469921,,,,,,,,,,,,,,,,,
26500,0.2536953,1.6192362,,,,,,,,,,,,,,,,,
26600,0.21981867,1.6127962,,,,,,,,,,,,,,,,,
26700,0.19170861,1.6362668,,,,,,,,,,,,,,,,,
26800,0.18877736,1.6025461,,,,,,,,,,,,,,,,,
26900,0.19265322,1.5639706,,,,,,,,,,,,,,,,,
27000,0.21009374,1.7318832,,,,,,,,,,,,,,,,,
27100,0.20552644,1.6931921,,,,,,,,,,,,,,,,,
27200,0.20080645,1.6368163,,,,,,,,,,,,,,,,,
27300,0.23895855,1.724246,,,,,,,,,,,,,,,,,
27400,0.21107374,1.6598282,,,,,,,,,,,,,,,,,
27500,0.23337379,1.7152332,,,,,,,,,,,,,,,,,
27600,0.21284665,1.5959247,,,,,,,,,,,,,,,,,
27700,0.20482634,1.66919,,,,,,,,,,,,,,,,,
27800,0.24671833,1.677002,,,,,,,,,,,,,,,,,
27900,0.19218583,1.6710472,,,,,,,,,,,,,,,,,
28000,0.19726856,1.7573866,,,,,,,,,,,,,,,,,
28100,0.21857661,1.709121,,,,,,,,,,,,,,,,,
28200,0.19483034,1.6885387,,,,,,,,,,,,,,,,,
28300,0.24638486,1.6381758,,,,,,,,,,,,,,,,,
28400,0.22018975,1.7269658,,,,,,,,,,,,,,,,,
28500,0.19079621,1.6414975,,,,,,,,,,,,,,,,,
28600,0.24422675,1.6328603,,,,,,,,,,,,,,,,,
28700,0.2090278,1.6419657,,,,,,,,,,,,,,,,,
28800,0.20148931,1.6614008,,,,,,,,,,,,,,,,,
28900,0.2527025,1.6260091,,,,,,,,,,,,,,,,,
28916,,,0.6671199202537537,1.563507318496704,33.42159685597039,0.6783300638198853,1.486451268196106,29.62789734651472,3000.0,0.6917669177055359,1.3954445123672483,29.07587177896821,3003.0,3920.304010629654,8423.683006763458,3920.304010629654,4502.955847501755,0.2037415504455566,0.0
29000,0.2146021,1.574486,,,,,,,,,,,,,,,,,
29100,0.28813285,1.6633476,,,,,,,,,,,,,,,,,
29200,0.231452,1.7279594,,,,,,,,,,,,,,,,,
29300,0.19964628,1.7167474,,,,,,,,,,,,,,,,,
29400,0.2219803,1.7334063,,,,,,,,,,,,,,,,,
29500,0.21198988,1.6854328,,,,,,,,,,,,,,,,,
29600,0.2106511,1.6885586,,,,,,,,,,,,,,,,,
29700,0.21009082,1.6728352,,,,,,,,,,,,,,,,,
29800,0.2112991,1.6215593,,,,,,,,,,,,,,,,,
29900,0.26927122,1.6111795,,,,,,,,,,,,,,,,,
30000,0.21602558,1.7487929,,,,,,,,,,,,,,,,,
30100,0.25312766,1.6553382,,,,,,,,,,,,,,,,,
30200,0.22097412,1.6337253,,,,,,,,,,,,,,,,,
30300,0.21590327,1.6618317,,,,,,,,,,,,,,,,,
30400,0.20172423,1.6262718,,,,,,,,,,,,,,,,,
30500,0.19659963,1.6740011,,,,,,,,,,,,,,,,,
30600,0.21168847,1.6887608,,,,,,,,,,,,,,,,,
30700,0.19302283,1.5422465,,,,,,,,,,,,,,,,,
30800,0.197173,1.5767597,,,,,,,,,,,,,,,,,
30900,0.2308167,1.6853939,,,,,,,,,,,,,,,,,
31000,0.209399,1.6030968,,,,,,,,,,,,,,,,,
31100,0.19930159,1.7068458,,,,,,,,,,,,,,,,,
31200,0.20033507,1.6621101,,,,,,,,,,,,,,,,,
31300,0.20118186,1.7459345,,,,,,,,,,,,,,,,,
31400,0.23843755,1.6756634,,,,,,,,,,,,,,,,,
31500,0.19620556,1.6147734,,,,,,,,,,,,,,,,,
31600,0.20000407,1.67653,,,,,,,,,,,,,,,,,
31700,0.23254006,1.7128723,,,,,,,,,,,,,,,,,
31800,0.22037914,1.6268717,,,,,,,,,,,,,,,,,
31900,0.19833893,1.6173152,,,,,,,,,,,,,,,,,
32000,0.24033432,1.6343815,,,,,,,,,,,,,,,,,
32100,0.22769374,1.6765988,,,,,,,,,,,,,,,,,
32200,0.203895,1.6643987,,,,,,,,,,,,,,,,,
32300,0.2228069,1.5546356,,,,,,,,,,,,,,,,,
32400,0.20122816,1.6015769,,,,,,,,,,,,,,,,,
32500,0.20781647,1.6338354,,,,,,,,,,,,,,,,,
32600,0.24767932,1.6833587,,,,,,,,,,,,,,,,,
32700,0.21191041,1.6565988,,,,,,,,,,,,,,,,,
32800,0.21185575,1.7323129,,,,,,,,,,,,,,,,,
32900,0.20003276,1.6937351,,,,,,,,,,,,,,,,,
33000,0.22987922,1.6017894,,,,,,,,,,,,,,,,,
33100,0.21627845,1.5908521,,,,,,,,,,,,,,,,,
33200,0.20636079,1.5806344,,,,,,,,,,,,,,,,,
33300,0.20759071,1.5787132,,,,,,,,,,,,,,,,,
33400,0.21121876,1.7336193,,,,,,,,,,,,,,,,,
33500,0.22802341,1.6592588,,,,,,,,,,,,,,,,,
33600,0.21142577,1.5822041,,,,,,,,,,,,,,,,,
33700,0.20894383,1.6428323,,,,,,,,,,,,,,,,,
33800,0.20195688,1.5609981,,,,,,,,,,,,,,,,,
33804,,,0.6711263060569763,1.524144411087036,33.382966963742646,0.6812562942504883,1.4657093286514282,29.800772470254124,3000.0,0.6949393153190613,1.3721545934677124,29.47377414662188,3003.0,4564.263680458069,9892.743223190308,4564.263680458069,5327.976046562195,0.2459077835083007,0.0
33900,0.21943487,1.6060537,,,,,,,,,,,,,,,,,
34000,0.24527825,1.70603,,,,,,,,,,,,,,,,,
34100,0.21517225,1.6072594,,,,,,,,,,,,,,,,,
34200,0.22313529,1.6726605,,,,,,,,,,,,,,,,,
34300,0.24439597,1.5441394,,,,,,,,,,,,,,,,,
34400,0.21580589,1.6314476,,,,,,,,,,,,,,,,,
34500,0.21133599,1.6221277,,,,,,,,,,,,,,,,,
34600,0.21367487,1.5607549,,,,,,,,,,,,,,,,,
34700,0.20341524,1.5878638,,,,,,,,,,,,,,,,,
34800,0.21666563,1.5898305,,,,,,,,,,,,,,,,,
34900,0.19935158,1.6691319,,,,,,,,,,,,,,,,,
35000,0.21161589,1.5630707,,,,,,,,,,,,,,,,,
35100,0.23771957,1.6222436,,,,,,,,,,,,,,,,,
35200,0.21093139,1.6140668,,,,,,,,,,,,,,,,,
35300,0.22379923,1.6399343,,,,,,,,,,,,,,,,,
35400,0.22805575,1.6543896,,,,,,,,,,,,,,,,,
35500,0.2564648,1.6060939,,,,,,,,,,,,,,,,,
35600,0.22278175,1.6062174,,,,,,,,,,,,,,,,,
35700,0.2102135,1.5586305,,,,,,,,,,,,,,,,,
35800,0.23315077,1.564204,,,,,,,,,,,,,,,,,
35900,0.21306801,1.5855383,,,,,,,,,,,,,,,,,
36000,0.20036858,1.6106604,,,,,,,,,,,,,,,,,
36100,0.25012615,1.6303542,,,,,,,,,,,,,,,,,
36200,0.2191576,1.6386085,,,,,,,,,,,,,,,,,
36300,0.2190726,1.5876772,,,,,,,,,,,,,,,,,
36400,0.20326875,1.6771905,,,,,,,,,,,,,,,,,
36500,0.23975031,1.6277572,,,,,,,,,,,,,,,,,
36600,0.21822664,1.6107744,,,,,,,,,,,,,,,,,
36700,0.2465578,1.5826312,,,,,,,,,,,,,,,,,
36800,0.21635975,1.6218683,,,,,,,,,,,,,,,,,
36900,0.2157399,1.6004415,,,,,,,,,,,,,,,,,
37000,0.2240198,1.6400443,,,,,,,,,,,,,,,,,
37100,0.20548104,1.5275325,,,,,,,,,,,,,,,,,
37200,0.28287807,1.5687815,,,,,,,,,,,,,,,,,
37300,0.2765795,1.6453451,,,,,,,,,,,,,,,,,
37400,0.24095349,1.5896488,,,,,,,,,,,,,,,,,
37500,0.22226295,1.6809914,,,,,,,,,,,,,,,,,
37600,0.20828632,1.589731,,,,,,,,,,,,,,,,,
37700,0.24103193,1.6057644,,,,,,,,,,,,,,,,,
37800,0.21769646,1.5799756,,,,,,,,,,,,,,,,,
37900,0.23169355,1.63799,,,,,,,,,,,,,,,,,
38000,0.21785058,1.6127212,,,,,,,,,,,,,,,,,
38100,0.20848203,1.6185032,,,,,,,,,,,,,,,,,
38200,0.2196367,1.6338897,,,,,,,,,,,,,,,,,
38300,0.21757726,1.5821842,,,,,,,,,,,,,,,,,
38400,0.22329645,1.69248,,,,,,,,,,,,,,,,,
38500,0.21090512,1.6135209,,,,,,,,,,,,,,,,,
38600,0.24316494,1.5856562,,,,,,,,,,,,,,,,,
38691,,,0.6746624708175659,1.507165551185608,33.79924389244542,0.6837732791900635,1.449521541595459,29.706422092818578,3000.0,0.6981697678565979,1.3520936965942385,29.599663045226933,3003.0,5208.198186635971,11346.41971206665,5208.198186635971,6137.641425848007,0.2848689556121826,0.0
38700,0.22082923,1.5441561,,,,,,,,,,,,,,,,,
38800,0.22434573,1.6672885,,,,,,,,,,,,,,,,,
38900,0.20842224,1.5467879,,,,,,,,,,,,,,,,,
39000,0.21872917,1.546554,,,,,,,,,,,,,,,,,
39100,0.22701384,1.5748255,,,,,,,,,,,,,,,,,
39200,0.2169576,1.6621728,,,,,,,,,,,,,,,,,
