accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
2135.4776134490967,0.0,9.619165897369385,1,0,9.619165897369385,0.3861929502878289,95000000.0,2145.096886396408,0.3856675941614235,0.3857330730684767,83274637.0
3383.0855734348297,0.0529079437255859,367.18895173072815,195,0,367.18895173072815,0.1370488217824835,95000000.0,3750.329588890076,0.1348116535271676,0.134072218344862,83274637.0
4592.769787788391,0.0886600017547607,724.1122615337372,389,0,724.1122615337372,0.1347776955386513,95000000.0,5316.9748566150665,0.1305915456522935,0.1327683798924875,83274637.0
5792.812911987305,0.1249551773071289,1081.8668220043182,589,0,1081.8668220043182,0.1312858339432565,95000000.0,6874.810918331146,0.1283530348900166,0.1288782776099792,83274637.0
6891.179813861847,0.1556954383850097,1439.7823507785797,791,0,1439.7823507785797,0.1306586380448191,95000000.0,8331.126101493835,0.1273609221145604,0.1283276454603271,83274637.0
8020.9899344444275,0.1883373260498047,1797.7513258457184,981,0,1797.7513258457184,0.1294378720600329,95000000.0,9818.93977022171,0.1267542856270974,0.1270021398324851,83274637.0
8997.25229382515,0.2233989238739013,2154.577800512314,1197,0,2154.577800512314,0.1291958516241776,95000000.0,11152.06587266922,0.1280057239902657,0.12690477652554,83274637.0
9850.923732042313,0.253371000289917,2513.0999093055725,1337,0,2513.0999093055725,0.1290262846217105,95000000.0,12364.290810346603,0.1259505913341007,0.1266787071144595,83274637.0
10460.228236436844,0.2878351211547851,2869.615262746811,1529,0,2869.615262746811,0.1286253382401316,95000000.0,13330.14705491066,0.1260591562860791,0.1262346647020846,83274637.0
10684.279661417007,0.3199284076690674,3226.673146247864,1746,0,3226.673146247864,0.1285297077713816,95000000.0,13911.29055404663,0.1254774134535834,0.1260732362118496,83274637.0
10917.716225385666,0.367748498916626,3584.964473009109,1934,0,3584.964473009109,0.1284092581208881,95000000.0,14503.06805419922,0.1257774516260661,0.1258839999905411,83274637.0
11214.818895101547,0.4085166454315185,3942.780823707581,2124,0,3942.780823707581,0.1281466460526315,95000000.0,15158.02963066101,0.1254344011815089,0.1257287626755506,83274637.0
11447.09717321396,0.4411120414733886,4315.605335235596,2325,0,4315.605335235596,0.1280320945929276,95000000.0,15763.166836977003,0.1251275098220732,0.125659556382808,83274637.0
11668.348070383072,0.4756629467010498,4673.835802793503,2520,0,4673.835802793503,0.1280706132195723,95000000.0,16342.684529542925,0.124370373164614,0.1256200068657121,83274637.0
11969.991323947906,0.5075507164001465,5031.522025823593,2723,0,5031.522025823593,0.1279495664370888,95000000.0,17002.04778599739,0.1244439432432629,0.1255609934555126,83274637.0
12177.793630838394,0.5390222072601318,5388.62771320343,2908,0,5388.62771320343,0.1280611550370065,95000000.0,17566.988933086395,0.1268499227908422,0.1256203431025425,83274637.0
12395.94789671898,0.5708363056182861,5762.499759674072,3075,0,5762.499759674072,0.1278854671463815,95000000.0,18159.04869389534,0.1216961954070149,0.125386204324161,83274637.0
12633.269960403442,0.6024835109710693,6120.254918813705,3280,0,6120.254918813705,0.1278049323087993,95000000.0,18754.159385204315,0.1250747416473034,0.1253521824798115,83274637.0
