global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
38500,0.24994718,1.6017302,,,,,,,,,,,,,,,,,
38600,0.22080521,1.6562699,,,,,,,,,,,,,,,,,
38700,0.20405592,1.5673091,,,,,,,,,,,,,,,,,
38800,0.21543664,1.6149278,,,,,,,,,,,,,,,,,
38900,0.22162658,1.651965,,,,,,,,,,,,,,,,,
39000,0.24566385,1.5991602,,,,,,,,,,,,,,,,,
39100,0.23680036,1.6472304,,,,,,,,,,,,,,,,,
39200,0.23811434,1.5441564,,,,,,,,,,,,,,,,,
39300,0.20925505,1.6259875,,,,,,,,,,,,,,,,,
39400,0.20490526,1.519897,,,,,,,,,,,,,,,,,
39500,0.21729568,1.6061112,,,,,,,,,,,,,,,,,
39600,0.22535755,1.6264335,,,,,,,,,,,,,,,,,
39700,0.24063039,1.5706928,,,,,,,,,,,,,,,,,
39800,0.21818705,1.6593605,,,,,,,,,,,,,,,,,
39900,0.21243107,1.5805213,,,,,,,,,,,,,,,,,
40000,0.22759812,1.5797224,,,,,,,,,,,,,,,,,
40100,0.22596402,1.5570296,,,,,,,,,,,,,,,,,
40200,0.2517214,1.6262523,,,,,,,,,,,,,,,,,
40300,0.23868518,1.6300952,,,,,,,,,,,,,,,,,
40400,0.24309523,1.6250079,,,,,,,,,,,,,,,,,
40500,0.22223414,1.5651278,,,,,,,,,,,,,,,,,
40600,0.21490057,1.5369648,,,,,,,,,,,,,,,,,
40700,0.23823214,1.5388944,,,,,,,,,,,,,,,,,
40800,0.21653137,1.5986258,,,,,,,,,,,,,,,,,
40900,0.22966456,1.5629992,,,,,,,,,,,,,,,,,
41000,0.23404373,1.5529914,,,,,,,,,,,,,,,,,
41100,0.22663546,1.5201744,,,,,,,,,,,,,,,,,
41200,0.22739299,1.6127421,,,,,,,,,,,,,,,,,
41300,0.210737,1.6006918,,,,,,,,,,,,,,,,,
41400,0.24724431,1.6394842,,,,,,,,,,,,,,,,,
41500,0.23074494,1.5307415,,,,,,,,,,,,,,,,,
41600,0.23053601,1.5791047,,,,,,,,,,,,,,,,,
41700,0.23167963,1.5787641,,,,,,,,,,,,,,,,,
41800,0.21792346,1.6193753,,,,,,,,,,,,,,,,,
41900,0.23888469,1.6031202,,,,,,,,,,,,,,,,,
42000,0.22619957,1.6434711,,,,,,,,,,,,,,,,,
42100,0.23390496,1.6317961,,,,,,,,,,,,,,,,,
42200,0.23708595,1.6215794,,,,,,,,,,,,,,,,,
42300,0.22040565,1.5238637,,,,,,,,,,,,,,,,,
42400,0.2178406,1.5928297,,,,,,,,,,,,,,,,,
42500,0.22188017,1.6403438,,,,,,,,,,,,,,,,,
42600,0.21717615,1.627201,,,,,,,,,,,,,,,,,
42700,0.2276825,1.5841353,,,,,,,,,,,,,,,,,
42800,0.21034321,1.586304,,,,,,,,,,,,,,,,,
42900,0.21251152,1.5814533,,,,,,,,,,,,,,,,,
43000,0.20892309,1.606008,,,,,,,,,,,,,,,,,
43100,0.2532372,1.6741921,,,,,,,,,,,,,,,,,
43200,0.22597487,1.6715244,,,,,,,,,,,,,,,,,
43300,0.22708231,1.6308666,,,,,,,,,,,,,,,,,
43337,,,0.6744245290756226,1.5135079622268677,34.561424595302746,0.684380829334259,1.4387236833572388,29.999998914854668,3000.0,0.6997501850128174,1.3397517204284668,29.97216012190669,3003.0,5853.848644018173,11954.53007531166,5853.848644018173,6100.013674020767,0.3294873237609863,0.0
43400,0.2176581,1.5714926,,,,,,,,,,,,,,,,,
43500,0.23109019,1.5688244,,,,,,,,,,,,,,,,,
43600,0.24689437,1.6688715,,,,,,,,,,,,,,,,,
43700,0.2327212,1.666008,,,,,,,,,,,,,,,,,
43800,0.2709416,1.6296644,,,,,,,,,,,,,,,,,
43900,0.22069214,1.5658106,,,,,,,,,,,,,,,,,
44000,0.23140965,1.6244787,,,,,,,,,,,,,,,,,
44100,0.22630773,1.626395,,,,,,,,,,,,,,,,,
44200,0.23144697,1.6514802,,,,,,,,,,,,,,,,,
44300,0.24389799,1.6405641,,,,,,,,,,,,,,,,,
44400,0.24499585,1.5406427,,,,,,,,,,,,,,,,,
44500,0.24755831,1.5680604,,,,,,,,,,,,,,,,,
44600,0.23092622,1.5529125,,,,,,,,,,,,,,,,,
44700,0.2561344,1.6052192,,,,,,,,,,,,,,,,,
44800,0.24617127,1.6339129,,,,,,,,,,,,,,,,,
44900,0.24304065,1.5700109,,,,,,,,,,,,,,,,,
45000,0.24067126,1.6395674,,,,,,,,,,,,,,,,,
45100,0.23836143,1.6001493,,,,,,,,,,,,,,,,,
45200,0.23289607,1.6478977,,,,,,,,,,,,,,,,,
45300,0.21042481,1.5114692,,,,,,,,,,,,,,,,,
45400,0.27815312,1.6619773,,,,,,,,,,,,,,,,,
45500,0.24301827,1.5786935,,,,,,,,,,,,,,,,,
45600,0.2255189,1.6365597,,,,,,,,,,,,,,,,,
45700,0.23130454,1.5710261,,,,,,,,,,,,,,,,,
45800,0.23417841,1.5740689,,,,,,,,,,,,,,,,,
45900,0.24038546,1.6123343,,,,,,,,,,,,,,,,,
46000,0.24849819,1.6205467,,,,,,,,,,,,,,,,,
46100,0.25769457,1.6544727,,,,,,,,,,,,,,,,,
46200,0.23799442,1.5772163,,,,,,,,,,,,,,,,,
46300,0.23690648,1.5598038,,,,,,,,,,,,,,,,,
46400,0.22998503,1.625267,,,,,,,,,,,,,,,,,
46500,0.23019391,1.5983206,,,,,,,,,,,,,,,,,
46600,0.22921637,1.6030855,,,,,,,,,,,,,,,,,
46700,0.23629373,1.5680946,,,,,,,,,,,,,,,,,
46800,0.22622633,1.5804337,,,,,,,,,,,,,,,,,
46900,0.2295683,1.5309209,,,,,,,,,,,,,,,,,
47000,0.25437406,1.6092288,,,,,,,,,,,,,,,,,
47100,0.24429443,1.5467385,,,,,,,,,,,,,,,,,
47200,0.22323021,1.5300938,,,,,,,,,,,,,,,,,
47300,0.23678514,1.5753963,,,,,,,,,,,,,,,,,
47400,0.22492626,1.5592424,,,,,,,,,,,,,,,,,
47500,0.23931426,1.5995795,,,,,,,,,,,,,,,,,
47600,0.24305354,1.5814072,,,,,,,,,,,,,,,,,
47700,0.2330963,1.6108977,,,,,,,,,,,,,,,,,
47800,0.24570332,1.5981259,,,,,,,,,,,,,,,,,
47900,0.2665765,1.6006005,,,,,,,,,,,,,,,,,
48000,0.23199506,1.5433998,,,,,,,,,,,,,,,,,
48100,0.24605359,1.6192514,,,,,,,,,,,,,,,,,
48200,0.25540477,1.6127255,,,,,,,,,,,,,,,,,
48210,,,0.6815247535705566,1.4615918397903442,34.06741234472321,0.6859927177429199,1.4268344640731812,29.997220318294865,3000.0,0.7019115686416626,1.327180027961731,29.94998418814408,3003.0,6497.778405666351,13177.998255491257,6497.778405666351,6679.473962306976,0.3693411350250244,0.0
48300,0.24720494,1.6007519,,,,,,,,,,,,,,,,,
48400,0.2217284,1.5649501,,,,,,,,,,,,,,,,,
48500,0.23182343,1.5219665,,,,,,,,,,,,,,,,,
48600,0.24565986,1.6034808,,,,,,,,,,,,,,,,,
48700,0.24951191,1.5973345,,,,,,,,,,,,,,,,,
48800,0.24132653,1.6144059,,,,,,,,,,,,,,,,,
48900,0.21910125,1.5758579,,,,,,,,,,,,,,,,,
49000,0.2341869,1.5215696,,,,,,,,,,,,,,,,,
49100,0.26189467,1.5234959,,,,,,,,,,,,,,,,,
49200,0.2435455,1.5760971,,,,,,,,,,,,,,,,,
49300,0.23298372,1.6139855,,,,,,,,,,,,,,,,,
49400,0.22703159,1.5580044,,,,,,,,,,,,,,,,,
49500,0.22688065,1.5913075,,,,,,,,,,,,,,,,,
49600,0.24716407,1.6263312,,,,,,,,,,,,,,,,,
49700,0.24245653,1.6534878,,,,,,,,,,,,,,,,,
49800,0.2513101,1.5449305,,,,,,,,,,,,,,,,,
49900,0.2338892,1.502717,,,,,,,,,,,,,,,,,
50000,0.23354079,1.5378578,,,,,,,,,,,,,,,,,
50100,0.24492607,1.6027324,,,,,,,,,,,,,,,,,
50200,0.23726301,1.6285853,,,,,,,,,,,,,,,,,
50300,0.25291085,1.5921882,,,,,,,,,,,,,,,,,
50400,0.24620505,1.5764313,,,,,,,,,,,,,,,,,
50500,0.23684679,1.5843172,,,,,,,,,,,,,,,,,
50600,0.24086969,1.6230863,,,,,,,,,,,,,,,,,
50700,0.2389965,1.5306436,,,,,,,,,,,,,,,,,
50800,0.24307723,1.5492421,,,,,,,,,,,,,,,,,
50900,0.24316369,1.5482688,,,,,,,,,,,,,,,,,
51000,0.23988667,1.4906286,,,,,,,,,,,,,,,,,
51100,0.2241673,1.532355,,,,,,,,,,,,,,,,,
51200,0.25051084,1.602037,,,,,,,,,,,,,,,,,
51300,0.25153518,1.6018223,,,,,,,,,,,,,,,,,
51400,0.23954222,1.6103781,,,,,,,,,,,,,,,,,
51500,0.2403244,1.5942309,,,,,,,,,,,,,,,,,
51600,0.23370956,1.5384985,,,,,,,,,,,,,,,,,
51700,0.2423267,1.6886885,,,,,,,,,,,,,,,,,
51800,0.23357995,1.5159285,,,,,,,,,,,,,,,,,
51900,0.22141401,1.5016068,,,,,,,,,,,,,,,,,
52000,0.24161327,1.6289961,,,,,,,,,,,,,,,,,
52100,0.24977516,1.5442055,,,,,,,,,,,,,,,,,
52200,0.24982962,1.5058682,,,,,,,,,,,,,,,,,
52300,0.23014519,1.525215,,,,,,,,,,,,,,,,,
52400,0.25190195,1.5621418,,,,,,,,,,,,,,,,,
52500,0.24421656,1.5834483,,,,,,,,,,,,,,,,,
52600,0.26709992,1.5473322,,,,,,,,,,,,,,,,,
52700,0.24284975,1.6303418,,,,,,,,,,,,,,,,,
52800,0.23670696,1.6213671,,,,,,,,,,,,,,,,,
52900,0.2554568,1.524012,,,,,,,,,,,,,,,,,
53000,0.23910804,1.5450478,,,,,,,,,,,,,,,,,
53077,,,0.6841408610343933,1.4446946382522583,34.639856908757935,0.6873566508293152,1.4176973104476929,30.12675534803593,3000.0,0.7027714848518372,1.3173012733459473,29.995462643048675,3003.0,7141.755401611328,14404.992786884308,7141.755401611328,7262.412126541138,0.410212755203247,0.0
53100,0.24219498,1.4745617,,,,,,,,,,,,,,,,,
53200,0.23968492,1.5479412,,,,,,,,,,,,,,,,,
53300,0.25397626,1.5009053,,,,,,,,,,,,,,,,,
53400,0.2500528,1.565329,,,,,,,,,,,,,,,,,
53500,0.24520966,1.6472282,,,,,,,,,,,,,,,,,
53600,0.2574658,1.6131809,,,,,,,,,,,,,,,,,
53700,0.24449435,1.4949011,,,,,,,,,,,,,,,,,
53800,0.22917558,1.5443779,,,,,,,,,,,,,,,,,
53900,0.27649534,1.5258694,,,,,,,,,,,,,,,,,
54000,0.26673365,1.6156683,,,,,,,,,,,,,,,,,
54100,0.25800344,1.630064,,,,,,,,,,,,,,,,,
54200,0.24863485,1.532546,,,,,,,,,,,,,,,,,
54300,0.27158338,1.5755478,,,,,,,,,,,,,,,,,
54400,0.24674042,1.5155572,,,,,,,,,,,,,,,,,
54500,0.24330272,1.4940906,,,,,,,,,,,,,,,,,
54600,0.23642294,1.5305462,,,,,,,,,,,,,,,,,
54700,0.2500886,1.6109248,,,,,,,,,,,,,,,,,
54800,0.2377262,1.6022372,,,,,,,,,,,,,,,,,
54900,0.2586961,1.6080458,,,,,,,,,,,,,,,,,
55000,0.27780256,1.6752115,,,,,,,,,,,,,,,,,
55100,0.24494983,1.587438,,,,,,,,,,,,,,,,,
55200,0.24843152,1.5171775,,,,,,,,,,,,,,,,,
55300,0.23501629,1.4904934,,,,,,,,,,,,,,,,,
55400,0.23962355,1.5468727,,,,,,,,,,,,,,,,,
55500,0.23649193,1.6124804,,,,,,,,,,,,,,,,,
55600,0.23822227,1.5242952,,,,,,,,,,,,,,,,,
55700,0.24022838,1.5754918,,,,,,,,,,,,,,,,,
55800,0.23560657,1.5188032,,,,,,,,,,,,,,,,,
55900,0.26863778,1.5931491,,,,,,,,,,,,,,,,,
56000,0.24726892,1.5257273,,,,,,,,,,,,,,,,,
56100,0.24520373,1.5556103,,,,,,,,,,,,,,,,,
56200,0.25089213,1.5679382,,,,,,,,,,,,,,,,,
56300,0.2533148,1.5405674,,,,,,,,,,,,,,,,,
56400,0.27382332,1.5804158,,,,,,,,,,,,,,,,,
56500,0.2372644,1.5418799,,,,,,,,,,,,,,,,,
56600,0.25524333,1.6285589,,,,,,,,,,,,,,,,,
56700,0.24263759,1.5438176,,,,,,,,,,,,,,,,,
56800,0.23468263,1.5384195,,,,,,,,,,,,,,,,,
56900,0.2812236,1.5576596,,,,,,,,,,,,,,,,,
57000,0.2433049,1.5513989,,,,,,,,,,,,,,,,,
57100,0.24532388,1.5410484,,,,,,,,,,,,,,,,,
57200,0.24692008,1.608648,,,,,,,,,,,,,,,,,
57300,0.2964914,1.5925986,,,,,,,,,,,,,,,,,
57400,0.24221422,1.565789,,,,,,,,,,,,,,,,,
57500,0.25185212,1.5709773,,,,,,,,,,,,,,,,,
57600,0.2594045,1.5372788,,,,,,,,,,,,,,,,,
57700,0.24619003,1.5453709,,,,,,,,,,,,,,,,,
57800,0.24272157,1.5796038,,,,,,,,,,,,,,,,,
57900,0.2654503,1.5356139,,,,,,,,,,,,,,,,,
57952,,,0.6828421354293823,1.4450106620788574,35.1165169045783,0.6885965466499329,1.4101028442382812,30.276666107145417,3000.0,0.7048050761222839,1.3094977140426636,29.98352099678476,3003.0,7785.726788043976,15641.14557480812,7785.726788043976,7854.511819124222,0.4527022838592529,0.0
58000,0.24619544,1.6200048,,,,,,,,,,,,,,,,,
58100,0.25337863,1.5751371,,,,,,,,,,,,,,,,,
58200,0.24362813,1.577955,,,,,,,,,,,,,,,,,
58300,0.26348433,1.5123049,,,,,,,,,,,,,,,,,
58400,0.23821338,1.499338,,,,,,,,,,,,,,,,,
58500,0.23346046,1.5825603,,,,,,,,,,,,,,,,,
58600,0.2656961,1.541771,,,,,,,,,,,,,,,,,
58700,0.23876418,1.5030124,,,,,,,,,,,,,,,,,
58800,0.2712693,1.5330116,,,,,,,,,,,,,,,,,
58900,0.25404662,1.6324841,,,,,,,,,,,,,,,,,
59000,0.25486484,1.5092267,,,,,,,,,,,,,,,,,
59100,0.2609373,1.5836277,,,,,,,,,,,,,,,,,
59200,0.2618967,1.5451118,,,,,,,,,,,,,,,,,
59300,0.2540878,1.5078783,,,,,,,,,,,,,,,,,
59400,0.27258605,1.5832533,,,,,,,,,,,,,,,,,
59500,0.2533163,1.5666561,,,,,,,,,,,,,,,,,
59600,0.2376355,1.5944011,,,,,,,,,,,,,,,,,
59700,0.24894722,1.5254372,,,,,,,,,,,,,,,,,
59800,0.24856156,1.5226693,,,,,,,,,,,,,,,,,
59900,0.26250383,1.5709364,,,,,,,,,,,,,,,,,
60000,0.2735646,1.5541521,,,,,,,,,,,,,,,,,
60100,0.24022889,1.4914697,,,,,,,,,,,,,,,,,
60200,0.24701886,1.5606484,,,,,,,,,,,,,,,,,
60300,0.26371723,1.5463712,,,,,,,,,,,,,,,,,
60400,0.25135574,1.6175512,,,,,,,,,,,,,,,,,
60500,0.25224328,1.557674,,,,,,,,,,,,,,,,,
60600,0.2900228,1.589899,,,,,,,,,,,,,,,,,
60700,0.256343,1.537559,,,,,,,,,,,,,,,,,
60800,0.24728288,1.6447453,,,,,,,,,,,,,,,,,
60900,0.25082913,1.6318513,,,,,,,,,,,,,,,,,
61000,0.26291347,1.5771325,,,,,,,,,,,,,,,,,
61100,0.26845822,1.5289544,,,,,,,,,,,,,,,,,
61200,0.2557516,1.5332391,,,,,,,,,,,,,,,,,
61300,0.2545207,1.5027723,,,,,,,,,,,,,,,,,
61400,0.24276459,1.5435567,,,,,,,,,,,,,,,,,
61500,0.2790365,1.5516266,,,,,,,,,,,,,,,,,
61600,0.26740375,1.5947186,,,,,,,,,,,,,,,,,
61700,0.24084102,1.5298709,,,,,,,,,,,,,,,,,
61800,0.2510015,1.5405122,,,,,,,,,,,,,,,,,
61900,0.2664301,1.5387956,,,,,,,,,,,,,,,,,
62000,0.2609862,1.5786644,,,,,,,,,,,,,,,,,
62100,0.2631097,1.5586942,,,,,,,,,,,,,,,,,
62200,0.26328665,1.566683,,,,,,,,,,,,,,,,,
62300,0.26707184,1.4918123,,,,,,,,,,,,,,,,,
62400,0.26227945,1.5327984,,,,,,,,,,,,,,,,,
62500,0.24317698,1.5012895,,,,,,,,,,,,,,,,,
62600,0.2625856,1.4871253,,,,,,,,,,,,,,,,,
62700,0.2536683,1.6113443,,,,,,,,,,,,,,,,,
62800,0.27027938,1.5173235,,,,,,,,,,,,,,,,,
62824,,,0.6856926083564758,1.4316238164901731,35.050929198166976,0.6895141005516052,1.4048434495925903,30.195129172782504,3000.0,0.7052814960479736,1.3027348518371582,30.203598459119053,3003.0,8429.725340604782,16858.127020835876,8429.725340604782,8427.412008523941,0.4962148666381836,0.0
62900,0.26929107,1.5358183,,,,,,,,,,,,,,,,,
63000,0.28654224,1.5805002,,,,,,,,,,,,,,,,,
63100,0.24793653,1.5082737,,,,,,,,,,,,,,,,,
63200,0.24706462,1.4751955,,,,,,,,,,,,,,,,,
63300,0.26950064,1.5769519,,,,,,,,,,,,,,,,,
63400,0.30400285,1.6240251,,,,,,,,,,,,,,,,,
63500,0.27113065,1.5600096,,,,,,,,,,,,,,,,,
63600,0.26427495,1.5303986,,,,,,,,,,,,,,,,,
63700,0.24012947,1.4806721,,,,,,,,,,,,,,,,,
63800,0.23091672,1.533108,,,,,,,,,,,,,,,,,
63900,0.26113993,1.586457,,,,,,,,,,,,,,,,,
64000,0.26229894,1.5346746,,,,,,,,,,,,,,,,,
64100,0.26052782,1.603751,,,,,,,,,,,,,,,,,
64200,0.25246346,1.5210752,,,,,,,,,,,,,,,,,
64300,0.2665763,1.4592959,,,,,,,,,,,,,,,,,
64400,0.26941696,1.5331675,,,,,,,,,,,,,,,,,
64500,0.2504159,1.5780405,,,,,,,,,,,,,,,,,
64600,0.27688947,1.5662217,,,,,,,,,,,,,,,,,
64700,0.25180632,1.6364253,,,,,,,,,,,,,,,,,
64800,0.2469527,1.5330784,,,,,,,,,,,,,,,,,
64900,0.24631979,1.5194367,,,,,,,,,,,,,,,,,
65000,0.25205722,1.496007,,,,,,,,,,,,,,,,,
65100,0.26879132,1.5949247,,,,,,,,,,,,,,,,,
65200,0.26030597,1.5796591,,,,,,,,,,,,,,,,,
65300,0.25520957,1.489825,,,,,,,,,,,,,,,,,
65400,0.2817715,1.5901436,,,,,,,,,,,,,,,,,
65500,0.23735078,1.5031401,,,,,,,,,,,,,,,,,
65600,0.25481617,1.5408874,,,,,,,,,,,,,,,,,
65700,0.26109543,1.6084652,,,,,,,,,,,,,,,,,
65800,0.2594419,1.5278047,,,,,,,,,,,,,,,,,
65900,0.25150272,1.5213852,,,,,,,,,,,,,,,,,
66000,0.26773295,1.5384692,,,,,,,,,,,,,,,,,
66100,0.30140695,1.5332519,,,,,,,,,,,,,,,,,
66200,0.2571297,1.5594515,,,,,,,,,,,,,,,,,
66300,0.26695046,1.5373268,,,,,,,,,,,,,,,,,
66400,0.26441267,1.5383111,,,,,,,,,,,,,,,,,
66500,0.241105,1.5212623,,,,,,,,,,,,,,,,,
66600,0.27026966,1.5444907,,,,,,,,,,,,,,,,,
66700,0.31622756,1.5214369,,,,,,,,,,,,,,,,,
66800,0.255427,1.4372095,,,,,,,,,,,,,,,,,
66900,0.2645428,1.5574032,,,,,,,,,,,,,,,,,
67000,0.2466951,1.566398,,,,,,,,,,,,,,,,,
67100,0.2961601,1.5946562,,,,,,,,,,,,,,,,,
67200,0.28511217,1.5506731,,,,,,,,,,,,,,,,,
67300,0.25731972,1.5304207,,,,,,,,,,,,,,,,,
67400,0.2614384,1.5557092,,,,,,,,,,,,,,,,,
67500,0.25030077,1.5840303,,,,,,,,,,,,,,,,,
67600,0.27332032,1.4948449,,,,,,,,,,,,,,,,,
67698,,,0.6832299828529358,1.4402543306350708,34.782169093549754,0.6898984313011169,1.4010097980499268,30.47191295125648,3000.0,0.7062808871269226,1.295964241027832,30.48143568319694,3003.0,9073.775955438614,18105.40072774887,9073.775955438614,9030.554551124573,0.5381770133972168,0.0
67700,0.2635641,1.4753052,,,,,,,,,,,,,,,,,
67800,0.28983516,1.5732578,,,,,,,,,,,,,,,,,
67900,0.26912475,1.5652822,,,,,,,,,,,,,,,,,
68000,0.24156614,1.5202106,,,,,,,,,,,,,,,,,
68100,0.26163554,1.5094699,,,,,,,,,,,,,,,,,
68200,0.25076085,1.6154552,,,,,,,,,,,,,,,,,
68300,0.24957606,1.4739041,,,,,,,,,,,,,,,,,
68400,0.24674267,1.4655784,,,,,,,,,,,,,,,,,
68500,0.26287574,1.5850118,,,,,,,,,,,,,,,,,
68600,0.26120234,1.5837733,,,,,,,,,,,,,,,,,
68700,0.25184217,1.5337381,,,,,,,,,,,,,,,,,
68800,0.2359666,1.4851556,,,,,,,,,,,,,,,,,
68900,0.25342867,1.5148308,,,,,,,,,,,,,,,,,
69000,0.2407889,1.4758658,,,,,,,,,,,,,,,,,
69100,0.24748172,1.4702095,,,,,,,,,,,,,,,,,
69200,0.25411132,1.482761,,,,,,,,,,,,,,,,,
69300,0.24528334,1.5491052,,,,,,,,,,,,,,,,,
69400,0.25386333,1.5336705,,,,,,,,,,,,,,,,,
69500,0.25391355,1.5174632,,,,,,,,,,,,,,,,,
69600,0.2475159,1.4916693,,,,,,,,,,,,,,,,,
69700,0.28542936,1.5724503,,,,,,,,,,,,,,,,,
69800,0.2603599,1.5369273,,,,,,,,,,,,,,,,,
69900,0.25175557,1.5308425,,,,,,,,,,,,,,,,,
70000,0.2514263,1.4896158,,,,,,,,,,,,,,,,,
70100,0.2752362,1.5223124,,,,,,,,,,,,,,,,,
70200,0.25110644,1.5240532,,,,,,,,,,,,,,,,,
70300,0.25708675,1.5757005,,,,,,,,,,,,,,,,,
70400,0.25666276,1.5569246,,,,,,,,,,,,,,,,,
70500,0.27040416,1.6063777,,,,,,,,,,,,,,,,,
70600,0.25655657,1.5555323,,,,,,,,,,,,,,,,,
70700,0.24968219,1.5159862,,,,,,,,,,,,,,,,,
70800,0.27313325,1.550349,,,,,,,,,,,,,,,,,
70900,0.2568782,1.4875422,,,,,,,,,,,,,,,,,
71000,0.27535218,1.5760702,,,,,,,,,,,,,,,,,
71100,0.2618837,1.5236242,,,,,,,,,,,,,,,,,
71200,0.26126114,1.567689,,,,,,,,,,,,,,,,,
71300,0.27216136,1.5603888,,,,,,,,,,,,,,,,,
71400,0.26435995,1.5046288,,,,,,,,,,,,,,,,,
71500,0.25571346,1.6004051,,,,,,,,,,,,,,,,,
71600,0.27042848,1.5055885,,,,,,,,,,,,,,,,,
71700,0.26134714,1.5746666,,,,,,,,,,,,,,,,,
71800,0.26189914,1.5724837,,,,,,,,,,,,,,,,,
71900,0.23963568,1.5488648,,,,,,,,,,,,,,,,,
72000,0.27699775,1.5762966,,,,,,,,,,,,,,,,,
72100,0.26261258,1.5324242,,,,,,,,,,,,,,,,,
72200,0.24705765,1.5044177,,,,,,,,,,,,,,,,,
72300,0.24543376,1.474452,,,,,,,,,,,,,,,,,
72400,0.27950692,1.5945554,,,,,,,,,,,,,,,,,
72500,0.2551277,1.5285645,,,,,,,,,,,,,,,,,
72571,,,0.6899641156196594,1.40586256980896,35.06660033839411,0.6898860335350037,1.3963847160339355,30.603274091677047,3000.0,0.707129180431366,1.289388656616211,30.458229551747028,3003.0,9717.715273618698,19388.797726154327,9717.715273618698,9669.928669691086,0.5836117267608643,0.0
72600,0.2553225,1.4866052,,,,,,,,,,,,,,,,,
72700,0.25848037,1.5926855,,,,,,,,,,,,,,,,,
72800,0.2632869,1.5125394,,,,,,,,,,,,,,,,,
72900,0.25488716,1.514844,,,,,,,,,,,,,,,,,
73000,0.2665357,1.4674726,,,,,,,,,,,,,,,,,
73100,0.2622927,1.5297629,,,,,,,,,,,,,,,,,
73200,0.28584373,1.4981744,,,,,,,,,,,,,,,,,
73300,0.2646366,1.5159292,,,,,,,,,,,,,,,,,
73400,0.2782471,1.60077,,,,,,,,,,,,,,,,,
73500,0.29000297,1.4850708,,,,,,,,,,,,,,,,,
73600,0.2624038,1.4856102,,,,,,,,,,,,,,,,,
73700,0.26157615,1.4968481,,,,,,,,,,,,,,,,,
73800,0.2592781,1.5120535,,,,,,,,,,,,,,,,,
73900,0.2598389,1.5152041,,,,,,,,,,,,,,,,,
74000,0.27374384,1.4822443,,,,,,,,,,,,,,,,,
74100,0.2720631,1.5783825,,,,,,,,,,,,,,,,,
74200,0.26549762,1.6120791,,,,,,,,,,,,,,,,,
74300,0.25696605,1.5623959,,,,,,,,,,,,,,,,,
74400,0.26496702,1.5025259,,,,,,,,,,,,,,,,,
74500,0.2587092,1.4716835,,,,,,,,,,,,,,,,,
74600,0.26467544,1.518075,,,,,,,,,,,,,,,,,
74700,0.25431094,1.5055261,,,,,,,,,,,,,,,,,
74800,0.2735433,1.540737,,,,,,,,,,,,,,,,,
74900,0.255958,1.553388,,,,,,,,,,,,,,,,,
75000,0.26324394,1.5125091,,,,,,,,,,,,,,,,,
75100,0.2469698,1.5455587,,,,,,,,,,,,,,,,,
75200,0.26383254,1.5486269,,,,,,,,,,,,,,,,,
75300,0.305646,1.5437359,,,,,,,,,,,,,,,,,
75400,0.24665898,1.4656227,,,,,,,,,,,,,,,,,
75500,0.26128328,1.5380937,,,,,,,,,,,,,,,,,
75600,0.27211496,1.4910365,,,,,,,,,,,,,,,,,
75700,0.2661634,1.6238798,,,,,,,,,,,,,,,,,
75800,0.26006478,1.6611803,,,,,,,,,,,,,,,,,
75900,0.2493883,1.5174515,,,,,,,,,,,,,,,,,
76000,0.2685921,1.5208303,,,,,,,,,,,,,,,,,
76100,0.25748807,1.5403448,,,,,,,,,,,,,,,,,
76200,0.27007326,1.6186367,,,,,,,,,,,,,,,,,
76300,0.26913846,1.5030226,,,,,,,,,,,,,,,,,
76400,0.2495137,1.5593243,,,,,,,,,,,,,,,,,
76500,0.26004136,1.4917309,,,,,,,,,,,,,,,,,
76600,0.25789,1.505222,,,,,,,,,,,,,,,,,
76700,0.26076847,1.5563369,,,,,,,,,,,,,,,,,
76800,0.25412568,1.5053201,,,,,,,,,,,,,,,,,
76900,0.25557443,1.5124911,,,,,,,,,,,,,,,,,
77000,0.2720748,1.5024325,,,,,,,,,,,,,,,,,
77100,0.24585018,1.5162951,,,,,,,,,,,,,,,,,
77200,0.2570646,1.5357134,,,,,,,,,,,,,,,,,
77300,0.25262654,1.5351363,,,,,,,,,,,,,,,,,
77400,0.25857842,1.484034,,,,,,,,,,,,,,,,,
77446,,,0.6869122982025146,1.4164127111434937,35.018363772353034,0.6913243532180786,1.3922852277755735,30.5871616560218,3000.0,0.7075475454330444,1.2842475175857544,30.38249907352552,3003.0,10361.714167833328,20693.482289791107,10361.714167833328,10330.532086133957,0.6273462772369385,0.0
77500,0.25108972,1.4900352,,,,,,,,,,,,,,,,,
77600,0.27757594,1.5735885,,,,,,,,,,,,,,,,,
77700,0.27875188,1.5332227,,,,,,,,,,,,,,,,,
77800,0.26194355,1.6258743,,,,,,,,,,,,,,,,,
77900,0.28126258,1.6194139,,,,,,,,,,,,,,,,,
78000,0.25993952,1.5917854,,,,,,,,,,,,,,,,,
78100,0.24931046,1.4961637,,,,,,,,,,,,,,,,,
78200,0.26465443,1.4870056,,,,,,,,,,,,,,,,,
78300,0.26029357,1.5669163,,,,,,,,,,,,,,,,,
78400,0.2655915,1.5322433,,,,,,,,,,,,,,,,,
