accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
14669.225826263428,1.2105112075805664,5033.632352590561,2905,0,5033.632352590561,0.127378540816297,95000000.0,19716.993282318115,0.1226186881312001,0.1249961470725443,83274637.0
15084.472838163376,1.2586140632629397,5390.747725248337,3121,0,5390.747725248337,0.1272940619691547,95000000.0,20490.275446414948,0.1220514450081905,0.1249164471111796,83274637.0
15496.951925992966,1.3069372177124023,5747.7449696064,3345,0,5747.7449696064,0.1272768238319798,95000000.0,21260.67275571823,0.1236173305695298,0.1248508248541656,83274637.0
15910.173482179642,1.354034423828125,6104.870464086533,3563,0,6104.870464086533,0.1270039301144248,95000000.0,22031.920981645584,0.1260692272062288,0.1246879208204112,83274637.0
16325.94069314003,1.401932954788208,6461.207863092423,3752,0,6461.207863092423,0.1269603122550562,95000000.0,22804.91511940956,0.1270035329814791,0.1245352926707777,83274637.0
16741.431732416153,1.4506852626800537,6818.488616943359,3957,0,6818.488616943359,0.1270247603043405,95000000.0,23578.585124492645,0.1218494351958031,0.1246014884760609,83274637.0
17156.15001630783,1.4977014064788818,7174.183891773224,4169,0,7174.183891773224,0.1269080805395829,95000000.0,24349.891849279404,0.1223160044638065,0.1244757852568009,83274637.0
17570.51659798622,1.5471997261047363,7530.29089641571,4412,0,7530.29089641571,0.1265333948568243,95000000.0,25121.265733718872,0.1223439643102343,0.1243182034592833,83274637.0
17984.044470071793,1.5956072807312012,7886.502315282822,4657,0,7886.502315282822,0.1267676796026932,95000000.0,25891.90342593193,0.1231996588406748,0.1243766374381025,83274637.0
18399.20226621628,1.650546312332153,8242.155599117279,4898,0,8242.155599117279,0.1266306691386975,95000000.0,26663.62448310852,0.1223298580410113,0.1243054433574322,83274637.0
18812.672427654263,1.6974244117736816,8597.647853136063,5144,0,8597.647853136063,0.1263037414065712,95000000.0,27433.48560500145,0.1258126297071884,0.1240418520794893,83274637.0
19226.538646698,1.745046854019165,8953.142573356628,5388,0,8953.142573356628,0.1264735758851704,95000000.0,28203.7445948124,0.1217745960692463,0.1240823821844239,83274637.0
19642.192695379257,1.7940521240234375,9308.757587194445,5613,0,9308.757587194445,0.1267412659902472,95000000.0,28975.903792142868,0.1224290364039517,0.124325766184022,83274637.0
20059.15233230591,1.843947410583496,9665.460646867752,5847,0,9665.460646867752,0.1262279640906083,95000000.0,29750.46656608581,0.1230272420720673,0.1238577792159701,83274637.0
20475.77495408058,1.8976292610168457,10022.42317700386,6073,0,10022.42317700386,0.1264630052490234,95000000.0,30524.9562227726,0.122346523204848,0.1239879625721037,83274637.0
20894.82419681549,1.9448418617248533,10377.995420217514,6304,0,10377.995420217514,0.1262538063786557,95000000.0,31300.49033808708,0.1249522176510177,0.1238780784056719,83274637.0
21311.438996076584,1.993943452835083,10733.738406419754,6556,0,10733.738406419754,0.1262101329204358,95000000.0,32073.751011371613,0.1231337516306042,0.123863855719014,83274637.0
21728.02025771141,2.045790433883667,11090.46642756462,6784,0,11090.46642756462,0.1262651965240478,95000000.0,32847.95580267906,0.1236566227156989,0.1238965898605249,83274637.0
22146.81405520439,2.105802297592163,11447.395127534866,7013,0,11447.395127534866,0.1260796490187795,95000000.0,33624.58802962303,0.125403731960247,0.1237919044980527,83274637.0
22567.04902458191,2.1531147956848145,11804.609518527985,7255,0,11804.609518527985,0.1261336202824642,95000000.0,34402.933149814606,0.1225109722398583,0.1238108600190434,83274637.0
22983.7293612957,2.199504137039185,12160.896799087524,7475,0,12160.896799087524,0.1261280634513453,95000000.0,35176.798456668854,0.122508121401177,0.1237380875088478,83274637.0
23401.761377811432,2.2473504543304443,12517.356907844543,7716,0,12517.356907844543,0.1259228796675832,95000000.0,35952.190895318985,0.1209109356053746,0.123726612990728,83274637.0
,,,7716,0,12517.356907844543,,,,,,
