accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
250.2954442501068,0.0,21.56647562980652,1,0,21.56647562980652,0.4223818778991699,0.8002851605415344,0.0269452582673309,43793.0,271.86199426651,0.4213441908359527,0.7946615815162659,0.0198370972647846,0.4212360084056854,0.7997410297393799,0.0244166748859538,43793.0
363.5142397880554,0.288888931274414,473.44666147232056,2147,0,473.44666147232056,0.9834001064300536,0.0606988929212093,0.0817898747883942,43793.0,837.264301776886,0.9869896173477172,0.0482710190117359,0.082371487716423,0.984374701976776,0.0575725696980953,0.0846153862361216,43793.0
475.3307735919952,0.3394525051116943,925.5496625900269,4395,0,925.5496625900269,0.9841362833976746,0.054181445389986,0.1559474663834422,43793.0,1401.2501986026764,0.988033413887024,0.0422645062208175,0.1674943426216052,0.9851126670837402,0.0514067597687244,0.1545206533518136,43793.0
585.5733170509338,0.388775110244751,1377.6709294319153,6760,0,1377.6709294319153,0.9850531220436096,0.0503705032169818,0.2093268953670098,43793.0,1963.679268360138,0.989096224308014,0.036603033542633,0.2703041964628582,0.9859777092933656,0.0474854782223701,0.2073747407108498,43793.0
696.562783241272,0.4518954753875732,1829.797571182251,9104,0,1829.797571182251,0.985404372215271,0.048358779400587,0.2290500362224102,43793.0,2526.874398469925,0.9898330569267272,0.0341921634972095,0.3206436194112713,0.9862683415412904,0.045745950192213,0.2340211396304872,43793.0
807.9753518104553,0.5020287036895752,2281.845304250717,11435,0,2281.845304250717,0.9850749969482422,0.0526789650321006,0.2102256609960655,43793.0,3090.402750015259,0.9892902374267578,0.0361855179071426,0.2985806864914594,0.9859744906425476,0.0497833415865898,0.2019739977345327,43793.0
916.6919512748718,0.5521230697631836,2733.896012544632,13751,0,2733.896012544632,0.985801100730896,0.0476542375981807,0.2515159689360495,43793.0,3651.235761165619,0.9904861450195312,0.0312919951975345,0.3734792616556459,0.986621081829071,0.0447411611676216,0.253117791208748,43793.0
1027.8108978271484,0.6023843288421631,3185.923130273819,16070,0,3185.923130273819,0.9856865406036376,0.047734510153532,0.2489031156362061,43793.0,4214.448007822037,0.9907593131065368,0.0302725750952959,0.4136981865060126,0.9866166114807128,0.0447444133460521,0.2528815500577339,43793.0
1136.147797346115,0.6563513278961182,3637.992013692856,18393,0,3637.992013692856,0.9859548211097716,0.0474996082484722,0.2569423086862085,43793.0,4774.92378616333,0.991498589515686,0.0277758613228797,0.4618193502847894,0.9867591261863708,0.0447970293462276,0.2611087175130466,43793.0
1244.319679021835,0.7054886817932129,4090.009508609772,20718,0,4090.009508609772,0.9859846830368042,0.0474774464964866,0.2607949647490611,43793.0,5335.178049564362,0.9919000267982484,0.0263605341315269,0.4973312532361496,0.9868329763412476,0.0447121113538742,0.2698816979307089,43793.0
1345.5731744766235,0.7630274295806885,4542.065598726273,23034,0,4542.065598726273,0.9858288764953612,0.0483138933777809,0.2578396284998973,43793.0,5888.56072473526,0.9917728304862976,0.0266630519181489,0.4875818502563641,0.9867059588432312,0.0451570600271225,0.2721272001835208,43793.0
1448.7805938720703,0.8185381889343262,4994.2078166008,25369,0,4994.2078166008,0.9859337210655212,0.0482493415474891,0.2637485406798209,43793.0,6443.981711387634,0.991866946220398,0.0261041056364774,0.498243634759987,0.9866795539855956,0.0454947128891944,0.2652272251793262,43793.0
1551.674792766571,0.8749027252197266,5446.348602771759,27669,0,5446.348602771759,0.9859034419059752,0.0492998510599136,0.2641181333043402,43793.0,6999.088819742203,0.9920990467071532,0.0251191072165966,0.5112610021765149,0.986626386642456,0.0466509610414505,0.2609875670761784,43793.0
1654.775109291077,0.9239261150360109,5898.48966383934,29981,0,5898.48966383934,0.985717236995697,0.0502011962234973,0.2515707677662631,43793.0,7554.395538806915,0.9929938912391664,0.0224320795387029,0.5806257332297606,0.9866381287574768,0.0468885377049446,0.2652021639178488,43793.0
1756.99684882164,0.9746356010437012,6350.593121051788,32293,0,6350.593121051788,0.9857277870178224,0.0513600409030914,0.2511241754333683,43793.0,8108.787017822266,0.9937424063682556,0.0198401492089033,0.6392715155235347,0.9865374565124512,0.0481251217424869,0.2618073750434875,43793.0
1856.70459485054,1.02632737159729,6802.617005586624,34626,0,6802.617005586624,0.985481858253479,0.0528024993836879,0.2566957862960563,43793.0,8660.588853120804,0.9930645227432252,0.0216520112007856,0.5911923648394405,0.9862898588180542,0.0498741455376148,0.2576863795625868,43793.0
1953.2111432552333,1.0813822746276855,7254.617193460464,36949,0,7254.617193460464,0.9852885603904724,0.0555132515728473,0.251207128515168,43793.0,9209.166033029556,0.993555784225464,0.0199119448661804,0.6309395400125029,0.9861664772033693,0.0518930219113826,0.2548846099918445,43793.0
2049.6121945381165,1.1319515705108645,7706.584160089493,39290,0,7706.584160089493,0.9851217865943908,0.0588362216949462,0.2443023200776792,43793.0,9757.600150823591,0.9936652779579164,0.0193649772554636,0.6353888006839374,0.9858628511428832,0.0552837774157524,0.2493018665621919,43793.0
2143.9349451065063,1.1860227584838867,8158.639517784119,41622,0,8158.639517784119,0.9849807024002076,0.0624887719750404,0.2399772324510654,43793.0,10304.048619270325,0.9956936240196228,0.0134268514811992,0.7623190689904256,0.9857256412506104,0.0588489212095737,0.2387600608856279,43793.0
2237.823842048645,1.236805438995361,8610.739696502686,43953,0,8610.739696502686,0.9846562147140504,0.0673829093575477,0.2367394113459247,43793.0,10850.106504678726,0.9961974024772644,0.0116699524223804,0.7959879545877505,0.9854207634925842,0.06336560100317,0.2408270597633763,43793.0
2331.431762218476,1.2893264293670654,9062.882172107697,46294,0,9062.882172107697,0.9844786524772644,0.0713111162185669,0.2292392064706207,43793.0,11395.92569041252,0.9946671724319458,0.0155982598662376,0.718167600281357,0.9852996468544006,0.0668739601969719,0.2303904223599464,43793.0
2425.8516204357147,1.3397104740142822,9515.014855623243,48627,0,9515.014855623243,0.984317183494568,0.0730363354086875,0.2279646500782517,43793.0,11942.544299602509,0.995404064655304,0.0133931161835789,0.7651796056283603,0.985164225101471,0.0686517879366874,0.2298637691350754,43793.0
2519.208107471466,1.3958001136779783,9967.079658269882,50967,0,9967.079658269882,0.9842487573623656,0.0730554908514022,0.2324086586457494,43793.0,12488.040133953094,0.996276319026947,0.0110740903764963,0.7916097984942317,0.9851065874099731,0.0688783675432205,0.2360642334321542,43793.0
2614.3876433372498,1.4496641159057615,10419.074073314669,53301,0,10419.074073314669,0.9843085408210754,0.0728844031691551,0.2345056940953739,43793.0,13035.286388397217,0.9970716238021852,0.0093655353412032,0.8292507575973203,0.9851459860801696,0.0685353204607963,0.2365360767030049,43793.0
2708.311626911164,1.5042738914489746,10871.116597414017,55656,0,10871.116597414017,0.984308123588562,0.0728843435645103,0.2346808898966662,43793.0,13581.323925971985,0.9972280859947203,0.0090338457375764,0.8453018241421209,0.9851471781730652,0.0685354471206665,0.2365431212325372,43793.0
2802.056218624115,1.557203769683838,11323.20133113861,57976,0,11323.20133113861,0.9843078851699828,0.0728842839598655,0.2346636371328236,43793.0,14127.222097873688,0.9971200823783876,0.0091145588085055,0.8471964693460803,0.9851474165916444,0.0685354247689247,0.2364735119492161,43793.0
2897.329207658768,1.608870029449463,11775.209661483765,60322,0,11775.209661483765,0.984308123588562,0.0728843212127685,0.2347195193320983,43793.0,14674.571060180664,0.9969311952590942,0.0095497192814946,0.8227088063180633,0.9851469993591307,0.0685354396700859,0.2363374967071861,43793.0
2991.089539766312,1.6604034900665283,12227.294458150864,62651,0,12227.294458150864,0.984308123588562,0.0728843510150909,0.2347105477272162,43793.0,15220.484678030014,0.9969226121902466,0.0096645997837185,0.8236633642287723,0.9851474165916444,0.0685354396700859,0.2364888244472966,43793.0
3087.397527217865,1.7132117748260498,12679.365461826324,64985,0,12679.365461826324,0.984308123588562,0.0728843435645103,0.2347185834505083,43793.0,15768.93264579773,0.9970332980155944,0.0094012301415205,0.8296308859942543,0.9851471781730652,0.0685354396700859,0.2364009653130439,43793.0
3182.430671930313,1.766636610031128,13131.327108860016,67339,0,13131.327108860016,0.984308123588562,0.0728842988610267,0.2346838941895498,43793.0,16315.999342679976,0.9972028136253356,0.0090796221047639,0.8352269232312937,0.9851471781730652,0.0685354322195053,0.2364072588219047,43793.0
3277.4936690330505,1.819779396057129,13583.393019914629,69667,0,13583.393019914629,0.984308123588562,0.0728842914104461,0.2346908466455629,43793.0,16863.19921207428,0.9971941113471984,0.0090035609900951,0.8445650555329323,0.9851471781730652,0.0685354247689247,0.2365282576718949,43793.0
3373.550267934799,1.874049186706543,14035.494079589844,72019,0,14035.494079589844,0.984308123588562,0.0728843137621879,0.2346578136806919,43793.0,17411.426954507828,0.9969293475151062,0.0095322765409946,0.8351842425243935,0.9851471781730652,0.0685354247689247,0.2364644467448891,43793.0
3469.898522377014,1.940174579620361,14487.520030736923,74347,0,14487.520030736923,0.984308123588562,0.0728843361139297,0.234687842615332,43793.0,17959.88380265236,0.997007131576538,0.0094216894358396,0.822596573005079,0.9851471781730652,0.0685354396700859,0.2365483039737508,43793.0
3565.627726793289,1.9943220615386963,14939.576392412186,76673,0,14939.576392412186,0.984308123588562,0.0728843361139297,0.2346847709476253,43793.0,18507.740035057068,0.9969529509544371,0.0096080917865037,0.8248871948758818,0.9851471781730652,0.0685354396700859,0.2363891827175053,43793.0
3661.493196249008,2.0471713542938232,15391.648333072662,79025,0,15391.648333072662,0.984308123588562,0.0728843063116073,0.2346916529938361,43793.0,19055.74770140648,0.9971408247947692,0.0092438114807009,0.836992075469978,0.9851475954055786,0.0685354322195053,0.2364158976183071,43793.0
3757.052596092224,2.1053855419158936,15843.70286989212,81348,0,15843.70286989212,0.984308123588562,0.0728843212127685,0.2346851967680359,43793.0,19603.43667793274,0.9972209334373474,0.008962444961071,0.8410833943227101,0.9851471781730652,0.0685354396700859,0.2365534803452778,43793.0
3853.490503072738,2.161085605621338,16295.698215723038,83670,0,16295.698215723038,0.984308123588562,0.0728843063116073,0.2347190240317782,43793.0,20151.941695690155,0.9970067739486694,0.0093742366880178,0.839875952461197,0.9851471781730652,0.0685354620218277,0.2365370057875122,43793.0
3947.680893659592,2.2144556045532227,16747.79833817482,86001,0,16747.79833817482,0.984308123588562,0.0728842914104461,0.2346786595650237,43793.0,20698.302075386047,0.9969797134399414,0.0094923814758658,0.8262951685045257,0.9851474165916444,0.0685354396700859,0.2364660526081159,43793.0
,,,88337,0,17199.798098564148,,,,,,,,,,,,
