accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
947.042496919632,0.0,10.436060428619385,1,0,10.436060428619385,1.078395385855263,95000000.0,957.4786722660064,1.080380268816678,1.0777912846643511,83274637.0
1810.6609337329865,0.3879146575927734,367.1423001289368,388,0,367.1423001289368,0.1312754539268092,95000000.0,2178.194543838501,0.1260466579019835,0.1288324446553876,83274637.0
2656.97354054451,0.4399378299713135,724.463903427124,778,0,724.463903427124,0.1289097776007401,95000000.0,3381.884015083313,0.1257294820235023,0.1263035893179107,83274637.0
3510.428630590439,0.4885408878326416,1081.1483480930328,1169,0,1081.1483480930328,0.1280986984580592,95000000.0,4592.075392007828,0.1262555144399217,0.1256793455186702,83274637.0
4348.205761671066,0.5377213954925537,1438.4114291667938,1559,0,1438.4114291667938,0.1281014714946546,95000000.0,5787.167937994003,0.1259275044800725,0.1257039122911739,83274637.0
5159.263626098633,0.5871973037719727,1795.2652337551117,1933,0,1795.2652337551117,0.1280185207750822,95000000.0,6955.132047176361,0.1239949278064868,0.125745400804873,83274637.0
5925.320989847183,0.6419777870178223,2152.1833188533783,2344,0,2152.1833188533783,0.1278984425884046,95000000.0,8078.165573596954,0.1223689837135234,0.1254316517943437,83274637.0
6599.642809152603,0.6913979053497314,2508.928965806961,2760,0,2508.928965806961,0.1273279477693256,95000000.0,9109.285858869553,0.1229036191724381,0.1250544508000133,83274637.0
7110.559837579727,0.7407152652740479,2865.699591159821,3173,0,2865.699591159821,0.1270710291529605,95000000.0,9977.026144742966,0.1249375888175746,0.124850555253321,83274637.0
7278.854581356049,0.7870070934295654,3228.1146655082703,3550,0,3228.1146655082703,0.1272153147717927,95000000.0,10507.785434484482,0.1238418075976506,0.1248938943595586,83274637.0
7348.703422784805,0.8320324420928955,3586.12144780159,3900,0,3586.12144780159,0.1271433567228618,95000000.0,10935.689005374908,0.1246489324612812,0.1247638859592368,83274637.0
7418.892704248428,0.8878529071807861,3943.223886489868,4296,0,3943.223886489868,0.1267132364617598,95000000.0,11363.039794445038,0.123886884078852,0.1244638401768303,83274637.0
7488.41342997551,0.939728021621704,4300.082505702972,4637,0,4300.082505702972,0.1272957631578947,95000000.0,11789.473852872849,0.1251523373238508,0.1248717819740203,83274637.0
7557.814167737961,0.9910361766815186,4659.3423981666565,4950,0,4659.3423981666565,0.1267049276007401,95000000.0,12218.18850684166,0.1248104405712406,0.1244335156359173,83274637.0
7627.394258975983,1.0414187908172607,5016.290560245514,5345,0,5016.290560245514,0.1268294125616776,95000000.0,12644.7702794075,0.1219428650472524,0.124517518419016,83274637.0
7696.484184741974,1.0983378887176514,5383.570480108261,5700,0,5383.570480108261,0.1266281519634046,95000000.0,13081.200010061264,0.1233526441801644,0.1242271217846073,83274637.0
7765.972854614258,1.1472346782684326,5741.033482551575,6050,0,5741.033482551575,0.1268222984991776,95000000.0,13508.203516244888,0.1234681172964145,0.1244342303385412,83274637.0
7835.730660915375,1.1970665454864502,6097.790789604187,6426,0,6097.790789604187,0.1263333758223684,95000000.0,13934.771562337875,0.122286864726236,0.1240251235801788,83274637.0
7905.2470552921295,1.2464814186096191,6454.404268503189,6750,0,6454.404268503189,0.1263715710731908,95000000.0,14360.953585386276,0.1253680861877195,0.1239573171816633,83274637.0
7974.49262547493,1.2938578128814695,6811.280347585678,7120,0,6811.280347585678,0.1265094900082236,95000000.0,14787.125626325607,0.1248214541225688,0.1240951798876499,83274637.0
8043.701272964477,1.3424043655395508,7167.828893899918,7458,0,7167.828893899918,0.1262778517783717,95000000.0,15212.934159517288,0.1228740889016749,0.1239160919627924,83274637.0
8112.967275381088,1.3914871215820312,7524.783244609833,7798,0,7524.783244609833,0.1261850423108552,95000000.0,15639.206384897232,0.1216377748773907,0.1238389501137963,83274637.0
8182.5329756736755,1.44065260887146,7881.337917804718,8115,0,7881.337917804718,0.126117274712171,95000000.0,16065.378597021105,0.1199829554618717,0.1237622326125202,83274637.0
8251.866369962692,1.4982240200042725,8237.83941411972,8474,0,8237.83941411972,0.126159531352796,95000000.0,16491.274032115936,0.1237301275766683,0.1237940569266043,83274637.0
8321.03976726532,1.5644292831420898,8594.36731505394,8845,0,8594.36731505394,0.1260243840254934,95000000.0,16917.044560194016,0.1214690140606659,0.1237868783547091,83274637.0
8390.535182714462,1.612776279449463,8951.699251413345,9199,0,8951.699251413345,0.1260486260485197,95000000.0,17343.923221349716,0.1204244818233843,0.1236790314233259,83274637.0
,,,9199,0,8951.699251413345,,,,,,
