global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
13200,2.2485354,1.5284847,,,,,,,,,,,,,,
13300,2.3599322,1.7125314,,,,,,,,,,,,,,
13400,2.4539456,1.7423344,,,,,,,,,,,,,,
13500,2.011733,1.58371,,,,,,,,,,,,,,
13600,2.487686,1.7038777,,,,,,,,,,,,,,
13700,2.1248002,1.5418242,,,,,,,,,,,,,,
13800,2.2898798,1.5454924,,,,,,,,,,,,,,
13900,2.2891092,1.6375806,,,,,,,,,,,,,,
14000,2.1558557,1.6802657,,,,,,,,,,,,,,
14100,2.4326713,1.6308203,,,,,,,,,,,,,,
14200,2.2925398,1.5700375,,,,,,,,,,,,,,
14300,2.4679556,1.5706391,,,,,,,,,,,,,,
14400,2.5086403,1.6105176,,,,,,,,,,,,,,
14500,2.6460438,1.6769733,,,,,,,,,,,,,,
14600,2.3600328,1.5479746,,,,,,,,,,,,,,
14700,2.5060403,1.4888159,,,,,,,,,,,,,,
14800,2.899703,1.5351353,,,,,,,,,,,,,,
14900,2.7054188,1.6611869,,,,,,,,,,,,,,
15000,2.515419,1.5726975,,,,,,,,,,,,,,
15100,2.5925608,1.5617486,,,,,,,,,,,,,,
15200,2.6791503,1.5766187,,,,,,,,,,,,,,
15300,2.6028283,1.5552366,,,,,,,,,,,,,,
15400,3.0216553,1.7167482,,,,,,,,,,,,,,
15500,2.8530803,1.5682895,,,,,,,,,,,,,,
15600,2.5806634,1.567167,,,,,,,,,,,,,,
15700,2.7097018,1.5436524,,,,,,,,,,,,,,
15765,,,0.001036352,55.733185,0.00118,55.667545,50000.0,0.0013000001,55.693047,10000.0,4041.750366687775,4141.021939516068,4041.750366687775,98.9389328956604,0.1945395469665527,0.0
15800,2.86426,1.5882353,,,,,,,,,,,,,,
15900,2.8209038,1.5894036,,,,,,,,,,,,,,
16000,2.990144,1.5349336,,,,,,,,,,,,,,
16100,3.1552346,1.6455247,,,,,,,,,,,,,,
16200,2.896428,1.5203695,,,,,,,,,,,,,,
16300,3.0460525,1.533932,,,,,,,,,,,,,,
16400,2.6554718,1.463311,,,,,,,,,,,,,,
16500,2.9679897,1.68048,,,,,,,,,,,,,,
16600,2.6919346,1.4094818,,,,,,,,,,,,,,
16700,3.4238708,1.5113932,,,,,,,,,,,,,,
16800,3.273852,1.5472293,,,,,,,,,,,,,,
16900,3.2406025,1.4952233,,,,,,,,,,,,,,
17000,3.3722825,1.5423844,,,,,,,,,,,,,,
17100,3.0762346,1.4868851,,,,,,,,,,,,,,
17200,3.3583877,1.5060395,,,,,,,,,,,,,,
17300,3.1965983,1.5912732,,,,,,,,,,,,,,
17400,3.5968082,1.4834338,,,,,,,,,,,,,,
17500,3.6675048,1.4977992,,,,,,,,,,,,,,
17600,3.6474605,1.5075091,,,,,,,,,,,,,,
17700,3.8157756,1.6424829,,,,,,,,,,,,,,
17800,3.9734285,1.6104637,,,,,,,,,,,,,,
17900,3.4305522,1.5261853,,,,,,,,,,,,,,
18000,3.2795105,1.3900137,,,,,,,,,,,,,,
18100,3.802412,1.4626188,,,,,,,,,,,,,,
18200,4.046527,1.5058428,,,,,,,,,,,,,,
18300,3.7736871,1.5069997,,,,,,,,,,,,,,
18400,4.116941,1.5352156,,,,,,,,,,,,,,
18500,4.1674666,1.584414,,,,,,,,,,,,,,
18600,4.1931415,1.541135,,,,,,,,,,,,,,
18700,4.296221,1.5416534,,,,,,,,,,,,,,
18800,4.4648247,1.531615,,,,,,,,,,,,,,
18900,4.6830816,1.4888692,,,,,,,,,,,,,,
19000,4.899674,1.5206686,,,,,,,,,,,,,,
19100,4.836032,1.522526,,,,,,,,,,,,,,
19200,4.709629,1.5263765,,,,,,,,,,,,,,
19300,5.1068454,1.4575536,,,,,,,,,,,,,,
19400,4.9314513,1.5145719,,,,,,,,,,,,,,
19500,5.3794994,1.4985833,,,,,,,,,,,,,,
19600,5.1976423,1.5067793,,,,,,,,,,,,,,
19700,5.693191,1.3973489,,,,,,,,,,,,,,
19800,6.25967,1.5586388,,,,,,,,,,,,,,
19900,5.8930593,1.5522082,,,,,,,,,,,,,,
20000,6.189311,1.5184658,,,,,,,,,,,,,,
20100,6.6330004,1.5228317,,,,,,,,,,,,,,
20200,6.7488728,1.4614484,,,,,,,,,,,,,,
20300,6.9842362,1.5108304,,,,,,,,,,,,,,
20400,6.790631,1.4886482,,,,,,,,,,,,,,
20500,7.0937257,1.4356749,,,,,,,,,,,,,,
20600,7.8729887,1.447021,,,,,,,,,,,,,,
20700,7.786048,1.4110484,,,,,,,,,,,,,,
20800,7.7931447,1.4924513,,,,,,,,,,,,,,
20900,8.17805,1.4346963,,,,,,,,,,,,,,
21000,8.680327,1.492865,,,,,,,,,,,,,,
21100,9.4519,1.5606308,,,,,,,,,,,,,,
21200,9.586156,1.6111312,,,,,,,,,,,,,,
21300,9.7606945,1.5839616,,,,,,,,,,,,,,
21400,10.515073,1.5497177,,,,,,,,,,,,,,
21500,10.751367,1.5131536,,,,,,,,,,,,,,
21600,10.554409,1.4153936,,,,,,,,,,,,,,
21700,10.994972,1.5106452,,,,,,,,,,,,,,
21800,11.071306,1.4671295,,,,,,,,,,,,,,
21900,11.664288,1.4539175,,,,,,,,,,,,,,
22000,11.022312,1.5367671,,,,,,,,,,,,,,
22100,12.147039,1.5382698,,,,,,,,,,,,,,
22200,12.607507,1.57142,,,,,,,,,,,,,,
22300,12.626761,1.6619596,,,,,,,,,,,,,,
22400,12.127194,1.5073411,,,,,,,,,,,,,,
22500,12.979291,1.572598,,,,,,,,,,,,,,
22600,12.877212,1.5583086,,,,,,,,,,,,,,
22700,12.795981,1.3915589,,,,,,,,,,,,,,
22800,13.37711,1.5607324,,,,,,,,,,,,,,
22900,12.32794,1.471953,,,,,,,,,,,,,,
23000,12.99119,1.5747341,,,,,,,,,,,,,,
23100,12.682358,1.4260232,,,,,,,,,,,,,,
23200,12.48116,1.5554787,,,,,,,,,,,,,,
23300,12.753919,1.478622,,,,,,,,,,,,,,
23400,13.648158,1.5838116,,,,,,,,,,,,,,
23500,13.159139,1.4714146,,,,,,,,,,,,,,
23600,12.698755,1.4445398,,,,,,,,,,,,,,
23700,11.862378,1.4254453,,,,,,,,,,,,,,
23760,,,0.0009964923,13185.122,0.0009999999,13286.574,50000.0,0.001,13238.684,10000.0,6037.732794523239,6161.296524047852,6037.732794523239,123.07969450950624,0.2763478755950928,0.0
23800,12.316471,1.4659338,,,,,,,,,,,,,,
23900,12.2181635,1.4718143,,,,,,,,,,,,,,
24000,13.278386,1.5945475,,,,,,,,,,,,,,
24100,12.005514,1.3989913,,,,,,,,,,,,,,
24200,12.500996,1.5756578,,,,,,,,,,,,,,
24300,11.2972145,1.4026346,,,,,,,,,,,,,,
24400,12.002003,1.4290192,,,,,,,,,,,,,,
24500,11.9502945,1.5001436,,,,,,,,,,,,,,
24600,11.807993,1.4558027,,,,,,,,,,,,,,
24700,12.217199,1.5565227,,,,,,,,,,,,,,
24800,12.564411,1.456691,,,,,,,,,,,,,,
24900,12.079911,1.5709116,,,,,,,,,,,,,,
25000,10.997942,1.4649943,,,,,,,,,,,,,,
25100,11.224684,1.6126847,,,,,,,,,,,,,,
25200,10.4177,1.4342189,,,,,,,,,,,,,,
25300,11.202497,1.5385113,,,,,,,,,,,,,,
25400,10.131547,1.378765,,,,,,,,,,,,,,
25500,10.675538,1.43452,,,,,,,,,,,,,,
25600,10.308688,1.4512142,,,,,,,,,,,,,,
25700,9.926602,1.4283586,,,,,,,,,,,,,,
25800,9.922984,1.510941,,,,,,,,,,,,,,
25900,9.537752,1.4487824,,,,,,,,,,,,,,
26000,9.192349,1.3941628,,,,,,,,,,,,,,
26100,9.840298,1.3975326,,,,,,,,,,,,,,
26200,9.194145,1.4352436,,,,,,,,,,,,,,
26300,9.455171,1.4010153,,,,,,,,,,,,,,
26400,8.942413,1.3658375,,,,,,,,,,,,,,
26500,8.855894,1.4664392,,,,,,,,,,,,,,
26600,8.960046,1.4254324,,,,,,,,,,,,,,
26700,8.989898,1.4978743,,,,,,,,,,,,,,
26800,8.95916,1.5451643,,,,,,,,,,,,,,
26900,8.4479475,1.4451852,,,,,,,,,,,,,,
27000,9.181479,1.5366143,,,,,,,,,,,,,,
27100,7.9215784,1.4006326,,,,,,,,,,,,,,
27200,7.4511094,1.2788768,,,,,,,,,,,,,,
27300,7.925581,1.3434924,,,,,,,,,,,,,,
27400,7.660302,1.3918487,,,,,,,,,,,,,,
27500,7.7333536,1.3916475,,,,,,,,,,,,,,
27600,7.7992864,1.4543653,,,,,,,,,,,,,,
27700,8.385634,1.5451387,,,,,,,,,,,,,,
27800,7.285385,1.3197796,,,,,,,,,,,,,,
27900,7.3542533,1.3627881,,,,,,,,,,,,,,
28000,7.408539,1.3989488,,,,,,,,,,,,,,
28100,7.0023975,1.3419223,,,,,,,,,,,,,,
28200,7.170052,1.414441,,,,,,,,,,,,,,
28300,7.0372314,1.3724482,,,,,,,,,,,,,,
28400,7.4585342,1.4749241,,,,,,,,,,,,,,
28500,6.789333,1.3348416,,,,,,,,,,,,,,
28600,6.4725704,1.380076,,,,,,,,,,,,,,
28700,7.017029,1.3985078,,,,,,,,,,,,,,
28800,6.3996162,1.3340433,,,,,,,,,,,,,,
28900,6.9303284,1.3766586,,,,,,,,,,,,,,
29000,6.5031934,1.3527848,,,,,,,,,,,,,,
29100,6.1226106,1.3729079,,,,,,,,,,,,,,
29200,6.085803,1.3499277,,,,,,,,,,,,,,
29300,6.531859,1.4208674,,,,,,,,,,,,,,
29400,6.0271688,1.2657537,,,,,,,,,,,,,,
29500,6.0319624,1.3949977,,,,,,,,,,,,,,
29600,6.541914,1.3739437,,,,,,,,,,,,,,
29700,5.8065367,1.3273381,,,,,,,,,,,,,,
29800,6.008738,1.3545096,,,,,,,,,,,,,,
29900,5.9678693,1.2544752,,,,,,,,,,,,,,
30000,6.069193,1.3217944,,,,,,,,,,,,,,
30100,6.145348,1.4030628,,,,,,,,,,,,,,
30200,6.1814127,1.4324976,,,,,,,,,,,,,,
30300,5.836634,1.3224832,,,,,,,,,,,,,,
30400,5.9083815,1.394654,,,,,,,,,,,,,,
30500,5.565692,1.416551,,,,,,,,,,,,,,
30600,6.0662136,1.3526411,,,,,,,,,,,,,,
30700,5.44162,1.289504,,,,,,,,,,,,,,
30800,5.615929,1.3675274,,,,,,,,,,,,,,
30900,5.5626698,1.3791828,,,,,,,,,,,,,,
31000,5.271863,1.3016931,,,,,,,,,,,,,,
31100,5.483887,1.2950146,,,,,,,,,,,,,,
31200,5.4878516,1.4616648,,,,,,,,,,,,,,
31300,5.224885,1.3880368,,,,,,,,,,,,,,
31400,5.175782,1.2954521,,,,,,,,,,,,,,
31500,5.1260557,1.3247864,,,,,,,,,,,,,,
31600,5.203481,1.4148115,,,,,,,,,,,,,,
31700,4.9017873,1.302305,,,,,,,,,,,,,,
31756,,,0.0087890625,7.506538,0.0089,7.5895386,50000.0,0.0055000004,7.766173,10000.0,8033.635751724243,8181.360990762711,8033.635751724243,147.10951328277588,0.3398201465606689,0.0
31800,5.3803034,1.4705441,,,,,,,,,,,,,,
31900,5.1672726,1.3185134,,,,,,,,,,,,,,
32000,5.2894044,1.3234766,,,,,,,,,,,,,,
32100,5.21823,1.4372853,,,,,,,,,,,,,,
32200,4.8373046,1.3383083,,,,,,,,,,,,,,
32300,5.1681776,1.3987858,,,,,,,,,,,,,,
32400,5.25295,1.4049807,,,,,,,,,,,,,,
32500,4.923285,1.2226219,,,,,,,,,,,,,,
32600,4.8981256,1.3230538,,,,,,,,,,,,,,
32700,5.5351586,1.398551,,,,,,,,,,,,,,
32800,5.008309,1.2411885,,,,,,,,,,,,,,
32900,4.680085,1.321829,,,,,,,,,,,,,,
33000,5.029265,1.3088882,,,,,,,,,,,,,,
33100,5.086162,1.3188901,,,,,,,,,,,,,,
33200,4.583456,1.2243297,,,,,,,,,,,,,,
33300,4.5365596,1.3212464,,,,,,,,,,,,,,
33400,4.8589296,1.2676826,,,,,,,,,,,,,,
33500,4.5227227,1.1899897,,,,,,,,,,,,,,
33600,5.0420294,1.2918594,,,,,,,,,,,,,,
33700,4.9113207,1.3400602,,,,,,,,,,,,,,
33800,4.6186595,1.3782694,,,,,,,,,,,,,,
33900,4.8637424,1.3209496,,,,,,,,,,,,,,
34000,4.5880833,1.3255801,,,,,,,,,,,,,,
34100,5.0424075,1.3087001,,,,,,,,,,,,,,
34200,4.5291176,1.336643,,,,,,,,,,,,,,
34300,4.4085436,1.2121361,,,,,,,,,,,,,,
34400,4.6487575,1.280672,,,,,,,,,,,,,,
34500,4.6750975,1.3131871,,,,,,,,,,,,,,
34600,5.0881653,1.3122289,,,,,,,,,,,,,,
34700,4.6283665,1.3761057,,,,,,,,,,,,,,
34800,4.6252394,1.2776662,,,,,,,,,,,,,,
34900,4.64497,1.2776101,,,,,,,,,,,,,,
35000,4.352544,1.2688646,,,,,,,,,,,,,,
35100,4.3920746,1.2787894,,,,,,,,,,,,,,
35200,4.15417,1.2496856,,,,,,,,,,,,,,
35300,4.4432354,1.2837538,,,,,,,,,,,,,,
35400,4.3581514,1.2943037,,,,,,,,,,,,,,
35500,4.5145187,1.274085,,,,,,,,,,,,,,
35600,4.5474963,1.3450063,,,,,,,,,,,,,,
35700,4.2891116,1.2471025,,,,,,,,,,,,,,
35800,4.2707,1.3052859,,,,,,,,,,,,,,
35900,4.1513844,1.2989873,,,,,,,,,,,,,,
36000,3.9970024,1.197222,,,,,,,,,,,,,,
36100,4.186553,1.2630885,,,,,,,,,,,,,,
36200,5.390074,1.2836733,,,,,,,,,,,,,,
36300,4.3010793,1.3302747,,,,,,,,,,,,,,
36400,4.3254685,1.3346428,,,,,,,,,,,,,,
36500,4.348724,1.255621,,,,,,,,,,,,,,
36600,4.2298117,1.3291582,,,,,,,,,,,,,,
36700,4.1302757,1.3468331,,,,,,,,,,,,,,
36800,4.136391,1.2268606,,,,,,,,,,,,,,
36900,4.10085,1.2307982,,,,,,,,,,,,,,
37000,4.3439517,1.2696757,,,,,,,,,,,,,,
37100,4.2379136,1.2297155,,,,,,,,,,,,,,
37200,4.2242913,1.3209157,,,,,,,,,,,,,,
37300,4.3339124,1.2712739,,,,,,,,,,,,,,
37400,3.8706949,1.2903414,,,,,,,,,,,,,,
37500,4.449013,1.2898364,,,,,,,,,,,,,,
37600,3.964418,1.1376176,,,,,,,,,,,,,,
37700,4.5612593,1.1807946,,,,,,,,,,,,,,
37800,3.9690535,1.2186515,,,,,,,,,,,,,,
37900,4.230112,1.2058265,,,,,,,,,,,,,,
38000,4.3339024,1.2697799,,,,,,,,,,,,,,
38100,3.978525,1.250659,,,,,,,,,,,,,,
38200,4.248489,1.2218275,,,,,,,,,,,,,,
38300,4.092544,1.256959,,,,,,,,,,,,,,
38400,3.8723397,1.110625,,,,,,,,,,,,,,
38500,3.9184303,1.1729565,,,,,,,,,,,,,,
38600,4.1674714,1.4160272,,,,,,,,,,,,,,
38700,4.1241455,1.3209991,,,,,,,,,,,,,,
38800,4.0290027,1.2596201,,,,,,,,,,,,,,
38900,4.47189,1.3511114,,,,,,,,,,,,,,
39000,3.942479,1.2921395,,,,,,,,,,,,,,
39100,4.178813,1.2403696,,,,,,,,,,,,,,
39200,3.9083433,1.1273918,,,,,,,,,,,,,,
39300,3.9067693,1.2639042,,,,,,,,,,,,,,
39400,3.8455863,1.2194588,,,,,,,,,,,,,,
39500,3.689682,1.1967185,,,,,,,,,,,,,,
39600,4.260355,1.3130308,,,,,,,,,,,,,,
39700,3.8197298,1.2794666,,,,,,,,,,,,,,
39751,,,0.06646604,6.260678,0.06022,6.494497,50000.0,0.0487,6.919762,10000.0,10029.591883182526,10200.64849948883,10029.591883182526,170.3085172176361,0.4044182300567627,0.0
39800,4.14772,1.3165046,,,,,,,,,,,,,,
39900,3.9273882,1.2766832,,,,,,,,,,,,,,
40000,4.116721,1.324116,,,,,,,,,,,,,,
40100,4.287899,1.2308636,,,,,,,,,,,,,,
40200,4.1015077,1.2338886,,,,,,,,,,,,,,
40300,3.9933765,1.2110708,,,,,,,,,,,,,,
40400,3.882451,1.3433747,,,,,,,,,,,,,,
40500,3.8068786,1.1943476,,,,,,,,,,,,,,
40600,4.2187386,1.2743638,,,,,,,,,,,,,,
40700,3.9724293,1.2834275,,,,,,,,,,,,,,
40800,3.908753,1.2917951,,,,,,,,,,,,,,
40900,4.1452904,1.2779944,,,,,,,,,,,,,,
41000,3.9336443,1.3105421,,,,,,,,,,,,,,
41100,3.9126036,1.1790283,,,,,,,,,,,,,,
41200,4.1679673,1.3256037,,,,,,,,,,,,,,
41300,3.8328397,1.253592,,,,,,,,,,,,,,
41400,4.082476,1.2245854,,,,,,,,,,,,,,
41500,4.2524505,1.3054755,,,,,,,,,,,,,,
41600,4.0555863,1.2753061,,,,,,,,,,,,,,
41700,3.8072197,1.2102509,,,,,,,,,,,,,,
41800,3.9530792,1.2329087,,,,,,,,,,,,,,
41900,3.9531975,1.2963827,,,,,,,,,,,,,,
42000,3.6326265,1.3302412,,,,,,,,,,,,,,
42100,3.9603534,1.2979752,,,,,,,,,,,,,,
42200,4.15924,1.210428,,,,,,,,,,,,,,
42300,3.9521258,1.1843386,,,,,,,,,,,,,,
42400,3.8476021,1.2859335,,,,,,,,,,,,,,
42500,3.8290484,1.2259802,,,,,,,,,,,,,,
42600,3.8598847,1.1672382,,,,,,,,,,,,,,
42700,3.7321544,1.1974701,,,,,,,,,,,,,,
42800,4.0381427,1.2837839,,,,,,,,,,,,,,
42900,3.8018882,1.2184064,,,,,,,,,,,,,,
43000,3.9168828,1.2476085,,,,,,,,,,,,,,
43100,4.0203333,1.1738808,,,,,,,,,,,,,,
43200,3.9276054,1.1698892,,,,,,,,,,,,,,
43300,3.9500413,1.2172956,,,,,,,,,,,,,,
43400,4.0476856,1.2892145,,,,,,,,,,,,,,
43500,4.0284176,1.1534513,,,,,,,,,,,,,,
43600,3.9926102,1.1729321,,,,,,,,,,,,,,
43700,4.0235076,1.2655156,,,,,,,,,,,,,,
43800,3.6882482,1.2224844,,,,,,,,,,,,,,
43900,3.618735,1.089293,,,,,,,,,,,,,,
44000,3.9591937,1.214157,,,,,,,,,,,,,,
44100,3.8254893,1.2231665,,,,,,,,,,,,,,
44200,3.8592982,1.2848189,,,,,,,,,,,,,,
44300,3.8804812,1.1628506,,,,,,,,,,,,,,
44400,3.6940343,1.1902456,,,,,,,,,,,,,,
44500,3.7945595,1.2365975,,,,,,,,,,,,,,
44600,3.6420715,1.1804688,,,,,,,,,,,,,,
44700,4.1136136,1.2818558,,,,,,,,,,,,,,
44800,3.8027542,1.0990609,,,,,,,,,,,,,,
44900,3.8944073,1.2059467,,,,,,,,,,,,,,
45000,3.8004172,1.1398678,,,,,,,,,,,,,,
45100,3.5747223,1.174009,,,,,,,,,,,,,,
45200,4.0433345,1.227674,,,,,,,,,,,,,,
45300,3.843876,1.2455231,,,,,,,,,,,,,,
45400,4.1643276,1.2346765,,,,,,,,,,,,,,
45500,3.8335276,1.2425747,,,,,,,,,,,,,,
45600,3.6229293,1.1293019,,,,,,,,,,,,,,
45700,3.621833,1.2372878,,,,,,,,,,,,,,
45800,3.8028429,1.2380254,,,,,,,,,,,,,,
45900,3.5171247,1.2042326,,,,,,,,,,,,,,
46000,3.7836623,1.1648993,,,,,,,,,,,,,,
46100,3.500638,1.1105168,,,,,,,,,,,,,,
46200,4.0169086,1.2363739,,,,,,,,,,,,,,
46300,3.703829,1.2156601,,,,,,,,,,,,,,
46400,4.1128774,1.1871265,,,,,,,,,,,,,,
