global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
14200,0.17212346,1.7459347,,,,,,,,,,,,,,,,,
14256,,,0.6473429799079895,1.706708550453186,31.99724280796608,0.6589750647544861,1.622377634048462,28.219802274424488,3000.0,0.669072151184082,1.5441867113113403,27.30179830330062,3003.0,1993.799324274063,4473.17712020874,1993.799324274063,2479.0347793102264,0.2158668041229248,0.0
14300,0.16660541,1.7982433,,,,,,,,,,,,,,,,,
14400,0.23062126,1.8468708,,,,,,,,,,,,,,,,,
14500,0.15596367,1.8245182,,,,,,,,,,,,,,,,,
14600,0.2750078,1.8425673,,,,,,,,,,,,,,,,,
14700,0.1631363,1.8115015,,,,,,,,,,,,,,,,,
14800,0.26793686,1.8475703,,,,,,,,,,,,,,,,,
14900,0.19582328,1.8136522,,,,,,,,,,,,,,,,,
15000,0.20074525,1.7633066,,,,,,,,,,,,,,,,,
15100,0.16768952,1.8563766,,,,,,,,,,,,,,,,,
15200,0.25399417,1.8221158,,,,,,,,,,,,,,,,,
15300,0.20941184,1.7925254,,,,,,,,,,,,,,,,,
15400,0.1525892,1.7603292,,,,,,,,,,,,,,,,,
15500,0.18285784,1.7127784,,,,,,,,,,,,,,,,,
15600,0.17010573,1.8275938,,,,,,,,,,,,,,,,,
15700,0.21146591,1.7713785,,,,,,,,,,,,,,,,,
15800,0.16390778,1.7105732,,,,,,,,,,,,,,,,,
15900,0.17371875,1.6795273,,,,,,,,,,,,,,,,,
16000,0.16000159,1.6935676,,,,,,,,,,,,,,,,,
16100,0.19506656,1.7889224,,,,,,,,,,,,,,,,,
16200,0.2043088,1.7264612,,,,,,,,,,,,,,,,,
16300,0.20268628,1.8460487,,,,,,,,,,,,,,,,,
16400,0.17213474,1.716621,,,,,,,,,,,,,,,,,
16500,0.18547526,1.8208594,,,,,,,,,,,,,,,,,
16600,0.1954765,1.7895747,,,,,,,,,,,,,,,,,
16700,0.20306098,1.8026395,,,,,,,,,,,,,,,,,
16800,0.19873165,1.7724112,,,,,,,,,,,,,,,,,
16900,0.1683893,1.7992628,,,,,,,,,,,,,,,,,
17000,0.19558749,1.8040807,,,,,,,,,,,,,,,,,
17100,0.17979763,1.7801689,,,,,,,,,,,,,,,,,
17200,0.17034799,1.7776314,,,,,,,,,,,,,,,,,
17300,0.18816939,1.6829197,,,,,,,,,,,,,,,,,
17400,0.17878786,1.7801952,,,,,,,,,,,,,,,,,
17500,0.1668125,1.769001,,,,,,,,,,,,,,,,,
17600,0.21785036,1.7005043,,,,,,,,,,,,,,,,,
17700,0.1660126,1.7539796,,,,,,,,,,,,,,,,,
17800,0.17336272,1.7289125,,,,,,,,,,,,,,,,,
17900,0.17230181,1.744995,,,,,,,,,,,,,,,,,
18000,0.19810554,1.7530117,,,,,,,,,,,,,,,,,
18100,0.17005822,1.6865385,,,,,,,,,,,,,,,,,
18200,0.19063976,1.7674152,,,,,,,,,,,,,,,,,
18300,0.18360987,1.7467978,,,,,,,,,,,,,,,,,
18400,0.1940242,1.8169007,,,,,,,,,,,,,,,,,
18500,0.19463643,1.724862,,,,,,,,,,,,,,,,,
18600,0.21768531,1.7213761,,,,,,,,,,,,,,,,,
18700,0.23155047,1.7760949,,,,,,,,,,,,,,,,,
18800,0.16511038,1.7238655,,,,,,,,,,,,,,,,,
18900,0.1769957,1.8084165,,,,,,,,,,,,,,,,,
19000,0.20080476,1.7284577,,,,,,,,,,,,,,,,,
19100,0.17054133,1.7689195,,,,,,,,,,,,,,,,,
19158,,,0.6555805802345276,1.6496813297271729,32.502208060082054,0.6675552725791931,1.5588951110839844,28.376897178316792,3000.0,0.6802858710289001,1.4709351062774658,28.103686079905607,3003.0,2637.751842021942,5727.708547592163,2637.751842021942,3089.5196621418,0.2659604549407959,0.0
19200,0.20982017,1.7408078,,,,,,,,,,,,,,,,,
19300,0.17326953,1.6736974,,,,,,,,,,,,,,,,,
19400,0.20321473,1.743115,,,,,,,,,,,,,,,,,
19500,0.18737307,1.7363399,,,,,,,,,,,,,,,,,
19600,0.1740588,1.742112,,,,,,,,,,,,,,,,,
19700,0.20188496,1.7448972,,,,,,,,,,,,,,,,,
19800,0.19371296,1.7701803,,,,,,,,,,,,,,,,,
19900,0.18914996,1.6819692,,,,,,,,,,,,,,,,,
20000,0.21097054,1.7818532,,,,,,,,,,,,,,,,,
20100,0.17691737,1.6596805,,,,,,,,,,,,,,,,,
20200,0.1777269,1.7012868,,,,,,,,,,,,,,,,,
20300,0.18880425,1.7425252,,,,,,,,,,,,,,,,,
20400,0.1765443,1.7279835,,,,,,,,,,,,,,,,,
20500,0.16948006,1.679484,,,,,,,,,,,,,,,,,
20600,0.333696,1.749801,,,,,,,,,,,,,,,,,
20700,0.21228334,1.7057315,,,,,,,,,,,,,,,,,
20800,0.19197862,1.7476741,,,,,,,,,,,,,,,,,
20900,0.18031234,1.7310522,,,,,,,,,,,,,,,,,
21000,0.18620649,1.7134563,,,,,,,,,,,,,,,,,
21100,0.20848608,1.7065691,,,,,,,,,,,,,,,,,
21200,0.18024425,1.7368131,,,,,,,,,,,,,,,,,
21300,0.18300465,1.779731,,,,,,,,,,,,,,,,,
21400,0.18724914,1.6458354,,,,,,,,,,,,,,,,,
21500,0.3284501,1.7399746,,,,,,,,,,,,,,,,,
21600,0.19992179,1.736641,,,,,,,,,,,,,,,,,
21700,0.17480645,1.7019887,,,,,,,,,,,,,,,,,
21800,0.17531632,1.6798766,,,,,,,,,,,,,,,,,
21900,0.21831061,1.70963,,,,,,,,,,,,,,,,,
22000,0.17720608,1.7160897,,,,,,,,,,,,,,,,,
22100,0.18223745,1.6551266,,,,,,,,,,,,,,,,,
22200,0.18632182,1.7269639,,,,,,,,,,,,,,,,,
22300,0.1811339,1.6784477,,,,,,,,,,,,,,,,,
22400,0.17471255,1.7219336,,,,,,,,,,,,,,,,,
22500,0.23236768,1.6985431,,,,,,,,,,,,,,,,,
22600,0.18327314,1.596761,,,,,,,,,,,,,,,,,
22700,0.17836547,1.6966591,,,,,,,,,,,,,,,,,
22800,0.2166266,1.6838474,,,,,,,,,,,,,,,,,
22900,0.19879238,1.6484197,,,,,,,,,,,,,,,,,
23000,0.23621903,1.7541232,,,,,,,,,,,,,,,,,
23100,0.17871746,1.661284,,,,,,,,,,,,,,,,,
23200,0.1968501,1.7526096,,,,,,,,,,,,,,,,,
23300,0.18825953,1.6233271,,,,,,,,,,,,,,,,,
23400,0.20059271,1.7243586,,,,,,,,,,,,,,,,,
23500,0.18082882,1.7144771,,,,,,,,,,,,,,,,,
23600,0.22801943,1.6558547,,,,,,,,,,,,,,,,,
23700,0.19362278,1.6459047,,,,,,,,,,,,,,,,,
23800,0.21311916,1.7432808,,,,,,,,,,,,,,,,,
23900,0.19001067,1.7340901,,,,,,,,,,,,,,,,,
24000,0.21991701,1.7586454,,,,,,,,,,,,,,,,,
24061,,,0.6586052179336548,1.6184453964233398,32.99876615256629,0.6747591495513916,1.5210291147232056,29.10563059492468,3000.0,0.6865028142929077,1.4298748970031738,28.632916643221428,3003.0,3281.7380990982056,7067.807116031647,3281.7380990982056,3785.538053035736,0.3171722888946533,0.0
24100,0.20565403,1.7440076,,,,,,,,,,,,,,,,,
24200,0.1833315,1.7233584,,,,,,,,,,,,,,,,,
24300,0.21136186,1.7148376,,,,,,,,,,,,,,,,,
24400,0.18641362,1.626112,,,,,,,,,,,,,,,,,
24500,0.20389825,1.7390491,,,,,,,,,,,,,,,,,
24600,0.1911499,1.7177622,,,,,,,,,,,,,,,,,
24700,0.18634574,1.589092,,,,,,,,,,,,,,,,,
24800,0.29029503,1.7290409,,,,,,,,,,,,,,,,,
24900,0.19493535,1.6848649,,,,,,,,,,,,,,,,,
25000,0.22168694,1.63561,,,,,,,,,,,,,,,,,
25100,0.19497108,1.6745179,,,,,,,,,,,,,,,,,
25200,0.19087526,1.6316707,,,,,,,,,,,,,,,,,
25300,0.19373608,1.6730928,,,,,,,,,,,,,,,,,
25400,0.18868956,1.7652256,,,,,,,,,,,,,,,,,
25500,0.1930264,1.6577821,,,,,,,,,,,,,,,,,
25600,0.1917669,1.6828146,,,,,,,,,,,,,,,,,
25700,0.25878188,1.6577668,,,,,,,,,,,,,,,,,
25800,0.18831056,1.7452972,,,,,,,,,,,,,,,,,
25900,0.22692959,1.725512,,,,,,,,,,,,,,,,,
26000,0.27438924,1.6900011,,,,,,,,,,,,,,,,,
26100,0.20434195,1.6390623,,,,,,,,,,,,,,,,,
26200,0.19916075,1.7082806,,,,,,,,,,,,,,,,,
26300,0.2606103,1.6182772,,,,,,,,,,,,,,,,,
26400,0.24239913,1.7242324,,,,,,,,,,,,,,,,,
26500,0.19679834,1.6557274,,,,,,,,,,,,,,,,,
26600,0.24660249,1.6674137,,,,,,,,,,,,,,,,,
26700,0.19906121,1.7168157,,,,,,,,,,,,,,,,,
26800,0.19990858,1.6036394,,,,,,,,,,,,,,,,,
26900,0.19026509,1.7337189,,,,,,,,,,,,,,,,,
27000,0.20193595,1.6852821,,,,,,,,,,,,,,,,,
27100,0.20099804,1.7670196,,,,,,,,,,,,,,,,,
27200,0.20400104,1.5940454,,,,,,,,,,,,,,,,,
27300,0.21301834,1.7108245,,,,,,,,,,,,,,,,,
27400,0.18888411,1.6858864,,,,,,,,,,,,,,,,,
27500,0.21972257,1.7582283,,,,,,,,,,,,,,,,,
27600,0.21419589,1.6735312,,,,,,,,,,,,,,,,,
27700,0.19357842,1.6516376,,,,,,,,,,,,,,,,,
27800,0.22364794,1.6836565,,,,,,,,,,,,,,,,,
27900,0.2060992,1.7059255,,,,,,,,,,,,,,,,,
28000,0.23610075,1.7600574,,,,,,,,,,,,,,,,,
28100,0.19920932,1.6762583,,,,,,,,,,,,,,,,,
28200,0.24071942,1.6928318,,,,,,,,,,,,,,,,,
28300,0.19402137,1.7055315,,,,,,,,,,,,,,,,,
28400,0.20983705,1.6481667,,,,,,,,,,,,,,,,,
28500,0.200793,1.6513515,,,,,,,,,,,,,,,,,
28600,0.23695438,1.6658272,,,,,,,,,,,,,,,,,
28700,0.20476958,1.6663674,,,,,,,,,,,,,,,,,
28800,0.18926786,1.6590005,,,,,,,,,,,,,,,,,
28900,0.2559087,1.6636783,,,,,,,,,,,,,,,,,
28954,,,0.6681638956069946,1.5582709312438965,34.08696037828492,0.6773753762245178,1.494947910308838,29.418443245270108,3000.0,0.6916971802711487,1.399124264717102,28.87655671563041,3003.0,3925.7320244312286,8400.151497364044,3925.7320244312286,4473.793159484863,0.368574857711792,0.0
29000,0.32440156,1.7299672,,,,,,,,,,,,,,,,,
29100,0.26719385,1.7208198,,,,,,,,,,,,,,,,,
29200,0.35766384,1.6865911,,,,,,,,,,,,,,,,,
29300,0.21780783,1.6657544,,,,,,,,,,,,,,,,,
29400,0.22802077,1.6449128,,,,,,,,,,,,,,,,,
29500,0.20500018,1.6934057,,,,,,,,,,,,,,,,,
29600,0.22179379,1.5801095,,,,,,,,,,,,,,,,,
29700,0.20246626,1.5874524,,,,,,,,,,,,,,,,,
29800,0.1904175,1.6419307,,,,,,,,,,,,,,,,,
29900,0.19635656,1.5993996,,,,,,,,,,,,,,,,,
30000,0.20573366,1.6435385,,,,,,,,,,,,,,,,,
30100,0.19222999,1.6758579,,,,,,,,,,,,,,,,,
30200,0.21499646,1.6520728,,,,,,,,,,,,,,,,,
30300,0.19715312,1.6410705,,,,,,,,,,,,,,,,,
30400,0.1887855,1.6006507,,,,,,,,,,,,,,,,,
30500,0.20147832,1.6485142,,,,,,,,,,,,,,,,,
30600,0.22167212,1.6539361,,,,,,,,,,,,,,,,,
30700,0.24197613,1.5955667,,,,,,,,,,,,,,,,,
30800,0.21901114,1.604852,,,,,,,,,,,,,,,,,
30900,0.2211812,1.5718896,,,,,,,,,,,,,,,,,
31000,0.19515014,1.6176314,,,,,,,,,,,,,,,,,
31100,0.21261284,1.6160669,,,,,,,,,,,,,,,,,
31200,0.20878407,1.6803374,,,,,,,,,,,,,,,,,
31300,0.23529284,1.7108452,,,,,,,,,,,,,,,,,
31400,0.23515774,1.6967373,,,,,,,,,,,,,,,,,
31500,0.19672921,1.620652,,,,,,,,,,,,,,,,,
31600,0.24127851,1.669431,,,,,,,,,,,,,,,,,
31700,0.25167614,1.7548491,,,,,,,,,,,,,,,,,
31800,0.23274472,1.5444605,,,,,,,,,,,,,,,,,
31900,0.19703627,1.6796913,,,,,,,,,,,,,,,,,
32000,0.2290549,1.5877447,,,,,,,,,,,,,,,,,
32100,0.2014212,1.6529154,,,,,,,,,,,,,,,,,
32200,0.21103457,1.6398911,,,,,,,,,,,,,,,,,
32300,0.22434627,1.5983433,,,,,,,,,,,,,,,,,
32400,0.21690501,1.6402645,,,,,,,,,,,,,,,,,
32500,0.18906036,1.5630614,,,,,,,,,,,,,,,,,
32600,0.20013225,1.6757925,,,,,,,,,,,,,,,,,
32700,0.20945306,1.5864437,,,,,,,,,,,,,,,,,
32800,0.20072931,1.6845233,,,,,,,,,,,,,,,,,
32900,0.21381818,1.6345274,,,,,,,,,,,,,,,,,
33000,0.19538738,1.6136206,,,,,,,,,,,,,,,,,
33100,0.21044794,1.6365315,,,,,,,,,,,,,,,,,
33200,0.19881971,1.6744283,,,,,,,,,,,,,,,,,
33300,0.25129688,1.6263674,,,,,,,,,,,,,,,,,
33400,0.2841219,1.6628758,,,,,,,,,,,,,,,,,
33500,0.2173561,1.6138004,,,,,,,,,,,,,,,,,
33600,0.2130561,1.5820557,,,,,,,,,,,,,,,,,
33700,0.21454978,1.5833925,,,,,,,,,,,,,,,,,
33800,0.23008053,1.5886143,,,,,,,,,,,,,,,,,
33850,,,0.6752064228057861,1.5130585432052612,34.169135584677406,0.6806362867355347,1.4716275930404663,29.6944352390163,3000.0,0.6947649717330933,1.3749428987503052,29.34387054130909,3003.0,4569.742191791534,9764.300257205963,4569.742191791534,5193.833689451218,0.4225513935089111,0.0
33900,0.21678142,1.6300199,,,,,,,,,,,,,,,,,
34000,0.20991364,1.7096629,,,,,,,,,,,,,,,,,
34100,0.23309772,1.6522439,,,,,,,,,,,,,,,,,
34200,0.20980045,1.6913948,,,,,,,,,,,,,,,,,
34300,0.22274831,1.6294607,,,,,,,,,,,,,,,,,
34400,0.2059135,1.5884138,,,,,,,,,,,,,,,,,
34500,0.20978238,1.6224535,,,,,,,,,,,,,,,,,
34600,0.20397492,1.605638,,,,,,,,,,,,,,,,,
34700,0.21797754,1.6682158,,,,,,,,,,,,,,,,,
34800,0.19427794,1.5454373,,,,,,,,,,,,,,,,,
34900,0.20932904,1.6181064,,,,,,,,,,,,,,,,,
35000,0.21880421,1.5920949,,,,,,,,,,,,,,,,,
35100,0.20674765,1.6019589,,,,,,,,,,,,,,,,,
35200,0.19586648,1.641439,,,,,,,,,,,,,,,,,
35300,0.20798169,1.5584927,,,,,,,,,,,,,,,,,
35400,0.22732885,1.6345171,,,,,,,,,,,,,,,,,
35500,0.21505551,1.6938686,,,,,,,,,,,,,,,,,
35600,0.20756756,1.5473663,,,,,,,,,,,,,,,,,
35700,0.21738912,1.6697323,,,,,,,,,,,,,,,,,
35800,0.24088837,1.6003301,,,,,,,,,,,,,,,,,
35900,0.21134797,1.5633091,,,,,,,,,,,,,,,,,
36000,0.23031768,1.6118565,,,,,,,,,,,,,,,,,
36100,0.23354919,1.6315054,,,,,,,,,,,,,,,,,
36200,0.22367437,1.6434269,,,,,,,,,,,,,,,,,
36300,0.2695754,1.6397822,,,,,,,,,,,,,,,,,
36400,0.21099348,1.691505,,,,,,,,,,,,,,,,,
36500,0.22051735,1.5981214,,,,,,,,,,,,,,,,,
36600,0.28796878,1.5497407,,,,,,,,,,,,,,,,,
36700,0.22431552,1.6427792,,,,,,,,,,,,,,,,,
36800,0.23947085,1.5978832,,,,,,,,,,,,,,,,,
36900,0.23451993,1.6413431,,,,,,,,,,,,,,,,,
37000,0.23604898,1.6624755,,,,,,,,,,,,,,,,,
37100,0.20375416,1.6531595,,,,,,,,,,,,,,,,,
37200,0.20362201,1.5991579,,,,,,,,,,,,,,,,,
37300,0.21543421,1.5941583,,,,,,,,,,,,,,,,,
37400,0.23295413,1.606392,,,,,,,,,,,,,,,,,
37500,0.22192843,1.6481866,,,,,,,,,,,,,,,,,
37600,0.20992182,1.5825512,,,,,,,,,,,,,,,,,
37700,0.2024715,1.5920645,,,,,,,,,,,,,,,,,
37800,0.21621537,1.5445039,,,,,,,,,,,,,,,,,
37900,0.22263327,1.5927389,,,,,,,,,,,,,,,,,
38000,0.21723065,1.622309,,,,,,,,,,,,,,,,,
38100,0.20415813,1.6311346,,,,,,,,,,,,,,,,,
38200,0.23133524,1.6788063,,,,,,,,,,,,,,,,,
38300,0.24134897,1.657292,,,,,,,,,,,,,,,,,
38400,0.22323512,1.6038316,,,,,,,,,,,,,,,,,
38500,0.23060073,1.5567114,,,,,,,,,,,,,,,,,
38600,0.20164579,1.6620523,,,,,,,,,,,,,,,,,
38700,0.23663738,1.5633669,,,,,,,,,,,,,,,,,
38743,,,0.6731004118919373,1.516510844230652,33.8671841170115,0.6826201677322388,1.4540002346038818,29.87815177665654,3000.0,0.6976003646850586,1.3553884029388428,29.54395748407058,3003.0,5213.753310203552,11131.85866189003,5213.753310203552,5917.286566257477,0.4743428230285644,0.0
38800,0.2230348,1.4939239,,,,,,,,,,,,,,,,,
38900,0.21336187,1.6160235,,,,,,,,,,,,,,,,,
39000,0.22331375,1.6160475,,,,,,,,,,,,,,,,,
39100,0.27493852,1.6077813,,,,,,,,,,,,,,,,,
39200,0.2314883,1.6758285,,,,,,,,,,,,,,,,,
