global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
18400,0.18929498,0.02792108,,,,,,,,,,,,,,,,,
18500,0.54031545,0.038607296,,,,,,,,,,,,,,,,,
18600,0.29059464,0.031768464,,,,,,,,,,,,,,,,,
18700,0.2201759,0.029778628,,,,,,,,,,,,,,,,,
18800,0.25911427,0.03082794,,,,,,,,,,,,,,,,,
18900,0.27798837,0.028604385,,,,,,,,,,,,,,,,,
19000,0.25195006,0.029582463,,,,,,,,,,,,,,,,,
19100,0.3130746,0.031412926,,,,,,,,,,,,,,,,,
19200,0.32086617,0.030346842,,,,,,,,,,,,,,,,,
19300,0.42172873,0.030623404,,,,,,,,,,,,,,,,,
19400,0.248856,0.029350398,,,,,,,,,,,,,,,,,
19500,0.284039,0.029081391,,,,,,,,,,,,,,,,,
19600,0.24924263,0.028257929,,,,,,,,,,,,,,,,,
19700,0.22040026,0.026280602,,,,,,,,,,,,,,,,,
19800,0.4087317,0.03152694,,,,,,,,,,,,,,,,,
19900,0.31220043,0.029743807,,,,,,,,,,,,,,,,,
20000,0.3303246,0.025937127,,,,,,,,,,,,,,,,,
20100,0.44350356,0.030220881,,,,,,,,,,,,,,,,,
20200,0.30857134,0.028851293,,,,,,,,,,,,,,,,,
20300,0.32308012,0.027301557,,,,,,,,,,,,,,,,,
20400,0.34144747,0.0281922,,,,,,,,,,,,,,,,,
20500,0.36508617,0.032956902,,,,,,,,,,,,,,,,,
20600,0.52088445,0.03360191,,,,,,,,,,,,,,,,,
20657,,,0.992128610610962,0.0257942657917737,0.5051758493648761,0.986827313899994,0.0449066944420337,0.2778787593098543,43793.0,0.9860954284667968,0.0474415495991706,0.2692964901133653,43793.0,4091.021724462509,5342.441747188568,4091.021724462509,1250.8783400058746,0.4050142765045166,0.0
20700,0.53969175,0.03845254,,,,,,,,,,,,,,,,,
20800,0.4014787,0.030890387,,,,,,,,,,,,,,,,,
20900,0.3044459,0.02637932,,,,,,,,,,,,,,,,,
21000,0.3660382,0.02925742,,,,,,,,,,,,,,,,,
21100,0.33260527,0.028488686,,,,,,,,,,,,,,,,,
21200,0.56759804,0.036688287,,,,,,,,,,,,,,,,,
21300,0.35249195,0.025855567,,,,,,,,,,,,,,,,,
21400,0.43015966,0.027841281,,,,,,,,,,,,,,,,,
21500,0.42656824,0.028021187,,,,,,,,,,,,,,,,,
21600,0.66132444,0.031768296,,,,,,,,,,,,,,,,,
21700,0.5833751,0.033414494,,,,,,,,,,,,,,,,,
21800,0.4289505,0.025336027,,,,,,,,,,,,,,,,,
21900,0.4295072,0.027416622,,,,,,,,,,,,,,,,,
22000,0.3353542,0.026626628,,,,,,,,,,,,,,,,,
22100,0.4353577,0.029639948,,,,,,,,,,,,,,,,,
22200,0.57222,0.034615118,,,,,,,,,,,,,,,,,
22300,0.5072836,0.030235825,,,,,,,,,,,,,,,,,
22400,0.5272803,0.029232852,,,,,,,,,,,,,,,,,
22500,0.40701154,0.025494656,,,,,,,,,,,,,,,,,
22600,0.50848395,0.034143265,,,,,,,,,,,,,,,,,
22700,0.36688617,0.026713148,,,,,,,,,,,,,,,,,
22800,0.34615058,0.026117861,,,,,,,,,,,,,,,,,
22900,0.39123672,0.026528444,,,,,,,,,,,,,,,,,
22996,,,0.9922013878822328,0.0254449471831321,0.5166088966349611,0.986838698387146,0.0446870252490043,0.2833401175109442,43793.0,0.9861489534378052,0.0472181849181652,0.2709652528159506,43793.0,4543.061010599136,5905.036152839661,4543.061010599136,1361.3788197040558,0.4442615509033203,0.0
22996,,,,,,,,,,,,,,4543.061010599136,,,,,0.0
