accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
2215.190994501114,0.0,12.925746440887451,1,0,12.925746440887451,2.125238803618421,95000000.0,2228.1168534755707,2.1279424500165494,2.123294695358444,83274637.0
3422.7398810386658,0.2906394004821777,369.7731881141663,189,0,369.7731881141663,0.1400217878289473,95000000.0,3792.805554866791,0.1377828614844841,0.1369505708469044,83274637.0
4629.38671040535,0.3242685794830322,726.3586854934692,405,0,726.3586854934692,0.1452402346114309,95000000.0,5356.073499917984,0.1435294990082207,0.1447405966772444,83274637.0
5841.140532493591,0.3537838459014892,1082.9081106185913,592,0,1082.9081106185913,0.1325292253495066,95000000.0,6924.407976150513,0.1293319299489072,0.1301510017014544,83274637.0
7073.651345968247,0.4015467166900635,1441.4770905971527,779,0,1441.4770905971527,0.1309681106702302,95000000.0,8515.5373442173,0.1284937060104226,0.1284783352284756,83274637.0
8252.040620326996,0.4314565658569336,1799.6550071239471,962,0,1799.6550071239471,0.1303131661492598,95000000.0,10052.136184215546,0.1263393680418625,0.127815895044914,83274637.0
9343.603986740112,0.4617133140563965,2176.593297958374,1125,0,2176.593297958374,0.1296288309416118,95000000.0,11520.669611215591,0.125497555032185,0.1272171981792626,83274637.0
10307.90822339058,0.4936368465423584,2534.1051075458527,1344,0,2534.1051075458527,0.1294412402446546,95000000.0,12842.519550561905,0.1264696807934428,0.1268846931589972,83274637.0
11036.151398897173,0.5260064601898193,2891.250054121017,1520,0,2891.250054121017,0.1288462057565789,95000000.0,13927.94174861908,0.1270235326703427,0.1265147454903871,83274637.0
11268.8871178627,0.5554404258728027,3249.40735077858,1711,0,3249.40735077858,0.1286867791324013,95000000.0,14518.865926980972,0.1234476946224019,0.1263128727532385,83274637.0
11494.299372911451,0.5856616497039795,3626.1685588359833,1875,0,3626.1685588359833,0.1285865855777138,95000000.0,15121.071171045303,0.1240151944634674,0.1262131317363829,83274637.0
11771.200652122498,0.6156551837921143,4086.357979774475,2025,0,4086.357979774475,0.1281223972759046,95000000.0,15858.193313837051,0.1238936081575522,0.1257386989007529,83274637.0
12056.55418586731,0.6454493999481201,4454.294817447662,2175,0,4454.294817447662,0.1281205889185855,95000000.0,16511.514909267426,0.1256396704054666,0.1256341413311733,83274637.0
12325.678651571274,0.6748542785644531,4811.467001676559,2346,0,4811.467001676559,0.1279024519222862,95000000.0,17137.842505931854,0.1280656806046858,0.1254154612263575,83274637.0
12675.034972429276,0.7039849758148193,5168.805624008179,2521,0,5168.805624008179,0.1279316872018914,95000000.0,17844.56817150116,0.125228198092876,0.1254178772249556,83274637.0
12935.333560705183,0.7328355312347412,5582.543165206909,2700,0,5582.543165206909,0.1277770162006579,95000000.0,18518.63486647606,0.126003349387327,0.1254965827476002,83274637.0
13149.498418807983,0.7760767936706543,5939.125918626785,2877,0,5939.125918626785,0.1276190858861019,95000000.0,19089.42739892006,0.126027671186804,0.1252843587077307,83274637.0
13392.16399025917,0.8066556453704834,6297.004808187485,3033,0,6297.004808187485,0.1276507567331414,95000000.0,19690.003935813904,0.1263037688514721,0.1252458707958046,83274637.0
13702.777364730837,0.8364584445953369,6654.372735738754,3193,0,6654.372735738754,0.1277322889083059,95000000.0,20358.01652741432,0.1228770245710071,0.1252406345392565,83274637.0
14001.22402524948,0.87862229347229,7011.650280714035,3386,0,7011.650280714035,0.127925603567023,95000000.0,21013.78463053704,0.1234578150998121,0.1254698867136198,83274637.0
14258.466238737106,0.9090933799743652,7369.645107030868,3553,0,7369.645107030868,0.1276480277138157,95000000.0,21629.053689718246,0.1239164370293699,0.1252002357814146,83274637.0
14564.190531253817,0.9406418800354004,7727.18204832077,3744,0,7727.18204832077,0.1274966301912006,95000000.0,22292.348206043243,0.1238423848653551,0.1251382719375907,83274637.0
14867.385066747664,0.972458839416504,8085.128383398056,3898,0,8085.128383398056,0.1274311676603618,95000000.0,22953.522327899933,0.1217724478118262,0.1250052151772476,83274637.0
15106.261759757996,1.002260446548462,8457.829776525497,4050,0,8457.829776525497,0.1274085400904605,95000000.0,23565.13166952133,0.1256347700320887,0.1249833566756121,83274637.0
15397.025174617767,1.0348446369171145,8814.920297145844,4240,0,8814.920297145844,0.1273744508532072,95000000.0,24213.01992249489,0.1231310940904062,0.1250434603987019,83274637.0
15744.257395029068,1.0668556690216064,9171.956217050552,4413,0,9171.956217050552,0.1272033631681743,95000000.0,24917.32163524628,0.1254612579707454,0.1249063766652174,83274637.0
16065.69171142578,1.098135232925415,9530.701454639437,4599,0,9530.701454639437,0.1273741947060032,95000000.0,25597.534175157547,0.1219753487937667,0.1249102374959448,83274637.0
16387.37788414955,1.128608465194702,9887.847640275955,4800,0,9887.847640275955,0.127553964453125,95000000.0,26276.398882627487,0.1238097855879825,0.124947925631653,83274637.0
16697.276158571243,1.1609456539154053,10246.021478176115,5024,0,10246.021478176115,0.1274252778474506,95000000.0,26944.505256414413,0.1221711542925932,0.1249150863683084,83274637.0
17022.45302414894,1.1956627368927002,10603.81527042389,5218,0,10603.81527042389,0.127331853515625,95000000.0,27627.51242923737,0.12309968873343,0.1248891792278804,83274637.0
17314.700575828552,1.2279510498046875,11000.299724578856,5400,0,11000.299724578856,0.1271793517064144,95000000.0,28316.27838897705,0.1242315238986,0.1248185316093846,83274637.0
17565.9652094841,1.2594122886657717,11357.80546092987,5569,0,11357.80546092987,0.1270656525287829,95000000.0,28925.08182501793,0.1217926903012788,0.1247557447170915,83274637.0
