accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
799.7285838127136,0.0,247.96657514572144,1,0,247.96657514572144,0.7009505053799567,3581.0,0.3071477570969178,1047.6953492164612,0.6896292822701591,0.2884259223937988,0.7011316886562676,3554.0,0.2846945535620076
803.3222856521606,0.3797206878662109,358.09745836257935,261,0,358.09745836257935,0.3372442761602031,3581.0,0.6897524887208532,1161.802143573761,0.3084198066166469,0.6973235266549247,0.3360575094743598,3554.0,0.6707047187148284
806.8495738506317,0.4209856986999511,469.2735118865967,317,0,469.2735118865967,0.3319936846594876,3581.0,0.6970267339779391,1276.5475754737854,0.3035481316702706,0.7045905249459403,0.3304590365828995,3554.0,0.6783379257966375
810.345048904419,0.4557840824127197,580.5496573448181,379,0,580.5496573448181,0.3297917830215023,3581.0,0.7036033956340757,1391.3548378944397,0.3018645218440464,0.7108778272356305,0.3281272669219541,3554.0,0.6855069634346863
813.8621346950531,0.4893054962158203,690.7128331661224,439,0,690.7128331661224,0.3297917830215023,3581.0,0.7036033956340757,1505.0694348812103,0.3018645218440464,0.7108778272356305,0.3281272669219541,3554.0,0.6855069634346863
817.3940930366516,0.5219497680664062,801.5692899227142,497,0,801.5692899227142,0.3284302269137462,3581.0,0.7075610508368821,1619.491294145584,0.3010636738368443,0.7144761085510254,0.3266570306454874,3554.0,0.6898623387600239
820.9164083003998,0.5535335540771484,912.0862538814544,560,0,912.0862538814544,0.3242699847611526,3581.0,0.7113636723113307,1733.563000679016,0.2965607302529471,0.7183888980320522,0.3225131316606289,3554.0,0.6936881473779544
824.4418156147003,0.5845301151275635,1022.3382053375244,617,0,1022.3382053375244,0.3211464369240435,3581.0,0.713123175592537,1847.3721611499784,0.2933657850537981,0.720301628112793,0.3195173942982379,3554.0,0.6952860525772018
827.937427520752,0.617617130279541,1133.0375311374664,677,0,1133.0375311374664,0.3192432854169575,3581.0,0.712492200589919,1961.601028203964,0.2913450854165213,0.7201969964163644,0.3177749213034609,3554.0,0.694424210067002
831.4612834453583,0.6501615047454834,1244.7336025238037,733,0,1244.7336025238037,0.3192432854169575,3581.0,0.712492200589919,2076.854305505753,0.2913450854165213,0.7201969964163644,0.3177749213034609,3554.0,0.694424210067002
834.9828259944916,0.686753511428833,1355.778662443161,792,0,1355.778662443161,0.3168136737294052,3581.0,0.7139350232782393,2191.45831656456,0.2890371935708182,0.7217249870300293,0.3151180544259109,3554.0,0.6961386900103756
838.5087997913361,0.7167389392852783,1467.6308784484863,855,0,1467.6308784484863,0.3149084087458112,3581.0,0.7142343869990925,2306.8673515319824,0.2872490201677595,0.7218701498849052,0.3131469657867895,3554.0,0.6964980314874085
842.0404953956604,0.7488324642181396,1579.5964577198029,914,0,1579.5964577198029,0.3134104311382993,3581.0,0.7153233728139835,2422.3975145816803,0.2859352656773158,0.7227750505719867,0.3117389324748523,3554.0,0.6976079989096793
845.4551105499268,0.7873306274414062,1691.7159759998322,1050,0,1691.7159759998322,0.310502628346656,3581.0,0.7180301908073862,2537.971522808075,0.2830233063016619,0.7260176113673619,0.3088493282766777,3554.0,0.7004990113472496
848.9608149528503,0.8218398094177246,1801.844279050827,2039,0,1801.844279050827,0.2987052024792306,3581.0,0.727069598008587,2651.647907972336,0.2710833379200527,0.7359649794442313,0.2970194304063203,3554.0,0.7098040390229319
852.4631214141846,0.8536167144775391,1911.9469017982483,3049,0,1911.9469017982483,0.295704713516214,3581.0,0.7326028840364074,2765.292592048645,0.2676311731338501,0.7420839582170758,0.2939968334535031,3554.0,0.7154837089371131
855.9691309928894,0.8860898017883301,2022.091157913208,4059,0,2022.091157913208,0.2926459335075747,3581.0,0.7346634554550056,2878.9830887317657,0.2647620780127389,0.7441426685878209,0.2910289861006084,3554.0,0.717385931235052
859.4722011089325,0.9177577495574952,2132.175214529037,5069,0,2132.175214529037,0.2919317488895385,3581.0,0.7370505930824142,2992.609762430191,0.263877408845084,0.7464587347848075,0.2903998809110333,3554.0,0.7197362484392585
862.9767735004425,0.9497928619384766,2242.294986963272,6079,0,2242.294986963272,0.2903781391262042,3581.0,0.7375970290247138,3106.2739386558533,0.2623309237616403,0.7472853660583496,0.2888841688062746,3554.0,0.7201813894775253
866.4789087772369,0.9820957183837892,2352.36776304245,7089,0,2352.36776304245,0.2910157272649923,3581.0,0.7364218679096272,3219.889045715332,0.2630051544734409,0.7462491307939801,0.2895685044580051,3554.0,0.7190127568628658
869.89128947258,1.0149121284484863,2462.6973116397858,8100,0,2462.6973116397858,0.289938058775918,3581.0,0.7397831818538816,3333.6715252399445,0.261570794241769,0.7496954372950962,0.2884943612720702,3554.0,0.7225258676403349
873.3982706069946,1.0468573570251465,2572.865998983383,9111,0,2572.865998983383,0.2891471072369799,3581.0,0.7393879617468934,3447.3869273662567,0.2607604776109968,0.7495262963431222,0.2877301166214565,3554.0,0.7221097157252392
876.9042477607727,1.0791983604431152,2683.031268835068,10122,0,2683.031268835068,0.2883659731373045,3581.0,0.7396890298842851,3561.098245382309,0.2598457336425781,0.7500807898385184,0.2870341200605831,3554.0,0.7222810400692882
880.4090163707733,1.1164653301239014,2793.146913766861,11132,0,2793.146913766861,0.2880324869973471,3581.0,0.7405312161843759,3674.763562440872,0.2595825706209455,0.7509257452828544,0.2867120110592818,3554.0,0.7232260030511396
883.9153070449829,1.1488351821899414,2903.3219730854034,12143,0,2903.3219730854034,0.2877468608737957,3581.0,0.7401326554209718,3788.484801530838,0.2592987333025251,0.7503621237618583,0.2864280790845262,3554.0,0.7227531780871905
887.4216420650482,1.180116891860962,3013.444573879242,13153,0,3013.444573879242,0.2875592387012182,3581.0,0.7419275423895211,3902.152458667755,0.2588492461613246,0.7523972647530692,0.2862013868891126,3554.0,0.7246792374129502
,,,13153,0,3013.444573879242,,,,,,,,,
