accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
561.7564449310303,0.0,277.02050018310547,1,0,277.02050018310547,0.909934403143326,3581.0,0.2417009231665386,839.3896334171295,0.9066755431038992,0.2303760392325265,0.9129951232326252,3554.0,0.2183616007051913
570.3140194416046,0.3534343242645263,385.3360714912415,284,0,385.3360714912415,0.3008827309607128,3581.0,0.7251247905612958,958.574231147766,0.2798022542681013,0.7336010251726423,0.2988603427695906,3554.0,0.7081667031206036
577.2571568489075,0.3914384841918945,494.99788904190063,383,0,494.99788904190063,0.2976748145049392,3581.0,0.7297850062613446,1076.384647846222,0.2771743365696498,0.7361982890537807,0.2958730891908764,3554.0,0.7127010278911086
585.7607576847076,0.4258770942687988,604.3728003501892,480,0,604.3728003501892,0.295081272034697,3581.0,0.7307819535831471,1195.4623608589172,0.2740511894226074,0.7392635345458984,0.2934523943641847,3554.0,0.71345611898565
593.0631349086761,0.4594242572784424,714.6288301944733,574,0,714.6288301944733,0.2938018347157742,3581.0,0.7331432522558293,1314.228812456131,0.2728100674492972,0.7412681579589844,0.2922236539704382,3554.0,0.7157425502075127
600.7643020153046,0.4937961101531982,824.2973318099976,671,0,824.2973318099976,0.2935838057521467,3581.0,0.7315669396641999,1432.82208776474,0.2732903957366943,0.7378737585885184,0.2922529522193303,3554.0,0.7142547624595527
610.1695728302002,0.5319371223449707,934.4229633808136,766,0,934.4229633808136,0.292665602474431,3581.0,0.7350018844029251,1553.559121131897,0.2714747020176479,0.7432263919285366,0.2911470377787352,3554.0,0.7176796006700197
617.6105737686157,0.5656814575195312,1044.834458112717,864,0,1044.834458112717,0.2919910625850844,3581.0,0.7370473887793214,1672.6375839710236,0.2708273104258946,0.7455833298819405,0.2903942479534503,3554.0,0.7199149231060074
625.934380531311,0.604400634765625,1154.6208741664886,969,0,1154.6208741664886,0.2912683899726857,3581.0,0.7371991500279251,1791.9567070007324,0.2705997739519392,0.7444158962794712,0.289961746722443,3554.0,0.7198072786604882
633.9031219482422,0.6377081871032715,1263.3804235458374,3371,0,1263.3804235458374,0.2878814075153588,3581.0,0.7411658045500559,1910.498077392578,0.2657790354319981,0.750544616154262,0.2865532578278876,3554.0,0.7239354122335748
,,,3371,0,1263.3804235458374,,,,,,,,,
