accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
68.45580315589905,0.0,44.154526710510254,1,0,44.154526710510254,0.553389839787945,0.7220430658864812,0.0275527788605933,43793.0,113.0685305595398,0.561197728145439,0.7178259181213292,0.0238338968136006,0.555919963044629,0.7213063098535749,0.0268819547318121,43793.0
99.337952375412,0.2623007297515869,494.9769358634949,1942,0,494.9769358634949,0.985463963026821,0.0486876023382823,0.2229643974140179,43793.0,596.4679358005524,0.9894942166995612,0.0357195411495419,0.2700507764231818,0.9863347529867929,0.0461402797357999,0.2241188166790505,43793.0
129.3745858669281,0.3202979564666748,946.0600216388702,3899,0,946.0600216388702,0.9858655249701196,0.0478286536819882,0.248616947268348,43793.0,1079.0743215084076,0.990679486482804,0.0306005380574017,0.3890291629133916,0.986781472954059,0.0449680489175615,0.2625357005100303,43793.0
159.63973903656006,0.3751811981201172,1397.193595647812,5874,0,1397.193595647812,0.986037141637025,0.0482430506831396,0.262499791013009,43793.0,1561.9538283348083,0.9910530557685124,0.0291366213068349,0.428820546171342,0.9869020325454068,0.045206472507542,0.2777223742197232,43793.0
189.84822940826416,0.4320962429046631,1848.2556867599487,7847,0,1848.2556867599487,0.9859933425367596,0.0474473429002079,0.2652446450613713,43793.0,2044.7167446613312,0.9917261232819424,0.0269779355753901,0.4779836888429822,0.9869012206963068,0.0445297296857088,0.281709669263818,43793.0
219.82327604293823,0.4879701137542724,2299.4005167484283,9814,0,2299.4005167484283,0.9859708112688348,0.0487074290644091,0.2640439492105517,43793.0,2527.313950777054,0.9926974063513988,0.023468529984573,0.5802717400484605,0.9868788948460572,0.045550138379679,0.283063031144156,43793.0
249.6307225227356,0.542891263961792,2750.5592947006226,11784,0,2750.5592947006226,0.9860415636615713,0.0489777582167533,0.2642428966332661,43793.0,3009.7605545520782,0.9927264102618744,0.0233677044091426,0.5510097539391468,0.986881127431082,0.0461039558311467,0.276428382082211,43793.0
279.73471212387085,0.5961718559265137,3201.746227502823,13753,0,3201.746227502823,0.9858413091214152,0.0512859003905279,0.2594481982281268,43793.0,3492.5294075012207,0.9926492083233168,0.0232113656791642,0.5670499492397043,0.9866601015136116,0.047767631256718,0.2768860014285246,43793.0
310.1296212673187,0.6506576538085938,3652.899093389511,15725,0,3652.899093389511,0.9856663232929512,0.0524591549700607,0.2580511373708081,43793.0,3975.5627789497375,0.9937791871355668,0.0192470904797264,0.6703553493398435,0.986526146412114,0.0488965169441025,0.275124306536632,43793.0
340.3670279979706,0.7072718143463135,4103.901765346527,17695,0,4103.901765346527,0.9853167727812177,0.053564848647787,0.2541870074843037,43793.0,4458.295622825623,0.9939976525969229,0.0188299534425499,0.6765450628621863,0.9861494484297216,0.0502340637066107,0.269200835014881,43793.0
