global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
6000,0.17849155,2.1145332,,,,,,,,,,,,,,,,,
6100,0.17629232,2.1283953,,,,,,,,,,,,,,,,,
6200,0.15953337,2.1416054,,,,,,,,,,,,,,,,,
6300,0.15835823,2.1360815,,,,,,,,,,,,,,,,,
6400,0.15701567,2.1609666,,,,,,,,,,,,,,,,,
6500,0.15104677,2.0728526,,,,,,,,,,,,,,,,,
6600,0.16443287,2.0508852,,,,,,,,,,,,,,,,,
6700,0.17722838,1.984212,,,,,,,,,,,,,,,,,
6800,0.18533088,2.1276464,,,,,,,,,,,,,,,,,
6900,0.19347487,2.0653145,,,,,,,,,,,,,,,,,
7000,0.15493916,2.1332474,,,,,,,,,,,,,,,,,
7100,0.16482462,2.0404077,,,,,,,,,,,,,,,,,
7200,0.1676915,1.9846258,,,,,,,,,,,,,,,,,
7300,0.14495216,1.9266797,,,,,,,,,,,,,,,,,
7400,0.1690797,2.0464828,,,,,,,,,,,,,,,,,
7500,0.14940795,1.9634131,,,,,,,,,,,,,,,,,
7600,0.14977328,1.9924487,,,,,,,,,,,,,,,,,
7700,0.2016236,1.9868419,,,,,,,,,,,,,,,,,
7800,0.15094647,1.9515984,,,,,,,,,,,,,,,,,
7900,0.20316759,1.9772753,,,,,,,,,,,,,,,,,
8000,0.14948136,1.9341272,,,,,,,,,,,,,,,,,
8100,0.18694618,1.9253279,,,,,,,,,,,,,,,,,
8200,0.15753855,1.9970701,,,,,,,,,,,,,,,,,
8300,0.19410443,1.9678159,,,,,,,,,,,,,,,,,
8400,0.19753839,1.9910517,,,,,,,,,,,,,,,,,
8500,0.22983399,1.9506032,,,,,,,,,,,,,,,,,
8600,0.16534065,1.910623,,,,,,,,,,,,,,,,,
8700,0.18355252,1.9074129,,,,,,,,,,,,,,,,,
8800,0.15657726,2.0249262,,,,,,,,,,,,,,,,,
8900,0.1577387,1.9642724,,,,,,,,,,,,,,,,,
9000,0.16946353,2.0321813,,,,,,,,,,,,,,,,,
9100,0.14339499,1.8941832,,,,,,,,,,,,,,,,,
9200,0.20128064,2.099068,,,,,,,,,,,,,,,,,
9300,0.19632347,1.9063978,,,,,,,,,,,,,,,,,
9334,,,0.6299729347229004,1.8378126621246336,30.87387963440101,0.6437118053436279,1.7434741258621216,26.961712001836418,3000.0,0.6502353549003601,1.6838603019714355,26.146752923447725,3003.0,1347.1221344470978,3299.1397154331207,1347.1221344470978,1951.8461945056915,0.0953803062438964,0.0
9400,0.14007755,1.8763509,,,,,,,,,,,,,,,,,
9500,0.19287764,1.9252627,,,,,,,,,,,,,,,,,
9600,0.14827421,1.8649962,,,,,,,,,,,,,,,,,
9700,0.18860207,1.9185928,,,,,,,,,,,,,,,,,
9800,0.16062477,1.9679593,,,,,,,,,,,,,,,,,
9900,0.15842338,1.8550704,,,,,,,,,,,,,,,,,
10000,0.17549862,1.9221368,,,,,,,,,,,,,,,,,
10100,0.16833994,1.9740542,,,,,,,,,,,,,,,,,
10200,0.14283364,1.8123858,,,,,,,,,,,,,,,,,
10300,0.14337227,1.9226722,,,,,,,,,,,,,,,,,
10400,0.1603737,1.8552357,,,,,,,,,,,,,,,,,
10500,0.20635994,1.909883,,,,,,,,,,,,,,,,,
10600,0.1783834,1.8398037,,,,,,,,,,,,,,,,,
10700,0.18618971,1.9669025,,,,,,,,,,,,,,,,,
10800,0.24099544,1.908642,,,,,,,,,,,,,,,,,
10900,0.18895482,1.893442,,,,,,,,,,,,,,,,,
11000,0.21019565,1.8982794,,,,,,,,,,,,,,,,,
11100,0.15346602,1.7597781,,,,,,,,,,,,,,,,,
11200,0.15737148,1.8884505,,,,,,,,,,,,,,,,,
11300,0.15439649,1.8569438,,,,,,,,,,,,,,,,,
11400,0.15570651,1.8181604,,,,,,,,,,,,,,,,,
11500,0.1723658,1.8969272,,,,,,,,,,,,,,,,,
11600,0.16328645,1.8207825,,,,,,,,,,,,,,,,,
11700,0.14549716,1.8220391,,,,,,,,,,,,,,,,,
11800,0.16222446,1.8659313,,,,,,,,,,,,,,,,,
11900,0.16186862,1.8298098,,,,,,,,,,,,,,,,,
12000,0.14946617,1.8522222,,,,,,,,,,,,,,,,,
12100,0.1625583,1.832332,,,,,,,,,,,,,,,,,
12200,0.15196116,1.8121097,,,,,,,,,,,,,,,,,
12300,0.16075233,1.8250948,,,,,,,,,,,,,,,,,
12400,0.14782739,1.8468729,,,,,,,,,,,,,,,,,
12500,0.15318625,1.9151918,,,,,,,,,,,,,,,,,
12600,0.15941927,1.7968266,,,,,,,,,,,,,,,,,
12700,0.16128565,1.8285276,,,,,,,,,,,,,,,,,
12800,0.1896468,1.8815289,,,,,,,,,,,,,,,,,
12900,0.16343813,1.84837,,,,,,,,,,,,,,,,,
13000,0.2138453,1.8207189,,,,,,,,,,,,,,,,,
13100,0.22074501,1.7297014,,,,,,,,,,,,,,,,,
13200,0.14937653,1.818972,,,,,,,,,,,,,,,,,
13300,0.1627181,1.8306077,,,,,,,,,,,,,,,,,
13400,0.27892727,1.8467686,,,,,,,,,,,,,,,,,
13500,0.16336432,1.8735716,,,,,,,,,,,,,,,,,
13600,0.21167466,1.8017529,,,,,,,,,,,,,,,,,
13700,0.16659972,1.7966621,,,,,,,,,,,,,,,,,
13800,0.18422252,1.71117,,,,,,,,,,,,,,,,,
13900,0.19785379,1.8419442,,,,,,,,,,,,,,,,,
14000,0.15925038,1.7209507,,,,,,,,,,,,,,,,,
14100,0.1596981,1.8437406,,,,,,,,,,,,,,,,,
14200,0.17317094,1.872184,,,,,,,,,,,,,,,,,
14230,,,0.6471865773200989,1.7099674940109253,31.90056555471769,0.6601777672767639,1.6161730289459229,28.152345053947524,3000.0,0.6685375571250916,1.5421795845031738,27.47642258747248,3003.0,1991.132454156876,4442.439447164536,1991.132454156876,2451.0433690547943,0.1475923061370849,0.0
14300,0.19580142,1.802115,,,,,,,,,,,,,,,,,
14400,0.19089042,1.8623164,,,,,,,,,,,,,,,,,
14500,0.2628289,1.7817664,,,,,,,,,,,,,,,,,
14600,0.1690914,1.7832601,,,,,,,,,,,,,,,,,
14700,0.1858511,1.76819,,,,,,,,,,,,,,,,,
14800,0.16336411,1.8370422,,,,,,,,,,,,,,,,,
14900,0.19220394,1.8456212,,,,,,,,,,,,,,,,,
15000,0.1872262,1.6994164,,,,,,,,,,,,,,,,,
15100,0.20541535,1.839982,,,,,,,,,,,,,,,,,
15200,0.20266488,1.7348986,,,,,,,,,,,,,,,,,
15300,0.17072985,1.874218,,,,,,,,,,,,,,,,,
15400,0.16309105,1.8298886,,,,,,,,,,,,,,,,,
15500,0.2463601,1.7558393,,,,,,,,,,,,,,,,,
15600,0.17071465,1.8309065,,,,,,,,,,,,,,,,,
15700,0.1686063,1.7869425,,,,,,,,,,,,,,,,,
15800,0.16747099,1.7749053,,,,,,,,,,,,,,,,,
15900,0.16924126,1.818959,,,,,,,,,,,,,,,,,
16000,0.1876792,1.7035236,,,,,,,,,,,,,,,,,
16100,0.3305121,1.7469281,,,,,,,,,,,,,,,,,
16200,0.15961683,1.7147739,,,,,,,,,,,,,,,,,
16300,0.16616133,1.7599745,,,,,,,,,,,,,,,,,
16400,0.18292007,1.8016572,,,,,,,,,,,,,,,,,
16500,0.19231941,1.7914634,,,,,,,,,,,,,,,,,
16600,0.15905349,1.6758972,,,,,,,,,,,,,,,,,
16700,0.19430637,1.75597,,,,,,,,,,,,,,,,,
16800,0.17193417,1.7375346,,,,,,,,,,,,,,,,,
16900,0.17669722,1.6784208,,,,,,,,,,,,,,,,,
17000,0.17399736,1.7780535,,,,,,,,,,,,,,,,,
17100,0.18576667,1.8829857,,,,,,,,,,,,,,,,,
17200,0.20828718,1.7606051,,,,,,,,,,,,,,,,,
17300,0.17583957,1.6730838,,,,,,,,,,,,,,,,,
17400,0.19971642,1.802921,,,,,,,,,,,,,,,,,
17500,0.17612989,1.7406967,,,,,,,,,,,,,,,,,
17600,0.16624983,1.8145556,,,,,,,,,,,,,,,,,
17700,0.17156267,1.7438792,,,,,,,,,,,,,,,,,
17800,0.18331438,1.688348,,,,,,,,,,,,,,,,,
17900,0.2141869,1.6673654,,,,,,,,,,,,,,,,,
18000,0.21406159,1.7574158,,,,,,,,,,,,,,,,,
18100,0.18416345,1.8485487,,,,,,,,,,,,,,,,,
18200,0.17016004,1.7922534,,,,,,,,,,,,,,,,,
18300,0.17246014,1.6909724,,,,,,,,,,,,,,,,,
18400,0.18427293,1.7608145,,,,,,,,,,,,,,,,,
18500,0.18485418,1.7231196,,,,,,,,,,,,,,,,,
18600,0.18200405,1.6917475,,,,,,,,,,,,,,,,,
18700,0.18733296,1.7575909,,,,,,,,,,,,,,,,,
18800,0.21767603,1.7361103,,,,,,,,,,,,,,,,,
18900,0.20808545,1.7134249,,,,,,,,,,,,,,,,,
19000,0.19613156,1.6724753,,,,,,,,,,,,,,,,,
19100,0.19570903,1.7671858,,,,,,,,,,,,,,,,,
19129,,,0.6531909108161926,1.660266637802124,32.878726701861886,0.6686215996742249,1.553389310836792,28.82307633452585,3000.0,0.6795770525932312,1.4700498580932615,28.16429207872898,3003.0,2635.1603307724,5571.572066545486,2635.1603307724,2936.057611465454,0.1979522705078125,0.0
19200,0.17407672,1.7087445,,,,,,,,,,,,,,,,,
19300,0.19557057,1.738781,,,,,,,,,,,,,,,,,
19400,0.18049674,1.6848209,,,,,,,,,,,,,,,,,
19500,0.17518465,1.6457132,,,,,,,,,,,,,,,,,
19600,0.1844653,1.7006356,,,,,,,,,,,,,,,,,
19700,0.19766761,1.7403854,,,,,,,,,,,,,,,,,
19800,0.21024674,1.7048887,,,,,,,,,,,,,,,,,
19900,0.20692638,1.7373242,,,,,,,,,,,,,,,,,
20000,0.26662225,1.6439991,,,,,,,,,,,,,,,,,
20100,0.16861778,1.6732705,,,,,,,,,,,,,,,,,
20200,0.2685561,1.7560663,,,,,,,,,,,,,,,,,
20300,0.2132368,1.7142401,,,,,,,,,,,,,,,,,
20400,0.2155304,1.6959361,,,,,,,,,,,,,,,,,
20500,0.20208623,1.8133816,,,,,,,,,,,,,,,,,
20600,0.18508783,1.7546223,,,,,,,,,,,,,,,,,
20700,0.20682228,1.8366079,,,,,,,,,,,,,,,,,
20800,0.19775142,1.6492364,,,,,,,,,,,,,,,,,
20900,0.1955374,1.6911031,,,,,,,,,,,,,,,,,
21000,0.19648494,1.7063929,,,,,,,,,,,,,,,,,
21100,0.17712477,1.6721176,,,,,,,,,,,,,,,,,
21200,0.18155512,1.7353523,,,,,,,,,,,,,,,,,
21300,0.1820327,1.6748847,,,,,,,,,,,,,,,,,
21400,0.19209817,1.8053384,,,,,,,,,,,,,,,,,
21500,0.18885231,1.7010661,,,,,,,,,,,,,,,,,
21600,0.18424535,1.7373861,,,,,,,,,,,,,,,,,
21700,0.18780635,1.6201949,,,,,,,,,,,,,,,,,
21800,0.1874306,1.7136691,,,,,,,,,,,,,,,,,
21900,0.18398923,1.7248139,,,,,,,,,,,,,,,,,
22000,0.22843781,1.6961921,,,,,,,,,,,,,,,,,
22100,0.18805528,1.7607297,,,,,,,,,,,,,,,,,
22200,0.18064384,1.6854663,,,,,,,,,,,,,,,,,
22300,0.1948675,1.66338,,,,,,,,,,,,,,,,,
22400,0.23796675,1.7244605,,,,,,,,,,,,,,,,,
22500,0.25269672,1.7177434,,,,,,,,,,,,,,,,,
22600,0.20556742,1.6749693,,,,,,,,,,,,,,,,,
22700,0.23426217,1.7057701,,,,,,,,,,,,,,,,,
22800,0.18734068,1.6010692,,,,,,,,,,,,,,,,,
22900,0.18519081,1.7155638,,,,,,,,,,,,,,,,,
23000,0.18393287,1.6729401,,,,,,,,,,,,,,,,,
23100,0.1820584,1.7073209,,,,,,,,,,,,,,,,,
23200,0.20332345,1.7226204,,,,,,,,,,,,,,,,,
23300,0.17979398,1.7497901,,,,,,,,,,,,,,,,,
23400,0.23811017,1.6465904,,,,,,,,,,,,,,,,,
23500,0.19512738,1.6635414,,,,,,,,,,,,,,,,,
23600,0.22200622,1.7371662,,,,,,,,,,,,,,,,,
23700,0.20022686,1.7359717,,,,,,,,,,,,,,,,,
23800,0.20802577,1.6965009,,,,,,,,,,,,,,,,,
23900,0.18193905,1.6959958,,,,,,,,,,,,,,,,,
24000,0.26703987,1.7353537,,,,,,,,,,,,,,,,,
24027,,,0.6661677956581116,1.570853590965271,33.027606354378094,0.6746103763580322,1.5156148672103882,29.12961803698472,3000.0,0.6861310005187988,1.427535891532898,28.882736885378336,3003.0,3279.173264503479,6806.766363620758,3279.173264503479,3527.145154237747,0.2509903907775879,0.0
24100,0.21125501,1.7050575,,,,,,,,,,,,,,,,,
24200,0.18877012,1.6265856,,,,,,,,,,,,,,,,,
24300,0.19461568,1.7405678,,,,,,,,,,,,,,,,,
24400,0.19050242,1.6778629,,,,,,,,,,,,,,,,,
24500,0.19543521,1.6026454,,,,,,,,,,,,,,,,,
24600,0.23209098,1.7151781,,,,,,,,,,,,,,,,,
24700,0.20662838,1.6035478,,,,,,,,,,,,,,,,,
24800,0.19753987,1.7086201,,,,,,,,,,,,,,,,,
24900,0.24416426,1.6457683,,,,,,,,,,,,,,,,,
25000,0.20128171,1.6491385,,,,,,,,,,,,,,,,,
25100,0.19485986,1.7017238,,,,,,,,,,,,,,,,,
25200,0.19811906,1.7476029,,,,,,,,,,,,,,,,,
25300,0.2041373,1.6418531,,,,,,,,,,,,,,,,,
25400,0.20717007,1.661959,,,,,,,,,,,,,,,,,
25500,0.19065514,1.6091353,,,,,,,,,,,,,,,,,
25600,0.1967861,1.7048846,,,,,,,,,,,,,,,,,
25700,0.19824356,1.6798327,,,,,,,,,,,,,,,,,
25800,0.19550766,1.643763,,,,,,,,,,,,,,,,,
25900,0.20759797,1.7010958,,,,,,,,,,,,,,,,,
26000,0.20062678,1.6831169,,,,,,,,,,,,,,,,,
26100,0.20965871,1.7865002,,,,,,,,,,,,,,,,,
26200,0.20226549,1.5927267,,,,,,,,,,,,,,,,,
26300,0.18757187,1.515402,,,,,,,,,,,,,,,,,
26400,0.22582097,1.6108491,,,,,,,,,,,,,,,,,
26500,0.25918233,1.6253395,,,,,,,,,,,,,,,,,
26600,0.20263079,1.6591556,,,,,,,,,,,,,,,,,
26700,0.212995,1.7171242,,,,,,,,,,,,,,,,,
26800,0.21710987,1.6527847,,,,,,,,,,,,,,,,,
26900,0.22947098,1.791708,,,,,,,,,,,,,,,,,
27000,0.20105861,1.7366579,,,,,,,,,,,,,,,,,
27100,0.22121054,1.6196595,,,,,,,,,,,,,,,,,
27200,0.19920324,1.6452812,,,,,,,,,,,,,,,,,
27300,0.2785804,1.6961619,,,,,,,,,,,,,,,,,
27400,0.24348016,1.7231032,,,,,,,,,,,,,,,,,
27500,0.20504488,1.6831388,,,,,,,,,,,,,,,,,
27600,0.20328121,1.612359,,,,,,,,,,,,,,,,,
27700,0.23625162,1.701886,,,,,,,,,,,,,,,,,
27800,0.20691508,1.6405356,,,,,,,,,,,,,,,,,
27900,0.20361857,1.6752354,,,,,,,,,,,,,,,,,
28000,0.20007543,1.6707896,,,,,,,,,,,,,,,,,
28100,0.21102065,1.7953694,,,,,,,,,,,,,,,,,
28200,0.23197958,1.6878887,,,,,,,,,,,,,,,,,
28300,0.29255435,1.678879,,,,,,,,,,,,,,,,,
28400,0.21362461,1.6826612,,,,,,,,,,,,,,,,,
28500,0.20459728,1.6471992,,,,,,,,,,,,,,,,,
28600,0.20073384,1.6808606,,,,,,,,,,,,,,,,,
28700,0.21697725,1.6258371,,,,,,,,,,,,,,,,,
28800,0.23087016,1.6837683,,,,,,,,,,,,,,,,,
28900,0.2610459,1.6733516,,,,,,,,,,,,,,,,,
28910,,,0.6670297980308533,1.5701851844787598,33.669008183024275,0.6786524653434753,1.4908055067062378,29.430885823106884,3000.0,0.6915925741195679,1.397371530532837,29.14110731557004,3003.0,3923.215074539185,8066.579173088074,3923.215074539185,4142.820597171783,0.3056955337524414,0.0
29000,0.19356184,1.6742094,,,,,,,,,,,,,,,,,
29100,0.19129506,1.5830221,,,,,,,,,,,,,,,,,
29200,0.1995564,1.6635087,,,,,,,,,,,,,,,,,
29300,0.231395,1.7182264,,,,,,,,,,,,,,,,,
29400,0.23107345,1.5962713,,,,,,,,,,,,,,,,,
29500,0.21928048,1.713173,,,,,,,,,,,,,,,,,
29600,0.22896202,1.6478847,,,,,,,,,,,,,,,,,
29700,0.19134812,1.5616422,,,,,,,,,,,,,,,,,
29800,0.2152967,1.6453245,,,,,,,,,,,,,,,,,
29900,0.20106749,1.584995,,,,,,,,,,,,,,,,,
30000,0.19858374,1.6770355,,,,,,,,,,,,,,,,,
30100,0.22573738,1.6532273,,,,,,,,,,,,,,,,,
30200,0.20214604,1.6417465,,,,,,,,,,,,,,,,,
30300,0.21777122,1.6436062,,,,,,,,,,,,,,,,,
30400,0.20758413,1.6733228,,,,,,,,,,,,,,,,,
30500,0.2705067,1.6167386,,,,,,,,,,,,,,,,,
30600,0.20514663,1.660158,,,,,,,,,,,,,,,,,
30700,0.22525315,1.6405272,,,,,,,,,,,,,,,,,
30800,0.20663652,1.5947696,,,,,,,,,,,,,,,,,
30900,0.25954786,1.705401,,,,,,,,,,,,,,,,,
31000,0.19722056,1.6202672,,,,,,,,,,,,,,,,,
31100,0.21670248,1.7479887,,,,,,,,,,,,,,,,,
31200,0.20511968,1.6612407,,,,,,,,,,,,,,,,,
31300,0.19931582,1.6834612,,,,,,,,,,,,,,,,,
31400,0.20828852,1.6179855,,,,,,,,,,,,,,,,,
31500,0.20698607,1.6835752,,,,,,,,,,,,,,,,,
31600,0.29712564,1.5906868,,,,,,,,,,,,,,,,,
31700,0.20726098,1.66191,,,,,,,,,,,,,,,,,
31800,0.20548983,1.6213156,,,,,,,,,,,,,,,,,
31900,0.20114432,1.6014655,,,,,,,,,,,,,,,,,
32000,0.20116416,1.6296253,,,,,,,,,,,,,,,,,
32100,0.21342017,1.7109443,,,,,,,,,,,,,,,,,
32200,0.2140399,1.6264162,,,,,,,,,,,,,,,,,
32300,0.2130358,1.6248894,,,,,,,,,,,,,,,,,
32400,0.22463204,1.6807418,,,,,,,,,,,,,,,,,
32500,0.21071875,1.6592994,,,,,,,,,,,,,,,,,
32600,0.2346683,1.6471273,,,,,,,,,,,,,,,,,
32700,0.2218843,1.6597884,,,,,,,,,,,,,,,,,
32800,0.20099834,1.6749045,,,,,,,,,,,,,,,,,
32900,0.22520575,1.6219051,,,,,,,,,,,,,,,,,
33000,0.20602292,1.6379391,,,,,,,,,,,,,,,,,
33100,0.22724235,1.6695371,,,,,,,,,,,,,,,,,
33200,0.21925282,1.680523,,,,,,,,,,,,,,,,,
33300,0.23239398,1.5853722,,,,,,,,,,,,,,,,,
33400,0.19779673,1.6467028,,,,,,,,,,,,,,,,,
33500,0.2057378,1.6339949,,,,,,,,,,,,,,,,,
33600,0.21772903,1.7292176,,,,,,,,,,,,,,,,,
33700,0.21777245,1.5541557,,,,,,,,,,,,,,,,,
33793,,,0.6732291579246521,1.5234524011611938,33.634332073742634,0.6805866956710815,1.4699100255966189,29.644318416269734,3000.0,0.6951019763946533,1.3737598657608032,29.355596566123296,3003.0,4567.1483771801,9353.394693374634,4567.1483771801,4785.609078884125,0.3586146831512451,0.0
33800,0.22036433,1.6190737,,,,,,,,,,,,,,,,,
33900,0.205297,1.5817074,,,,,,,,,,,,,,,,,
34000,0.20264396,1.6460229,,,,,,,,,,,,,,,,,
34100,0.2602242,1.556873,,,,,,,,,,,,,,,,,
34200,0.23347898,1.7484821,,,,,,,,,,,,,,,,,
34300,0.23052007,1.5612478,,,,,,,,,,,,,,,,,
34400,0.22894916,1.6279746,,,,,,,,,,,,,,,,,
34500,0.21182576,1.7397515,,,,,,,,,,,,,,,,,
34600,0.22674057,1.6153781,,,,,,,,,,,,,,,,,
34700,0.25884417,1.5854002,,,,,,,,,,,,,,,,,
34800,0.20212562,1.6178873,,,,,,,,,,,,,,,,,
34900,0.19939218,1.6212729,,,,,,,,,,,,,,,,,
35000,0.20852143,1.6435119,,,,,,,,,,,,,,,,,
35100,0.25177318,1.62737,,,,,,,,,,,,,,,,,
35200,0.21622624,1.5565065,,,,,,,,,,,,,,,,,
35300,0.23256889,1.636038,,,,,,,,,,,,,,,,,
35400,0.24007173,1.6182846,,,,,,,,,,,,,,,,,
35500,0.21145257,1.6252161,,,,,,,,,,,,,,,,,
35600,0.21294625,1.6473413,,,,,,,,,,,,,,,,,
35700,0.23590308,1.6971586,,,,,,,,,,,,,,,,,
35800,0.1909898,1.5694296,,,,,,,,,,,,,,,,,
35900,0.22970298,1.6287663,,,,,,,,,,,,,,,,,
36000,0.2738375,1.5873235,,,,,,,,,,,,,,,,,
36100,0.26622838,1.6213125,,,,,,,,,,,,,,,,,
36200,0.22032855,1.6813929,,,,,,,,,,,,,,,,,
36300,0.5691004,1.5580083,,,,,,,,,,,,,,,,,
36400,0.21983737,1.5669254,,,,,,,,,,,,,,,,,
36500,0.22618692,1.6635531,,,,,,,,,,,,,,,,,
36600,0.24561726,1.6001626,,,,,,,,,,,,,,,,,
36700,0.22329208,1.6418368,,,,,,,,,,,,,,,,,
36800,0.20164052,1.6159613,,,,,,,,,,,,,,,,,
36900,0.21510357,1.5362601,,,,,,,,,,,,,,,,,
37000,0.22177982,1.6171665,,,,,,,,,,,,,,,,,
37100,0.2036269,1.5717028,,,,,,,,,,,,,,,,,
37200,0.2317598,1.5625498,,,,,,,,,,,,,,,,,
37300,0.2377152,1.6072634,,,,,,,,,,,,,,,,,
37400,0.23855004,1.6768749,,,,,,,,,,,,,,,,,
37500,0.2039157,1.5934358,,,,,,,,,,,,,,,,,
37600,0.20679858,1.6555749,,,,,,,,,,,,,,,,,
37700,0.21470697,1.5750062,,,,,,,,,,,,,,,,,
37800,0.23800243,1.5542191,,,,,,,,,,,,,,,,,
37900,0.26916215,1.6067733,,,,,,,,,,,,,,,,,
38000,0.21332768,1.5841272,,,,,,,,,,,,,,,,,
38100,0.2209196,1.6822748,,,,,,,,,,,,,,,,,
38200,0.27930632,1.7216197,,,,,,,,,,,,,,,,,
38300,0.21999863,1.5984488,,,,,,,,,,,,,,,,,
38400,0.21840312,1.6217227,,,,,,,,,,,,,,,,,
38500,0.22786276,1.5942111,,,,,,,,,,,,,,,,,
38600,0.2361168,1.5913785,,,,,,,,,,,,,,,,,
38680,,,0.6768689155578613,1.496685028076172,34.42150444302657,0.6833145022392273,1.453149437904358,29.88693990795536,3000.0,0.6976933479309082,1.3538087606430054,29.51702054139632,3003.0,5211.196843624115,10640.943611860275,5211.196843624115,5429.020438194275,0.410219669342041,0.0
38700,0.21548352,1.6040366,,,,,,,,,,,,,,,,,
38800,0.23577224,1.5942605,,,,,,,,,,,,,,,,,
38900,0.23181683,1.5710341,,,,,,,,,,,,,,,,,
39000,0.26660025,1.6458907,,,,,,,,,,,,,,,,,
39100,0.22437152,1.6144403,,,,,,,,,,,,,,,,,
