accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
230.06761741638184,0.0,183.44235467910767,1,0,183.44235467910767,0.0026,6.90755,10000.0,414.29677724838257,0.00216796875,6.907522583007813,0.00128,6.90758125,50000.0
401.77922892570496,0.3850884437561035,2759.0133044719696,2251,0,2759.0133044719696,0.1859,4.230121875,10000.0,3165.164985179901,0.22728515625,4.534638366699219,0.19668,4.557651875,50000.0
541.9412214756012,1.1003632545471191,5327.517182826996,5245,0,5327.517182826996,0.3123,3.31361484375,10000.0,5878.543203115463,0.376484375,3.7696697998046873,0.32418,3.9901265625,50000.0
689.5125179290771,2.373037099838257,7898.236243009567,8286,0,7898.236243009567,0.3791,2.901604296875,10000.0,8602.210134983063,0.44787109375,3.56955078125,0.39924,3.4933971875,50000.0
807.6537601947784,3.769669771194458,10467.068039655684,11228,0,10467.068039655684,0.4127,2.70871796875,10000.0,11297.113895893095,0.51029296875,3.050188598632813,0.44294,3.2649690625,50000.0
947.5730595588684,7.249101638793945,13034.880747556686,14246,0,13034.880747556686,0.4345,2.594515625,10000.0,14016.936405420303,0.51193359375,3.27192626953125,0.44882,3.46997125,50000.0
1100.8140127658844,10.333723068237305,15600.005178689957,17213,0,15600.005178689957,0.4567,2.484594921875,10000.0,16747.086901903152,0.54857421875,2.896024475097656,0.47542,3.233504375,50000.0
1240.7722327709198,13.817460775375366,18164.8754131794,20285,0,18164.8754131794,0.4708,2.383626953125,10000.0,19463.84512591362,0.5642578125,2.8437921142578126,0.4937,3.1076421875,50000.0
1392.9577054977417,17.05339503288269,20736.22867155075,23284,0,20736.22867155075,0.4833,2.319278125,10000.0,22199.34586381912,0.55935546875,3.0975326538085937,0.4986,3.10006625,50000.0
1528.1384637355804,20.354249238967896,23303.477501153942,26203,0,23303.477501153942,0.4914,2.263475,10000.0,24913.582671642303,0.549921875,3.325843505859375,0.5116,3.124158125,50000.0
1668.1300814151764,23.713173151016235,25871.264028549194,29255,0,25871.264028549194,0.5055,2.237740625,10000.0,27633.00224542617,0.5930859375,2.752399291992188,0.5154,3.032021875,50000.0
1821.796672821045,26.758960247039795,28436.47605085373,32216,0,28436.47605085373,0.519,2.164415625,10000.0,30363.387418031693,0.58203125,3.0214877319335938,0.52618,3.062708125,50000.0
1962.8723838329315,30.13455462455749,31006.094330072403,35268,0,31006.094330072403,0.5189,2.12875625,10000.0,33085.76333260536,0.59958984375,2.8973590087890626,0.53018,3.0440859375,50000.0
2115.144066095352,33.26715302467346,33571.12593841553,38257,0,33571.12593841553,0.5216,2.124364453125,10000.0,35815.067258358,0.62392578125,2.5071954345703125,0.54888,2.6425821875,50000.0
2270.9522943496704,36.39213538169861,36136.32341766357,41179,0,36136.32341766357,0.5317,2.09362421875,10000.0,38547.60338354111,0.6130859375,2.7185943603515623,0.55446,2.710463125,50000.0
2408.2417516708374,39.95290637016296,38702.20192456245,44269,0,38702.20192456245,0.5378,2.0465787109375,10000.0,41262.81879734993,0.620390625,2.789012756347656,0.55696,2.8140871875,50000.0
2563.7806198596954,42.898850202560425,41270.22142338753,47227,0,41270.22142338753,0.5385,2.03455546875,10000.0,43998.046041727066,0.63328125,2.538350982666016,0.55286,2.8469115625,50000.0
2708.3552923202515,46.360296964645386,43834.789392232895,50279,0,43834.789392232895,0.544,2.022618359375,10000.0,46719.13336610794,0.60998046875,2.9544317626953127,0.55114,2.93392,50000.0
2865.798306465149,49.78778266906738,46399.31792020798,53262,0,46399.31792020798,0.5544,1.96205859375,10000.0,49453.49606060982,0.610703125,3.032946166992188,0.57296,2.646659375,50000.0
