accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
174.90931868553162,0.0,157.30155968666077,1,0,157.30155968666077,0.0003,6.91088046875,10000.0,333.01868176460266,0.0010961415816326,6.910328767737564,0.00038,6.910795,50000.0
302.625040769577,0.4383907318115234,2153.751842737198,3322,0,2153.751842737198,0.001,6.934165625,10000.0,2462.87320137024,0.0008370535714285,6.927742471500319,0.00056,6.9273975,50000.0
433.6476249694824,2.0613462924957275,4145.568763017654,5990,0,4145.568763017654,0.0009,6.93423125,10000.0,4591.561189413071,0.0007573341836734,6.9281005859375,0.00058,6.929685,50000.0
572.772115945816,5.166800260543823,6146.240185976028,8606,0,6146.240185976028,0.0011,6.9341859375,10000.0,6738.407368659973,0.0008569834183673,6.927540058992347,0.00062,6.92587625,50000.0
691.7035927772522,8.642768383026123,8136.032841920853,11200,0,8136.032841920853,0.001,6.93415,10000.0,8854.363755941391,0.0009765625,6.926997593470982,0.00054,6.93001375,50000.0
789.3223781585693,11.777956008911133,10132.714797735214,13713,0,10132.714797735214,0.0009,6.93412890625,10000.0,10955.560566663742,0.0007374043367346,6.928047647281569,0.00064,6.926556875,50000.0
882.1303098201752,15.214005947113035,12122.941633939745,16258,0,12122.941633939745,0.001,6.93420390625,10000.0,13045.71319937706,0.0007772640306122,6.927142707669005,0.00062,6.9276825,50000.0
999.828562259674,18.53265810012817,14123.595477342606,18714,0,14123.595477342606,0.001,6.934165625,10000.0,15171.126556634905,0.0007374043367346,6.9280084103954085,0.0006,6.925953125,50000.0
1124.1704490184784,22.270010471344,16113.27011013031,21213,0,16113.27011013031,0.0011,6.9343578125,10000.0,17296.049730062485,0.000797193877551,6.9288946657764665,0.00062,6.929940625,50000.0
1269.9923734664917,25.421040058135983,18105.93193221092,23683,0,18105.93193221092,0.001,6.93396796875,10000.0,19441.742001771927,0.0009964923469387,6.927142707669005,0.00054,6.92715,50000.0
1386.9260246753693,28.79315209388733,20097.586580991745,26222,0,20097.586580991745,0.0011,6.93420859375,10000.0,21557.727675914764,0.0009765625,6.927018768933355,0.00048,6.928111875,50000.0
1508.991465330124,32.207173109054565,22095.09671497345,28706,0,22095.09671497345,0.001,6.9342703125,10000.0,23684.39566206932,0.000797193877551,6.928141691246811,0.00062,6.927749375,50000.0
1648.7099585533142,35.437809467315674,24085.232815265656,31194,0,24085.232815265656,0.0011,6.9343109375,10000.0,25821.23516368866,0.0009167729591836,6.92855149872449,0.00052,6.92720125,50000.0
1763.4472427368164,39.02390742301941,26084.97187924385,33727,0,26084.97187924385,0.001,6.9341140625,10000.0,27942.830461978912,0.0010363520408163,6.927719427614796,0.00056,6.93012,50000.0
1917.8255641460416,42.50273013114929,28075.260325193405,36189,0,28075.260325193405,0.0011,6.93416875,10000.0,30094.85647559166,0.000797193877551,6.92765963807398,0.00056,6.9282975,50000.0
2030.5679805278776,45.75213599205017,30066.02318668365,38730,0,30066.02318668365,0.001,6.9341265625,10000.0,32205.128333330154,0.0009765625,6.927284707828444,0.00056,6.928539375,50000.0
2138.6716487407684,49.08143663406372,32071.114032268524,41233,0,32071.114032268524,0.0009,6.93430546875,10000.0,34325.449439525604,0.0008569834183673,6.928481121452487,0.0006,6.92974,50000.0
2275.938602209091,52.44445705413818,34064.96868443489,43715,0,34064.96868443489,0.0009,6.93410234375,10000.0,36463.78683662415,0.0009964923469387,6.928075673628826,0.00054,6.92836625,50000.0
2410.6282408237457,56.00383186340332,36058.01341032982,46216,0,36058.01341032982,0.001,6.93437109375,10000.0,38598.91388249397,0.0009765625,6.928223901865434,0.00056,6.92886625,50000.0
2528.7405083179474,59.22179889678955,38056.91745686531,48731,0,38056.91745686531,0.001,6.93408671875,10000.0,40722.80662727356,0.0009167729591836,6.928350954639669,0.0006,6.926883125,50000.0
2647.575175523758,62.58259797096253,40046.93677735329,51234,0,40046.93677735329,0.001,6.934190625,10000.0,42839.07145953178,0.0008171237244897,6.927242356903699,0.00058,6.925413125,50000.0
2798.337040424347,65.9338870048523,42042.1077337265,53709,0,42042.1077337265,0.001,6.93425078125,10000.0,44991.99693322182,0.0009566326530612,6.927457848373725,0.00062,6.92739375,50000.0
2928.448753118515,69.42970895767212,44040.55019664765,56226,0,44040.55019664765,0.0011,6.934403125,10000.0,47127.950295209885,0.0010164221938775,6.927812848772321,0.00056,6.92758125,50000.0
3076.5248329639435,73.1206407546997,46031.133185863495,58706,0,46031.133185863495,0.0009,6.93419765625,10000.0,49274.06273531914,0.0011360012755102,6.928005919164541,0.00058,6.92657875,50000.0
3227.3874373435974,77.07175469398499,48020.51443171501,61227,0,48020.51443171501,0.0011,6.934175,10000.0,51422.23417663574,0.0010363520408163,6.928254419443559,0.0006,6.92634875,50000.0
3347.525668144226,80.79608607292175,50014.86047410965,63750,0,50014.86047410965,0.0009,6.93421875,10000.0,53544.13367271423,0.0008968431122448,6.928142936862245,0.00056,6.92815125,50000.0
3463.621251344681,84.28360939025879,52013.80515956879,66252,0,52013.80515956879,0.001,6.9342421875,10000.0,55666.24955010414,0.0009167729591836,6.928007164779975,0.00062,6.92783875,50000.0
3600.158866405487,87.86800384521484,54003.5172829628,68734,0,54003.5172829628,0.001,6.9341859375,10000.0,57799.72242116928,0.0008569834183673,6.927825927734375,0.00054,6.929255625,50000.0
3730.9810457229614,91.4360134601593,55995.10625290871,71241,0,55995.10625290871,0.0011,6.93439140625,10000.0,59929.33920741081,0.0009167729591836,6.928631840919961,0.00064,6.927905625,50000.0
3841.565632581711,95.030104637146,57989.36290693283,73758,0,57989.36290693283,0.001,6.93425234375,10000.0,62041.25268816948,0.0008968431122448,6.927620401187819,0.00058,6.924899375,50000.0
