global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
45278,,,3.1499183177948,23.33415851757384,3.1480367183685303,23.290294258718315,100000.0,0.0,1.0,0.0,10309.158726215364,11965.253070116043,10309.158726215364,1655.631425857544,0.1663515567779541,0.0
45300,0.32666564,3.2053542,,,,,,,,,,,,,,
45400,0.31533095,3.2793992,,,,,,,,,,,,,,
45500,0.3171012,3.1862602,,,,,,,,,,,,,,
45600,0.3199113,3.2776303,,,,,,,,,,,,,,
45700,0.30475426,3.2316558,,,,,,,,,,,,,,
45800,0.30681482,3.3261485,,,,,,,,,,,,,,
45900,0.2927944,3.2064707,,,,,,,,,,,,,,
46000,0.3096793,3.3091185,,,,,,,,,,,,,,
46100,0.30413303,3.2231593,,,,,,,,,,,,,,
46200,0.31219202,3.3733256,,,,,,,,,,,,,,
46300,0.28809234,3.3029559,,,,,,,,,,,,,,
46400,0.30963808,3.2390022,,,,,,,,,,,,,,
46500,0.30767253,3.2431178,,,,,,,,,,,,,,
46600,0.2981634,3.2601628,,,,,,,,,,,,,,
46700,0.3675906,3.2283123,,,,,,,,,,,,,,
46800,0.29297182,3.1871753,,,,,,,,,,,,,,
46900,0.2911042,3.2836785,,,,,,,,,,,,,,
47000,0.33977088,3.2183495,,,,,,,,,,,,,,
47100,0.27532777,3.200183,,,,,,,,,,,,,,
47200,0.29342577,3.2345402,,,,,,,,,,,,,,
47300,0.30365318,3.2283018,,,,,,,,,,,,,,
47400,0.29518613,3.2583904,,,,,,,,,,,,,,
47500,0.3196391,3.2525406,,,,,,,,,,,,,,
47600,0.3273994,3.194378,,,,,,,,,,,,,,
47700,0.32812414,3.2323923,,,,,,,,,,,,,,
47800,0.28321898,3.1533132,,,,,,,,,,,,,,
47900,0.3140505,3.1615772,,,,,,,,,,,,,,
48000,0.29518414,3.1574733,,,,,,,,,,,,,,
48100,0.29640624,3.3221946,,,,,,,,,,,,,,
48200,0.2993858,3.1321054,,,,,,,,,,,,,,
48300,0.39973873,3.2925477,,,,,,,,,,,,,,
48400,0.30817258,3.2696238,,,,,,,,,,,,,,
48500,0.3008757,3.097439,,,,,,,,,,,,,,
48600,0.2956814,3.2264311,,,,,,,,,,,,,,
48700,0.29228842,3.0617957,,,,,,,,,,,,,,
48800,0.2996614,3.232008,,,,,,,,,,,,,,
48900,0.29250064,3.0900176,,,,,,,,,,,,,,
49000,0.31394556,3.3207815,,,,,,,,,,,,,,
49100,0.2870946,3.1361587,,,,,,,,,,,,,,
49200,0.3083424,3.1732202,,,,,,,,,,,,,,
49300,0.3073416,3.3335137,,,,,,,,,,,,,,
49400,0.30439636,3.292871,,,,,,,,,,,,,,
49500,0.2943864,3.2246885,,,,,,,,,,,,,,
49600,0.29541457,3.1792812,,,,,,,,,,,,,,
49700,0.3089744,3.2499242,,,,,,,,,,,,,,
49800,0.3290912,3.1849155,,,,,,,,,,,,,,
49900,0.2775505,3.146719,,,,,,,,,,,,,,
50000,0.2993414,3.0578413,,,,,,,,,,,,,,
50100,0.39753294,3.13622,,,,,,,,,,,,,,
50200,0.2935192,3.263418,,,,,,,,,,,,,,
50300,0.30184218,3.177194,,,,,,,,,,,,,,
50400,0.36205152,3.262464,,,,,,,,,,,,,,
50500,0.30230087,3.2731822,,,,,,,,,,,,,,
50600,0.29133287,3.2788813,,,,,,,,,,,,,,
50700,0.33003512,3.1746144,,,,,,,,,,,,,,
50800,0.35911357,3.2677906,,,,,,,,,,,,,,
50900,0.29802498,3.1814392,,,,,,,,,,,,,,
51000,0.29153997,3.2406812,,,,,,,,,,,,,,
51100,0.3261134,3.1774259,,,,,,,,,,,,,,
51200,0.3008129,3.1207936,,,,,,,,,,,,,,
51300,0.53357273,3.2953615,,,,,,,,,,,,,,
51400,0.31182936,3.2470486,,,,,,,,,,,,,,
51500,0.30586982,3.1758718,,,,,,,,,,,,,,
51600,0.29395467,3.2195349,,,,,,,,,,,,,,
51700,0.30612293,3.312369,,,,,,,,,,,,,,
51800,0.29755178,3.2254996,,,,,,,,,,,,,,
51900,0.30644083,3.182715,,,,,,,,,,,,,,
52000,0.29539782,3.2087932,,,,,,,,,,,,,,
52100,0.3019456,3.174479,,,,,,,,,,,,,,
52200,0.310432,3.1999464,,,,,,,,,,,,,,
52300,0.2938309,3.2389317,,,,,,,,,,,,,,
52400,0.30603075,3.182448,,,,,,,,,,,,,,
52500,0.29521656,3.2126703,,,,,,,,,,,,,,
52600,0.32363248,3.3187838,,,,,,,,,,,,,,
52700,0.28568682,3.2085247,,,,,,,,,,,,,,
52800,0.30091986,3.2126575,,,,,,,,,,,,,,
52900,0.29674417,3.1404521,,,,,,,,,,,,,,
53000,0.32499203,3.1108742,,,,,,,,,,,,,,
53100,0.3291696,3.2671256,,,,,,,,,,,,,,
53200,0.31197113,3.1714373,,,,,,,,,,,,,,
53300,0.2889989,3.1099727,,,,,,,,,,,,,,
53400,0.30615532,3.1667967,,,,,,,,,,,,,,
53500,0.28946027,3.1237159,,,,,,,,,,,,,,
53600,0.30154473,3.1435697,,,,,,,,,,,,,,
53700,0.30091524,3.2225342,,,,,,,,,,,,,,
53800,0.5003709,3.4856844,,,,,,,,,,,,,,
53900,0.30711395,3.205616,,,,,,,,,,,,,,
54000,0.2911763,3.1724167,,,,,,,,,,,,,,
54100,0.29599503,3.1487758,,,,,,,,,,,,,,
54200,0.294905,3.233788,,,,,,,,,,,,,,
54300,0.31849372,3.2477446,,,,,,,,,,,,,,
54400,0.31291977,3.1765833,,,,,,,,,,,,,,
54500,0.32846987,3.152894,,,,,,,,,,,,,,
54600,0.30562946,3.1439137,,,,,,,,,,,,,,
54700,0.29624227,3.180067,,,,,,,,,,,,,,
54800,0.31318998,3.2442873,,,,,,,,,,,,,,
54900,0.3153159,3.2472544,,,,,,,,,,,,,,
55000,0.3048149,3.201949,,,,,,,,,,,,,,
55100,0.31439245,3.2814078,,,,,,,,,,,,,,
55200,0.29227886,3.214601,,,,,,,,,,,,,,
55300,0.3580297,3.3316739,,,,,,,,,,,,,,
55400,0.29314005,3.189529,,,,,,,,,,,,,,
55500,0.3063108,3.3100133,,,,,,,,,,,,,,
55600,0.34039155,3.133944,,,,,,,,,,,,,,
55700,0.29190445,3.122099,,,,,,,,,,,,,,
55800,0.32732964,3.2297409,,,,,,,,,,,,,,
55900,0.31227002,3.2436981,,,,,,,,,,,,,,
56000,0.34936124,3.1229463,,,,,,,,,,,,,,
56100,0.3160393,3.1637783,,,,,,,,,,,,,,
56200,0.31576464,3.2795558,,,,,,,,,,,,,,
56300,0.34147742,3.0844316,,,,,,,,,,,,,,
56400,0.34055755,3.1241362,,,,,,,,,,,,,,
56500,0.31234735,3.162638,,,,,,,,,,,,,,
56600,0.41833293,3.2178144,,,,,,,,,,,,,,
56608,,,3.1267786026000977,22.80041192310624,3.1253561973571777,22.7680035520287,100000.0,0.0,1.0,0.0,12880.210941791534,14867.222794294355,12880.210941791534,1986.4477155208588,0.1999397277832031,0.0
56700,0.3068708,3.157326,,,,,,,,,,,,,,
56800,0.28826556,3.228026,,,,,,,,,,,,,,
56900,0.29212403,3.242205,,,,,,,,,,,,,,
57000,0.3464837,3.2847257,,,,,,,,,,,,,,
57100,0.30265015,3.3381236,,,,,,,,,,,,,,
57200,0.31554806,3.2391415,,,,,,,,,,,,,,
57300,0.31202105,3.2064435,,,,,,,,,,,,,,
57400,0.30978265,3.1560588,,,,,,,,,,,,,,
57500,0.32122228,3.1463866,,,,,,,,,,,,,,
57600,0.3425113,3.2291348,,,,,,,,,,,,,,
57700,0.3258412,3.2655697,,,,,,,,,,,,,,
57800,0.3348262,3.174849,,,,,,,,,,,,,,
57900,0.31672952,3.2459688,,,,,,,,,,,,,,
58000,0.34787077,3.2236254,,,,,,,,,,,,,,
58100,0.2925825,3.0432315,,,,,,,,,,,,,,
58200,0.30100307,3.1819303,,,,,,,,,,,,,,
58300,0.4010352,3.3460166,,,,,,,,,,,,,,
58400,0.31175554,3.188302,,,,,,,,,,,,,,
58500,0.3070755,3.091033,,,,,,,,,,,,,,
58600,0.33688444,3.2897482,,,,,,,,,,,,,,
58700,0.36631718,3.2871037,,,,,,,,,,,,,,
58800,0.30104932,3.2014327,,,,,,,,,,,,,,
58900,0.3392265,3.143808,,,,,,,,,,,,,,
59000,0.30169317,3.1271868,,,,,,,,,,,,,,
59100,0.28983197,3.2731404,,,,,,,,,,,,,,
59200,0.2979157,3.2377734,,,,,,,,,,,,,,
59300,0.31093803,3.1465364,,,,,,,,,,,,,,
59400,0.33462283,3.1550744,,,,,,,,,,,,,,
59500,0.30248106,3.2698827,,,,,,,,,,,,,,
59600,0.34596524,3.2046075,,,,,,,,,,,,,,
59700,0.3068013,3.081039,,,,,,,,,,,,,,
59800,0.29650941,3.1177902,,,,,,,,,,,,,,
59900,0.3535819,3.1851559,,,,,,,,,,,,,,
60000,0.30728284,3.2573447,,,,,,,,,,,,,,
60100,0.29690108,3.176676,,,,,,,,,,,,,,
60200,0.30105284,3.3193092,,,,,,,,,,,,,,
60300,0.32367867,3.2580323,,,,,,,,,,,,,,
60400,0.38307014,3.3028247,,,,,,,,,,,,,,
60500,0.3188514,3.2899098,,,,,,,,,,,,,,
60600,0.31965423,3.153324,,,,,,,,,,,,,,
60700,0.2999581,3.1462007,,,,,,,,,,,,,,
60800,0.30969498,3.1706448,,,,,,,,,,,,,,
60900,0.31367207,3.257065,,,,,,,,,,,,,,
61000,0.33697525,3.0952141,,,,,,,,,,,,,,
61100,0.3146345,3.2047207,,,,,,,,,,,,,,
61200,0.31073081,3.1961899,,,,,,,,,,,,,,
61300,0.31833246,3.2178712,,,,,,,,,,,,,,
61400,0.34608543,3.2834451,,,,,,,,,,,,,,
61500,0.29840183,3.2054322,,,,,,,,,,,,,,
61600,0.32618502,3.193293,,,,,,,,,,,,,,
61700,0.3136487,3.0655427,,,,,,,,,,,,,,
61800,0.3005976,3.142257,,,,,,,,,,,,,,
61900,0.3220077,3.1590865,,,,,,,,,,,,,,
62000,0.31525677,3.1110382,,,,,,,,,,,,,,
62100,0.3110629,3.1321962,,,,,,,,,,,,,,
62200,0.31039664,3.213307,,,,,,,,,,,,,,
62300,0.30904853,3.2060208,,,,,,,,,,,,,,
62400,0.32408398,3.1407819,,,,,,,,,,,,,,
62500,0.32830694,3.2665424,,,,,,,,,,,,,,
62600,0.32958615,3.1190434,,,,,,,,,,,,,,
62700,0.32383755,3.227406,,,,,,,,,,,,,,
62800,0.2922255,3.1297584,,,,,,,,,,,,,,
62900,0.31390405,3.153569,,,,,,,,,,,,,,
63000,0.3608745,3.193344,,,,,,,,,,,,,,
63100,0.29473212,3.11174,,,,,,,,,,,,,,
63200,2.4150403,4.9172373,,,,,,,,,,,,,,
63300,0.31013447,3.174175,,,,,,,,,,,,,,
63400,0.30769542,3.2468715,,,,,,,,,,,,,,
63500,0.30534422,3.20608,,,,,,,,,,,,,,
63600,0.30180186,3.166677,,,,,,,,,,,,,,
63700,0.31376553,3.180339,,,,,,,,,,,,,,
63800,0.2964265,3.2282648,,,,,,,,,,,,,,
63900,0.32408905,3.131635,,,,,,,,,,,,,,
64000,0.31995043,3.1614769,,,,,,,,,,,,,,
64100,0.32116368,3.0703967,,,,,,,,,,,,,,
64200,0.32033703,3.1291234,,,,,,,,,,,,,,
64300,0.30917564,3.1839502,,,,,,,,,,,,,,
64400,0.3067592,3.1021068,,,,,,,,,,,,,,
64500,0.33259222,3.127562,,,,,,,,,,,,,,
64600,0.31992358,3.1557398,,,,,,,,,,,,,,
64700,0.33149245,3.1629534,,,,,,,,,,,,,,
64800,0.35066026,3.1826687,,,,,,,,,,,,,,
64900,0.29621282,3.122521,,,,,,,,,,,,,,
65000,0.32483774,3.16192,,,,,,,,,,,,,,
65100,0.32650477,3.0820124,,,,,,,,,,,,,,
65200,0.33092907,3.260838,,,,,,,,,,,,,,
65300,0.30036628,3.112553,,,,,,,,,,,,,,
65400,0.3303004,3.1541224,,,,,,,,,,,,,,
65500,0.34434476,3.2774482,,,,,,,,,,,,,,
65600,0.30520925,3.072305,,,,,,,,,,,,,,
65700,0.2989425,3.2284722,,,,,,,,,,,,,,
65800,0.2994255,3.287674,,,,,,,,,,,,,,
65900,0.3056977,3.2057848,,,,,,,,,,,,,,
66000,0.3213051,3.1649263,,,,,,,,,,,,,,
66100,0.3119391,3.2145805,,,,,,,,,,,,,,
66200,0.32453445,3.1864026,,,,,,,,,,,,,,
66300,0.33436328,3.2325234,,,,,,,,,,,,,,
66400,0.31294057,3.0016606,,,,,,,,,,,,,,
66500,0.34331357,3.1667678,,,,,,,,,,,,,,
66600,0.3415075,3.2378826,,,,,,,,,,,,,,
66700,0.39331815,3.2119768,,,,,,,,,,,,,,
66800,0.31340164,3.2478456,,,,,,,,,,,,,,
66900,0.341543,3.27954,,,,,,,,,,,,,,
67000,0.38764408,3.1518505,,,,,,,,,,,,,,
67100,0.34182826,3.1936667,,,,,,,,,,,,,,
67200,0.32255334,3.1899498,,,,,,,,,,,,,,
67300,0.31372818,3.3252459,,,,,,,,,,,,,,
67400,0.31952325,3.1758432,,,,,,,,,,,,,,
67500,0.3167739,3.1786385,,,,,,,,,,,,,,
67600,0.33933374,3.2067187,,,,,,,,,,,,,,
67700,0.3385419,3.269281,,,,,,,,,,,,,,
67800,0.33056682,3.1876147,,,,,,,,,,,,,,
67900,0.34964103,3.166951,,,,,,,,,,,,,,
67936,,,3.0955586433410645,22.09958087343801,3.094856977462769,22.084079790540933,100000.0,0.0,1.0,0.0,15451.332998037338,17769.42689061165,15451.332998037338,2317.42533659935,0.2360024452209472,0.0
67936,,,,,,,,,,,15451.332998037338,,,,,0.0
