global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
25700,1.5333505,5.2170815,,,,,,,,,,,,,,
25800,1.8728632,2.4420896,,,,,,,,,,,,,,
25900,2.1202598,2.9914289,,,,,,,,,,,,,,
26000,1.43283,3.879516,,,,,,,,,,,,,,
26100,1.8078644,2.432466,,,,,,,,,,,,,,
26200,1.940999,2.5241752,,,,,,,,,,,,,,
26300,1.4495429,3.5622356,,,,,,,,,,,,,,
26400,1.8814193,2.5588615,,,,,,,,,,,,,,
26500,1.789753,2.4999447,,,,,,,,,,,,,,
26585,,,0.6676367,1.3931239,0.60668,1.6716689,50000.0,0.4823,2.3232698,10000.0,15494.557252407074,16336.166845083237,15494.557252407074,840.7770872116089,0.4832813739776611,0.0
26600,1.3619457,5.1462383,,,,,,,,,,,,,,
26700,1.5868051,3.0416605,,,,,,,,,,,,,,
26800,1.5498378,3.1926122,,,,,,,,,,,,,,
26900,1.5015734,4.9324045,,,,,,,,,,,,,,
27000,1.4690466,5.33335,,,,,,,,,,,,,,
27100,2.2621326,2.6141322,,,,,,,,,,,,,,
27200,1.8589458,3.245153,,,,,,,,,,,,,,
27300,1.5766466,2.6313705,,,,,,,,,,,,,,
27400,2.1732054,2.4797387,,,,,,,,,,,,,,
27500,1.64511,2.4804685,,,,,,,,,,,,,,
27600,1.9237905,2.4486961,,,,,,,,,,,,,,
27700,1.6752834,2.9677062,,,,,,,,,,,,,,
27800,1.7490147,2.5460525,,,,,,,,,,,,,,
27900,1.6346649,5.1064367,,,,,,,,,,,,,,
28000,1.7736521,2.4215257,,,,,,,,,,,,,,
28100,1.3781002,4.442998,,,,,,,,,,,,,,
28200,1.8410361,2.3664157,,,,,,,,,,,,,,
28300,2.018122,2.439729,,,,,,,,,,,,,,
28400,1.8355572,2.4507728,,,,,,,,,,,,,,
28500,1.9310089,2.5633192,,,,,,,,,,,,,,
28600,1.5239425,5.2104774,,,,,,,,,,,,,,
28700,1.7912935,2.3042603,,,,,,,,,,,,,,
28800,2.4680367,2.5177898,,,,,,,,,,,,,,
28900,1.9096857,2.5067754,,,,,,,,,,,,,,
29000,1.5156254,5.060686,,,,,,,,,,,,,,
29100,1.3630731,5.0216837,,,,,,,,,,,,,,
29200,1.4119949,4.427333,,,,,,,,,,,,,,
