accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
886.1464800834656,0.0,28.955570697784424,1,0,28.955570697784424,0.7264748422234786,95000000.0,915.5602145195008,0.7235343279172275,0.7338910985016524,83274637.0
1667.4477455615995,0.0576765537261962,385.7244679927826,362,0,385.7244679927826,0.1314342297043649,95000000.0,2054.706990003586,0.1287856000260664,0.1286952694941021,83274637.0
2441.58619594574,0.0894060134887695,742.0942468643188,731,0,742.0942468643188,0.1298315053749486,95000000.0,3186.253761291504,0.1274825812913089,0.1272969871665901,83274637.0
3183.7838835716248,0.1222982406616211,1098.3008196353912,1094,0,1098.3008196353912,0.1293512303550318,95000000.0,4285.702288150787,0.1251240443515611,0.126882731168659,83274637.0
3916.270745038986,0.1550154685974121,1454.164519071579,1461,0,1454.164519071579,0.1287088403546785,95000000.0,5375.094750404358,0.1244470451797424,0.1263288691343992,83274637.0
4658.081765413284,0.188277006149292,1809.965410709381,1845,0,1809.965410709381,0.1288838707058555,95000000.0,6473.774776697159,0.1240552118434306,0.1264469549204033,83274637.0
5387.847069501877,0.2197225093841552,2165.8973412513733,2253,0,2165.8973412513733,0.1284604588939466,95000000.0,7560.544969797134,0.1249052361941935,0.1259367722308704,83274637.0
6121.893592357636,0.2515406608581543,2521.381691932678,2659,0,2521.381691932678,0.1285994853775827,95000000.0,8651.143246173859,0.1255901823792853,0.1261696761547335,83274637.0
6842.514405012131,0.2834961414337158,2877.120797157288,3063,0,2877.120797157288,0.1283300879494115,95000000.0,9728.557008743286,0.1269832712367467,0.1259320378744085,83274637.0
7541.673647642136,0.3236713409423828,3232.609825849533,3465,0,3232.609825849533,0.1281967046518426,95000000.0,10784.2537484169,0.1222780919114368,0.1255910640487571,83274637.0
8199.114825963974,0.3579995632171631,3588.212737083435,3869,0,3588.212737083435,0.1299053570563065,95000000.0,11798.32442855835,0.1256264959719049,0.1260207312526157,83274637.0
8793.97248673439,0.3884963989257812,3943.661197900772,4273,0,3943.661197900772,0.130471011744449,95000000.0,12749.603472948074,0.1238648937401306,0.1262245595850341,83274637.0
9255.069859027864,0.420720100402832,4299.832451105118,4691,0,4299.832451105118,0.1279188777244166,95000000.0,13567.850398778915,0.1256682001543126,0.1255027935388343,83274637.0
9577.9847342968,0.4526979923248291,4655.667160987854,5106,0,4655.667160987854,0.1275681291282252,95000000.0,14247.57149362564,0.1205201233478276,0.1252267120367524,83274637.0
9776.714310646055,0.4840734004974365,5011.169440746307,5522,0,5011.169440746307,0.1274441531982421,95000000.0,14802.77642416954,0.1227079094536917,0.125130721232854,83274637.0
9963.42463707924,0.5168492794036865,5367.0523335933685,5938,0,5367.0523335933685,0.1272777995970073,95000000.0,15346.351570129396,0.1235360214708418,0.1249929215366417,83274637.0
10150.23837542534,0.5481112003326416,5723.031772613525,6347,0,5723.031772613525,0.1273053253034089,95000000.0,15890.127619028091,0.1246055616888531,0.1249516945594523,83274637.0
10337.137927293776,0.5791356563568115,6079.109220266342,6753,0,6079.109220266342,0.1271856422503019,95000000.0,16434.08175611496,0.1224517665657587,0.1248698323826132,83274637.0
10524.29469680786,0.6106421947479248,6435.356837749481,7156,0,6435.356837749481,0.1270587168776662,95000000.0,16978.46090078354,0.1235487974682515,0.1248128375168071,83274637.0
10711.173960924149,0.643104076385498,6791.126338005066,7564,0,6791.126338005066,0.1270560819963957,95000000.0,17522.091856956482,0.1229500171418602,0.1247346332617231,83274637.0
10898.032445192335,0.6777427196502686,7147.152235746384,7967,0,7147.152235746384,0.1271471565890663,95000000.0,18065.95675063133,0.124043918414085,0.1247678628129699,83274637.0
11085.49005651474,0.7093958854675293,7503.367822647095,8375,0,7503.367822647095,0.1269033995125218,95000000.0,18610.60836386681,0.1233477949276757,0.1246117706022494,83274637.0
11271.960867404938,0.7401766777038574,7858.940860509872,8787,0,7858.940860509872,0.1269633047175357,95000000.0,19153.628813028336,0.1238608170134355,0.1246417813032719,83274637.0
11458.811877250671,0.7722983360290527,8214.640135288239,9195,0,8214.640135288239,0.1268438999956632,95000000.0,19697.15740966797,0.123235423544236,0.1245448823745619,83274637.0
11645.755283117294,0.8044795989990234,8570.226462602615,9600,0,8570.226462602615,0.1268312589003713,95000000.0,20240.6604886055,0.1224248738979219,0.1245461839784882,83274637.0
11832.525877714155,0.835092306137085,8925.902681350708,10013,0,8925.902681350708,0.1267851834475868,95000000.0,20784.08537197113,0.1246790815710569,0.1245156787076769,83274637.0
12018.298986196518,0.8678152561187744,9281.811535596848,10424,0,9281.811535596848,0.1267836260995965,95000000.0,21326.740035772324,0.1238325222402872,0.1245163163075921,83274637.0
12203.579298973083,0.8985209465026855,9487.696259498596,10667,0,9487.696259498596,0.1267885558831465,95000000.0,21718.81020307541,0.1247113080735214,0.1245176213788655,83274637.0
,,,10667,0,9487.696259498596,,,,,,
