accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
714.3279528617859,0.0,273.32215547561646,1,0,273.32215547561646,1.0899071542952388,3581.0,0.1987776810881213,988.225771188736,1.0927929878234863,0.1826670510428292,1.0877974064214615,3554.0,0.1767892231079857
720.2716267108917,0.155954360961914,384.0379464626312,269,0,384.0379464626312,0.3303064827278518,3581.0,0.6998634966882505,1106.5594217777252,0.3090743337358747,0.7051687921796527,0.3287504987228299,3554.0,0.6813238054832583
726.1702415943146,0.2021267414093017,494.9448945522308,344,0,494.9448945522308,0.323386381139172,3581.0,0.7064571343331123,1224.474809408188,0.3021130902426583,0.7124517985752651,0.3209645148402328,3554.0,0.6895544495418894
732.0634398460388,0.2472677230834961,604.4503924846649,416,0,604.4503924846649,0.3153037652061226,3581.0,0.7145839969195057,1340.9814734458923,0.2938666003090994,0.7213555744716099,0.3130168925528453,3554.0,0.6975164976962578
737.9692184925079,0.2909097671508789,715.6941001415253,490,0,715.6941001415253,0.3103796376492251,3581.0,0.7168949130393046,1459.237384557724,0.289264576775687,0.7235870361328125,0.308460001604706,3554.0,0.6993341569358469
743.884697675705,0.3411383628845215,826.186115026474,562,0,826.186115026474,0.3086794480635646,3581.0,0.7194514014939961,1576.7583210468292,0.2875943524496896,0.7266255787440709,0.3064911455402364,3554.0,0.7021217152987831
749.7652270793915,0.3863921165466308,937.1168382167816,636,0,937.1168382167816,0.3065720733668144,3581.0,0.7211476368332868,1694.6793925762177,0.2849960156849452,0.728949751172747,0.3040457550031654,3554.0,0.7041708753561128
755.6713795661926,0.4315991401672363,1047.829891204834,707,0,1047.829891204834,0.3045602141728916,3581.0,0.7252862328958392,1812.406421661377,0.2830715860639299,0.732759816305978,0.302301805074388,3554.0,0.708395112681134
761.5917363166809,0.4762666225433349,1157.8178312778473,781,0,1157.8178312778473,0.3088319251671146,3581.0,0.7163268650952946,1929.422282218933,0.2889276232038225,0.7203307832990374,0.3070894755469189,3554.0,0.6983575257412422
767.4772822856903,0.5207946300506592,1267.794273853302,852,0,1267.794273853302,0.3043627404727206,3581.0,0.7243698022113236,2046.3875541687007,0.2830957004002162,0.7320741925920758,0.3025987031557752,3554.0,0.7067243225063309
773.3693039417267,0.5657734870910645,1377.886188030243,923,0,1377.886188030243,0.300571879472389,3581.0,0.7298641593654007,2163.482919216156,0.2792793342045375,0.7375845227922712,0.2984448434532393,3554.0,0.7129604874129502
779.2052907943726,0.6109144687652588,1487.151175737381,1527,0,1487.151175737381,0.2967156711419645,3581.0,0.7328658414199944,2279.840490102768,0.2752724375043596,0.7409752437046596,0.2949425520760059,3554.0,0.715654208945906
785.0198578834534,0.6546268463134766,1596.1001546382904,3496,0,1596.1001546382904,0.2926591938682456,3581.0,0.7369538503996789,2396.217586517334,0.2710227455411638,0.7451549257550921,0.2912257961429902,3554.0,0.7194531579734103
790.854700088501,0.6994316577911377,1705.0625343322754,5467,0,1705.0625343322754,0.2907295898164793,3581.0,0.7388572064367495,2512.621768712997,0.2686620099203927,0.7476717403956822,0.2891805860254291,3554.0,0.7216726806503235
796.6868002414703,0.7438123226165771,1813.9810059070587,7436,0,1813.9810059070587,0.2898574398736386,3581.0,0.7398752885236317,2628.986853837967,0.2680506706237793,0.7483483042035785,0.2884732720284362,3554.0,0.7226517848506964
802.51220870018,0.789160966873169,1922.9118971824648,9409,0,1922.9118971824648,0.2905878846254537,3581.0,0.7384923249441496,2745.353741645813,0.2688395295824323,0.7469355719430106,0.2892656299460115,3554.0,0.7211196890827237
808.3507106304169,0.8344638347625732,2031.8406591415403,11382,0,2031.8406591415403,0.2907768021546006,3581.0,0.7383212697003281,2861.7405862808228,0.2685563564300537,0.7474801199776786,0.2893646532186444,3554.0,0.7209910240881753
814.1824915409088,0.8808977603912354,2140.7753801345825,13393,0,2140.7753801345825,0.288884286206716,3581.0,0.7413413594535395,2978.109012365341,0.2665843623025076,0.7502700941903251,0.2875035789889033,3554.0,0.7241216433068374
,,,13393,0,2140.7753801345825,,,,,,,,,
