global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
17500,0.2550972,3.543347,,,,,,,,,,,,,,
17600,0.26216957,3.374,,,,,,,,,,,,,,
17700,0.2656581,3.5088654,,,,,,,,,,,,,,
17800,0.27859572,3.360872,,,,,,,,,,,,,,
17900,0.25038472,3.2594924,,,,,,,,,,,,,,
18000,0.27976355,3.426828,,,,,,,,,,,,,,
18100,0.23919521,3.434043,,,,,,,,,,,,,,
18200,0.23871623,3.3019881,,,,,,,,,,,,,,
18300,0.23600867,3.28638,,,,,,,,,,,,,,
18400,0.26102856,3.267861,,,,,,,,,,,,,,
18500,0.2402391,3.3270426,,,,,,,,,,,,,,
18600,0.24969083,3.3715467,,,,,,,,,,,,,,
18700,0.23094173,3.3845248,,,,,,,,,,,,,,
18800,0.2395886,3.4132757,,,,,,,,,,,,,,
18900,0.24571025,3.3156419,,,,,,,,,,,,,,
19000,0.2411487,3.4605703,,,,,,,,,,,,,,
19100,0.2756864,3.4257083,,,,,,,,,,,,,,
19200,0.25574803,3.33288,,,,,,,,,,,,,,
19300,0.2763047,3.385665,,,,,,,,,,,,,,
19400,0.2515258,3.3806207,,,,,,,,,,,,,,
19500,0.28170192,3.3906827,,,,,,,,,,,,,,
19600,0.266801,3.3965497,,,,,,,,,,,,,,
19700,0.27396968,3.386228,,,,,,,,,,,,,,
19800,0.29304695,3.3531,,,,,,,,,,,,,,
19900,0.2653925,3.2556129,,,,,,,,,,,,,,
20000,0.2647292,3.3163254,,,,,,,,,,,,,,
20100,0.3169098,3.3777328,,,,,,,,,,,,,,
20200,0.306322,3.1819544,,,,,,,,,,,,,,
20300,0.3119015,3.3327434,,,,,,,,,,,,,,
20400,0.25535882,3.3198547,,,,,,,,,,,,,,
20500,0.2909679,3.2649722,,,,,,,,,,,,,,
20600,0.27259967,3.3660235,,,,,,,,,,,,,,
20700,0.27979302,3.4035416,,,,,,,,,,,,,,
20800,0.32956603,3.2659042,,,,,,,,,,,,,,
20900,0.29025155,3.3767095,,,,,,,,,,,,,,
21000,0.25546026,3.2411919,,,,,,,,,,,,,,
21100,0.26913908,3.4139223,,,,,,,,,,,,,,
21200,0.2578241,3.353586,,,,,,,,,,,,,,
21300,0.27550605,3.2877173,,,,,,,,,,,,,,
21400,0.25320378,3.3019564,,,,,,,,,,,,,,
21500,0.26031318,3.432993,,,,,,,,,,,,,,
21600,0.28788224,3.3081594,,,,,,,,,,,,,,
21700,0.27335683,3.3811636,,,,,,,,,,,,,,
21800,0.27248603,3.3426461,,,,,,,,,,,,,,
21900,0.2597227,3.3325706,,,,,,,,,,,,,,
22000,0.28754848,3.3097353,,,,,,,,,,,,,,
22100,0.27524996,3.3413682,,,,,,,,,,,,,,
22200,0.2932197,3.2772322,,,,,,,,,,,,,,
22300,0.27593708,3.2717085,,,,,,,,,,,,,,
22400,0.2680386,3.3281116,,,,,,,,,,,,,,
22500,0.27699187,3.3305826,,,,,,,,,,,,,,
22600,0.27786607,3.2954931,,,,,,,,,,,,,,
22700,0.30012363,3.3438387,,,,,,,,,,,,,,
22800,0.2871051,3.3681102,,,,,,,,,,,,,,
22836,,,3.2664310932159424,26.217603991645213,3.266446590423584,26.218010294446405,100000.0,0.0,1.0,0.0,5163.203814268112,6152.830812215805,5163.203814268112,989.3946137428284,0.0834162235260009,0.0
22900,0.2725485,3.2202451,,,,,,,,,,,,,,
23000,0.28431547,3.3292217,,,,,,,,,,,,,,
23100,0.2790014,3.3947873,,,,,,,,,,,,,,
23200,0.27750602,3.3766944,,,,,,,,,,,,,,
23300,0.28882417,3.3798118,,,,,,,,,,,,,,
23400,0.25794008,3.3460393,,,,,,,,,,,,,,
23500,0.3085084,3.3466601,,,,,,,,,,,,,,
23600,0.25624952,3.238656,,,,,,,,,,,,,,
23700,0.29994628,3.392048,,,,,,,,,,,,,,
23800,0.29359084,3.20548,,,,,,,,,,,,,,
23900,0.27743098,3.2951617,,,,,,,,,,,,,,
24000,0.26129174,3.3858705,,,,,,,,,,,,,,
24100,0.2888886,3.3576212,,,,,,,,,,,,,,
24200,0.2565075,3.2859411,,,,,,,,,,,,,,
24300,0.30344713,3.2811515,,,,,,,,,,,,,,
24400,0.2907668,3.3772054,,,,,,,,,,,,,,
24500,0.2596683,3.3134446,,,,,,,,,,,,,,
24600,0.27465525,3.312841,,,,,,,,,,,,,,
24700,0.25686374,3.325953,,,,,,,,,,,,,,
24800,0.26497057,3.319302,,,,,,,,,,,,,,
24900,0.26468638,3.2820582,,,,,,,,,,,,,,
25000,0.2627796,3.2689593,,,,,,,,,,,,,,
25100,0.27838656,3.2737398,,,,,,,,,,,,,,
25200,0.27146938,3.3184075,,,,,,,,,,,,,,
25300,0.27763182,3.3124828,,,,,,,,,,,,,,
25400,0.27674165,3.2998085,,,,,,,,,,,,,,
25500,0.27315655,3.3257213,,,,,,,,,,,,,,
25600,0.28301334,3.2973268,,,,,,,,,,,,,,
25700,0.30493912,3.3034513,,,,,,,,,,,,,,
25800,0.2927797,3.299351,,,,,,,,,,,,,,
25900,0.28091583,3.2382984,,,,,,,,,,,,,,
26000,0.28811306,3.3014107,,,,,,,,,,,,,,
26100,0.29944497,3.2865317,,,,,,,,,,,,,,
26200,0.2839352,3.3243456,,,,,,,,,,,,,,
26300,0.25737172,3.215101,,,,,,,,,,,,,,
26400,0.32513103,3.2397804,,,,,,,,,,,,,,
26500,0.26571476,3.2459078,,,,,,,,,,,,,,
26600,0.29344594,3.4881437,,,,,,,,,,,,,,
26700,0.3081118,3.2172146,,,,,,,,,,,,,,
26800,0.25667083,3.2618203,,,,,,,,,,,,,,
26900,0.26406118,3.290972,,,,,,,,,,,,,,
27000,0.31101245,3.3006835,,,,,,,,,,,,,,
27100,0.321797,3.4569933,,,,,,,,,,,,,,
27200,0.27159983,3.2835286,,,,,,,,,,,,,,
27300,0.2865105,3.3817964,,,,,,,,,,,,,,
27400,0.27722847,3.2205224,,,,,,,,,,,,,,
27500,0.26684576,3.2380176,,,,,,,,,,,,,,
27600,0.27115315,3.383017,,,,,,,,,,,,,,
27700,0.30001745,3.2644675,,,,,,,,,,,,,,
27800,0.29258153,3.316808,,,,,,,,,,,,,,
27900,0.27309817,3.377592,,,,,,,,,,,,,,
28000,0.32429922,3.302055,,,,,,,,,,,,,,
28100,0.28693226,3.3779066,,,,,,,,,,,,,,
28200,0.26637518,3.294123,,,,,,,,,,,,,,
28300,0.27546003,3.3836117,,,,,,,,,,,,,,
28400,0.28154072,3.336247,,,,,,,,,,,,,,
28500,0.30303097,3.2903533,,,,,,,,,,,,,,
28600,0.27806813,3.2546377,,,,,,,,,,,,,,
28700,0.27934662,3.1833022,,,,,,,,,,,,,,
28800,0.27500087,3.2612662,,,,,,,,,,,,,,
28900,0.26100868,3.1627464,,,,,,,,,,,,,,
29000,0.2688382,3.2643137,,,,,,,,,,,,,,
29100,0.27901068,3.302396,,,,,,,,,,,,,,
29200,0.26866534,3.2906895,,,,,,,,,,,,,,
29300,0.2839063,3.5123773,,,,,,,,,,,,,,
29400,0.2879845,3.3512478,,,,,,,,,,,,,,
29500,0.27600452,3.2837977,,,,,,,,,,,,,,
29600,0.27723926,3.286021,,,,,,,,,,,,,,
29700,0.27034572,3.28189,,,,,,,,,,,,,,
29800,0.2746966,3.3394356,,,,,,,,,,,,,,
29900,0.30754054,3.2374628,,,,,,,,,,,,,,
30000,0.29133973,3.2500215,,,,,,,,,,,,,,
30100,0.29111546,3.2443717,,,,,,,,,,,,,,
30200,0.27816918,3.2307055,,,,,,,,,,,,,,
30300,0.78115934,3.225753,,,,,,,,,,,,,,
30400,0.26930326,3.2638438,,,,,,,,,,,,,,
30500,0.27748948,3.2847595,,,,,,,,,,,,,,
30600,0.32913157,3.1613193,,,,,,,,,,,,,,
30700,0.29542834,3.289811,,,,,,,,,,,,,,
30800,0.2866918,3.3262815,,,,,,,,,,,,,,
30900,1.0129724,3.2506506,,,,,,,,,,,,,,
31000,0.34859782,3.1463594,,,,,,,,,,,,,,
31100,0.28865096,3.3311691,,,,,,,,,,,,,,
31200,0.32461977,3.3976972,,,,,,,,,,,,,,
31300,0.29231778,3.3214653,,,,,,,,,,,,,,
31400,0.2747932,3.2515242,,,,,,,,,,,,,,
31500,0.27621445,3.2292533,,,,,,,,,,,,,,
31600,0.29474908,3.19553,,,,,,,,,,,,,,
31700,0.30357942,3.3470864,,,,,,,,,,,,,,
31800,0.33342838,3.1607606,,,,,,,,,,,,,,
31900,0.29566556,3.3336742,,,,,,,,,,,,,,
32000,0.2728906,3.1708236,,,,,,,,,,,,,,
32100,0.2791185,3.1996608,,,,,,,,,,,,,,
32200,0.28529853,3.295482,,,,,,,,,,,,,,
32300,0.27900383,3.273005,,,,,,,,,,,,,,
32400,0.28308454,3.2671719,,,,,,,,,,,,,,
32500,0.29825133,3.2025886,,,,,,,,,,,,,,
32600,0.28973365,3.1282501,,,,,,,,,,,,,,
32700,0.29782692,3.2638104,,,,,,,,,,,,,,
32800,0.30003923,3.3041124,,,,,,,,,,,,,,
32900,0.31807628,3.1639853,,,,,,,,,,,,,,
33000,0.30278644,3.336329,,,,,,,,,,,,,,
33100,0.30468896,3.1852257,,,,,,,,,,,,,,
33200,0.288184,3.286651,,,,,,,,,,,,,,
33300,0.29525086,3.218264,,,,,,,,,,,,,,
33400,0.32852387,3.238981,,,,,,,,,,,,,,
33500,0.28625637,3.254673,,,,,,,,,,,,,,
33600,0.27988485,3.315147,,,,,,,,,,,,,,
33700,0.31687242,3.2310083,,,,,,,,,,,,,,
33800,0.29571936,3.245792,,,,,,,,,,,,,,
33900,0.28953522,3.228467,,,,,,,,,,,,,,
34000,0.31514937,3.2521791,,,,,,,,,,,,,,
34100,0.28849843,3.2538702,,,,,,,,,,,,,,
34200,0.29412833,3.3128006,,,,,,,,,,,,,,
34273,,,3.1769216060638428,23.972841994559392,3.175816535949707,23.946364955507025,100000.0,0.0,1.0,0.0,7734.303517580032,9052.832975149156,7734.303517580032,1318.1784114837646,0.1293733119964599,0.0
34300,0.29426104,3.2530994,,,,,,,,,,,,,,
34400,0.31890792,3.1705182,,,,,,,,,,,,,,
34500,0.29921094,3.300961,,,,,,,,,,,,,,
34600,0.28825098,3.2485824,,,,,,,,,,,,,,
34700,0.36068487,3.2038913,,,,,,,,,,,,,,
34800,0.32104853,3.2336624,,,,,,,,,,,,,,
34900,0.27992266,3.3024871,,,,,,,,,,,,,,
35000,0.26561362,3.277341,,,,,,,,,,,,,,
35100,0.2974058,3.2886705,,,,,,,,,,,,,,
35200,0.29716244,3.2323904,,,,,,,,,,,,,,
35300,0.31692255,3.3383172,,,,,,,,,,,,,,
35400,0.29171014,3.218804,,,,,,,,,,,,,,
35500,0.2738998,3.0914855,,,,,,,,,,,,,,
35600,0.29363656,3.2957134,,,,,,,,,,,,,,
35700,0.30026972,3.2605805,,,,,,,,,,,,,,
35800,0.28902128,3.3022304,,,,,,,,,,,,,,
35900,0.30066678,3.2067425,,,,,,,,,,,,,,
36000,0.28949934,3.2993712,,,,,,,,,,,,,,
36100,0.29036996,3.1664362,,,,,,,,,,,,,,
36200,0.2810232,3.1586432,,,,,,,,,,,,,,
36300,0.32156575,3.2340472,,,,,,,,,,,,,,
36400,0.27339187,3.2551894,,,,,,,,,,,,,,
36500,0.31774187,3.4714124,,,,,,,,,,,,,,
36600,0.31328687,3.273644,,,,,,,,,,,,,,
36700,0.28886765,3.2623253,,,,,,,,,,,,,,
36800,0.30763084,3.22952,,,,,,,,,,,,,,
36900,0.32863215,3.2187374,,,,,,,,,,,,,,
37000,0.3089781,3.1572433,,,,,,,,,,,,,,
37100,0.33948424,3.3923516,,,,,,,,,,,,,,
37200,0.3235585,3.3513207,,,,,,,,,,,,,,
37300,0.2983372,3.1832385,,,,,,,,,,,,,,
37400,0.2721075,3.2995222,,,,,,,,,,,,,,
37500,0.33768833,3.2459068,,,,,,,,,,,,,,
37600,0.28143257,3.0398312,,,,,,,,,,,,,,
37700,0.28888956,3.14824,,,,,,,,,,,,,,
37800,0.31446952,3.3727405,,,,,,,,,,,,,,
37900,0.3569088,3.2868261,,,,,,,,,,,,,,
38000,0.32310233,3.1946704,,,,,,,,,,,,,,
38100,0.3327277,3.2067804,,,,,,,,,,,,,,
38200,0.31136405,3.1856155,,,,,,,,,,,,,,
38300,0.31095243,3.1338587,,,,,,,,,,,,,,
38400,0.2988525,3.176753,,,,,,,,,,,,,,
38500,0.2881978,3.3060455,,,,,,,,,,,,,,
38600,0.28226575,3.2490587,,,,,,,,,,,,,,
38700,0.29241621,3.259008,,,,,,,,,,,,,,
38800,0.3314318,3.2236552,,,,,,,,,,,,,,
38900,0.29356045,3.3035202,,,,,,,,,,,,,,
39000,0.2881983,3.3966193,,,,,,,,,,,,,,
39100,0.31329355,3.2694373,,,,,,,,,,,,,,
39200,0.28554237,3.1760526,,,,,,,,,,,,,,
39300,0.49391338,3.4066238,,,,,,,,,,,,,,
39400,0.2744378,3.2127614,,,,,,,,,,,,,,
39500,0.28514275,3.3021462,,,,,,,,,,,,,,
39600,0.31186542,3.077236,,,,,,,,,,,,,,
39700,0.30984068,3.152309,,,,,,,,,,,,,,
39800,0.3172687,3.238577,,,,,,,,,,,,,,
39900,0.312192,3.1376684,,,,,,,,,,,,,,
40000,0.30585086,3.2036822,,,,,,,,,,,,,,
40100,0.30064648,3.1885333,,,,,,,,,,,,,,
40200,0.28609663,3.1158319,,,,,,,,,,,,,,
40300,0.32667607,3.3592386,,,,,,,,,,,,,,
40400,0.29877084,3.2514703,,,,,,,,,,,,,,
40500,0.30710644,3.1016254,,,,,,,,,,,,,,
40600,0.32114887,3.208218,,,,,,,,,,,,,,
40700,0.3207249,3.1876216,,,,,,,,,,,,,,
40800,0.31151217,3.2088704,,,,,,,,,,,,,,
40900,0.3306907,3.1992762,,,,,,,,,,,,,,
41000,0.28812826,3.1512172,,,,,,,,,,,,,,
41100,0.2806238,3.101014,,,,,,,,,,,,,,
41200,0.284167,3.2100756,,,,,,,,,,,,,,
41300,0.29689834,3.2659013,,,,,,,,,,,,,,
41400,0.29061788,3.2498894,,,,,,,,,,,,,,
41500,0.3189002,3.40719,,,,,,,,,,,,,,
41600,0.30608046,3.2315018,,,,,,,,,,,,,,
41700,0.2864403,3.1203542,,,,,,,,,,,,,,
41800,0.30611193,3.2476733,,,,,,,,,,,,,,
41900,0.35906595,3.2780135,,,,,,,,,,,,,,
42000,0.33484128,3.183843,,,,,,,,,,,,,,
42100,0.31087062,3.303321,,,,,,,,,,,,,,
42200,0.31961393,3.1225095,,,,,,,,,,,,,,
42300,0.3080619,3.154022,,,,,,,,,,,,,,
42400,0.281418,3.2103798,,,,,,,,,,,,,,
42500,0.29582486,3.2188742,,,,,,,,,,,,,,
42600,0.29996347,3.3830247,,,,,,,,,,,,,,
42700,0.28315765,3.1893559,,,,,,,,,,,,,,
42800,0.29585016,3.2784543,,,,,,,,,,,,,,
42900,0.3033054,3.1395326,,,,,,,,,,,,,,
43000,0.33717278,3.1338255,,,,,,,,,,,,,,
43100,0.30155036,3.285585,,,,,,,,,,,,,,
43200,0.34893143,3.380207,,,,,,,,,,,,,,
43300,0.29870996,3.258063,,,,,,,,,,,,,,
43400,0.29999697,3.1683767,,,,,,,,,,,,,,
43500,0.28676656,3.212551,,,,,,,,,,,,,,
43600,0.33651942,3.1906753,,,,,,,,,,,,,,
43700,0.32073823,3.247992,,,,,,,,,,,,,,
43800,0.32564682,3.2116117,,,,,,,,,,,,,,
43900,0.31648648,3.1299667,,,,,,,,,,,,,,
44000,0.30016738,3.345077,,,,,,,,,,,,,,
44100,0.2867544,3.260555,,,,,,,,,,,,,,
44200,0.32102576,3.2665367,,,,,,,,,,,,,,
44300,0.29916924,3.1997595,,,,,,,,,,,,,,
44400,0.2946607,3.1653824,,,,,,,,,,,,,,
44500,0.30815166,3.1739545,,,,,,,,,,,,,,
44600,0.2987677,3.214322,,,,,,,,,,,,,,
44700,0.28215966,3.2119524,,,,,,,,,,,,,,
44800,0.30361474,3.3068018,,,,,,,,,,,,,,
44900,0.32544264,3.2571921,,,,,,,,,,,,,,
45000,0.33692238,3.2434793,,,,,,,,,,,,,,
45100,0.2954153,3.3172336,,,,,,,,,,,,,,
45200,0.31313112,3.2776425,,,,,,,,,,,,,,
45300,0.30170923,3.1759558,,,,,,,,,,,,,,
45400,0.30578452,3.1858878,,,,,,,,,,,,,,
45500,0.29349342,3.2094378,,,,,,,,,,,,,,
45600,0.31338054,3.1279788,,,,,,,,,,,,,,
45700,0.29493704,3.1667554,,,,,,,,,,,,,,
45709,,,3.1226155757904053,22.705690497714738,3.120695114135742,22.66212693423699,100000.0,0.0,1.0,0.0,10305.35549902916,11952.848576545715,10305.35549902916,1647.0249729156494,0.175046682357788,0.0
45800,0.35166946,3.2324893,,,,,,,,,,,,,,
45900,0.29992786,3.186356,,,,,,,,,,,,,,
46000,0.31411415,3.1869712,,,,,,,,,,,,,,
46100,0.2987366,3.1213472,,,,,,,,,,,,,,
46200,0.39747062,3.2683609,,,,,,,,,,,,,,
