accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
68.62346005439758,0.0,44.75749468803406,1,0,44.75749468803406,0.5507254647126653,0.7131237897339963,0.0289237730562365,43793.0,113.84928059577942,0.54110167202798,0.7204531771843425,0.0226524965843125,0.5513094720058194,0.7127741309967234,0.0278310791943593,43793.0
99.25914978981018,0.3336515426635742,495.7025604248047,1863,0,495.7025604248047,0.9854624890186392,0.0486647552114612,0.2158884139530262,43793.0,597.1778602600098,0.9894745127052778,0.035674498710189,0.2714490507615054,0.9863706773094671,0.0461249782830365,0.2250151305366524,43793.0
129.90859031677246,0.3691606521606445,946.8283388614656,3715,0,946.8283388614656,0.9858448888555716,0.04734271464086,0.2471278493304211,43793.0,1080.4028732776642,0.9906477213886468,0.031306683496778,0.3651818188759057,0.9867240346302352,0.0444441937719402,0.2641471062592364,43793.0
160.34706258773804,0.4025521278381347,1397.964945077896,5569,0,1397.964945077896,0.9861716975267828,0.0472122846579332,0.266822222017456,43793.0,1563.4171633720398,0.9912370739662468,0.0284404240852235,0.4334419303461145,0.9870158943816796,0.0443213667114266,0.2728898055394725,43793.0
191.0028550624848,0.4384763240814209,1848.9805471897123,7422,0,1848.9805471897123,0.986020927547023,0.0474455300017519,0.2675679024856199,43793.0,2046.528506994248,0.9918870497717612,0.0267160809252384,0.4888562300661961,0.9867516374996348,0.0447245195578507,0.2773777813695201,43793.0
221.74793434143064,0.4757239818572998,2300.2055745124817,9276,0,2300.2055745124817,0.9860451433957274,0.0484678402210928,0.2665342003571864,43793.0,2529.9414823055267,0.9921799893084944,0.0250445616916223,0.5275417300089129,0.9868673259963824,0.0455356804888711,0.2768707840875932,43793.0
252.3733716011048,0.5117795467376709,2751.27370595932,11129,0,2751.27370595932,0.9859257487329848,0.049660411546243,0.2602531377041746,43793.0,3013.0834352970123,0.992730650722928,0.0232353322985536,0.5544034219119844,0.9867761959349092,0.0464328276562078,0.2737961657238078,43793.0
283.16259765625,0.5466113090515137,3202.3710107803345,12980,0,3202.3710107803345,0.986046406831312,0.0504278795697412,0.2645176234255245,43793.0,3496.4140050411224,0.9927108887309266,0.0229058019743892,0.5710238444130953,0.986838708315608,0.0473361398026476,0.2791888698516637,43793.0
313.82819390296936,0.5808422565460205,3653.590462207794,14847,0,3653.590462207794,0.985777505624394,0.0516530863572962,0.2633068446450267,43793.0,3979.7384090423584,0.9937026618125872,0.019947067578845,0.6513260790860873,0.9865604470365884,0.048655581695969,0.2756823809384609,43793.0
344.46927642822266,0.6153204441070557,4104.743461608887,16714,0,4104.743461608887,0.985795614867773,0.0532128271982305,0.2520826735373987,43793.0,4462.966771841049,0.993381467636602,0.0204906757475643,0.6357234458633836,0.9866396023238369,0.0499949234060966,0.2750934228799255,43793.0
375.01361179351807,0.6504693031311035,4555.901465892792,18572,0,4555.901465892792,0.985357202719924,0.0542468636790907,0.2511252235919981,43793.0,4946.110566854477,0.9948894554377744,0.0161601588791655,0.7318670550518465,0.9861642646757962,0.051007857380033,0.263854168166302,43793.0
404.4940941333771,0.6942188739776611,5007.094956874847,20464,0,5007.094956874847,0.9855111312886452,0.0568888061923504,0.2517058306996744,43793.0,5428.224215269089,0.9939105936127036,0.0183041547840691,0.6714173510799142,0.9863613410448172,0.0533299551108336,0.2493781365698059,43793.0
433.8271791934967,0.7292439937591553,5458.302361249924,22415,0,5458.302361249924,0.985273815971342,0.0591677149672475,0.2432927194559358,43793.0,5910.187541484833,0.9954345363136404,0.013821998597572,0.7827669494736313,0.9859994593084994,0.0558879203754639,0.2570878396759739,43793.0
463.1768758296967,0.7636516094207764,5909.396270751953,24372,0,5909.396270751953,0.9852133816358796,0.0622960999217512,0.2375782539688657,43793.0,6392.020388841629,0.9951307433852395,0.014215968516815,0.7625531609597564,0.9860144785168492,0.058679311284053,0.2491830261778598,43793.0
492.7593410015106,0.7985646724700928,6360.528223991394,26327,0,6360.528223991394,0.9849815412061091,0.0657395409643719,0.2372952873764581,43793.0,6874.142207622528,0.9950924423770172,0.014050095144616,0.7729951647270603,0.9857301283695796,0.0621027140318374,0.243502944975109,43793.0
522.1922886371613,0.8333313465118408,6811.595221042633,28283,0,6811.595221042633,0.9845970356432024,0.0689717776917705,0.2351481907536927,43793.0,7356.033158302307,0.9967619800940658,0.0094576588645534,0.8750808927571276,0.9853946317290112,0.064894954844953,0.2461512608747998,43793.0
551.4172585010529,0.86832594871521,7262.716304540634,30237,0,7262.716304540634,0.9848440372999876,0.0734210977107389,0.2347020179708798,43793.0,7837.766360998154,0.9959858018512407,0.0111366255563133,0.8332650271630643,0.9854912417719094,0.0695198054647186,0.2406711234654918,43793.0
580.927255153656,0.9051730632781982,7713.804357767105,32203,0,7713.804357767105,0.9844068885877232,0.0784557634878065,0.2342759916604184,43793.0,8319.763050079346,0.9966367193683136,0.0092830405312572,0.8721721945278634,0.9851744176606406,0.0741799588351913,0.2400179947849926,43793.0
610.4355585575104,0.940528154373169,8165.016832113266,34166,0,8165.016832113266,0.98443910619513,0.0839156411430217,0.2267226005468888,43793.0,8801.877843856812,0.9986703810203532,0.0044559206256135,0.9699152767717768,0.9852428159473142,0.0796379949641,0.2427785443802596,43793.0
640.0541563034058,0.9771082401275636,8616.259788751602,36137,0,8616.259788751602,0.9844999616757872,0.0899586535440631,0.2244482701187896,43793.0,9284.133427619934,0.998248498875104,0.0050016606197237,0.9541841385878758,0.985300660195688,0.0849239507966675,0.2400393488128801,43793.0
669.8024199008942,1.0116078853607178,9067.490152597427,38106,0,9067.490152597427,0.9844264718392842,0.0958450065130104,0.2254163786526346,43793.0,9766.507117033005,0.9980760408489447,0.0052116413343415,0.9609446605724614,0.9852724484394636,0.0904093297495607,0.2384511370220035,43793.0
698.9298524856567,1.048588752746582,9518.721048116684,40083,0,9518.721048116684,0.9845125960316332,0.1021381725794048,0.2229829754450433,43793.0,10248.259433031082,0.9994386034125652,0.0021066101116357,0.9947034122237136,0.9853384111788374,0.0965430336345022,0.2353153630673227,43793.0
728.4159808158875,1.0838375091552734,9969.80568933487,42041,0,9969.80568933487,0.9844801678516288,0.1069508487760257,0.2259961813662575,43793.0,10730.221120119097,0.9994883883623884,0.001991578515698,0.9945177796248252,0.9853258275177876,0.1010232038650511,0.237633890936942,43793.0
757.998831987381,1.119537591934204,10420.87793469429,43998,0,10420.87793469429,0.9844490031072092,0.1123764096782534,0.2224596618968122,43793.0,11212.271904468536,0.9995760167878474,0.0016910824021869,0.9961779736803557,0.9853148675549378,0.1059105735023819,0.2362069383590428,43793.0
787.2704312801361,1.1553544998168943,10871.925154209135,45965,0,10871.925154209135,0.9844378427595456,0.1159523666885943,0.2245380526718275,43793.0,11693.993022441864,0.9999574359494788,0.0005048816126534,0.9994937063026186,0.9853219712345628,0.1095122912938926,0.2386912577023828,43793.0
816.6686146259308,1.1932613849639893,11323.067906618118,47946,0,11323.067906618118,0.9844854321665646,0.1193177247799305,0.2221229091345148,43793.0,12175.932468175888,0.999979927676664,0.0004982644673791,0.9999879537926633,0.985366217010512,0.1125634612293343,0.2379582866236868,43793.0
