accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
427.92949962615967,0.0,77.76443791389465,1,0,77.76443791389465,0.0007088489919237,0.0,11.962703358317356,3003.0,506.3345811367035,0.0006562510793603,8.165438235941117e-11,11.944933914364992,0.0004835649898947,0.0,11.95349639186123,3000.0
609.2640955448151,0.0675370693206787,719.9850761890411,3637,0,719.9850761890411,0.5800244029980827,21.38500280111833,2.2599436770088897,3003.0,1332.3833904266355,0.5718431173855968,26.807037494305803,2.3434675185969924,0.5768310374328899,22.656948143771903,2.2808450918153524,3000.0
782.1906876564026,0.1185009479522705,1362.2953834533691,7280,0,1362.2953834533691,0.636011852884783,25.132798799001936,1.8347768142467027,3003.0,2149.968927621841,0.6196392785571142,30.46448458318895,1.962071285427999,0.6309531189941848,26.309783429912404,1.8781563464805149,3000.0
956.4418649673462,0.1692354679107666,2004.6837356090543,10924,0,2004.6837356090543,0.6575329730985997,26.466765283080704,1.6788777889140667,3003.0,2968.952451467514,0.6312512780895685,30.72360211711728,1.869158065597237,0.6499237455208243,27.60783539843669,1.7429762960161683,3000.0
1207.768904209137,0.220109224319458,2647.035082101822,14567,0,2647.035082101822,0.6700482249724014,27.50275852011459,1.6037307172738364,3003.0,3864.964233160019,0.6452846074203862,31.6586000361326,1.774217478923236,0.6567184535839605,27.941745274298743,1.6808393572305365,3000.0
1474.913976430893,0.2700343132019043,3289.311383008957,18210,0,3289.311383008957,0.6777526000813433,27.9337357295408,1.5517989948288886,3003.0,4776.723031044006,0.6465496458378776,31.64665286220149,1.771965083173568,0.6660921749265353,28.501960906961585,1.6307309038325626,3000.0
1694.0706145763395,0.3207073211669922,3931.6556725502014,21855,0,3931.6556725502014,0.683039916332578,28.5809504468022,1.515583420486898,3003.0,5640.551818370819,0.656574078304171,32.334149169417095,1.6991436195120837,0.6695639235719334,29.06375160999472,1.6061857184039876,3000.0
2010.307585716248,0.3811800479888916,4573.947444438934,25498,0,4573.947444438934,0.6861890651327639,28.90420623243585,1.4936867228807158,3003.0,6601.430728197098,0.6708669125347175,33.42095727829143,1.596295296350681,0.6735192372072262,29.101075960258807,1.5826421479584878,3000.0
2233.942790269852,0.4310269355773926,5216.264519453049,29143,0,5216.264519453049,0.6892336296554529,29.047925887193163,1.4762680843646503,3003.0,7469.724012374878,0.6601193693434686,32.538389950916944,1.6709099037455295,0.6737300219464111,29.02765753613157,1.5751479561629738,3000.0
2431.2612702846527,0.480677843093872,5858.634805440903,32786,0,5858.634805440903,0.691592586136773,29.21213356076192,1.4625238764452966,3003.0,8311.754762887955,0.6713774495881851,33.374119035091475,1.6019060636182902,0.6776357391724839,29.626345986219963,1.554539970056168,3000.0
2649.959413766861,0.5307936668395996,6500.959331035614,36427,0,6500.959331035614,0.6949276625413979,29.717928049774155,1.4479829396897332,3003.0,9175.111958742142,0.667538370180888,33.1678117357289,1.625407897291248,0.6801031605311776,29.94405148982305,1.5456607597859915,3000.0
2838.194896697998,0.583909273147583,7143.3477466106415,40072,0,7143.3477466106415,0.6962988786241358,29.65941205901626,1.438206307012957,3003.0,10008.063135623932,0.6696252127525901,33.90435669692327,1.609020888306318,0.6809091021810021,29.827353620292,1.533191815662546,3000.0
3023.147187948227,0.6353058815002441,7785.741919994354,43717,0,7785.741919994354,0.6979954680146419,29.915895510654806,1.4246001830224857,3003.0,10837.741117238998,0.6716632372719644,33.33479821423762,1.5969352419160163,0.6822234070253314,29.783841874763706,1.5219252938587249,3000.0
3230.63054728508,0.6887450218200684,8428.061788797379,47363,0,8428.061788797379,0.6995758526523734,29.849480235907617,1.4164390687641624,3003.0,11689.877640724182,0.6760203789570095,33.35995384899115,1.57168019062339,0.6840460750641654,29.90037822276701,1.5149728847131467,3000.0
