accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
269.30911779403687,0.0,108.46021962165833,1,0,108.46021962165833,0.0018,6.90759296875,10000.0,378.38820338249207,0.00203125,6.90759765625,0.00168,6.907591875,50000.0
401.1415297985077,0.1211047172546386,2678.3505380153656,2582,0,2678.3505380153656,0.2162,4.0225484375,10000.0,3083.5403780937195,0.258359375,4.318469848632812,0.21486,4.5413265625,50000.0
550.691431760788,1.8739850521087649,5245.268439769745,5770,0,5245.268439769745,0.329,3.230343359375,10000.0,5805.52162194252,0.384609375,3.7866070556640623,0.34344,3.87903875,50000.0
694.8010449409485,5.363681077957153,7810.38364982605,8948,0,7810.38364982605,0.3816,2.938158984375,10000.0,8521.968213796616,0.4627734375,3.296228942871094,0.4001,3.56856875,50000.0
840.5579590797424,8.664598941802979,10375.998953819277,12064,0,10375.998953819277,0.4234,2.6613365234375,10000.0,11240.47283434868,0.5091796875,3.06437255859375,0.43192,3.56092625,50000.0
978.8476645946504,12.111810207366943,12940.918838739395,15241,0,12940.918838739395,0.44,2.551982421875,10000.0,13954.52403998375,0.52474609375,3.1918658447265624,0.4733,3.225268125,50000.0
1126.0567581653595,15.008636951446531,15514.408761024475,18356,0,15514.408761024475,0.4667,2.425666015625,10000.0,16686.107585906982,0.5624609375,2.7598785400390624,0.4819,3.12000375,50000.0
1269.7338907718658,18.18193817138672,18079.52229452133,21559,0,18079.52229452133,0.4754,2.369165625,10000.0,19405.79709124565,0.5648046875,2.8827093505859374,0.50476,2.99612625,50000.0
1418.4808394908905,21.75540971755981,20648.82839202881,24632,0,20648.82839202881,0.4885,2.299292578125,10000.0,22135.126891374588,0.555390625,3.1713970947265624,0.49684,3.30111,50000.0
1558.438284158707,25.109450101852417,23213.996376991272,27845,0,23213.996376991272,0.4989,2.249328125,10000.0,24851.44131875038,0.573671875,2.9718722534179687,0.52228,2.8753403125,50000.0
