accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
184.83559894561768,0.0,110.55359411239624,1,0,110.55359411239624,0.0023,6.907528125,10000.0,296.0142261981964,0.00259765625,6.907523193359375,0.00224,6.907565625,50000.0
322.07834029197693,0.4227809906005859,2683.2955491542816,2883,0,2683.2955491542816,0.2273,3.9123359375,10000.0,3010.716123342514,0.275546875,4.254068908691406,0.22776,4.706440625,50000.0
476.3473212718964,2.751637935638428,5252.910452365875,5845,0,5252.910452365875,0.3275,3.230684765625,10000.0,5741.609758853912,0.41861328125,3.3623040771484374,0.34604,3.7529184375,50000.0
620.1132638454437,6.466370582580566,7816.906595945358,9025,0,7816.906595945358,0.3784,2.883515234375,10000.0,8457.926501274109,0.465234375,3.326266479492188,0.40386,3.4913859375,50000.0
770.3996546268463,10.550962924957275,10391.685044050217,12124,0,10391.685044050217,0.4148,2.6766099609375,10000.0,11192.13799738884,0.4974609375,3.34302001953125,0.4396,3.341083125,50000.0
910.700807094574,14.428459882736206,12956.927479982376,15292,0,12956.927479982376,0.4511,2.484224609375,10000.0,13906.657598733902,0.5153515625,3.3618789672851563,0.47948,3.062515,50000.0
1064.7516729831696,17.56237554550171,15522.592383384705,18356,0,15522.592383384705,0.4694,2.39014453125,10000.0,16634.917030334473,0.55095703125,3.048592529296875,0.49458,3.022748125,50000.0
1204.4575612545011,20.760502338409424,18087.08184981346,21495,0,18087.08184981346,0.483,2.3327619140625,10000.0,19347.52293944359,0.57728515625,2.764422607421875,0.51038,2.9334221875,50000.0
1363.454832792282,23.920605421066284,20653.38683319092,24569,0,20653.38683319092,0.4917,2.2923365234375,10000.0,22081.603949308395,0.54701171875,3.3555126953125,0.50236,3.111375,50000.0
1504.150601387024,26.864832401275635,23219.4322283268,27642,0,23219.4322283268,0.5016,2.22876796875,10000.0,24797.36721467972,0.57826171875,3.006849060058593,0.53932,2.6559571875,50000.0
1655.381501197815,30.12812852859497,25783.81306576729,30752,0,25783.81306576729,0.5068,2.1912015625,10000.0,27522.026769161224,0.61740234375,2.5373133850097656,0.5332,2.8706515625,50000.0
1769.2155575752258,33.04142475128174,28349.9356842041,33767,0,28349.9356842041,0.5181,2.1362638671875,10000.0,30209.839883327484,0.6320703125,2.362021789550781,0.53548,3.014169375,50000.0
1918.595016956329,36.008679151535034,30917.57269525528,36929,0,30917.57269525528,0.5243,2.1338123046875,10000.0,32937.24982404709,0.599921875,2.8269009399414062,0.54994,2.6474621875,50000.0
2075.359712600708,39.0805892944336,33483.76294755936,39948,0,33483.76294755936,0.5348,2.05590703125,10000.0,35670.619119644165,0.595234375,3.0436270141601565,0.54808,2.951705625,50000.0
2226.8645298480988,42.22766613960266,36048.34081315994,43163,0,36048.34081315994,0.5278,2.072387890625,10000.0,38397.58684396744,0.6089453125,2.8353836059570314,0.55372,2.75100375,50000.0
2380.735743522644,45.14970397949219,38621.74450016022,46179,0,38621.74450016022,0.5418,2.02557421875,10000.0,41135.10453057289,0.60884765625,2.935482177734375,0.55458,2.8945159375,50000.0
2531.3744394779205,48.02820491790772,41192.75612545013,49409,0,41192.75612545013,0.5363,2.04712578125,10000.0,43867.49903059006,0.6253125,2.650189208984375,0.57228,2.5780590625,50000.0
2697.938055038452,51.13795161247253,43758.57765626907,52431,0,43758.57765626907,0.5487,1.98769453125,10000.0,46610.53135657311,0.61525390625,2.9038336181640627,0.5613,2.72085,50000.0
