accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
65.62747931480408,0.0,48.448254346847534,1,0,48.448254346847534,0.0016000001,6.910859,10000.0,114.07582020759584,0.00095663266,6.910946,0.00148,6.910766,50000.0
88.31560039520264,0.0537352561950683,2044.7006561756127,6574,0,2044.7006561756127,0.344,3.1412408,10000.0,2133.12740111351,0.5008968,2.1325688,0.44562,2.4388456,50000.0
112.2183096408844,0.1716251373291015,4040.74991941452,14471,0,4040.74991941452,0.3014,3.5374274,10000.0,4153.265815734863,0.44874042,2.4465966,0.41015998,2.6819794,50000.0
136.41236233711243,0.2293534278869629,6037.059064626694,22370,0,6037.059064626694,0.4679,2.4209087,10000.0,6173.894790172577,0.63291216,1.4917095,0.5922,1.7013758,50000.0
160.19671821594238,0.2714869976043701,8033.165176391602,30271,0,8033.165176391602,0.38250002,3.016398,10000.0,8193.897422790527,0.5286192,2.029472,0.49363998,2.2493715,50000.0
183.93191981315613,0.3662400245666504,10029.62434720993,38175,0,10029.62434720993,0.4638,2.4623997,10000.0,10214.257433891296,0.64233893,1.4591397,0.5897,1.7350374,50000.0
207.2913672924041,0.4473421573638916,12025.895962953568,46080,0,12025.895962953568,0.45580003,2.4762254,10000.0,12234.039200544355,0.6270328,1.4942726,0.58204,1.7451154,50000.0
229.38237142562863,0.5088551044464111,14022.10590815544,53983,0,14022.10590815544,0.3447,3.2400095,10000.0,14252.47112107277,0.49575493,2.2197626,0.46888,2.3973634,50000.0
251.64157342910767,0.5705082416534424,16018.221548080444,61884,0,16018.221548080444,0.5242,2.0993693,10000.0,16270.97692656517,0.72301495,1.0854682,0.64959997,1.4303972,50000.0
273.45071721076965,0.6361775398254395,18014.396778345108,69790,0,18014.396778345108,0.4433,2.5818877,10000.0,18289.10029506684,0.6197385,1.5353694,0.56292,1.8471901,50000.0
294.5202178955078,0.700531005859375,20010.646619081497,77697,0,20010.646619081497,0.4106,2.7825503,10000.0,20306.554559230804,0.5709104,1.8330364,0.5299,2.0520184,50000.0
315.41436672210693,0.7587721347808838,22006.814713716507,85598,0,22006.814713716507,0.5249,2.1338289,10000.0,22323.74402499199,0.69949776,1.182242,0.64928,1.4378701,50000.0
336.61370277404785,0.850106954574585,24003.118032455444,93506,0,24003.118032455444,0.45760003,2.505126,10000.0,24341.407113075256,0.64861685,1.3878047,0.5821,1.7430437,50000.0
356.9837021827698,0.9157228469848632,25999.418875694275,101411,0,25999.418875694275,0.5536,1.9720975,10000.0,26358.213308811188,0.7499402,0.96044666,0.67899996,1.2914762,50000.0
377.4878098964691,0.9773755073547364,27995.598920583725,109316,0,27995.598920583725,0.505,2.2272134,10000.0,28375.029263734818,0.6949936,1.1949118,0.63764,1.4930809,50000.0
398.05577278137207,1.011091232299805,29991.785826683044,117222,0,29991.785826683044,0.4539,2.536217,10000.0,30391.90480828285,0.66021603,1.3736831,0.60148,1.6999507,50000.0
418.6533501148224,1.0527408123016355,31988.10932993889,125124,0,31988.10932993889,0.5553,1.9965752,10000.0,32408.93852996826,0.7655851,0.89153737,0.67884,1.3016279,50000.0
438.2799291610718,1.119739055633545,33984.28125,133033,0,33984.28125,0.5292,2.1648736,10000.0,34424.87550783157,0.737205,1.0210457,0.65936,1.4107411,50000.0
459.3003733158112,1.1850454807281494,35980.56474542618,140939,0,35980.56474542618,0.59110004,1.7961286,10000.0,36442.33736252785,0.8110451,0.69160104,0.72242,1.114952,50000.0
480.4203560352325,1.2263495922088623,37976.82823348045,148847,0,37976.82823348045,0.5738,1.9082474,10000.0,38459.83710765839,0.8207908,0.6529671,0.70144,1.2089361,50000.0
502.4881703853607,1.2669072151184082,39972.94029712677,156752,0,39972.94029712677,0.6061,1.7687228,10000.0,40478.127233982086,0.85552853,0.5187515,0.73526,1.0652239,50000.0
534.015163898468,1.3026063442230225,41969.15107345581,164649,0,41969.15107345581,0.6129,1.7425966,10000.0,42505.97097349167,0.87577724,0.43978187,0.74083996,1.0440029,50000.0
554.7842860221863,1.340423822402954,43965.30530452728,172365,0,43965.30530452728,0.61850005,1.7247689,10000.0,44523.0014629364,0.90756536,0.33182752,0.74938,1.012876,50000.0
598.4094722270966,1.3751344680786133,45961.51646542549,177786,0,45961.51646542549,0.6225,1.7081381,10000.0,46562.926508426666,0.92586094,0.271651,0.75086,1.0084722,50000.0
629.5091474056244,2.4481124877929688,47956.75986242294,182095,0,47956.75986242294,0.62880003,1.7130508,10000.0,48590.55391645432,0.9288504,0.26146877,0.75417995,1.0023896,50000.0
662.4716708660126,4.598000526428223,49950.8002641201,186112,0,49950.8002641201,0.6327,1.7037182,10000.0,50619.96003508568,0.93600523,0.22946075,0.75788,0.99318576,50000.0
695.1274292469025,6.872580051422119,51944.65696811676,190248,0,51944.65696811676,0.6352,1.6943291,10000.0,52648.98858523369,0.938636,0.22276881,0.75898,0.98452646,50000.0
728.2585225105286,8.903057336807251,53939.167600393295,194315,0,53939.167600393295,0.6345,1.6908909,10000.0,54678.882725954056,0.9445153,0.21024603,0.76018,0.9816788,50000.0
760.9377210140228,11.113433361053469,55933.04728055,198440,0,55933.04728055,0.6345,1.6899554,10000.0,56707.82960605621,0.9435786,0.21039899,0.75988,0.9805295,50000.0
793.6785142421722,13.510958433151243,57926.88162302971,202521,0,57926.88162302971,0.63420004,1.6884909,10000.0,58736.99792218208,0.94427615,0.20853604,0.76019996,0.9800513,50000.0
826.7854609489441,15.6850848197937,59920.92683458328,206425,0,59920.92683458328,0.63560003,1.6903715,10000.0,60766.52118802071,0.94343907,0.21175067,0.76,0.9811265,50000.0
861.5128574371338,18.02435874938965,61914.86683297157,210476,0,61914.86683297157,0.6341,1.6916132,10000.0,62797.77225232124,0.94094783,0.21547988,0.76012,0.98116356,50000.0
894.5695290565491,20.517106533050537,63908.86873793602,214603,0,63908.86873793602,0.63460004,1.6891665,10000.0,64827.53237366676,0.94529253,0.20477498,0.76023996,0.97981256,50000.0
928.0070290565492,22.86598801612854,65902.71929764748,218380,0,65902.71929764748,0.634,1.6902411,10000.0,66857.38179826736,0.944595,0.20738687,0.76004,0.979897,50000.0
960.4062621593476,25.206807136535645,67896.44974327087,222303,0,67896.44974327087,0.6337,1.688843,10000.0,68886.0486767292,0.94200414,0.21757303,0.76012,0.98109895,50000.0
993.6562521457672,27.61888575553894,69890.53513789177,226191,0,69890.53513789177,0.63460004,1.6900743,10000.0,70916.01438140869,0.94256216,0.21234454,0.76012,0.980856,50000.0
1027.4994487762451,30.05828189849853,71884.09841966629,230070,0,71884.09841966629,0.6348,1.6906247,10000.0,72946.08858680725,0.9435188,0.21012771,0.76019996,0.9807039,50000.0
1063.8406853675842,32.59881901741028,73878.06438398361,234050,0,73878.06438398361,0.6344,1.6885266,10000.0,74979.09708619118,0.94204396,0.21638454,0.76015997,0.9798601,50000.0
,,,238021,0,75872.11083722115,,,,,,,,,
