global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
2700,0.2590618,2.6445224,,,,,,,,,,,,,,,,,
2800,0.22595075,2.6310866,,,,,,,,,,,,,,,,,
2900,0.2299441,2.6430793,,,,,,,,,,,,,,,,,
3000,0.22797519,2.5418248,,,,,,,,,,,,,,,,,
3100,0.21251346,2.5200257,,,,,,,,,,,,,,,,,
3200,0.21047392,2.5895047,,,,,,,,,,,,,,,,,
3300,0.2087815,2.4340262,,,,,,,,,,,,,,,,,
3400,0.20231737,2.4213622,,,,,,,,,,,,,,,,,
3500,0.19948699,2.4098608,,,,,,,,,,,,,,,,,
3600,0.19489197,2.4610035,,,,,,,,,,,,,,,,,
3700,0.18388824,2.3669517,,,,,,,,,,,,,,,,,
3800,0.1835178,2.3315332,,,,,,,,,,,,,,,,,
3900,0.24211517,2.470336,,,,,,,,,,,,,,,,,
4000,0.19617192,2.272307,,,,,,,,,,,,,,,,,
4100,0.19000521,2.3222675,,,,,,,,,,,,,,,,,
4200,0.17543314,2.2890913,,,,,,,,,,,,,,,,,
4300,0.18046503,2.215227,,,,,,,,,,,,,,,,,
4400,0.17469527,2.2773418,,,,,,,,,,,,,,,,,
4457,,,0.5883386731147766,2.2072982788085938,28.0155984840802,0.5973639488220215,2.125978946685791,23.758975695082064,3000.0,0.601266622543335,2.098750591278076,22.578347861651704,3003.0,701.2851095199585,2136.0301899909973,701.2851095199585,1434.679277420044,0.0310356616973876,0.0
4500,0.18652783,2.15368,,,,,,,,,,,,,,,,,
4600,0.17377506,2.164727,,,,,,,,,,,,,,,,,
4700,0.18069533,2.218897,,,,,,,,,,,,,,,,,
4800,0.16727108,2.2616088,,,,,,,,,,,,,,,,,
4900,0.15466797,2.1785867,,,,,,,,,,,,,,,,,
5000,0.17303778,2.115451,,,,,,,,,,,,,,,,,
5100,0.1883951,2.1833367,,,,,,,,,,,,,,,,,
5200,0.17397879,2.1877651,,,,,,,,,,,,,,,,,
5300,0.16402581,2.1522157,,,,,,,,,,,,,,,,,
5400,0.15273665,2.1531835,,,,,,,,,,,,,,,,,
5500,0.18486774,2.1354258,,,,,,,,,,,,,,,,,
5600,0.15818343,2.111983,,,,,,,,,,,,,,,,,
5700,0.1614588,2.1964202,,,,,,,,,,,,,,,,,
5800,0.1536865,2.0353124,,,,,,,,,,,,,,,,,
5900,0.15468356,2.1310074,,,,,,,,,,,,,,,,,
6000,0.18185551,2.0674021,,,,,,,,,,,,,,,,,
6100,0.14597388,2.1404672,,,,,,,,,,,,,,,,,
6200,0.14954346,2.1176078,,,,,,,,,,,,,,,,,
6300,0.1511354,2.0825152,,,,,,,,,,,,,,,,,
6400,0.17340639,2.1180036,,,,,,,,,,,,,,,,,
6500,0.15041794,2.1043205,,,,,,,,,,,,,,,,,
6600,0.14643359,2.0376961,,,,,,,,,,,,,,,,,
6700,0.15463771,2.0198514,,,,,,,,,,,,,,,,,
6800,0.16877179,2.0279043,,,,,,,,,,,,,,,,,
6900,0.14196685,2.0307996,,,,,,,,,,,,,,,,,
7000,0.15399772,1.9870716,,,,,,,,,,,,,,,,,
7100,0.15219155,2.0060728,,,,,,,,,,,,,,,,,
7200,0.15058744,2.0140724,,,,,,,,,,,,,,,,,
7300,0.16065747,1.9245117,,,,,,,,,,,,,,,,,
7400,0.14747502,1.958179,,,,,,,,,,,,,,,,,
7500,0.17947944,1.9691103,,,,,,,,,,,,,,,,,
7600,0.19572482,2.05814,,,,,,,,,,,,,,,,,
7700,0.1543564,1.9996103,,,,,,,,,,,,,,,,,
7800,0.20013383,1.9837484,,,,,,,,,,,,,,,,,
7900,0.14688663,2.0532925,,,,,,,,,,,,,,,,,
8000,0.1606601,2.0627708,,,,,,,,,,,,,,,,,
8100,0.17813209,1.9563309,,,,,,,,,,,,,,,,,
8200,0.22689906,1.9744924,,,,,,,,,,,,,,,,,
8300,0.15225187,1.9716033,,,,,,,,,,,,,,,,,
8400,0.19894406,2.0115862,,,,,,,,,,,,,,,,,
8500,0.18155988,1.9526072,,,,,,,,,,,,,,,,,
8600,0.18524458,1.9288037,,,,,,,,,,,,,,,,,
8700,0.15637021,1.9367422,,,,,,,,,,,,,,,,,
8800,0.14470299,1.9854485,,,,,,,,,,,,,,,,,
8900,0.14498715,1.9928925,,,,,,,,,,,,,,,,,
9000,0.15205666,1.8765948,,,,,,,,,,,,,,,,,
9100,0.1801203,1.9363853,,,,,,,,,,,,,,,,,
9200,0.28441742,1.9650124,,,,,,,,,,,,,,,,,
9300,0.18730274,1.9430047,,,,,,,,,,,,,,,,,
9347,,,0.6330441236495972,1.826369047164917,30.937782079348843,0.6435505747795105,1.7389655113220217,26.959480249152097,3000.0,0.649677574634552,1.683805227279663,26.03224942406228,3003.0,1345.2206625938416,3294.7463841438293,1345.2206625938416,1949.38919210434,0.0633888244628906,0.0
9400,0.17232025,2.0304713,,,,,,,,,,,,,,,,,
9500,0.18510884,1.8496248,,,,,,,,,,,,,,,,,
9600,0.1815667,1.8676605,,,,,,,,,,,,,,,,,
9700,0.14219302,1.8613052,,,,,,,,,,,,,,,,,
9800,0.14929576,1.9277387,,,,,,,,,,,,,,,,,
9900,0.18302535,1.8590046,,,,,,,,,,,,,,,,,
10000,0.1486876,1.8506626,,,,,,,,,,,,,,,,,
10100,0.15067339,1.9137665,,,,,,,,,,,,,,,,,
10200,0.17109989,1.9408109,,,,,,,,,,,,,,,,,
10300,0.14371765,1.906798,,,,,,,,,,,,,,,,,
10400,0.1685042,1.8657557,,,,,,,,,,,,,,,,,
10500,0.18344204,1.8545303,,,,,,,,,,,,,,,,,
10600,0.14008011,1.8615748,,,,,,,,,,,,,,,,,
10700,0.22789349,1.9243695,,,,,,,,,,,,,,,,,
10800,0.1512388,1.8299944,,,,,,,,,,,,,,,,,
10900,0.18992192,2.0023203,,,,,,,,,,,,,,,,,
11000,0.1957452,1.8621316,,,,,,,,,,,,,,,,,
11100,0.16362312,1.9065061,,,,,,,,,,,,,,,,,
11200,0.2116511,1.8604249,,,,,,,,,,,,,,,,,
11300,0.19790876,1.8748215,,,,,,,,,,,,,,,,,
11400,0.16855825,1.8050715,,,,,,,,,,,,,,,,,
11500,0.18601027,1.948393,,,,,,,,,,,,,,,,,
11600,0.2061252,1.8496605,,,,,,,,,,,,,,,,,
11700,0.15536039,1.9276289,,,,,,,,,,,,,,,,,
11800,0.18924928,1.9196211,,,,,,,,,,,,,,,,,
11900,0.15846659,1.7821407,,,,,,,,,,,,,,,,,
12000,0.17373127,1.8760865,,,,,,,,,,,,,,,,,
12100,0.21673977,1.8415169,,,,,,,,,,,,,,,,,
12200,0.1923337,1.7641333,,,,,,,,,,,,,,,,,
12300,0.15266554,1.9240028,,,,,,,,,,,,,,,,,
12400,0.16057412,1.8134053,,,,,,,,,,,,,,,,,
12500,0.2535689,1.8200215,,,,,,,,,,,,,,,,,
12600,0.14746849,1.7959304,,,,,,,,,,,,,,,,,
12700,0.16283213,1.8550111,,,,,,,,,,,,,,,,,
12800,0.2748314,1.879441,,,,,,,,,,,,,,,,,
12900,0.16139346,1.7505573,,,,,,,,,,,,,,,,,
13000,0.15018035,1.7713709,,,,,,,,,,,,,,,,,
13100,0.14993533,1.8877871,,,,,,,,,,,,,,,,,
13200,0.21888162,1.8420055,,,,,,,,,,,,,,,,,
13300,0.16261731,1.8769631,,,,,,,,,,,,,,,,,
13400,0.19702268,1.8111999,,,,,,,,,,,,,,,,,
13500,0.19677813,1.9209648,,,,,,,,,,,,,,,,,
13600,0.15688194,1.8467833,,,,,,,,,,,,,,,,,
13700,0.18434343,1.8611573,,,,,,,,,,,,,,,,,
13800,0.16455802,1.828725,,,,,,,,,,,,,,,,,
13900,0.17972249,1.8341706,,,,,,,,,,,,,,,,,
14000,0.17058834,1.87152,,,,,,,,,,,,,,,,,
14100,0.24216492,1.7398432,,,,,,,,,,,,,,,,,
14200,0.18769455,1.7996042,,,,,,,,,,,,,,,,,
14247,,,0.6478044986724854,1.7014957666397097,31.991493671432725,0.6595950126647949,1.6158703565597534,28.08369969183604,3000.0,0.6699204444885254,1.5420114994049072,27.40305596285797,3003.0,1989.267727136612,4453.087854862213,1989.267727136612,2463.609641313553,0.0986824035644531,0.0
14300,0.16540611,1.7548565,,,,,,,,,,,,,,,,,
14400,0.19304304,1.7236178,,,,,,,,,,,,,,,,,
14500,0.17712098,1.7829541,,,,,,,,,,,,,,,,,
14600,0.18167435,1.8473653,,,,,,,,,,,,,,,,,
14700,0.16401207,1.8389918,,,,,,,,,,,,,,,,,
14800,0.18028216,1.7978636,,,,,,,,,,,,,,,,,
14900,0.19329512,1.8316239,,,,,,,,,,,,,,,,,
15000,0.16791363,1.8892664,,,,,,,,,,,,,,,,,
15100,0.15918617,1.7147505,,,,,,,,,,,,,,,,,
15200,0.1654256,1.7806524,,,,,,,,,,,,,,,,,
15300,0.16453587,1.826904,,,,,,,,,,,,,,,,,
15400,0.2468676,1.8703779,,,,,,,,,,,,,,,,,
15500,0.1921663,1.8283283,,,,,,,,,,,,,,,,,
15600,0.16849348,1.7796264,,,,,,,,,,,,,,,,,
15700,0.19553947,1.8084265,,,,,,,,,,,,,,,,,
15800,0.20863564,1.7272104,,,,,,,,,,,,,,,,,
15900,0.16312824,1.7124125,,,,,,,,,,,,,,,,,
16000,0.17760833,1.7814672,,,,,,,,,,,,,,,,,
16100,0.19334115,1.8026565,,,,,,,,,,,,,,,,,
16200,0.20962119,1.7921449,,,,,,,,,,,,,,,,,
16300,0.23325841,1.7185405,,,,,,,,,,,,,,,,,
16400,0.19529,1.7595211,,,,,,,,,,,,,,,,,
16500,0.18070543,1.7764015,,,,,,,,,,,,,,,,,
16600,0.16244799,1.6924695,,,,,,,,,,,,,,,,,
16700,0.18290868,1.8639363,,,,,,,,,,,,,,,,,
16800,0.193643,1.8093263,,,,,,,,,,,,,,,,,
16900,0.19956319,1.7509315,,,,,,,,,,,,,,,,,
17000,0.24747704,1.8097818,,,,,,,,,,,,,,,,,
17100,0.16765572,1.72785,,,,,,,,,,,,,,,,,
17200,0.16002828,1.8150783,,,,,,,,,,,,,,,,,
17300,0.18791501,1.7097689,,,,,,,,,,,,,,,,,
17400,0.24542496,1.6973331,,,,,,,,,,,,,,,,,
17500,0.19813465,1.8434523,,,,,,,,,,,,,,,,,
17600,0.20401207,1.7989581,,,,,,,,,,,,,,,,,
17700,0.17541507,1.7672864,,,,,,,,,,,,,,,,,
17800,0.20786838,1.705204,,,,,,,,,,,,,,,,,
17900,0.19969869,1.7103271,,,,,,,,,,,,,,,,,
18000,0.20671692,1.6895497,,,,,,,,,,,,,,,,,
18100,0.17343664,1.6939756,,,,,,,,,,,,,,,,,
18200,0.21371944,1.786987,,,,,,,,,,,,,,,,,
18300,0.18371658,1.6931117,,,,,,,,,,,,,,,,,
18400,0.18007298,1.7517198,,,,,,,,,,,,,,,,,
18500,0.2596897,1.7233541,,,,,,,,,,,,,,,,,
18600,0.1951083,1.802242,,,,,,,,,,,,,,,,,
18700,0.19088952,1.7603717,,,,,,,,,,,,,,,,,
18800,0.20069917,1.7528384,,,,,,,,,,,,,,,,,
18900,0.21876188,1.7458258,,,,,,,,,,,,,,,,,
19000,0.17913097,1.6604376,,,,,,,,,,,,,,,,,
19100,0.18877931,1.6995957,,,,,,,,,,,,,,,,,
19144,,,0.6544793248176575,1.6499967575073242,32.028718532295095,0.6688819527626038,1.5550658702850342,28.768631773154045,3000.0,0.6796119213104248,1.4699841737747192,28.044707509998748,3003.0,2633.222596645355,5699.11021900177,2633.222596645355,3065.602828025818,0.1350963115692138,0.0
19200,0.19016136,1.7117734,,,,,,,,,,,,,,,,,
19300,0.18705422,1.7452016,,,,,,,,,,,,,,,,,
19400,0.22451918,1.7650626,,,,,,,,,,,,,,,,,
19500,0.19813922,1.7150102,,,,,,,,,,,,,,,,,
19600,0.17326267,1.7259207,,,,,,,,,,,,,,,,,
19700,0.17487204,1.7862117,,,,,,,,,,,,,,,,,
19800,0.19269244,1.7746506,,,,,,,,,,,,,,,,,
19900,0.4198774,1.7458726,,,,,,,,,,,,,,,,,
20000,0.18934974,1.7538164,,,,,,,,,,,,,,,,,
20100,0.25839588,1.7306746,,,,,,,,,,,,,,,,,
20200,0.17414773,1.6057186,,,,,,,,,,,,,,,,,
20300,0.18137686,1.7315307,,,,,,,,,,,,,,,,,
20400,0.17961627,1.8218627,,,,,,,,,,,,,,,,,
20500,0.19867699,1.7273011,,,,,,,,,,,,,,,,,
20600,0.17664085,1.6090535,,,,,,,,,,,,,,,,,
20700,0.28364602,1.7690202,,,,,,,,,,,,,,,,,
20800,0.19463536,1.6978194,,,,,,,,,,,,,,,,,
20900,0.18892099,1.7120149,,,,,,,,,,,,,,,,,
21000,0.31415212,1.7306615,,,,,,,,,,,,,,,,,
21100,0.18581858,1.6852051,,,,,,,,,,,,,,,,,
21200,0.1818519,1.7475622,,,,,,,,,,,,,,,,,
21300,0.17807601,1.7552128,,,,,,,,,,,,,,,,,
21400,0.30236846,1.6976786,,,,,,,,,,,,,,,,,
21500,0.20036918,1.7630821,,,,,,,,,,,,,,,,,
21600,0.1796795,1.7374276,,,,,,,,,,,,,,,,,
21700,0.18653944,1.6780674,,,,,,,,,,,,,,,,,
21800,0.19914109,1.7111031,,,,,,,,,,,,,,,,,
21900,0.19494016,1.660516,,,,,,,,,,,,,,,,,
22000,0.24053156,1.7140449,,,,,,,,,,,,,,,,,
22100,0.1931301,1.6713815,,,,,,,,,,,,,,,,,
22200,0.18174289,1.7445176,,,,,,,,,,,,,,,,,
22300,0.19477473,1.6612397,,,,,,,,,,,,,,,,,
22400,0.25574592,1.7313372,,,,,,,,,,,,,,,,,
22500,0.21284772,1.6285266,,,,,,,,,,,,,,,,,
22600,0.18162888,1.6904572,,,,,,,,,,,,,,,,,
22700,0.2015277,1.7282288,,,,,,,,,,,,,,,,,
22800,0.18783677,1.6346693,,,,,,,,,,,,,,,,,
22900,0.19116054,1.6932715,,,,,,,,,,,,,,,,,
23000,0.19930808,1.7677692,,,,,,,,,,,,,,,,,
23100,0.20349285,1.6809437,,,,,,,,,,,,,,,,,
23200,0.21825196,1.6968768,,,,,,,,,,,,,,,,,
23300,0.1959705,1.7689129,,,,,,,,,,,,,,,,,
23400,0.22408679,1.7257531,,,,,,,,,,,,,,,,,
23500,0.19187823,1.710017,,,,,,,,,,,,,,,,,
23600,0.19422407,1.6915493,,,,,,,,,,,,,,,,,
23700,0.19243605,1.7671225,,,,,,,,,,,,,,,,,
23800,0.18288249,1.7332711,,,,,,,,,,,,,,,,,
23900,0.20107406,1.7301601,,,,,,,,,,,,,,,,,
24000,0.24026482,1.7191085,,,,,,,,,,,,,,,,,
24043,,,0.6556917428970337,1.6392161846160889,32.63054106179289,0.6731844544410706,1.5193802118301392,29.236799195315346,3000.0,0.6864447593688965,1.4289617538452148,28.690155954123032,3003.0,3277.2183649539948,6968.05442070961,3277.2183649539948,3690.4753847122192,0.173102855682373,0.0
24100,0.17723651,1.7223783,,,,,,,,,,,,,,,,,
24200,0.19415404,1.652291,,,,,,,,,,,,,,,,,
24300,0.20989327,1.6915878,,,,,,,,,,,,,,,,,
24400,0.23808652,1.716374,,,,,,,,,,,,,,,,,
24500,0.19905499,1.7740318,,,,,,,,,,,,,,,,,
24600,0.18130848,1.6724175,,,,,,,,,,,,,,,,,
24700,0.21654397,1.6329385,,,,,,,,,,,,,,,,,
24800,0.19819248,1.776992,,,,,,,,,,,,,,,,,
24900,0.20852923,1.795883,,,,,,,,,,,,,,,,,
25000,0.19631106,1.5780119,,,,,,,,,,,,,,,,,
25100,0.25953135,1.7229838,,,,,,,,,,,,,,,,,
25200,0.18690343,1.5993106,,,,,,,,,,,,,,,,,
25300,0.21260715,1.6335356,,,,,,,,,,,,,,,,,
25400,0.19848776,1.6911671,,,,,,,,,,,,,,,,,
25500,0.20476471,1.6967138,,,,,,,,,,,,,,,,,
25600,0.19749306,1.7540072,,,,,,,,,,,,,,,,,
25700,0.23990238,1.7256064,,,,,,,,,,,,,,,,,
25800,0.20482555,1.7249323,,,,,,,,,,,,,,,,,
25900,0.19589257,1.6599767,,,,,,,,,,,,,,,,,
26000,0.2546006,1.6496967,,,,,,,,,,,,,,,,,
26100,0.1834214,1.6643701,,,,,,,,,,,,,,,,,
26200,0.28784198,1.7157574,,,,,,,,,,,,,,,,,
26300,0.23363377,1.6832936,,,,,,,,,,,,,,,,,
26400,0.18884891,1.6483936,,,,,,,,,,,,,,,,,
26500,0.2002433,1.681221,,,,,,,,,,,,,,,,,
26600,0.21843882,1.7654204,,,,,,,,,,,,,,,,,
26700,0.20713456,1.6422685,,,,,,,,,,,,,,,,,
26800,0.2230065,1.594104,,,,,,,,,,,,,,,,,
26900,0.21954465,1.7147856,,,,,,,,,,,,,,,,,
27000,0.24533972,1.7376965,,,,,,,,,,,,,,,,,
27100,0.25325164,1.6936086,,,,,,,,,,,,,,,,,
27200,0.20278162,1.6630694,,,,,,,,,,,,,,,,,
27300,0.18845889,1.6767491,,,,,,,,,,,,,,,,,
27400,0.22973186,1.5979265,,,,,,,,,,,,,,,,,
27500,0.19840638,1.6935482,,,,,,,,,,,,,,,,,
27600,0.3307097,1.7069082,,,,,,,,,,,,,,,,,
27700,0.20095973,1.6017022,,,,,,,,,,,,,,,,,
27800,0.2055259,1.6346074,,,,,,,,,,,,,,,,,
27900,0.20446391,1.7363038,,,,,,,,,,,,,,,,,
28000,0.20417324,1.7190474,,,,,,,,,,,,,,,,,
28100,0.22003673,1.698443,,,,,,,,,,,,,,,,,
28200,0.1983271,1.7660228,,,,,,,,,,,,,,,,,
28300,0.21302575,1.708843,,,,,,,,,,,,,,,,,
28400,0.20672761,1.6115006,,,,,,,,,,,,,,,,,
28500,0.23187624,1.6888008,,,,,,,,,,,,,,,,,
28600,0.2036203,1.7097025,,,,,,,,,,,,,,,,,
28700,0.2142673,1.6917436,,,,,,,,,,,,,,,,,
28800,0.21100244,1.6045761,,,,,,,,,,,,,,,,,
28900,0.1953855,1.6036543,,,,,,,,,,,,,,,,,
28930,,,0.6681793332099915,1.5576316118240356,33.20314722561647,0.6770157814025879,1.4929087162017822,29.35736006363596,3000.0,0.6905235052108765,1.3988138437271118,28.99257644415726,3003.0,3921.279017686844,8176.195688247681,3921.279017686844,4254.480960845947,0.2089879512786865,0.0
29000,0.19067219,1.6033335,,,,,,,,,,,,,,,,,
29100,0.20515864,1.6681361,,,,,,,,,,,,,,,,,
29200,0.20245174,1.7662607,,,,,,,,,,,,,,,,,
29300,0.19961324,1.616835,,,,,,,,,,,,,,,,,
29400,0.18910061,1.7020407,,,,,,,,,,,,,,,,,
29500,0.20898199,1.709347,,,,,,,,,,,,,,,,,
29600,0.22843608,1.663301,,,,,,,,,,,,,,,,,
29700,0.22396459,1.6087608,,,,,,,,,,,,,,,,,
29800,0.24377178,1.6081914,,,,,,,,,,,,,,,,,
29900,0.23417099,1.6242329,,,,,,,,,,,,,,,,,
30000,0.20684548,1.6563834,,,,,,,,,,,,,,,,,
30100,0.21218917,1.6592498,,,,,,,,,,,,,,,,,
30200,0.18957834,1.619672,,,,,,,,,,,,,,,,,
30300,0.19843157,1.6552116,,,,,,,,,,,,,,,,,
30400,0.1905599,1.6220988,,,,,,,,,,,,,,,,,
30500,0.2557492,1.6278347,,,,,,,,,,,,,,,,,
30600,0.20963243,1.6080503,,,,,,,,,,,,,,,,,
30700,0.20545173,1.6438859,,,,,,,,,,,,,,,,,
30800,0.19454592,1.5861028,,,,,,,,,,,,,,,,,
30900,0.20859736,1.5506008,,,,,,,,,,,,,,,,,
31000,0.2697204,1.6463629,,,,,,,,,,,,,,,,,
31100,0.22227196,1.6554224,,,,,,,,,,,,,,,,,
31200,0.19064498,1.726082,,,,,,,,,,,,,,,,,
31300,0.19723153,1.7239761,,,,,,,,,,,,,,,,,
31400,0.20259495,1.6120126,,,,,,,,,,,,,,,,,
31500,0.19707116,1.6611419,,,,,,,,,,,,,,,,,
31600,0.20829637,1.651392,,,,,,,,,,,,,,,,,
31700,0.21464068,1.645948,,,,,,,,,,,,,,,,,
31800,0.22956312,1.6547034,,,,,,,,,,,,,,,,,
31900,0.2454247,1.6088879,,,,,,,,,,,,,,,,,
32000,0.20988075,1.6341463,,,,,,,,,,,,,,,,,
32100,0.21833563,1.5998619,,,,,,,,,,,,,,,,,
32200,0.23430304,1.6076199,,,,,,,,,,,,,,,,,
32300,0.24730805,1.6810323,,,,,,,,,,,,,,,,,
32400,0.22430478,1.6383474,,,,,,,,,,,,,,,,,
32500,0.2059197,1.6480004,,,,,,,,,,,,,,,,,
32600,0.23598078,1.6534617,,,,,,,,,,,,,,,,,
32700,0.26158476,1.6610404,,,,,,,,,,,,,,,,,
32800,0.22836487,1.5907925,,,,,,,,,,,,,,,,,
32900,0.21081963,1.5812677,,,,,,,,,,,,,,,,,
33000,0.201226,1.658758,,,,,,,,,,,,,,,,,
33100,0.22334072,1.6557454,,,,,,,,,,,,,,,,,
33200,0.20261681,1.6772377,,,,,,,,,,,,,,,,,
33300,0.19906862,1.4885875,,,,,,,,,,,,,,,,,
33400,0.21683443,1.6576325,,,,,,,,,,,,,,,,,
33500,0.27189168,1.674931,,,,,,,,,,,,,,,,,
33600,0.21846564,1.544095,,,,,,,,,,,,,,,,,
33700,0.20386042,1.5505625,,,,,,,,,,,,,,,,,
33800,0.20592739,1.6528068,,,,,,,,,,,,,,,,,
33817,,,0.6715872883796692,1.5285818576812744,33.355826394290325,0.68016517162323,1.471490502357483,29.72448375678684,3000.0,0.6947998404502869,1.3748430013656616,29.425464888538546,3003.0,4565.309421539307,9377.772970676422,4565.309421539307,4811.951231002808,0.246927261352539,0.0
33900,0.2508238,1.6557474,,,,,,,,,,,,,,,,,
34000,0.23024164,1.5868834,,,,,,,,,,,,,,,,,
34100,0.2141211,1.6490546,,,,,,,,,,,,,,,,,
34200,0.19978496,1.5840218,,,,,,,,,,,,,,,,,
34300,0.21015783,1.6620522,,,,,,,,,,,,,,,,,
34400,0.20713143,1.6746736,,,,,,,,,,,,,,,,,
34500,0.21057273,1.6805931,,,,,,,,,,,,,,,,,
34600,0.22375719,1.6764959,,,,,,,,,,,,,,,,,
34700,0.21272996,1.5312837,,,,,,,,,,,,,,,,,
34800,0.20745522,1.5964189,,,,,,,,,,,,,,,,,
34900,0.22519985,1.6255732,,,,,,,,,,,,,,,,,
35000,0.22519326,1.6301563,,,,,,,,,,,,,,,,,
35100,0.22498363,1.5693359,,,,,,,,,,,,,,,,,
35200,0.23416589,1.6662837,,,,,,,,,,,,,,,,,
35300,0.2342912,1.621617,,,,,,,,,,,,,,,,,
35400,0.22368674,1.6575329,,,,,,,,,,,,,,,,,
35500,0.24808522,1.6573269,,,,,,,,,,,,,,,,,
35600,0.22924255,1.5827271,,,,,,,,,,,,,,,,,
35700,0.22366208,1.598634,,,,,,,,,,,,,,,,,
35800,0.2143951,1.6226058,,,,,,,,,,,,,,,,,
35900,0.21577373,1.6415122,,,,,,,,,,,,,,,,,
36000,0.22239055,1.5758647,,,,,,,,,,,,,,,,,
36100,0.22083145,1.6379673,,,,,,,,,,,,,,,,,
36200,0.2137816,1.5143007,,,,,,,,,,,,,,,,,
36300,0.2508203,1.6499777,,,,,,,,,,,,,,,,,
36400,0.25163966,1.6865847,,,,,,,,,,,,,,,,,
36500,0.20679983,1.5357858,,,,,,,,,,,,,,,,,
36600,0.2257413,1.6429211,,,,,,,,,,,,,,,,,
36700,0.2094174,1.6005051,,,,,,,,,,,,,,,,,
36800,0.24628742,1.6463847,,,,,,,,,,,,,,,,,
36900,0.2159847,1.6800356,,,,,,,,,,,,,,,,,
37000,0.2155431,1.7167071,,,,,,,,,,,,,,,,,
37100,0.21040702,1.6755683,,,,,,,,,,,,,,,,,
37200,0.21859941,1.7144772,,,,,,,,,,,,,,,,,
37300,0.22589172,1.6402512,,,,,,,,,,,,,,,,,
37400,0.23302498,1.6700981,,,,,,,,,,,,,,,,,
37500,0.2298338,1.6459846,,,,,,,,,,,,,,,,,
37600,0.25380877,1.6179488,,,,,,,,,,,,,,,,,
37700,0.22137761,1.5534302,,,,,,,,,,,,,,,,,
37800,0.2161994,1.5743856,,,,,,,,,,,,,,,,,
37900,0.21930185,1.5929343,,,,,,,,,,,,,,,,,
38000,0.22287378,1.6535593,,,,,,,,,,,,,,,,,
38100,0.21205287,1.6438124,,,,,,,,,,,,,,,,,
38200,0.23008923,1.6606268,,,,,,,,,,,,,,,,,
38300,0.21267219,1.6411164,,,,,,,,,,,,,,,,,
38400,0.22026363,1.59169,,,,,,,,,,,,,,,,,
38500,0.23103604,1.6387101,,,,,,,,,,,,,,,,,
38600,0.22560677,1.6075404,,,,,,,,,,,,,,,,,
38700,0.23952897,1.6241993,,,,,,,,,,,,,,,,,
38715,,,0.6744500994682312,1.5095720291137695,34.03727277629074,0.6828929781913757,1.454683780670166,30.042202379219788,3000.0,0.6972401738166809,1.3554669618606567,29.51594086591063,3003.0,5209.355365276337,10582.098897457125,5209.355365276337,5372.154774904251,0.2845332622528076,0.0
38800,0.22186351,1.6883522,,,,,,,,,,,,,,,,,
38900,0.22310343,1.5900482,,,,,,,,,,,,,,,,,
39000,0.23381083,1.6136098,,,,,,,,,,,,,,,,,
39100,0.21942393,1.6222261,,,,,,,,,,,,,,,,,
39200,0.22072834,1.624534,,,,,,,,,,,,,,,,,
