accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
1448.2012133598328,1.0713038444519043,28350.801651239395,56292,0,28350.801651239395,0.41820002,2.6782389,10000.0,29800.88231444359,0.58097655,1.8190515,0.53512,2.0334384,50000.0
1550.2817680835724,1.1235508918762207,30922.287454605103,61625,0,30922.287454605103,0.43340003,2.6257455,10000.0,32474.57780265808,0.59005857,1.7841601,0.54894,1.9863958,50000.0
1691.3563013076782,1.2017478942871094,33493.873643159866,66814,0,33493.873643159866,0.4372,2.6039996,10000.0,35187.3846013546,0.5983203,1.7649745,0.55219996,1.9553854,50000.0
1845.101963043213,1.2763912677764893,36065.27286887169,72024,0,36065.27286887169,0.44970003,2.4911482,10000.0,37912.676916360855,0.6102148,1.6596093,0.57074,1.8557315,50000.0
1898.3796799182887,1.3305401802062988,38636.6673681736,77328,0,38636.6673681736,0.4564,2.4670162,10000.0,40537.47834396362,0.63167965,1.5584728,0.57646,1.8177246,50000.0
2112.4135801792145,1.412824630737305,41208.560775995255,82550,0,41208.560775995255,0.4609,2.4391356,10000.0,43323.56187438965,0.64277345,1.5234258,0.58728,1.7691197,50000.0
2310.3778460025787,1.4667870998382568,43779.849913835526,87086,0,43779.849913835526,0.4753,2.3489745,10000.0,46092.93929433823,0.6417383,1.5025697,0.59518,1.7078164,50000.0
2470.1675097942352,3.873484134674072,46348.6155693531,91309,0,46348.6155693531,0.47540003,2.3700423,10000.0,48824.19792270661,0.6599414,1.4498614,0.60174,1.7059884,50000.0
2617.404007911682,6.651435375213623,48917.37523007393,95447,0,48917.37523007393,0.48250002,2.3019435,10000.0,51543.30617070198,0.66308594,1.431842,0.61034,1.6622039,50000.0
2782.7527115345,9.528259515762327,51485.85686063767,99456,0,51485.85686063767,0.49300003,2.2566361,10000.0,54280.46378278732,0.67234373,1.3734846,0.6195,1.6025846,50000.0
3006.100360393524,12.7554132938385,54053.56671977043,103469,0,54053.56671977043,0.5034,2.234428,10000.0,57075.16354107857,0.6749414,1.3487475,0.625,1.5794876,50000.0
3188.936094522476,15.849793910980225,56621.372620821,107345,0,56621.372620821,0.5054,2.1964176,10000.0,59829.337987184525,0.68158203,1.3232337,0.63056,1.5455631,50000.0
3331.991927623749,18.799904108047485,59189.66812348366,111190,0,59189.66812348366,0.51250005,2.1792824,10000.0,62544.06514596939,0.6902539,1.3046091,0.6396,1.5359998,50000.0
3369.183648824692,21.7743616104126,61757.73803782463,115127,0,61757.73803782463,0.51720005,2.1288798,10000.0,65152.66636919975,0.7104101,1.1954029,0.64508,1.4830147,50000.0
3464.0754125118256,24.767199516296387,64326.19154858589,118269,0,64326.19154858589,0.5223,2.1123013,10000.0,67819.39449429512,0.70816404,1.1989038,0.65064,1.4575356,50000.0
3511.2781343460083,27.84513759613037,66894.62998747826,121073,0,66894.62998747826,0.52650005,2.074795,10000.0,70438.51977038383,0.71449214,1.1729335,0.65713996,1.428203,50000.0
3587.3167572021484,28.88778018951416,69465.35806012154,124146,0,69465.35806012154,0.53120005,2.0667858,10000.0,73086.51126146317,0.73330075,1.1061009,0.66208,1.4087203,50000.0
3652.273223638535,30.13341808319092,72035.62809848785,126839,0,72035.62809848785,0.5385,2.0194361,10000.0,75723.11965346336,0.73244137,1.0925455,0.6666,1.3808109,50000.0
3746.474203824997,31.21138906478882,74606.17462873459,129369,0,74606.17462873459,0.5424,1.9877586,10000.0,78389.13931202888,0.73658204,1.0721651,0.67232,1.3533031,50000.0
3823.774538755417,32.2125518321991,77177.0700211525,131707,0,77177.0700211525,0.5482,1.9841876,10000.0,81038.47611284256,0.745918,1.0391425,0.67508,1.3414189,50000.0
3922.2032494544974,33.334184885025024,79748.93601107597,133643,0,79748.93601107597,0.5547,1.9617453,10000.0,83710.03724503517,0.7431055,1.0406766,0.67899996,1.3287973,50000.0
4018.717675447464,34.343456506729126,82320.12497472763,135551,0,82320.12497472763,0.5569,1.9290938,10000.0,86378.88320851326,0.7550195,1.0016558,0.68284,1.3047277,50000.0
4100.672498464584,35.37450933456421,84891.03915333748,136702,0,84891.03915333748,0.5607,1.910806,10000.0,89032.93034482002,0.74769527,1.010061,0.6881,1.2791618,50000.0
4207.2879428863525,35.42900466918945,87462.57668066025,137698,0,87462.57668066025,0.5604,1.8986108,10000.0,91711.15762233734,0.75615233,0.97766143,0.68744,1.267825,50000.0
4294.017769575119,35.48410987854004,90036.96876835823,138206,0,90036.96876835823,0.5619,1.9201522,10000.0,94372.34472227097,0.76279294,0.96459484,0.68758,1.2822406,50000.0
4425.803969621658,35.53503465652466,92609.95464468002,138796,0,92609.95464468002,0.5651,1.8820001,10000.0,97077.17978906631,0.7608398,0.9497185,0.69314,1.2462256,50000.0
4544.696998119354,35.58608675003052,95183.62889266014,139424,0,95183.62889266014,0.565,1.8995794,10000.0,99769.8104865551,0.755957,0.98481023,0.69,1.2686774,50000.0
,,,140248,0,97758.27891111374,,,,,,,,,
