global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
19300,0.37709045,0.029503053,,,,,,,,,,,,,,,,,
19400,0.28858545,0.026226716,,,,,,,,,,,,,,,,,
19500,0.2581138,0.029865976,,,,,,,,,,,,,,,,,
19600,0.2883089,0.029652482,,,,,,,,,,,,,,,,,
19700,0.27171057,0.028190635,,,,,,,,,,,,,,,,,
19800,0.29103822,0.027204188,,,,,,,,,,,,,,,,,
19900,0.274622,0.029220855,,,,,,,,,,,,,,,,,
20000,0.3209204,0.029670427,,,,,,,,,,,,,,,,,
20100,0.28200352,0.05627708,,,,,,,,,,,,,,,,,
20200,0.37808496,0.04335061,,,,,,,,,,,,,,,,,
20300,0.3863837,0.031802613,,,,,,,,,,,,,,,,,
20400,0.26221395,0.02703872,,,,,,,,,,,,,,,,,
20500,0.7680373,0.06490511,,,,,,,,,,,,,,,,,
20555,,,0.9918054938316344,0.0266508366912603,0.492220509569839,0.9869188666343688,0.0450844764709472,0.2712599245950987,43793.0,0.9860900044441224,0.0479302555322647,0.2629437827019327,43793.0,4090.186928987503,5340.370792627335,4090.186928987503,1249.6047003269196,0.4447653293609619,0.0
20600,0.37492836,0.030474404,,,,,,,,,,,,,,,,,
20700,0.35663873,0.027436482,,,,,,,,,,,,,,,,,
20800,0.3824218,0.031327683,,,,,,,,,,,,,,,,,
20900,0.35930985,0.029844368,,,,,,,,,,,,,,,,,
21000,0.43369627,0.028537787,,,,,,,,,,,,,,,,,
21100,0.4432583,0.028287277,,,,,,,,,,,,,,,,,
21200,0.5548235,0.031764407,,,,,,,,,,,,,,,,,
21300,0.30646974,0.026054228,,,,,,,,,,,,,,,,,
21400,0.44791105,0.035794582,,,,,,,,,,,,,,,,,
21500,0.4842282,0.032231502,,,,,,,,,,,,,,,,,
21600,0.3691237,0.030161856,,,,,,,,,,,,,,,,,
21700,0.59267724,0.030279892,,,,,,,,,,,,,,,,,
21800,1.7046378,0.040391658,,,,,,,,,,,,,,,,,
21900,0.6854681,0.03411579,,,,,,,,,,,,,,,,,
22000,0.45539567,0.02856803,,,,,,,,,,,,,,,,,
22100,0.5338095,0.03244387,,,,,,,,,,,,,,,,,
22200,0.5035796,0.031736515,,,,,,,,,,,,,,,,,
22300,0.3228409,0.028901136,,,,,,,,,,,,,,,,,
22400,0.66485345,0.030242588,,,,,,,,,,,,,,,,,
22500,0.4784163,0.031594533,,,,,,,,,,,,,,,,,
22600,0.40701258,0.031319283,,,,,,,,,,,,,,,,,
22700,0.55014706,0.0290274,,,,,,,,,,,,,,,,,
22800,0.3220475,0.02829072,,,,,,,,,,,,,,,,,
22892,,,0.9920410513877868,0.0260159783065319,0.5019789111938409,0.986802577972412,0.0449338108301162,0.2729166348137283,43793.0,0.9859573245048524,0.0477152131497859,0.2616000565654498,43793.0,4542.236105680466,5898.886119604111,4542.236105680466,1356.002692937851,0.4979240894317627,0.0
22900,0.36462033,0.02871244,,,,,,,,,,,,,,,,,
23000,0.47880146,0.030741027,,,,,,,,,,,,,,,,,
23100,0.386281,0.028083723,,,,,,,,,,,,,,,,,
23200,0.34424707,0.029080715,,,,,,,,,,,,,,,,,
23300,0.49390602,0.030863784,,,,,,,,,,,,,,,,,
23400,0.4234935,0.028509228,,,,,,,,,,,,,,,,,
23500,0.54951626,0.031932477,,,,,,,,,,,,,,,,,
23600,0.55075103,0.031294554,,,,,,,,,,,,,,,,,
23700,0.37400028,0.028963698,,,,,,,,,,,,,,,,,
23800,0.3399778,0.027699633,,,,,,,,,,,,,,,,,
23900,0.65245473,0.033352807,,,,,,,,,,,,,,,,,
24000,0.38915488,0.032895707,,,,,,,,,,,,,,,,,
24100,0.3587399,0.027736597,,,,,,,,,,,,,,,,,
24200,0.4356382,0.03295765,,,,,,,,,,,,,,,,,
24300,0.47139776,0.029909704,,,,,,,,,,,,,,,,,
24400,0.4304393,0.028547466,,,,,,,,,,,,,,,,,
24500,0.4269514,0.029188998,,,,,,,,,,,,,,,,,
24600,0.56081975,0.031088468,,,,,,,,,,,,,,,,,
24700,0.45477083,0.029057475,,,,,,,,,,,,,,,,,
24800,0.30926868,0.024552155,,,,,,,,,,,,,,,,,
24900,0.39775375,0.029928315,,,,,,,,,,,,,,,,,
25000,0.42183146,0.032942824,,,,,,,,,,,,,,,,,
25100,0.44983432,0.028556192,,,,,,,,,,,,,,,,,
25200,0.4848268,0.030577263,,,,,,,,,,,,,,,,,
25206,,,0.9919878244400024,0.0261188931763172,0.507867360179845,0.9867832660675048,0.0446374453604221,0.2768249087270023,43793.0,0.9858869910240172,0.0474463291466236,0.2647027423935183,43793.0,4994.191541910172,6456.6129105091095,4994.191541910172,1461.7066621780396,0.550161600112915,0.0
25300,0.58284736,0.031566966,,,,,,,,,,,,,,,,,
25400,0.49368203,0.02847081,,,,,,,,,,,,,,,,,
25500,0.39276883,0.02993371,,,,,,,,,,,,,,,,,
25600,0.45991692,0.03097989,,,,,,,,,,,,,,,,,
25700,0.11679911,0.055748004,,,,,,,,,,,,,,,,,
25800,0.34503844,0.026265265,,,,,,,,,,,,,,,,,
25900,0.2933682,0.024001062,,,,,,,,,,,,,,,,,
26000,0.33498168,0.026371334,,,,,,,,,,,,,,,,,
26100,0.28574088,0.02649318,,,,,,,,,,,,,,,,,
26200,0.29529274,0.026742082,,,,,,,,,,,,,,,,,
26300,0.32855916,0.027970672,,,,,,,,,,,,,,,,,
26400,0.37593818,0.028652443,,,,,,,,,,,,,,,,,
26500,0.35142097,0.028481225,,,,,,,,,,,,,,,,,
26600,0.38589877,0.025778065,,,,,,,,,,,,,,,,,
26700,0.437521,0.030514786,,,,,,,,,,,,,,,,,
26800,0.30959794,0.030107765,,,,,,,,,,,,,,,,,
26900,0.42167035,0.030937517,,,,,,,,,,,,,,,,,
27000,0.30324477,0.029075515,,,,,,,,,,,,,,,,,
27100,0.24693392,0.02643519,,,,,,,,,,,,,,,,,
27200,0.2635168,0.02524818,,,,,,,,,,,,,,,,,
27300,0.31980625,0.026216531,,,,,,,,,,,,,,,,,
27400,0.26984912,0.028599951,,,,,,,,,,,,,,,,,
27500,0.26209205,0.02566182,,,,,,,,,,,,,,,,,
27518,,,0.9921846389770508,0.0254991706460714,0.5083536866646581,0.9868857860565186,0.0440331660211086,0.2842350234539836,43793.0,0.9860748052597046,0.0467929653823375,0.2745928615171793,43793.0,5446.266435623169,7013.39261007309,5446.266435623169,1566.345249414444,0.6014513969421387,0.0
27518,,,,,,,,,,,,,,5446.266435623169,,,,,0.0
