global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.36966628,6.907756,,,,,,,,,,,,,,
1,,,0.00091796875,6.907755,0.0009999999,6.907755,50000.0,0.001,6.907755,10000.0,54.57469153404236,121.44866847991943,54.57469153404236,66.87388229370117,0.0,0.0
100,0.47704238,6.8750253,,,,,,,,,,,,,,
200,0.6356948,6.761264,,,,,,,,,,,,,,
300,1.0168518,6.682926,,,,,,,,,,,,,,
400,1.0359346,6.527925,,,,,,,,,,,,,,
500,1.2145323,6.7409434,,,,,,,,,,,,,,
600,1.0027032,6.3434367,,,,,,,,,,,,,,
700,1.3467636,6.602444,,,,,,,,,,,,,,
800,1.3708038,6.2053056,,,,,,,,,,,,,,
900,1.1203035,6.177043,,,,,,,,,,,,,,
1000,1.4302171,6.136552,,,,,,,,,,,,,,
1100,1.2222574,6.017331,,,,,,,,,,,,,,
1200,1.900102,6.035434,,,,,,,,,,,,,,
1300,0.8938246,6.5202885,,,,,,,,,,,,,,
1400,0.95520276,6.2041817,,,,,,,,,,,,,,
1500,0.8748586,6.662169,,,,,,,,,,,,,,
1600,1.0899514,5.7659187,,,,,,,,,,,,,,
1700,1.4024596,5.6796045,,,,,,,,,,,,,,
1800,1.0765485,5.736717,,,,,,,,,,,,,,
1900,1.2064534,6.4597573,,,,,,,,,,,,,,
2000,1.0230466,5.6713424,,,,,,,,,,,,,,
2100,1.1156287,5.7019634,,,,,,,,,,,,,,
2200,0.9620657,5.492148,,,,,,,,,,,,,,
2300,1.1872891,5.470777,,,,,,,,,,,,,,
2400,0.861787,6.4888706,,,,,,,,,,,,,,
2500,1.2176524,5.4277105,,,,,,,,,,,,,,
2600,0.9310961,5.6319695,,,,,,,,,,,,,,
2700,1.1004388,5.2585073,,,,,,,,,,,,,,
2800,0.7369745,6.479431,,,,,,,,,,,,,,
2900,1.089326,5.1950006,,,,,,,,,,,,,,
3000,1.0316514,5.1600614,,,,,,,,,,,,,,
3100,1.0300924,5.213107,,,,,,,,,,,,,,
3200,0.9426324,4.9674535,,,,,,,,,,,,,,
3300,1.2856011,5.059386,,,,,,,,,,,,,,
3400,0.95392305,5.0190864,,,,,,,,,,,,,,
3500,0.92997634,6.200741,,,,,,,,,,,,,,
3600,1.0441003,4.8497896,,,,,,,,,,,,,,
3700,0.88558733,5.0246763,,,,,,,,,,,,,,
3800,1.038342,5.0506063,,,,,,,,,,,,,,
3900,0.97893256,4.7770977,,,,,,,,,,,,,,
4000,0.93733966,4.666315,,,,,,,,,,,,,,
4100,1.0211979,4.7411847,,,,,,,,,,,,,,
4200,0.7516597,5.7560334,,,,,,,,,,,,,,
4300,1.1073192,4.657543,,,,,,,,,,,,,,
4400,1.0388864,5.0926957,,,,,,,,,,,,,,
4500,1.0521171,6.2236323,,,,,,,,,,,,,,
4600,1.0524377,4.5689487,,,,,,,,,,,,,,
4700,1.0129951,4.566141,,,,,,,,,,,,,,
4800,0.9972475,4.4694834,,,,,,,,,,,,,,
4900,1.0727881,4.5484033,,,,,,,,,,,,,,
5000,0.91946846,5.2363954,,,,,,,,,,,,,,
5100,1.0730652,4.5320044,,,,,,,,,,,,,,
5200,0.72255677,6.16482,,,,,,,,,,,,,,
5300,1.0800058,4.369173,,,,,,,,,,,,,,
5400,1.0142403,5.2709265,,,,,,,,,,,,,,
5455,,,0.30478516,3.3944213,0.28088,3.530373,50000.0,0.20610002,4.0241785,10000.0,2626.0510778427124,2716.798020362854,2626.0510778427124,90.63721203804016,0.0408036708831787,0.0
5500,1.0736505,4.715358,,,,,,,,,,,,,,
5600,1.2092595,4.204644,,,,,,,,,,,,,,
5700,1.748271,4.5002174,,,,,,,,,,,,,,
5800,1.266608,4.1265798,,,,,,,,,,,,,,
5900,2.4227617,4.520291,,,,,,,,,,,,,,
6000,1.18851,4.1333885,,,,,,,,,,,,,,
6100,0.8626976,6.0996943,,,,,,,,,,,,,,
6200,0.8006124,5.959593,,,,,,,,,,,,,,
6300,1.2788066,4.081699,,,,,,,,,,,,,,
6400,1.2325785,4.3374825,,,,,,,,,,,,,,
6500,0.930025,4.537962,,,,,,,,,,,,,,
6600,1.1655749,4.8372946,,,,,,,,,,,,,,
6700,0.9641578,3.9644194,,,,,,,,,,,,,,
6800,0.9157258,4.675963,,,,,,,,,,,,,,
6900,1.0118812,3.7574856,,,,,,,,,,,,,,
7000,0.81481266,5.8208895,,,,,,,,,,,,,,
7100,1.1107707,3.884541,,,,,,,,,,,,,,
7200,1.2492148,3.8626533,,,,,,,,,,,,,,
7300,0.819728,5.240506,,,,,,,,,,,,,,
7400,1.2772878,4.4127703,,,,,,,,,,,,,,
7500,1.129076,4.3396826,,,,,,,,,,,,,,
7600,1.5319963,3.736871,,,,,,,,,,,,,,
7700,1.2255234,4.602016,,,,,,,,,,,,,,
7800,1.3975997,3.858762,,,,,,,,,,,,,,
7900,0.875243,5.9213066,,,,,,,,,,,,,,
8000,1.3402535,3.875117,,,,,,,,,,,,,,
8100,1.0007901,3.9916308,,,,,,,,,,,,,,
8200,1.0292088,4.338491,,,,,,,,,,,,,,
8300,0.8829173,4.785991,,,,,,,,,,,,,,
8400,1.0634695,4.224659,,,,,,,,,,,,,,
8500,0.86560565,5.171526,,,,,,,,,,,,,,
8600,1.2022148,3.984575,,,,,,,,,,,,,,
8700,1.2777332,3.6361094,,,,,,,,,,,,,,
8800,1.2269424,3.9360452,,,,,,,,,,,,,,
8900,1.226897,3.6863031,,,,,,,,,,,,,,
9000,1.2203207,3.9857707,,,,,,,,,,,,,,
9100,1.2046458,3.6619499,,,,,,,,,,,,,,
9200,1.3308299,3.6106248,,,,,,,,,,,,,,
9300,1.1766194,4.274035,,,,,,,,,,,,,,
9400,1.3738446,4.039109,,,,,,,,,,,,,,
9500,1.0978463,4.2096395,,,,,,,,,,,,,,
9600,0.966694,5.560505,,,,,,,,,,,,,,
9700,1.0526804,3.4976928,,,,,,,,,,,,,,
9800,1.1130722,3.9202676,,,,,,,,,,,,,,
9900,1.0651127,5.95986,,,,,,,,,,,,,,
10000,1.252575,3.4588,,,,,,,,,,,,,,
10100,1.5454675,4.498245,,,,,,,,,,,,,,
10200,1.2902966,3.8218613,,,,,,,,,,,,,,
10300,1.2939813,3.415499,,,,,,,,,,,,,,
10400,1.0693296,4.6871653,,,,,,,,,,,,,,
10500,1.4425393,3.4052253,,,,,,,,,,,,,,
10600,1.0629324,4.1696005,,,,,,,,,,,,,,
10700,1.4503869,3.727436,,,,,,,,,,,,,,
10800,1.0935982,4.7884674,,,,,,,,,,,,,,
10900,1.3087255,3.5488777,,,,,,,,,,,,,,
11000,1.2780945,3.5362992,,,,,,,,,,,,,,
11100,1.4203371,3.4555936,,,,,,,,,,,,,,
