accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
974.8414170742036,0.0,352.09292101860046,1,0,352.09292101860046,0.9778311994947292,3581.0,0.2575151645348279,1327.551181793213,0.9713675635201592,0.2469139780317034,0.9784393052942107,3554.0,0.2354602717118915
980.7964112758636,0.4742388725280761,461.8555405139923,259,0,461.8555405139923,0.3298039866439193,3581.0,0.6986034556295379,1445.1119937896729,0.3045628070831299,0.7069249834333148,0.3281629537690806,3554.0,0.6802831509171005
986.787588596344,0.5199851989746094,571.2431812286377,311,0,571.2431812286377,0.3263710190283789,3581.0,0.7016570883002304,1561.6918532848358,0.3012816224779401,0.7103934969220843,0.3239613169689962,3554.0,0.6845449641908765
992.7738115787506,0.5660486221313477,680.6261682510376,361,0,680.6261682510376,0.3174919633351368,3581.0,0.7125577183616657,1678.2602634429932,0.2928752899169922,0.720855712890625,0.3152938782665658,3554.0,0.6952671615609173
998.7421581745148,0.6137897968292236,790.4842734336853,415,0,790.4842734336853,0.3148302782916783,3581.0,0.7137960110653448,1795.2809572219849,0.2898975099836077,0.7228666033063617,0.3126097739782639,3554.0,0.6965656956730093
1004.7064781188964,0.6625072956085205,903.133677482605,468,0,903.133677482605,0.3130381524779216,3581.0,0.7138840953120636,1915.087587356568,0.2882914543151855,0.7222708293369838,0.3109312900077378,3554.0,0.6966131636448368
1010.6718091964722,0.707395076751709,1013.1537334918976,522,0,1013.1537334918976,0.3147620334534697,3581.0,0.7160780884573094,2032.2638864517207,0.2895867824554443,0.7252076693943569,0.3124577528181275,3554.0,0.6991773958479882
1016.647857427597,0.75140380859375,1122.648824453354,577,0,1122.648824453354,0.3065493023618577,3581.0,0.7231634843619101,2148.917333841324,0.2815492493765695,0.7326189449855259,0.3042986885375633,3554.0,0.7060321556696679
1022.616499900818,0.7986190319061279,1234.4291696548462,634,0,1234.4291696548462,0.3059982985832344,3581.0,0.7242948078836219,2267.852856397629,0.2809113093784877,0.7338530676705497,0.3034071012635411,3554.0,0.7073549389772088
1028.5906176567078,0.8456387519836426,1345.5207405090332,687,0,1345.5207405090332,0.3040504231861735,3581.0,0.7272752188198129,2386.104907274246,0.2795236962182181,0.7361892972673688,0.3018361930439294,3554.0,0.7102049407357907
1034.5733647346497,0.8913695812225342,1455.915211200714,739,0,1455.915211200714,0.3040641607834753,3581.0,0.725552667289165,2503.666026115417,0.279403873852321,0.73432799748012,0.3019812073543894,3554.0,0.7084250635287704
1040.5491876602173,0.9397344589233398,1568.114784002304,795,0,1568.114784002304,0.3070339361604649,3581.0,0.7150441893849483,2623.030520439148,0.2823852981839861,0.7237062454223633,0.3047981670081246,3554.0,0.6986840311972425
1046.501710653305,0.9861013889312744,1679.2242283821106,853,0,1679.2242283821106,0.3034316858943032,3581.0,0.7276610987241692,2741.277256965637,0.2786798477172851,0.737382071358817,0.301098206905951,3554.0,0.7105422312447243
1052.4859747886658,1.0311272144317627,1788.892230272293,901,0,1788.892230272293,0.304887530324979,3581.0,0.7256117082780648,2858.111909866333,0.2794443198612758,0.7359895024980817,0.3028132020588597,3554.0,0.7084147593380697
1058.4646167755127,1.0777044296264648,1899.280084133148,957,0,1899.280084133148,0.3020319167677499,3581.0,0.7273098525638788,2975.666801214218,0.2770219700677054,0.7371826171875,0.2999795496161895,3554.0,0.710131849676421
1064.3538963794708,1.1240370273590088,2008.3127455711365,2331,0,2008.3127455711365,0.293997535822745,3581.0,0.7338404949734711,3092.182745218277,0.2690396649496896,0.7437358583722796,0.2925575440964406,3554.0,0.7159952776580966
1070.2320737838745,1.1695454120635986,2117.194030046463,4180,0,2117.194030046463,0.2922940737573303,3581.0,0.7379141186775691,3208.666905641556,0.2668870006288801,0.7479912894112724,0.2906932412202799,3554.0,0.7206715941764561
1076.1235375404358,1.215857982635498,2226.0769970417023,6028,0,2226.0769970417023,0.290316609689158,3581.0,0.7390806895333007,3325.1602594852448,0.2650393758501325,0.7491558619907924,0.2888382121157498,3554.0,0.7216376464019415
1082.0248246192932,1.2612793445587158,2334.9312872886658,7876,0,2334.9312872886658,0.2899319569647096,3581.0,0.740005574123848,3441.636815071106,0.2646539892469133,0.7502057892935616,0.2885121875219822,3554.0,0.7226668289691193
1087.9101521968842,1.3054378032684326,2443.7780978679657,9719,0,2443.7780978679657,0.2896748627740156,3581.0,0.7384595319699455,3558.084795475006,0.264324460710798,0.7487754821777344,0.2881890481016108,3554.0,0.7210718089432682
1093.8106560707092,1.3501324653625488,2552.634909629822,11569,0,2552.634909629822,0.2908507738323792,3581.0,0.7382170275848227,3674.560086965561,0.265251704624721,0.7489607674734933,0.2893691527152504,3554.0,0.7208590617526027
1099.7049465179443,1.3947322368621826,2661.519544124604,13420,0,2661.519544124604,0.2889815743027436,3581.0,0.7408620093462022,3791.047773838043,0.2635469777243478,0.7511687959943499,0.2875847073170195,3554.0,0.7234895155546567
1105.58868932724,1.440953493118286,2770.376200914383,15272,0,2770.376200914383,0.2886558943905333,3581.0,0.7404717661355068,3907.503698825836,0.2630643333707537,0.7509100096566337,0.2872638004712999,3554.0,0.723034757271736
1111.499852180481,1.4859821796417236,2879.2505729198456,17120,0,2879.2505729198456,0.2887137081995253,3581.0,0.7405070816461882,4023.999473571777,0.2630764245986938,0.7511194774082729,0.2873113886586856,3554.0,0.7231116952289673
1117.3912858963013,1.5322344303131104,2936.8655195236206,18095,0,2936.8655195236206,0.2887702266519478,3581.0,0.7403803412323723,4088.966637849808,0.2631224564143589,0.7509709766932896,0.2873735401022615,3554.0,0.7229610479609243
,,,18095,0,2936.8655195236206,,,,,,,,,
