global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
45500,0.3181664,3.2740953,,,,,,,,,,,,,,
45600,0.30011985,3.2137733,,,,,,,,,,,,,,
45700,0.30848658,3.181758,,,,,,,,,,,,,,
45787,,,3.12810492515564,22.83067268704633,3.1264023780822754,22.79183546256285,100000.0,0.0,1.0,0.0,10304.23870229721,11950.66808104515,10304.23870229721,1645.9629244804382,0.1848077774047851,0.0
45800,0.31261396,3.201301,,,,,,,,,,,,,,
45900,0.3153255,3.287426,,,,,,,,,,,,,,
46000,0.29261103,3.19176,,,,,,,,,,,,,,
46100,0.28903827,3.3363454,,,,,,,,,,,,,,
46200,0.29761767,3.1706119,,,,,,,,,,,,,,
46300,0.28281796,3.2719831,,,,,,,,,,,,,,
46400,0.2852517,3.218486,,,,,,,,,,,,,,
46500,0.2839221,3.225259,,,,,,,,,,,,,,
46600,0.33207858,3.1816995,,,,,,,,,,,,,,
46700,0.29010415,3.2692952,,,,,,,,,,,,,,
46800,0.28726998,3.1624374,,,,,,,,,,,,,,
46900,0.3009701,3.2604952,,,,,,,,,,,,,,
47000,0.32346198,3.2386723,,,,,,,,,,,,,,
47100,0.3065409,3.2753513,,,,,,,,,,,,,,
47200,0.277013,3.1485689,,,,,,,,,,,,,,
47300,0.3078929,3.0559475,,,,,,,,,,,,,,
47400,0.29770824,3.119133,,,,,,,,,,,,,,
47500,0.29565373,3.3591561,,,,,,,,,,,,,,
47600,0.29253086,3.1535811,,,,,,,,,,,,,,
47700,0.30494863,3.0528932,,,,,,,,,,,,,,
47800,0.35191646,3.266114,,,,,,,,,,,,,,
47900,0.31546298,3.2062392,,,,,,,,,,,,,,
48000,0.28243187,3.095377,,,,,,,,,,,,,,
48100,0.3427308,3.2954261,,,,,,,,,,,,,,
48200,0.3036297,3.2363007,,,,,,,,,,,,,,
48300,0.30001515,3.261205,,,,,,,,,,,,,,
48400,0.2897378,3.1569276,,,,,,,,,,,,,,
48500,0.31601688,3.230271,,,,,,,,,,,,,,
48600,0.29736885,3.185761,,,,,,,,,,,,,,
48700,0.31609365,3.2118602,,,,,,,,,,,,,,
48800,0.28951856,3.2709603,,,,,,,,,,,,,,
48900,0.29113382,3.1610568,,,,,,,,,,,,,,
49000,0.29817605,3.2551575,,,,,,,,,,,,,,
49100,0.33372504,3.1375961,,,,,,,,,,,,,,
49200,0.31474388,3.2797918,,,,,,,,,,,,,,
49300,0.29567719,3.1201978,,,,,,,,,,,,,,
49400,0.29572564,3.0869424,,,,,,,,,,,,,,
49500,0.304155,3.1349902,,,,,,,,,,,,,,
49600,0.29043174,3.2490187,,,,,,,,,,,,,,
49700,0.31657764,3.232595,,,,,,,,,,,,,,
49800,0.301443,3.1484396,,,,,,,,,,,,,,
49900,0.29518613,3.2565064,,,,,,,,,,,,,,
50000,0.29651308,3.2806413,,,,,,,,,,,,,,
50100,0.3051718,3.1814334,,,,,,,,,,,,,,
50200,0.2803002,3.3289444,,,,,,,,,,,,,,
50300,0.28469324,3.1404135,,,,,,,,,,,,,,
50400,0.30591536,3.280576,,,,,,,,,,,,,,
50500,0.28948286,3.249585,,,,,,,,,,,,,,
50600,0.3014632,3.1691618,,,,,,,,,,,,,,
50700,0.3030291,3.122159,,,,,,,,,,,,,,
50800,0.2953322,3.2232437,,,,,,,,,,,,,,
50900,0.3267246,3.2583222,,,,,,,,,,,,,,
51000,0.30580953,3.1618845,,,,,,,,,,,,,,
51100,0.32406974,3.1943846,,,,,,,,,,,,,,
51200,0.283416,3.1892116,,,,,,,,,,,,,,
51300,0.32669607,3.2238493,,,,,,,,,,,,,,
51400,0.30288646,3.1253626,,,,,,,,,,,,,,
51500,0.32574698,3.1210713,,,,,,,,,,,,,,
51600,0.2824021,3.1029058,,,,,,,,,,,,,,
51700,0.2763216,3.1093705,,,,,,,,,,,,,,
51800,0.28567344,3.2428384,,,,,,,,,,,,,,
51900,0.2857169,3.0821888,,,,,,,,,,,,,,
52000,0.30641854,3.207614,,,,,,,,,,,,,,
52100,0.30899426,3.181472,,,,,,,,,,,,,,
52200,0.30799323,3.1441731,,,,,,,,,,,,,,
52300,0.28604114,3.2361672,,,,,,,,,,,,,,
52400,0.29963067,3.1140819,,,,,,,,,,,,,,
52500,0.30200735,3.2378721,,,,,,,,,,,,,,
52600,0.38713586,3.2453828,,,,,,,,,,,,,,
52700,0.32265362,3.3040986,,,,,,,,,,,,,,
52800,0.29690903,3.2526574,,,,,,,,,,,,,,
52900,0.307866,3.166725,,,,,,,,,,,,,,
53000,0.31809682,3.211397,,,,,,,,,,,,,,
53100,0.30496272,3.2905903,,,,,,,,,,,,,,
53200,0.3141486,3.2182593,,,,,,,,,,,,,,
53300,0.30223417,3.096877,,,,,,,,,,,,,,
53400,0.33321702,3.097287,,,,,,,,,,,,,,
53500,0.31941986,3.0714998,,,,,,,,,,,,,,
53600,0.30020896,3.0911336,,,,,,,,,,,,,,
53700,0.29070604,3.0979252,,,,,,,,,,,,,,
53800,0.32586646,3.2098546,,,,,,,,,,,,,,
53900,0.31422684,3.2574866,,,,,,,,,,,,,,
54000,0.30100766,3.230339,,,,,,,,,,,,,,
54100,0.32273898,3.1496842,,,,,,,,,,,,,,
54200,0.29416177,3.104796,,,,,,,,,,,,,,
54300,0.3066703,3.2507775,,,,,,,,,,,,,,
54400,0.31130522,3.1314929,,,,,,,,,,,,,,
54500,0.31563565,3.1052613,,,,,,,,,,,,,,
54600,0.2969068,3.1248984,,,,,,,,,,,,,,
54700,0.3587246,3.2299027,,,,,,,,,,,,,,
54800,0.28744906,3.1644053,,,,,,,,,,,,,,
54900,0.32504305,3.3425257,,,,,,,,,,,,,,
55000,0.3127667,3.2493932,,,,,,,,,,,,,,
55100,0.33871752,3.2088614,,,,,,,,,,,,,,
55200,0.3018264,3.1220114,,,,,,,,,,,,,,
55300,0.31467167,3.118302,,,,,,,,,,,,,,
55400,0.30620542,3.1452742,,,,,,,,,,,,,,
55500,0.30542082,3.1658127,,,,,,,,,,,,,,
55600,0.3272219,3.2026772,,,,,,,,,,,,,,
55700,0.32732952,3.2215352,,,,,,,,,,,,,,
55800,0.30616352,3.190844,,,,,,,,,,,,,,
55900,0.28916684,3.0718338,,,,,,,,,,,,,,
56000,0.2889021,3.2081628,,,,,,,,,,,,,,
56100,0.29741386,3.2501402,,,,,,,,,,,,,,
56200,0.3419129,3.0822575,,,,,,,,,,,,,,
56300,0.2915738,3.1152442,,,,,,,,,,,,,,
56400,0.30347365,3.2536654,,,,,,,,,,,,,,
56500,0.31728277,3.1539078,,,,,,,,,,,,,,
56600,0.32612163,3.1430018,,,,,,,,,,,,,,
56700,0.29083967,3.115603,,,,,,,,,,,,,,
56800,0.29530331,3.159134,,,,,,,,,,,,,,
56900,0.30851817,3.1805155,,,,,,,,,,,,,,
57000,0.29522774,3.117595,,,,,,,,,,,,,,
57100,0.29384562,3.0733697,,,,,,,,,,,,,,
57200,0.3040299,3.1228745,,,,,,,,,,,,,,
57242,,,3.0781707763671875,21.71863779258594,3.076569080352783,21.683878980951235,100000.0,0.0,1.0,0.0,12875.283079862596,14850.56470155716,12875.283079862596,1974.698875665665,0.2349100112915039,0.0
57242,,,,,,,,,,,12875.283079862595,,,,,0.0
