accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
243.44965720176697,0.0,18.40320611000061,1,0,18.40320611000061,0.4896935224533081,0.7561920881271362,0.0296212791147936,43793.0,261.8529419898987,0.4865469634532928,0.7609047293663025,0.0243611349092667,0.4886068999767303,0.7570869326591492,0.0277080923342443,43793.0
353.9625146389008,0.0687026977539062,470.4710736274719,2130,0,470.4710736274719,0.9831398725509644,0.0673259049654007,0.0357690783534732,43793.0,824.5172009468079,0.9867305755615234,0.0544234290719032,0.0343988785613794,0.9841222167015076,0.064084306359291,0.0341890814433129,43793.0
461.9567348957062,0.1071565151214599,922.5534241199492,4356,0,922.5534241199492,0.9831680655479432,0.0663814321160316,0.0430565054641828,43793.0,1384.6487727165222,0.9867706894874572,0.0531153380870819,0.0491417446745317,0.9841623902320862,0.0632371976971626,0.0442478096220134,43793.0
571.208037853241,0.1438238620758056,1374.643886566162,6625,0,1374.643886566162,0.983351707458496,0.0607643201947212,0.0834004015179071,43793.0,1946.0431337356567,0.9870873689651488,0.0480330064892768,0.0879423645492273,0.9843677878379822,0.0575092434883117,0.0844939145181951,43793.0
680.8507671356201,0.182070255279541,1826.653802871704,8885,0,1826.653802871704,0.9841080904006958,0.0556216984987258,0.1341699735789955,43793.0,2507.7504687309265,0.9879310727119446,0.0430233515799045,0.1384994185588547,0.985071301460266,0.0525359995663166,0.1367551901628219,43793.0
787.2983644008636,0.2170679569244384,2278.6940484046936,11223,0,2278.6940484046936,0.9847815036773682,0.0516109690070152,0.1767624969052513,43793.0,3066.289974451065,0.9886496663093568,0.038918986916542,0.2214243813264164,0.985588014125824,0.0490117110311985,0.1776159903079715,43793.0
894.7950913906097,0.2577922344207763,2730.8094713687897,13544,0,2730.8094713687897,0.985138177871704,0.0499253869056701,0.2042054298844517,43793.0,3625.9594910144806,0.9893131256103516,0.0361354388296604,0.2605933833843709,0.9860528111457824,0.0471661277115345,0.2111768636229724,43793.0
1001.174590587616,0.2987504005432129,3182.870648622513,15849,0,3182.870648622513,0.9853711128234864,0.0487804301083087,0.221538211492925,43793.0,4184.4576914310455,0.9898038506507874,0.0342830345034599,0.3081505524764038,0.986272394657135,0.0460863932967186,0.2312856270209891,43793.0
1107.4274680614471,0.3367257118225097,3634.898852348328,18151,0,3634.898852348328,0.9856321811676024,0.0479770451784133,0.2392718267311551,43793.0,4742.793068885803,0.9901463985443116,0.0329078622162342,0.3411956144840108,0.9865618348121644,0.0453502647578716,0.2426653859810153,43793.0
1207.3726408481598,0.3721184730529785,4086.959207296372,20469,0,4086.959207296372,0.9856444001197816,0.0482489764690399,0.239947198540184,43793.0,5294.850476026535,0.990425169467926,0.0318611711263656,0.3617340163085708,0.9865504503250122,0.0454089939594268,0.2470471939274109,43793.0
1305.0376160144806,0.4076042175292969,4538.932861566544,22804,0,4538.932861566544,0.9857711791992188,0.0479699186980724,0.2437764878065548,43793.0,5844.541049480438,0.9908639192581176,0.030052388086915,0.4094429126191371,0.9867020845413208,0.0451164916157722,0.2549655835661991,43793.0
1403.1150608062744,0.4427342414855957,4991.007339000702,25132,0,4991.007339000702,0.985849916934967,0.047876201570034,0.2410676486188581,43793.0,6394.74541759491,0.9911410808563232,0.0291001200675964,0.4201113491443878,0.9867522120475768,0.0448407530784606,0.2603676390546645,43793.0
1499.8797523975372,0.4816935062408447,5443.031610965729,27462,0,5443.031610965729,0.9858174920082092,0.0479897297918796,0.2530822554853036,43793.0,6943.590606451035,0.991204023361206,0.028820602223277,0.4357966430407001,0.9866828322410583,0.0452358201146125,0.2566306740673785,43793.0
1597.8273119926453,0.5177464485168457,5895.114526987076,29781,0,5895.114526987076,0.9858208894729614,0.0483159460127353,0.2517950242827824,43793.0,7493.676614522934,0.991470992565155,0.0280443429946899,0.4425204097679915,0.9867887496948242,0.0451691374182701,0.2654756685490676,43793.0
1695.9299008846283,0.5545618534088135,6347.274091720581,32097,0,6347.274091720581,0.985695779323578,0.0489150919020175,0.2525849250163149,43793.0,8043.992626190186,0.9917630553245544,0.0270215645432472,0.4605462182216232,0.9866572022438048,0.0456461682915687,0.2638805206164361,43793.0
1794.760576725006,0.5916876792907715,6799.275940418243,34406,0,6799.275940418243,0.9856444001197816,0.0496664345264434,0.2524644574101491,43793.0,8594.87892985344,0.9923423528671264,0.0250900387763977,0.5070307188558889,0.9865878224372864,0.0465511493384838,0.2599172805155834,43793.0
1892.7653412818909,0.641740083694458,7251.386204481125,36711,0,7251.386204481125,0.9856936931610109,0.0504847429692745,0.2503646301903555,43793.0,9145.060871124268,0.992835521697998,0.0233422238379716,0.5480602921870632,0.9865772724151612,0.0471522323787212,0.2596222229804781,43793.0
1991.2970554828644,0.680596113204956,7703.512092113495,39032,0,7703.512092113495,0.9854022264480592,0.0515360310673713,0.2504690761060716,43793.0,9695.774317026138,0.992941439151764,0.0229283589869737,0.5504082180144019,0.9864128828048706,0.0481087826192379,0.2551054735540275,43793.0
2090.959102153778,0.7157859802246094,8155.521505117416,41352,0,8155.521505117416,0.9852885603904724,0.052913449704647,0.2430311899433944,43793.0,10247.499441623688,0.99302875995636,0.0226047690957784,0.540161976066251,0.9862874150276184,0.0495931319892406,0.2516748387300904,43793.0
2186.33104968071,0.7529969215393066,8607.663099765778,43668,0,8607.663099765778,0.9851457476615906,0.054508913308382,0.2398139422914415,43793.0,10795.067055225372,0.9932913780212402,0.0216075778007507,0.5788487092457543,0.986175000667572,0.050816923379898,0.2518007092293657,43793.0
2284.0804166793823,0.7902317047119141,9059.633990764618,45968,0,9059.633990764618,0.9850226044654846,0.0555396415293216,0.2391276729327226,43793.0,11344.841547250748,0.9936782717704772,0.0204767417162656,0.5871786225486173,0.9859647154808044,0.0520357936620712,0.2515786928686025,43793.0
2381.887794494629,0.8291516304016113,9511.658535718918,48274,0,9511.658535718918,0.9848775267601012,0.0567531175911426,0.2365096697880861,43793.0,11894.729715824127,0.9942899942398072,0.0186194498091936,0.6263876828999425,0.9859042167663574,0.053067859262228,0.2488545699292438,43793.0
2478.2999045848846,0.8662116527557373,9963.712568998337,50594,0,9963.712568998337,0.984928011894226,0.0570281334221363,0.2375722253400014,43793.0,12443.25188755989,0.99469792842865,0.0176456496119499,0.636113387277921,0.9859054684638976,0.0534271709620952,0.2495688625876698,43793.0
2573.6430926322937,0.9097733497619628,10415.848412752151,52907,0,10415.848412752151,0.9848979115486144,0.0570430494844913,0.2383790201889857,43793.0,12990.793313741684,0.9948012232780457,0.0175346601754426,0.6449387672475736,0.9859018325805664,0.053379863500595,0.2510908717849584,43793.0
2671.195531368256,0.9456231594085692,10867.916727781296,55229,0,10867.916727781296,0.9848947525024414,0.0570428259670734,0.2383358617320203,43793.0,13540.468875169754,0.9947906732559204,0.0173869561403989,0.6443990681346938,0.985900580883026,0.0533794648945331,0.2510929619943712,43793.0
2770.050487279892,0.982534408569336,11319.999646902084,57539,0,11319.999646902084,0.9848947525024414,0.0570428110659122,0.2383457170965031,43793.0,14091.460962295532,0.994751513004303,0.0175227224826812,0.6505236584861269,0.9859008193016052,0.0533794872462749,0.2510983304719347,43793.0
2868.935176372528,1.024838924407959,11772.158907413484,59860,0,11772.158907413484,0.9848947525024414,0.0570428185164928,0.2383404899570565,43793.0,14642.564390659332,0.9948303699493408,0.017361432313919,0.6507994778719308,0.9859009981155396,0.0533794872462749,0.2510911728436124,43793.0
2966.46249628067,1.0611541271209717,12224.166749715803,62181,0,12224.166749715803,0.9848947525024414,0.0570428185164928,0.2383422492581889,43793.0,15192.15328168869,0.9947836399078368,0.017465254291892,0.6416318835870446,0.9859004020690918,0.0533794835209846,0.2510963506221484,43793.0
3064.4561960697174,1.0983469486236572,12676.328852415085,64491,0,12676.328852415085,0.9848947525024414,0.0570428259670734,0.2383413951015893,43793.0,15742.36314201355,0.9947472214698792,0.017604736611247,0.6447458035208946,0.9859008193016052,0.0533794686198234,0.2510990466186836,43793.0
3162.5704712867737,1.1353709697723389,13128.378963947296,66809,0,13128.378963947296,0.9848947525024414,0.0570428185164928,0.2383434535975215,43793.0,16292.581521749496,0.9947616457939148,0.0176065601408481,0.6361038004133157,0.9859009981155396,0.0533794946968555,0.2510992850142169,43793.0
3258.7527873516083,1.179391622543335,13580.437994241714,69125,0,13580.437994241714,0.9848947525024414,0.0570428110659122,0.2383309499360735,43793.0,16840.884724140167,0.9948235750198364,0.017280152067542,0.6554316384335909,0.9859009981155396,0.0533794686198234,0.2510841770148753,43793.0
3355.159705638885,1.219362735748291,14032.460086584091,71445,0,14032.460086584091,0.9848947525024414,0.0570427998900413,0.2383303212254451,43793.0,17389.37167620659,0.9947953820228576,0.0174114685505628,0.6469165354494879,0.9859008193016052,0.0533794835209846,0.2510895898171807,43793.0
3451.8629138469696,1.2594904899597168,14484.522311210632,73745,0,14484.522311210632,0.9848947525024414,0.0570428110659122,0.2383490598030729,43793.0,17938.194123744965,0.9947389364242554,0.0175513569265604,0.656036838522518,0.9859008193016052,0.0533794648945331,0.2511020598949641,43793.0
3549.6877517700195,1.2983596324920654,14936.63778567314,76053,0,14936.63778567314,0.9848947525024414,0.0570428073406219,0.2383366641333504,43793.0,18488.1905708313,0.9947942495346068,0.0174256060272455,0.635718224705182,0.9859008193016052,0.0533794686198234,0.2510843918886827,43793.0
3647.8789360523215,1.3394038677215576,15388.67612028122,78368,0,15388.67612028122,0.9848947525024414,0.0570428110659122,0.2383364454969928,43793.0,19038.478741168976,0.9947519898414612,0.0175958666950464,0.6450371367018716,0.9859009981155396,0.0533794835209846,0.2510863313674047,43793.0
3744.4138367176056,1.377021074295044,15840.67760705948,80681,0,15840.67760705948,0.9848947525024414,0.0570427998900413,0.2383362205362814,43793.0,19587.06969475746,0.994834303855896,0.0172681082040071,0.6441667397079084,0.9859009981155396,0.0533794686198234,0.2511046821753799,43793.0
3842.3570268154144,1.4172508716583252,16292.7973613739,82981,0,16292.7973613739,0.9848947525024414,0.0570428110659122,0.2383388761228595,43793.0,20137.19146800041,0.9947613477706908,0.0175699740648269,0.6445430652031939,0.9859009981155396,0.053379476070404,0.2510908821407591,43793.0
3938.855949640274,1.4619815349578855,16744.818379163742,85291,0,16744.818379163742,0.9848947525024414,0.0570428259670734,0.2383377914507734,43793.0,20685.773307800293,0.9948108196258544,0.0173095148056745,0.6488993141469346,0.9859009981155396,0.0533795095980167,0.2510948590602865,43793.0
,,,87611,0,17196.79260993004,,,,,,,,,,,,
