global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
13700,2.4602787,1.6362073,,,,,,,,,,,,,,
13800,2.6750963,1.7075951,,,,,,,,,,,,,,
13900,2.525776,1.613601,,,,,,,,,,,,,,
14000,2.4889028,1.6770767,,,,,,,,,,,,,,
14100,2.8612628,1.6808276,,,,,,,,,,,,,,
14200,2.5280714,1.6870201,,,,,,,,,,,,,,
14300,2.2893429,1.6385539,,,,,,,,,,,,,,
14400,2.602941,1.6160296,,,,,,,,,,,,,,
14500,2.358223,1.59006,,,,,,,,,,,,,,
14600,3.1908684,1.6109152,,,,,,,,,,,,,,
14700,2.416161,1.6698326,,,,,,,,,,,,,,
14800,2.5536957,1.689862,,,,,,,,,,,,,,
14900,2.588814,1.5720448,,,,,,,,,,,,,,
15000,2.6174684,1.50155,,,,,,,,,,,,,,
15100,2.4624116,1.5046155,,,,,,,,,,,,,,
15200,2.4685562,1.6698657,,,,,,,,,,,,,,
15300,2.8621686,1.5449178,,,,,,,,,,,,,,
15400,3.0306475,1.5969243,,,,,,,,,,,,,,
15500,2.6786914,1.5359147,,,,,,,,,,,,,,
15513,,,0.001694037,35.178783,0.0013799999,35.57292,50000.0,0.0016000001,35.120453,10000.0,4039.463207006456,4141.82196521759,4039.463207006456,102.16150188446044,0.0786693096160888,0.0
15600,2.6549292,1.5109087,,,,,,,,,,,,,,
15700,2.9324164,1.5480938,,,,,,,,,,,,,,
15800,2.9393,1.6356285,,,,,,,,,,,,,,
15900,3.0510945,1.6286628,,,,,,,,,,,,,,
16000,2.5131972,1.5451546,,,,,,,,,,,,,,
16100,3.0559042,1.5565364,,,,,,,,,,,,,,
16200,2.8467667,1.5787048,,,,,,,,,,,,,,
16300,3.276173,1.5884595,,,,,,,,,,,,,,
16400,2.9693058,1.5863765,,,,,,,,,,,,,,
16500,2.8995817,1.5719663,,,,,,,,,,,,,,
16600,3.1439404,1.4869215,,,,,,,,,,,,,,
16700,3.0721378,1.5284104,,,,,,,,,,,,,,
16800,3.0328057,1.5950061,,,,,,,,,,,,,,
16900,2.9458847,1.573365,,,,,,,,,,,,,,
17000,3.0767379,1.5540013,,,,,,,,,,,,,,
