accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
921.9990084171296,0.0,56.687952518463135,1,0,56.687952518463135,0.0007088489946909,0.0,11.130741119384766,3003.0,978.6871337890624,0.0005600511794909,0.0,11.130355834960938,0.0004835649742744,0.0,11.125405311584473,3000.0
1482.3677189350128,0.0689847469329834,700.6354627609253,4733,0,700.6354627609253,0.5407007336616516,18.69294048931856,2.548535823822021,3003.0,2183.1106803417206,0.5406215786933899,24.53216903968424,2.542259931564331,0.5411339998245239,20.380155446886643,2.526676177978516,3000.0
2025.195675611496,0.120880126953125,1344.564608335495,9900,0,1344.564608335495,0.624914288520813,23.745336809958648,1.8340389728546145,3003.0,3369.961334228516,0.6042688488960266,28.478100658793736,1.9993597269058228,0.6203891038894653,25.589870585485155,1.877650260925293,3000.0
2600.3973643779755,0.1739320755004882,1988.5345993041992,15068,0,1988.5345993041992,0.6411016583442688,25.005395160683303,1.7181307077407837,3003.0,4589.228263139725,0.6208846569061279,29.37126011895824,1.8731610774993896,0.6331849694252014,25.77648966792193,1.780149221420288,3000.0
3298.6241478919983,0.2251369953155517,2632.4768142700195,20235,0,2632.4768142700195,0.6468421220779419,25.499430243205296,1.6721910238265991,3003.0,5931.49146771431,0.6246253252029419,30.22697416885877,1.8250808715820312,0.6395828723907471,26.776034748089884,1.7345209121704102,3000.0
3947.95999121666,0.277489423751831,3276.447761774063,25403,0,3276.447761774063,0.6509906649589539,25.45389857714241,1.6435688734054563,3003.0,7224.893460035324,0.6458085775375366,31.06561542166216,1.6624475717544556,0.6422238945960999,26.415497866459457,1.7051541805267334,3000.0
4559.707336425781,0.3291501998901367,3920.4041051864624,30570,0,3920.4041051864624,0.6555923819541931,26.05131279415434,1.6172646284103394,3003.0,8480.69125509262,0.6275200247764587,30.393785899558644,1.8145043849945068,0.6448897123336792,26.8077499657014,1.6849080324172974,3000.0
5191.646300792694,0.3805723190307617,4564.425701618195,35737,0,4564.425701618195,0.6584510207176208,26.22817246904272,1.6008261442184448,3003.0,9756.744916677477,0.6345489621162415,30.37299431599318,1.7760759592056274,0.6490309834480286,26.962306980221022,1.6677680015563965,3000.0
5750.752158641815,0.4330806732177734,5208.394590854645,40903,0,5208.394590854645,0.662320613861084,26.58318752767993,1.5726414918899536,3003.0,10959.915182590485,0.635272741317749,30.8023280808978,1.7635462284088137,0.653271496295929,27.405121656973176,1.6486103534698486,3000.0
6363.32511472702,0.4800024032592773,5852.424853563309,46069,0,5852.424853563309,0.6643309593200684,26.8103027943831,1.5623273849487305,3003.0,12216.60712313652,0.6375817656517029,30.74790014724038,1.7426434755325315,0.6537302732467651,27.45197833950041,1.6277236938476562,3000.0
7014.567312479019,0.5327856540679932,6496.421354293823,51236,0,6496.421354293823,0.6681192517280579,27.24658043246445,1.535563588142395,3003.0,13511.94105744362,0.6488702297210693,31.69323048383451,1.661988377571106,0.6565820574760437,27.74056811224611,1.6088082790374756,3000.0
7672.3536858558655,0.5846154689788818,7140.372458934784,56402,0,7140.372458934784,0.6707454919815063,27.31104961080184,1.5188448429107666,3003.0,14813.771381616592,0.6716598272323608,33.21985469566271,1.5120506286621094,0.6616408824920654,27.9123910755432,1.5871343612670898,3000.0
8285.696845769882,0.6362414360046387,7784.391124010086,61573,0,7784.391124010086,0.674429178237915,27.448438327995667,1.4962968826293943,3003.0,16071.223253011703,0.6446797847747803,31.263949018627727,1.6955755949020386,0.6643314957618713,28.22464689995408,1.564763069152832,3000.0
9032.143363714218,0.6880779266357422,8428.360508203506,66741,0,8428.360508203506,0.6802045106887817,28.26586253626842,1.4655331373214722,3003.0,17461.729824066162,0.6510300636291504,31.426340054525973,1.649417281150818,0.6678528189659119,28.65202621466581,1.5454063415527344,3000.0
9740.008641004562,0.7389330863952637,9072.366564512253,71908,0,9072.366564512253,0.6837255358695984,28.468828942245093,1.443272829055786,3003.0,18813.691875219345,0.6552696228027344,32.36854600071008,1.6258771419525146,0.6698986887931824,28.635976230612187,1.5254896879196167,3000.0
10578.648666620256,0.7890865802764893,9716.35055065155,77078,0,9716.35055065155,0.6860961318016052,27.692151201691427,1.4210540056228638,3003.0,20296.40624475479,0.6607853770256042,32.61650003895903,1.5775541067123413,0.6735316514968872,28.413275183705306,1.5024113655090332,3000.0
11239.146869182588,0.8399453163146973,10360.375561952593,82248,0,10360.375561952593,0.6895357966423035,28.93722457357493,1.3986846208572388,3003.0,21601.0195813179,0.6750233769416809,33.32267567424991,1.4817087650299072,0.6766809821128845,29.22229827068189,1.4820916652679443,3000.0
11894.633646726608,0.8897066116333008,11004.365580558777,87415,0,11004.365580558777,0.6949858069419861,29.20400539954282,1.372367262840271,3003.0,22900.58615422249,0.6684052348136902,33.06533970401293,1.5511287450790403,0.6806238889694214,29.40503463057411,1.4604310989379885,3000.0
12480.116777658464,0.9424207210540771,11648.375095129011,92584,0,11648.375095129011,0.6962640285491943,29.507029348863384,1.3528344631195068,3003.0,24130.170825243,0.6762688159942627,33.707512256194505,1.4867119789123535,0.6831037402153015,29.800578436578583,1.443481683731079,3000.0
13124.72069478035,0.9950594902038574,12292.367693662643,97753,0,12292.367693662643,0.700947105884552,29.93772826512729,1.3294708728790283,3003.0,25418.85991859436,0.679901123046875,33.9407803133577,1.4622939825057983,0.6854347586631775,29.75061947840969,1.421885371208191,3000.0
13829.98977971077,1.0474092960357666,12936.311212539673,102920,0,12936.311212539673,0.7035384774208069,30.29002194028784,1.3079017400741575,3003.0,26768.16325545311,0.6913907527923584,34.89948826297461,1.397999882698059,0.6885345578193665,30.29299271000279,1.4024708271026611,3000.0
14433.12750673294,1.1000516414642334,13580.237634897232,108088,0,13580.237634897232,0.7062227725982666,30.50986599519005,1.2983590364456177,3003.0,28015.318670749664,0.7000595331192017,35.68247064444172,1.3484395742416382,0.6904935836791992,30.442754405972373,1.3963254690170288,3000.0
15014.422345161438,1.1540148258209229,14224.259515285492,113255,0,14224.259515285492,0.7075939774513245,30.57795830608816,1.2899571657180786,3003.0,29240.7292137146,0.6995782852172852,35.918478578027496,1.3473658561706543,0.6914111375808716,30.56350748356813,1.3868380784988403,3000.0
15622.871056079865,1.2075674533843994,14868.256608009338,118422,0,14868.256608009338,0.708349347114563,30.628949893328112,1.287324070930481,3003.0,30493.26718187332,0.6955909729003906,35.9032070327718,1.366641879081726,0.6910887360572815,30.6280545403418,1.385524034500122,3000.0
16217.588119506836,1.257922887802124,15512.236061573029,123588,0,15512.236061573029,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,31732.05382657051,0.6972982883453369,35.62192670191629,1.356985092163086,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
16803.093238830566,1.3103437423706057,16156.152308702469,128754,0,16156.152308702469,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,32961.56578612328,0.696318507194519,36.12133787512333,1.3650977611541748,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
17397.468647003174,1.362696409225464,16800.1209359169,133921,0,16800.1209359169,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,34200.00139403343,0.7002133131027222,35.95524041083532,1.3424855470657349,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
17979.180761814117,1.4156122207641602,17444.077629327774,139088,0,17444.077629327774,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,35425.761570215225,0.6957234740257263,36.0123888981468,1.372336983680725,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
18572.886771440502,1.4701361656188965,18088.05474305153,144255,0,18088.05474305153,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,36663.53877615929,0.6997823715209961,35.69167014661634,1.34810471534729,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
19155.080935955048,1.523362159729004,18732.030807733536,149420,0,18732.030807733536,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,37889.80133008957,0.6970065832138062,36.03116078787676,1.356071710586548,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
19744.442388296127,1.5786375999450684,19376.050042152405,154586,0,19376.050042152405,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,39123.275142908096,0.6959449052810669,35.653042065813935,1.363123893737793,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
20335.749302625656,1.6288068294525146,20019.983809947968,159751,0,20019.983809947968,0.708453893661499,30.65736149530652,1.2873610258102417,3003.0,40358.60385322571,0.6954940557479858,36.10974822594724,1.3711051940917969,0.6912375688552856,30.62197627981358,1.385507106781006,3000.0
