accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
80.47464275360107,0.0,61.25292730331421,1,0,61.25292730331421,0.0014000001,6.9127994,10000.0,141.72770142555237,0.0010562818,6.913051,0.0012599999,6.9131417,50000.0
122.6698670387268,0.3285839557647705,2057.2855401039124,5793,0,2057.2855401039124,0.36560002,2.954079,10000.0,2180.3589346408844,0.5172991,2.0581644,0.48382,2.2513285,50000.0
152.22560334205627,0.3921957015991211,4053.567408084869,13578,0,4053.567408084869,0.45650002,2.4894083,10000.0,4206.338942289352,0.6212532,1.5585474,0.5787,1.7662083,50000.0
199.14398765563965,0.4419732093811035,6049.694409132004,21356,0,6049.694409132004,0.4169,2.742082,10000.0,6249.514253377914,0.563058,1.8366671,0.52628,2.0259647,50000.0
243.57412695884705,0.4743180274963379,8045.922420978546,29138,0,8045.922420978546,0.42360002,2.688011,10000.0,8290.282505750656,0.59444755,1.6668764,0.5356,1.9959089,50000.0
287.38392758369446,0.5383725166320801,10042.023494243622,36905,0,10042.023494243622,0.4832,2.2966757,10000.0,10330.338160991669,0.68568635,1.2529733,0.61954,1.5593622,50000.0
340.3917155265808,0.5693569183349609,12038.38676214218,44679,0,12038.38676214218,0.3695,3.0902143,10000.0,12379.81907248497,0.51871413,2.0937343,0.48106,2.321015,50000.0
387.1283769607544,0.6004023551940918,14034.686081886292,52458,0,14034.686081886292,0.47140002,2.4209309,10000.0,14422.964616298676,0.6456473,1.4266436,0.59674,1.677738,50000.0
437.84790778160095,0.6323668956756592,16030.840265512466,60240,0,16030.840265512466,0.51960003,2.135416,10000.0,16469.948145627975,0.69308037,1.2241509,0.64662,1.447953,50000.0
500.9820687770844,0.6623601913452148,18027.22865223885,67990,0,18027.22865223885,0.43510002,2.6170993,10000.0,18529.582849502563,0.5983737,1.6794939,0.55605996,1.8830854,50000.0
559.5735006332397,0.7905421257019043,20023.342441082,75763,0,20023.342441082,0.5285,2.0766494,10000.0,20584.50085926056,0.74324375,1.0058413,0.65906,1.3821906,50000.0
635.3023066520691,0.8220565319061279,22019.64204478264,83484,0,22019.64204478264,0.54160005,2.03394,10000.0,22656.65300250053,0.7347337,1.0279865,0.6648,1.3572761,50000.0
696.7592842578888,0.8523156642913818,24015.7720413208,91210,0,24015.7720413208,0.5529,1.99715,10000.0,24714.36684513092,0.74150985,1.0078794,0.67412,1.3155652,50000.0
750.9382059574127,0.886770486831665,26011.92641687393,98909,0,26011.92641687393,0.45250002,2.6551921,10000.0,26764.830047130585,0.6223493,1.5385503,0.56384,1.8851907,50000.0
796.3236131668091,0.922609567642212,28008.027769804,106617,0,28008.027769804,0.5033,2.2499633,10000.0,28806.44934391976,0.7020289,1.182843,0.64238,1.4830757,50000.0
854.257119178772,0.9532372951507568,30004.362323999405,114223,0,30004.362323999405,0.4313,2.7725391,10000.0,30860.83720111847,0.59974885,1.6683178,0.54986,1.9691575,50000.0
910.9615709781648,0.9920053482055664,32000.63686323166,121602,0,32000.63686323166,0.5496,2.0023637,10000.0,32913.94154715538,0.7549027,0.93255824,0.68002,1.2983258,50000.0
964.2628600597382,1.0309934616088867,33996.877338171005,128395,0,33996.877338171005,0.49040002,2.3606617,10000.0,34963.59987902641,0.6787906,1.301741,0.61928,1.6047242,50000.0
1026.1009271144867,1.0871284008026123,35993.03426885605,134065,0,35993.03426885605,0.56380004,1.9704096,10000.0,37021.716846466064,0.7780014,0.83283365,0.69084,1.2599171,50000.0
