accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
78.33134531974792,0.0,64.76098799705505,1,0,64.76098799705505,0.00070000003,6.911924,10000.0,143.09243488311768,0.00043845663,6.9123907,0.00058,6.9122643,50000.0
114.29001092910768,0.3486645221710205,2060.5522677898407,7190,0,2060.5522677898407,0.39560002,2.8540423,10000.0,2175.274950504303,0.55480707,1.881792,0.51834,2.0855324,50000.0
163.4312183856964,0.4194879531860351,4056.5569183826447,15166,0,4056.5569183826447,0.46590003,2.4388006,10000.0,4220.586341619492,0.67520326,1.3040364,0.59352,1.6969762,50000.0
251.2445356845856,0.4639644622802734,6052.531187534332,23141,0,6052.531187534332,0.4882,2.3077192,10000.0,6304.498706102371,0.6787707,1.2722433,0.6152,1.6088187,50000.0
355.0655610561371,0.5225973129272461,8048.570125341415,31110,0,8048.570125341415,0.499,2.2412143,10000.0,8404.51559972763,0.6815011,1.2633963,0.62494,1.5485653,50000.0
479.28266763687134,0.5687367916107178,10044.450336933136,39088,0,10044.450336933136,0.5069,2.248979,10000.0,10524.735323667526,0.71948737,1.0995892,0.6337,1.5192221,50000.0
623.399270772934,0.6153049468994141,12040.370223760605,47061,0,12040.370223760605,0.5112,2.2209787,10000.0,12664.908709049225,0.71077806,1.1221907,0.64015996,1.4780065,50000.0
750.8721165657043,0.6608037948608398,14036.484773159027,55022,0,14036.484773159027,0.5158,2.1998177,10000.0,14788.62484073639,0.70495856,1.1464373,0.64304,1.4767706,50000.0
868.2031755447388,0.7057631015777588,16032.359309911728,62997,0,16032.359309911728,0.52140003,2.1673732,10000.0,16901.966810941696,0.7354711,1.0262145,0.64808,1.4352856,50000.0
965.8337562084198,0.7531290054321289,18028.343319892883,70937,0,18028.343319892883,0.5245,2.1558452,10000.0,18995.72217965126,0.73088723,1.0271103,0.65502,1.4117143,50000.0
1073.8514111042025,0.7987518310546875,20024.234433174133,78898,0,20024.234433174133,0.5321,2.0957952,10000.0,21099.77273464203,0.73449457,1.0185724,0.66344,1.3745625,50000.0
1208.2240092754364,0.847693920135498,22020.12287759781,86391,0,22020.12287759781,0.5382,2.0795012,10000.0,23230.16286468506,0.73947704,0.9940033,0.66376,1.3597287,50000.0
1326.4462130069733,0.8937928676605225,24016.19262099266,92354,0,24016.19262099266,0.54260004,2.04756,10000.0,25344.568499565125,0.76253587,0.90561485,0.67288,1.3361236,50000.0
1426.9023151397705,0.9399402141571044,26012.465490579605,96865,0,26012.465490579605,0.5496,2.019002,10000.0,27441.39513587952,0.75219226,0.9517332,0.67498,1.3153327,50000.0
