global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
22700,1.1213739,4.7278614,,,,,,,,,,,,,,
22800,1.6155264,2.7293496,,,,,,,,,,,,,,
22900,1.5738839,3.0894814,,,,,,,,,,,,,,
23000,1.7610372,3.5328398,,,,,,,,,,,,,,
23100,1.5857487,3.379456,,,,,,,,,,,,,,
23200,1.8172255,2.6002822,,,,,,,,,,,,,,
23300,1.7982949,2.8024793,,,,,,,,,,,,,,
23400,1.4932249,2.8895822,,,,,,,,,,,,,,
23500,1.7014931,3.2433093,,,,,,,,,,,,,,
23600,1.5867162,5.5399246,,,,,,,,,,,,,,
23700,1.5880411,2.9914374,,,,,,,,,,,,,,
23800,1.7400488,3.474616,,,,,,,,,,,,,,
23900,1.6017666,4.6019335,,,,,,,,,,,,,,
24000,1.736409,2.5586257,,,,,,,,,,,,,,
24100,1.6944498,3.2476778,,,,,,,,,,,,,,
24200,1.2955475,3.7830906,,,,,,,,,,,,,,
24300,1.5249543,3.6347923,,,,,,,,,,,,,,
24400,1.6858041,2.5348039,,,,,,,,,,,,,,
24500,1.3247976,5.364917,,,,,,,,,,,,,,
24600,1.8245457,2.834656,,,,,,,,,,,,,,
24700,1.2818736,5.3384066,,,,,,,,,,,,,,
24800,1.3930644,5.1438327,,,,,,,,,,,,,,
24900,1.7271427,2.6301713,,,,,,,,,,,,,,
25000,1.8428125,2.815977,,,,,,,,,,,,,,
25100,1.8395119,2.6494637,,,,,,,,,,,,,,
25200,1.9210538,2.4730155,,,,,,,,,,,,,,
25300,1.3102515,4.787954,,,,,,,,,,,,,,
25400,2.0850167,2.6563628,,,,,,,,,,,,,,
25500,1.7439061,2.7289343,,,,,,,,,,,,,,
25600,1.5448095,3.2195396,,,,,,,,,,,,,,
25700,2.0518808,2.468121,,,,,,,,,,,,,,
25800,1.83919,2.5632854,,,,,,,,,,,,,,
25900,1.781916,2.5806584,,,,,,,,,,,,,,
26000,1.9372542,2.5401847,,,,,,,,,,,,,,
26100,1.8576488,2.4915888,,,,,,,,,,,,,,
26200,1.6812446,5.2359195,,,,,,,,,,,,,,
26300,1.7521183,2.583395,,,,,,,,,,,,,,
26400,1.8409599,2.4488645,,,,,,,,,,,,,,
26500,1.6339276,2.5931323,,,,,,,,,,,,,,
26600,1.8501912,2.4565048,,,,,,,,,,,,,,
26700,1.6483786,3.5064287,,,,,,,,,,,,,,
26800,1.3829442,5.2524676,,,,,,,,,,,,,,
26900,1.537807,4.5908895,,,,,,,,,,,,,,
27000,1.8127381,3.1436634,,,,,,,,,,,,,,
27100,1.7871717,2.3382382,,,,,,,,,,,,,,
27200,1.4380174,4.0832534,,,,,,,,,,,,,,
27300,1.9426554,2.478809,,,,,,,,,,,,,,
27400,1.9943063,2.4599,,,,,,,,,,,,,,
27500,2.1001363,2.5874119,,,,,,,,,,,,,,
27600,1.5598541,3.105648,,,,,,,,,,,,,,
27606,,,0.6670312,1.3931738,0.60744,1.6657348,50000.0,0.4832,2.3246908,10000.0,12911.268493890762,13110.739964962006,12911.268493890762,198.6081612110138,0.5111305713653564,0.0
27700,1.8979731,2.5384133,,,,,,,,,,,,,,
27800,1.531991,4.711376,,,,,,,,,,,,,,
27900,1.5913994,4.1287513,,,,,,,,,,,,,,
28000,1.9361087,2.820784,,,,,,,,,,,,,,
28100,1.6092291,3.0381374,,,,,,,,,,,,,,
28200,1.9255564,2.543365,,,,,,,,,,,,,,
28300,1.6558547,2.7237754,,,,,,,,,,,,,,
28400,1.5244582,4.10522,,,,,,,,,,,,,,
28500,1.368131,3.4410832,,,,,,,,,,,,,,
28600,1.8491592,2.5150723,,,,,,,,,,,,,,
28700,1.5753043,4.0136185,,,,,,,,,,,,,,
28800,1.8211957,2.783096,,,,,,,,,,,,,,
28900,1.4297992,5.022511,,,,,,,,,,,,,,
29000,2.0212975,2.4610183,,,,,,,,,,,,,,
29100,1.6668477,3.776941,,,,,,,,,,,,,,
29200,1.7513305,2.7107282,,,,,,,,,,,,,,
29300,2.0641255,2.4312677,,,,,,,,,,,,,,
29400,2.0220466,2.290889,,,,,,,,,,,,,,
29500,1.5552559,2.833214,,,,,,,,,,,,,,
29600,1.668236,3.3012142,,,,,,,,,,,,,,
29700,1.8134019,2.4189467,,,,,,,,,,,,,,
29800,1.7704692,3.140018,,,,,,,,,,,,,,
29900,2.3335617,2.4371605,,,,,,,,,,,,,,
30000,2.0379722,2.3647838,,,,,,,,,,,,,,
30100,1.8698897,2.3161783,,,,,,,,,,,,,,
