accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
431.4250068664551,0.0,93.86080646514893,1,0,93.86080646514893,0.0007088489919237,0.0,11.844730840741386,3003.0,525.9287388324738,0.0006274599281273,0.0,11.851715532485311,0.0004835649898947,0.0,11.853833182477588,3000.0
617.0160686969757,0.3580689430236816,735.753892660141,3476,0,735.753892660141,0.5763871942362443,21.011867719635607,2.3059010226018244,3003.0,1356.2793836593628,0.5631987807236042,26.34272752427544,2.4031538255934306,0.5690320020830492,22.10998798093317,2.327041434700128,3000.0
800.5040185451508,0.4099414348602295,1378.0437445640564,6956,0,1378.0437445640564,0.6325140898262739,24.819374636135013,1.8523558697925744,3003.0,2184.4891650676727,0.6202000571591884,29.993287594910505,1.956305372963704,0.6264522448574723,26.083538214986568,1.904309927961216,3000.0
987.4332027435304,0.4598886966705322,2020.4094190597527,10442,0,2020.4094190597527,0.6555458718261576,26.42540459146361,1.696875,3003.0,3016.208318471909,0.6321823361823362,30.72323998099197,1.8819759615384613,0.6484978487557501,27.375034529742305,1.7575260613631574,3000.0
1191.58189702034,0.5136733055114746,2662.6032259464264,13929,0,2662.6032259464264,0.6664691185869502,27.39481672991344,1.616942834524432,3003.0,3864.974100828171,0.6474334871531932,31.914674281807272,1.7659888979091891,0.6568424446070105,27.83225004769624,1.6915217650742087,3000.0
1500.8622946739197,0.5680463314056396,3304.8257818222046,17413,0,3304.8257818222046,0.6743826622508861,28.24477936100444,1.567015462494916,3003.0,4818.887717962265,0.6464540760588323,31.76432160209192,1.7691131740245405,0.664715874570681,28.596739118191937,1.6467838665980583,3000.0
1827.731940746308,0.6203949451446533,3947.114112854004,20897,0,3947.114112854004,0.6783917262216025,28.189499554180667,1.536152024867817,3003.0,5790.4226167202,0.6560701593488478,31.583326778096207,1.6952720179410754,0.6696879145949833,27.78681404511686,1.6123719986422982,3000.0
2041.8921189308169,0.6731348037719727,4589.533879518509,24387,0,4589.533879518509,0.685317529486956,28.77393322512011,1.500223875719017,3003.0,6649.347509622574,0.6567742523705324,32.32075238804849,1.7043416074033553,0.6736184300256661,29.2778698275618,1.5862378876269358,3000.0
2300.2841267585754,0.7304377555847168,5231.945223331451,27875,0,5231.945223331451,0.6869211550752425,28.79829061317746,1.4822052393817906,3003.0,7552.488684654236,0.6647389594952912,32.75323847595316,1.6447678679596782,0.6768421966249644,29.25088950007317,1.5724646160617972,3000.0
2532.4847288131714,0.7801053524017334,5874.312642335892,31363,0,5874.312642335892,0.6895241415373888,29.06339309908235,1.475768767067573,3003.0,8429.379978656769,0.6862810220232028,34.13032067168571,1.514153708613443,0.6776605373770939,29.25252627659488,1.5627759768942728,3000.0
2765.432251930237,0.8302958011627197,6516.633481502533,34851,0,6516.633481502533,0.6907442914415199,29.16429027298012,1.4582329251641393,3003.0,9306.971425533296,0.6683564383750603,33.25629025023189,1.6234824743660483,0.6791112323467781,29.725045249094617,1.549439386213438,3000.0
2954.002056121826,0.8798952102661133,7159.003292798996,38336,0,7159.003292798996,0.6924641217825809,29.110476553342025,1.4478543881819763,3003.0,10140.332396745682,0.6771459375143368,34.41188731140833,1.554605242407212,0.6814422635801168,29.592291853131087,1.53491170676743,3000.0
3143.2854237556458,0.934180498123169,7801.32594037056,41821,0,7801.32594037056,0.6948811806402881,29.394133516009585,1.436023836499913,3003.0,10974.36355137825,0.6739333325651868,33.92096563633562,1.584914994987844,0.6820870168999764,29.810194614808108,1.5247405681578654,3000.0
3375.775349855423,0.9895009994506836,8443.553816318512,45307,0,8443.553816318512,0.6980884318168613,29.84538659042753,1.4224106312823197,3003.0,11851.514477014542,0.6804718875502008,34.168317911977915,1.544254610772636,0.6843808508264002,29.95187156756426,1.5158383033068406,3000.0
3587.065546989441,1.041331768035889,9085.876445531843,48794,0,9085.876445531843,0.6989599674626692,30.101260777465026,1.4164116517053047,3003.0,12707.556739807129,0.6754348024039337,33.752591436038045,1.5830595662219995,0.6856083619545945,29.977310803142483,1.5131590316611077,3000.0
3912.371282339096,1.091708421707153,9728.173573970796,52280,0,9728.173573970796,0.6995758526523734,30.000673153935107,1.4032344866655049,3003.0,13677.602299928663,0.6800649193687628,34.37520658647588,1.5355774183615918,0.6867366802643489,29.70598154240768,1.4995423956305562,3000.0
4094.789922237396,1.1431965827941897,10370.457189798355,55763,0,10370.457189798355,0.7032363023647668,30.275307730282066,1.397299419702516,3003.0,14504.695817232132,0.683814028610983,34.238262616687244,1.5250057683433318,0.6861663215583191,30.18825115618564,1.4983206965815674,3000.0
4294.823741912842,1.1951069831848145,11012.74558854103,59248,0,11012.74558854103,0.7031549590378247,29.990071618203302,1.3901423871361338,3003.0,15349.394574403765,0.6871336644452346,35.546692845639875,1.5008363526743211,0.688249370745558,30.322108667042738,1.4895378699582151,3000.0
4508.681422948837,1.2493679523468018,11655.194588184357,62747,0,11655.194588184357,0.7032595433153216,30.00115462200528,1.384012677212248,3003.0,16208.026070594788,0.6977042437406847,35.53460163066528,1.4293082979977123,0.6892165007253475,30.412623167459927,1.487863506807107,3000.0
