global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
8900,0.16439791,3.5506291,,,,,,,,,,,,,,
9000,0.19214779,3.6506605,,,,,,,,,,,,,,
9100,0.18479721,3.5466433,,,,,,,,,,,,,,
9200,0.18674368,3.6622028,,,,,,,,,,,,,,
9300,0.2007447,3.4599328,,,,,,,,,,,,,,
9400,0.18054336,3.6127357,,,,,,,,,,,,,,
9500,0.2121271,3.6111045,,,,,,,,,,,,,,
9600,0.17715715,3.5394893,,,,,,,,,,,,,,
9700,0.17937629,3.4889941,,,,,,,,,,,,,,
9800,0.18614604,3.5047047,,,,,,,,,,,,,,
9900,0.17829813,3.4491599,,,,,,,,,,,,,,
10000,0.17055884,3.518282,,,,,,,,,,,,,,
10100,0.17807838,3.5767317,,,,,,,,,,,,,,
10200,0.18507893,3.5286624,,,,,,,,,,,,,,
10300,0.20396902,3.5071423,,,,,,,,,,,,,,
10400,0.19216155,3.6243534,,,,,,,,,,,,,,
10500,0.22813159,3.381527,,,,,,,,,,,,,,
10600,0.17900912,3.458672,,,,,,,,,,,,,,
10700,0.17516883,3.4860005,,,,,,,,,,,,,,
10800,0.18855762,3.5814724,,,,,,,,,,,,,,
10900,0.1892504,3.4076467,,,,,,,,,,,,,,
11000,0.19943672,3.5013547,,,,,,,,,,,,,,
11100,0.18155181,3.466786,,,,,,,,,,,,,,
11200,0.19115146,3.5088592,,,,,,,,,,,,,,
11300,0.22282429,3.5113761,,,,,,,,,,,,,,
11381,,,3.490845203399658,32.81367021462304,3.493678331375122,32.90676735747443,100000.0,0.0,1.0,0.0,2591.924871206284,3253.1458263397217,2591.924871206284,661.1177418231964,0.0305087566375732,0.0
11400,0.19241437,3.5799422,,,,,,,,,,,,,,
11500,0.19750763,3.4139519,,,,,,,,,,,,,,
11600,0.20984502,3.3978984,,,,,,,,,,,,,,
11700,0.19968598,3.5416656,,,,,,,,,,,,,,
11800,0.19304258,3.5348766,,,,,,,,,,,,,,
11900,0.20886375,3.4577734,,,,,,,,,,,,,,
12000,0.21509966,3.640553,,,,,,,,,,,,,,
12100,0.21177754,3.419726,,,,,,,,,,,,,,
12200,0.20393161,3.46218,,,,,,,,,,,,,,
12300,0.21836099,3.4986968,,,,,,,,,,,,,,
12400,0.20777373,3.4438434,,,,,,,,,,,,,,
12500,0.21160427,3.5661364,,,,,,,,,,,,,,
12600,0.22015186,3.4081264,,,,,,,,,,,,,,
12700,0.2124349,3.4910269,,,,,,,,,,,,,,
12800,0.21289894,3.4159226,,,,,,,,,,,,,,
12900,0.20311068,3.4126816,,,,,,,,,,,,,,
13000,0.24385467,3.4891686,,,,,,,,,,,,,,
13100,0.22604558,3.411963,,,,,,,,,,,,,,
13200,0.2157147,3.5555687,,,,,,,,,,,,,,
13300,0.20856692,3.4773304,,,,,,,,,,,,,,
13400,0.21883589,3.450747,,,,,,,,,,,,,,
13500,0.22038029,3.5172043,,,,,,,,,,,,,,
13600,0.2375886,3.5681324,,,,,,,,,,,,,,
13700,0.24435817,3.599185,,,,,,,,,,,,,,
13800,0.23158008,3.4485326,,,,,,,,,,,,,,
13900,0.2315458,3.4807143,,,,,,,,,,,,,,
14000,0.2272337,3.412669,,,,,,,,,,,,,,
14100,0.20947334,3.4834094,,,,,,,,,,,,,,
14200,0.23566891,3.3528457,,,,,,,,,,,,,,
14300,0.21846108,3.4000416,,,,,,,,,,,,,,
14400,0.21823925,3.3238006,,,,,,,,,,,,,,
14500,0.21978046,3.4146957,,,,,,,,,,,,,,
14600,0.2445891,3.4443974,,,,,,,,,,,,,,
14700,0.27174288,3.466607,,,,,,,,,,,,,,
14800,0.22394104,3.3988502,,,,,,,,,,,,,,
14900,0.25261778,3.5274754,,,,,,,,,,,,,,
15000,0.23978116,3.546204,,,,,,,,,,,,,,
15100,0.25513557,3.4656072,,,,,,,,,,,,,,
15200,0.23150264,3.3898125,,,,,,,,,,,,,,
15300,0.23840465,3.5715077,,,,,,,,,,,,,,
15400,0.2686016,3.4364464,,,,,,,,,,,,,,
15500,0.23131226,3.3419814,,,,,,,,,,,,,,
15600,0.25191924,3.443285,,,,,,,,,,,,,,
15700,0.23108017,3.3936563,,,,,,,,,,,,,,
15800,0.24743846,3.5799313,,,,,,,,,,,,,,
15900,0.21822752,3.4463408,,,,,,,,,,,,,,
16000,0.25231937,3.356647,,,,,,,,,,,,,,
16100,0.2461196,3.4281785,,,,,,,,,,,,,,
16200,0.22984664,3.3509421,,,,,,,,,,,,,,
16300,0.27585074,3.399755,,,,,,,,,,,,,,
16400,0.27109098,3.4343996,,,,,,,,,,,,,,
16500,0.2694875,3.3931413,,,,,,,,,,,,,,
16600,0.26875874,3.3698971,,,,,,,,,,,,,,
16700,0.265642,3.3643448,,,,,,,,,,,,,,
16800,0.24355724,3.4057884,,,,,,,,,,,,,,
16900,0.30114037,3.4852731,,,,,,,,,,,,,,
17000,0.28092968,3.3948178,,,,,,,,,,,,,,
17100,0.24696831,3.3592184,,,,,,,,,,,,,,
17200,0.2605743,3.4364774,,,,,,,,,,,,,,
17300,0.28314245,3.3523605,,,,,,,,,,,,,,
17400,0.2653111,3.4559438,,,,,,,,,,,,,,
17500,0.26522014,3.475899,,,,,,,,,,,,,,
17600,0.2628855,3.3788595,,,,,,,,,,,,,,
17700,0.25329164,3.409564,,,,,,,,,,,,,,
17800,0.27058297,3.4288177,,,,,,,,,,,,,,
17900,0.2522,3.482136,,,,,,,,,,,,,,
18000,0.26913127,3.4447925,,,,,,,,,,,,,,
18100,0.2662428,3.4804583,,,,,,,,,,,,,,
18200,0.3254761,3.3473096,,,,,,,,,,,,,,
18300,0.24813226,3.260506,,,,,,,,,,,,,,
18400,0.2959995,3.3532324,,,,,,,,,,,,,,
18500,0.2598053,3.5358768,,,,,,,,,,,,,,
18600,0.28720507,3.3604162,,,,,,,,,,,,,,
18700,0.26358414,3.3838716,,,,,,,,,,,,,,
18800,0.28230616,3.379565,,,,,,,,,,,,,,
18900,0.2776226,3.3740335,,,,,,,,,,,,,,
19000,0.27546713,3.5423012,,,,,,,,,,,,,,
19100,0.2684434,3.412301,,,,,,,,,,,,,,
19200,0.25578377,3.4862797,,,,,,,,,,,,,,
19300,0.2770014,3.372305,,,,,,,,,,,,,,
19400,0.3349026,3.3840783,,,,,,,,,,,,,,
19500,0.2678066,3.4029202,,,,,,,,,,,,,,
19600,0.27894896,3.4863167,,,,,,,,,,,,,,
19700,0.28077546,3.3424268,,,,,,,,,,,,,,
19800,0.28305855,3.4677227,,,,,,,,,,,,,,
19900,0.2882491,3.3209229,,,,,,,,,,,,,,
20000,0.27692896,3.3488507,,,,,,,,,,,,,,
20100,0.27948746,3.4370356,,,,,,,,,,,,,,
20200,0.29762468,3.432322,,,,,,,,,,,,,,
20300,0.28535062,3.3939786,,,,,,,,,,,,,,
20400,0.27262044,3.3508859,,,,,,,,,,,,,,
20500,0.2973713,3.410756,,,,,,,,,,,,,,
20600,0.29612845,3.3714354,,,,,,,,,,,,,,
20700,0.3124114,3.2947035,,,,,,,,,,,,,,
20800,0.3119552,3.5281131,,,,,,,,,,,,,,
20900,0.29135215,3.2590234,,,,,,,,,,,,,,
21000,0.2887569,3.276659,,,,,,,,,,,,,,
21100,0.2725937,3.4724793,,,,,,,,,,,,,,
21200,0.27926168,3.3957603,,,,,,,,,,,,,,
21300,0.29498133,3.4141202,,,,,,,,,,,,,,
21400,0.29025364,3.4173436,,,,,,,,,,,,,,
21500,0.28906557,3.4739985,,,,,,,,,,,,,,
21600,0.2720521,3.263065,,,,,,,,,,,,,,
21700,0.2888606,3.4080362,,,,,,,,,,,,,,
21800,0.27896878,3.3009675,,,,,,,,,,,,,,
21900,0.27564064,3.3100953,,,,,,,,,,,,,,
22000,0.33478653,3.4053931,,,,,,,,,,,,,,
22100,0.29201823,3.4156885,,,,,,,,,,,,,,
22200,0.28817478,3.4100304,,,,,,,,,,,,,,
22300,0.31045553,3.402269,,,,,,,,,,,,,,
22400,0.2836235,3.5434961,,,,,,,,,,,,,,
22500,0.27115923,3.350153,,,,,,,,,,,,,,
22600,0.3346534,3.35906,,,,,,,,,,,,,,
22700,0.2849001,3.3092964,,,,,,,,,,,,,,
22790,,,3.304126501083374,27.224750409541016,3.304404258728028,27.232313342373622,100000.0,0.0,1.0,0.0,5162.82280087471,6153.33264541626,5162.82280087471,990.2968363761902,0.0659692287445068,0.0
22800,0.2865631,3.4024253,,,,,,,,,,,,,,
22900,0.30844605,3.4273238,,,,,,,,,,,,,,
23000,0.27390784,3.3532748,,,,,,,,,,,,,,
23100,0.30069762,3.3995347,,,,,,,,,,,,,,
23200,0.33052877,3.2847393,,,,,,,,,,,,,,
23300,0.29855227,3.4215035,,,,,,,,,,,,,,
23400,0.29735413,3.1883016,,,,,,,,,,,,,,
23500,0.3493728,3.3883162,,,,,,,,,,,,,,
23600,0.28128,3.2080464,,,,,,,,,,,,,,
23700,0.28959662,3.3115387,,,,,,,,,,,,,,
23800,0.28713205,3.2882857,,,,,,,,,,,,,,
23900,0.2953241,3.2672775,,,,,,,,,,,,,,
24000,0.30574876,3.339272,,,,,,,,,,,,,,
24100,0.34154332,3.3142118,,,,,,,,,,,,,,
24200,0.31049854,3.2554545,,,,,,,,,,,,,,
24300,0.2719578,3.3510609,,,,,,,,,,,,,,
24400,0.29133728,3.3078034,,,,,,,,,,,,,,
24500,0.31954277,3.4370484,,,,,,,,,,,,,,
24600,0.2867624,3.3730965,,,,,,,,,,,,,,
24700,0.2840464,3.4313056,,,,,,,,,,,,,,
24800,0.3087125,3.421859,,,,,,,,,,,,,,
24900,0.29271466,3.328911,,,,,,,,,,,,,,
25000,0.27351815,3.3395782,,,,,,,,,,,,,,
25100,0.31995088,3.2670848,,,,,,,,,,,,,,
25200,0.30022857,3.2767174,,,,,,,,,,,,,,
25300,0.30144417,3.3484328,,,,,,,,,,,,,,
25400,0.29484555,3.2297864,,,,,,,,,,,,,,
25500,0.30492646,3.3235536,,,,,,,,,,,,,,
25600,0.26995498,3.267866,,,,,,,,,,,,,,
25700,0.27874064,3.3015928,,,,,,,,,,,,,,
25800,0.2855606,3.2939389,,,,,,,,,,,,,,
25900,0.29003453,3.22333,,,,,,,,,,,,,,
26000,0.327405,3.295509,,,,,,,,,,,,,,
26100,0.28106755,3.3520465,,,,,,,,,,,,,,
26200,0.2964586,3.3589551,,,,,,,,,,,,,,
26300,0.2822034,3.289614,,,,,,,,,,,,,,
26400,0.32032764,3.319011,,,,,,,,,,,,,,
26500,0.31485203,3.40729,,,,,,,,,,,,,,
26600,0.30029243,3.2905018,,,,,,,,,,,,,,
26700,0.2862633,3.2515311,,,,,,,,,,,,,,
26800,0.3031363,3.3388333,,,,,,,,,,,,,,
26900,0.2783206,3.3297997,,,,,,,,,,,,,,
27000,0.3047,3.269621,,,,,,,,,,,,,,
27100,0.31298006,3.3829818,,,,,,,,,,,,,,
27200,0.32035214,3.3527756,,,,,,,,,,,,,,
27300,0.2935353,3.4235308,,,,,,,,,,,,,,
27400,0.30423424,3.3366833,,,,,,,,,,,,,,
27500,0.30168438,3.4493837,,,,,,,,,,,,,,
27600,0.28094786,3.2843387,,,,,,,,,,,,,,
27700,0.28288972,3.3060853,,,,,,,,,,,,,,
27800,0.30491447,3.4109201,,,,,,,,,,,,,,
27900,0.2791266,3.3488512,,,,,,,,,,,,,,
28000,0.28526047,3.308092,,,,,,,,,,,,,,
28100,0.27950153,3.302843,,,,,,,,,,,,,,
28200,0.28786027,3.2440937,,,,,,,,,,,,,,
28300,0.3011137,3.3578863,,,,,,,,,,,,,,
28400,0.31153908,3.2994561,,,,,,,,,,,,,,
28500,0.31557426,3.3265486,,,,,,,,,,,,,,
28600,0.28730866,3.2527864,,,,,,,,,,,,,,
28700,0.34490696,3.315073,,,,,,,,,,,,,,
28800,0.29246196,3.3894014,,,,,,,,,,,,,,
28900,0.31161544,3.3032382,,,,,,,,,,,,,,
29000,0.28929546,3.33481,,,,,,,,,,,,,,
29100,0.27411532,3.321409,,,,,,,,,,,,,,
29200,0.26742873,3.363675,,,,,,,,,,,,,,
29300,0.31896842,3.4262562,,,,,,,,,,,,,,
29400,0.2981006,3.3500943,,,,,,,,,,,,,,
29500,0.32009754,3.2037802,,,,,,,,,,,,,,
29600,0.35668406,3.3646498,,,,,,,,,,,,,,
29700,0.2933298,3.2640958,,,,,,,,,,,,,,
29800,0.30196115,3.285414,,,,,,,,,,,,,,
29900,0.29041106,3.3349137,,,,,,,,,,,,,,
30000,0.29992205,3.2690873,,,,,,,,,,,,,,
30100,0.2743427,3.2480772,,,,,,,,,,,,,,
30200,0.29483318,3.3761897,,,,,,,,,,,,,,
30300,8.435313,9.339661,,,,,,,,,,,,,,
30400,1.7793088,5.812703,,,,,,,,,,,,,,
30500,0.67130256,3.9762766,,,,,,,,,,,,,,
30600,0.39777628,3.6519759,,,,,,,,,,,,,,
30700,0.59189504,3.4856539,,,,,,,,,,,,,,
30800,0.40802684,3.561934,,,,,,,,,,,,,,
30900,0.35097364,3.4604762,,,,,,,,,,,,,,
31000,1.9773396,4.4373665,,,,,,,,,,,,,,
31100,0.3266485,3.3591247,,,,,,,,,,,,,,
31200,0.34562162,3.4185321,,,,,,,,,,,,,,
31300,0.2916593,3.4056587,,,,,,,,,,,,,,
31400,0.32294416,3.3132968,,,,,,,,,,,,,,
31500,0.34147292,3.2394192,,,,,,,,,,,,,,
31600,0.33229613,3.3889275,,,,,,,,,,,,,,
31700,0.33519474,3.4377522,,,,,,,,,,,,,,
31800,0.36372757,3.274321,,,,,,,,,,,,,,
31900,0.33793518,3.2523632,,,,,,,,,,,,,,
32000,0.3566137,3.301867,,,,,,,,,,,,,,
32100,0.324024,3.4014986,,,,,,,,,,,,,,
32200,0.34725386,3.2382758,,,,,,,,,,,,,,
32300,0.32670945,3.2570662,,,,,,,,,,,,,,
32400,0.30581045,3.3187895,,,,,,,,,,,,,,
32500,0.34634185,3.3054476,,,,,,,,,,,,,,
32600,0.35127285,3.2956715,,,,,,,,,,,,,,
32700,0.2969302,3.2198648,,,,,,,,,,,,,,
32800,0.34568733,3.345587,,,,,,,,,,,,,,
32900,0.3137709,3.350604,,,,,,,,,,,,,,
33000,0.31110877,3.1950264,,,,,,,,,,,,,,
33100,0.32013163,3.1869936,,,,,,,,,,,,,,
33200,0.29724625,3.40177,,,,,,,,,,,,,,
33300,0.3226294,3.2899632,,,,,,,,,,,,,,
33400,1.2235698,3.8205242,,,,,,,,,,,,,,
33500,0.278656,3.3217998,,,,,,,,,,,,,,
33600,0.31643707,3.194186,,,,,,,,,,,,,,
33700,0.27522916,3.239383,,,,,,,,,,,,,,
33800,0.29117095,3.2442226,,,,,,,,,,,,,,
33900,0.29774642,3.256166,,,,,,,,,,,,,,
34000,0.29989904,3.273649,,,,,,,,,,,,,,
34100,0.29530293,3.287901,,,,,,,,,,,,,,
34200,0.28537783,3.2775762,,,,,,,,,,,,,,
34204,,,3.277564287185669,26.51112051879457,3.27811336517334,26.525681188605752,100000.0,0.0,1.0,0.0,7733.742281198502,9053.168496847153,7733.742281198502,1319.11088848114,0.0975079536437988,0.0
34300,0.31098503,3.3611512,,,,,,,,,,,,,,
34400,0.30552706,3.3021011,,,,,,,,,,,,,,
34500,0.30020577,3.416347,,,,,,,,,,,,,,
34600,0.28094643,3.2916584,,,,,,,,,,,,,,
34700,0.36688533,3.3553898,,,,,,,,,,,,,,
34800,0.29556036,3.4049551,,,,,,,,,,,,,,
34900,0.28262407,3.301077,,,,,,,,,,,,,,
35000,0.31619257,3.2850175,,,,,,,,,,,,,,
35100,0.28462943,3.3183656,,,,,,,,,,,,,,
35200,0.32025793,3.3287563,,,,,,,,,,,,,,
35300,0.30108276,3.2587667,,,,,,,,,,,,,,
35400,0.29944307,3.265567,,,,,,,,,,,,,,
35500,0.28234655,3.3359764,,,,,,,,,,,,,,
35600,0.41685075,3.3961325,,,,,,,,,,,,,,
35700,0.29717425,3.3640828,,,,,,,,,,,,,,
35800,0.3302785,3.3041031,,,,,,,,,,,,,,
35900,0.3645565,3.287442,,,,,,,,,,,,,,
36000,0.3230322,3.3725748,,,,,,,,,,,,,,
36100,0.30470648,3.1895208,,,,,,,,,,,,,,
36200,0.30513883,3.2897165,,,,,,,,,,,,,,
36300,0.28767362,3.1945221,,,,,,,,,,,,,,
36400,0.32176557,3.304985,,,,,,,,,,,,,,
36500,0.3477017,3.2749925,,,,,,,,,,,,,,
36600,0.3029014,3.2308104,,,,,,,,,,,,,,
36700,0.28266352,3.3435102,,,,,,,,,,,,,,
36800,0.32877672,3.305227,,,,,,,,,,,,,,
36900,0.2972824,3.3531413,,,,,,,,,,,,,,
37000,0.2856663,3.07655,,,,,,,,,,,,,,
37100,0.39353508,3.3921747,,,,,,,,,,,,,,
37200,0.34884387,3.3294368,,,,,,,,,,,,,,
37300,0.2943819,3.1721535,,,,,,,,,,,,,,
37400,0.29085276,3.1924596,,,,,,,,,,,,,,
37500,0.29786077,3.2120252,,,,,,,,,,,,,,
37600,0.32378668,3.307473,,,,,,,,,,,,,,
37700,0.30014947,3.2786498,,,,,,,,,,,,,,
37800,0.30491856,3.3374748,,,,,,,,,,,,,,
37900,0.307133,3.222102,,,,,,,,,,,,,,
38000,0.3199446,3.2310777,,,,,,,,,,,,,,
38100,0.28814012,3.2684298,,,,,,,,,,,,,,
38200,0.29224336,3.3378074,,,,,,,,,,,,,,
38300,0.33074775,3.3050332,,,,,,,,,,,,,,
38400,0.31379035,3.1981525,,,,,,,,,,,,,,
38500,0.3309575,3.255137,,,,,,,,,,,,,,
38600,0.29279584,3.3236644,,,,,,,,,,,,,,
38700,0.34691662,3.3176765,,,,,,,,,,,,,,
38800,0.34214127,3.3071566,,,,,,,,,,,,,,
38900,0.28655452,3.2298174,,,,,,,,,,,,,,
39000,0.32173485,3.2607384,,,,,,,,,,,,,,
39100,0.290632,3.3372364,,,,,,,,,,,,,,
39200,0.37635204,3.389273,,,,,,,,,,,,,,
39300,0.4586939,3.536355,,,,,,,,,,,,,,
39400,0.27435064,3.1863976,,,,,,,,,,,,,,
39500,0.29578418,3.2306762,,,,,,,,,,,,,,
39600,0.29932973,3.3052866,,,,,,,,,,,,,,
39700,0.31812793,3.3870533,,,,,,,,,,,,,,
39800,0.2918288,3.1972828,,,,,,,,,,,,,,
39900,0.28982702,3.1466274,,,,,,,,,,,,,,
40000,0.27813527,3.2656968,,,,,,,,,,,,,,
40100,0.28948715,3.2116928,,,,,,,,,,,,,,
40200,0.2918321,3.219521,,,,,,,,,,,,,,
40300,0.28661442,3.2663143,,,,,,,,,,,,,,
40400,0.30871516,3.3763661,,,,,,,,,,,,,,
40500,0.29747462,3.1571462,,,,,,,,,,,,,,
40600,0.28845608,3.3644881,,,,,,,,,,,,,,
40700,0.29977933,3.2533574,,,,,,,,,,,,,,
40800,0.30290365,3.165047,,,,,,,,,,,,,,
40900,0.32451054,3.433023,,,,,,,,,,,,,,
41000,0.30316085,3.2378378,,,,,,,,,,,,,,
41100,0.29376346,3.2596476,,,,,,,,,,,,,,
41200,0.29061928,3.2149634,,,,,,,,,,,,,,
41300,0.3321807,3.2292938,,,,,,,,,,,,,,
41400,0.3346516,3.2457013,,,,,,,,,,,,,,
41500,0.2987156,3.4390578,,,,,,,,,,,,,,
41600,0.29023516,3.2784777,,,,,,,,,,,,,,
41700,0.3122918,3.3221216,,,,,,,,,,,,,,
41800,0.31745192,3.275836,,,,,,,,,,,,,,
41900,0.28183234,3.2987323,,,,,,,,,,,,,,
42000,0.34549597,3.2674398,,,,,,,,,,,,,,
42100,0.28333548,3.2420232,,,,,,,,,,,,,,
42200,0.3152159,3.149255,,,,,,,,,,,,,,
42300,0.27404678,3.279802,,,,,,,,,,,,,,
42400,0.28989825,3.293951,,,,,,,,,,,,,,
42500,0.35392514,3.3246942,,,,,,,,,,,,,,
42600,0.30046564,3.2744503,,,,,,,,,,,,,,
42700,0.30131775,3.1970448,,,,,,,,,,,,,,
42800,0.2876204,3.2315874,,,,,,,,,,,,,,
42900,0.30649662,3.2721224,,,,,,,,,,,,,,
43000,0.31562448,3.201796,,,,,,,,,,,,,,
43100,0.30547857,3.211316,,,,,,,,,,,,,,
43200,0.30595696,3.3001962,,,,,,,,,,,,,,
43300,0.3565455,3.206232,,,,,,,,,,,,,,
43400,0.29704973,3.2617016,,,,,,,,,,,,,,
43500,0.309179,3.2406318,,,,,,,,,,,,,,
43600,0.28609207,3.1567225,,,,,,,,,,,,,,
43700,0.28219596,3.2478695,,,,,,,,,,,,,,
43800,0.3174749,3.253047,,,,,,,,,,,,,,
43900,0.30161822,3.2643135,,,,,,,,,,,,,,
44000,0.3074462,3.2692642,,,,,,,,,,,,,,
44100,0.30202565,3.2467504,,,,,,,,,,,,,,
44200,0.27579045,3.1578178,,,,,,,,,,,,,,
44300,0.2875503,3.2233217,,,,,,,,,,,,,,
44400,0.2982266,3.1913097,,,,,,,,,,,,,,
44500,0.29612395,3.303822,,,,,,,,,,,,,,
44600,0.2872976,3.2323732,,,,,,,,,,,,,,
44700,0.34117764,3.237384,,,,,,,,,,,,,,
44800,0.29380408,3.324219,,,,,,,,,,,,,,
44900,0.2894524,3.1971393,,,,,,,,,,,,,,
45000,0.31510538,3.2454052,,,,,,,,,,,,,,
45100,0.2884912,3.301806,,,,,,,,,,,,,,
45200,0.3005386,3.2747252,,,,,,,,,,,,,,
45300,0.30570808,3.2432046,,,,,,,,,,,,,,
45400,0.2870028,3.1668625,,,,,,,,,,,,,,
45500,0.30230454,3.2277956,,,,,,,,,,,,,,
45600,0.29494116,3.2994761,,,,,,,,,,,,,,
45622,,,3.169621229171753,23.798468483443138,3.167912244796753,23.75783200609876,100000.0,0.0,1.0,0.0,10304.696884393692,11953.41379070282,10304.696884393692,1648.294514656067,0.1341791152954101,0.0
45700,0.30339962,3.3161182,,,,,,,,,,,,,,
45800,0.29964098,3.3710554,,,,,,,,,,,,,,
45900,0.30139428,3.3231244,,,,,,,,,,,,,,
46000,0.284553,3.2453856,,,,,,,,,,,,,,
46100,0.30049565,3.2451692,,,,,,,,,,,,,,
46200,0.30807766,3.1939366,,,,,,,,,,,,,,
